condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
D0_x_shared,0.13308015164994091,0.1777801127169829,0.0038939714431762695,32.57091522216797,0.13308015164994091,0.1777801127169829,0.0038939714431762695,0.003537228563800454,0.16670745611190796,0.1688615083694458,0.30183959007263184,0.01909087784588337,0.14761658012866974,0.03751938417553902,0.1779196858406067,-0.23680216073989868,0.06797511875629425,0.2547917664051056,-0.00022426767100114375,0.023796848952770233,7.476606932023861,1.5860776901245117,0.15628134225929102,0.22312165892507577,16.0,0.08273017433575927,0.263671875,0.0602249760429549,0.0,0.0035372283309698105,0.0033684936352074146,0.004529401659965515,0.0056180329993367195,0.9768387675285339,0.43144354224205017,0.21963290870189667,1.5440937280654907,0.9247170686721802,1.0563650230131432
D0_eps_shared,53.14037782514494,1233.5261823299725,0.6110619306564331,4881299.0,53.14037782514494,1233.5261823299725,0.6110619306564331,1233.107666015625,65.85333251953125,61.84082794189453,113.91984558105469,0.01909087784588337,65.83424377441406,-64.41405487060547,35.42890167236328,-111.46539306640625,-60.42351150512695,-21.643367767333984,-0.00022426767100114375,0.023796848952770233,1488.8064273836953,2706.822021484375,65.1236675794639,67.13060166102575,7.0,0.3153570068911685,0.5535888671875,0.2616621405661183,0.5625,1233.107666015625,1233.044677734375,1284.70068359375,1331.140380859375,67.17561340332031,35.867244720458984,23.546661376953125,115.15975952148438,0.9247170686721802,72.64450465889975
D3_oracle_bayes_gate,0.1046567645719837,0.13953201953349256,0.0018242597579956055,29.61696434020996,0.1046567645719837,0.13953201953349256,0.0018242597579956055,0.014108812436461449,0.15607787668704987,0.14278095960617065,0.29802024364471436,0.01909087784588337,0.13698700070381165,0.029329705983400345,0.17737212777137756,-0.23469257354736328,0.04893781989812851,0.2589758038520813,-0.00022426767100114375,0.023796848952770233,7.453597244047278,1.2419281005859375,0.14344022852961474,0.18675039980363106,16.0,0.07447725106310718,0.2200927734375,0.0380723316907734,0.0,0.014108812436461449,0.013053241185843945,0.02122296206653118,0.03595096990466118,0.9723591804504395,0.4369300603866577,0.23933663964271545,1.5124032497406006,0.9247170686721802,1.051520744444211
D1_x_own,0.1271915470920188,0.17924060264518843,0.0034750699996948242,25.060684204101562,0.1271915470920188,0.17924060264518843,0.0034750699996948242,0.0033785407431423664,0.1434205025434494,0.13089142739772797,0.2821735739707947,0.01909087784588337,0.12432962656021118,0.02767030894756317,0.16479060053825378,-0.2126287817955017,0.049002598971128464,0.23678021132946014,-0.00022426767100114375,0.023796848952770233,6.924891647012376,1.1721962690353394,0.14128270078942276,0.19701149256226408,16.0,0.09767582866948327,0.2987060546875,0.0684712673501642,0.0,0.0033785407431423664,0.0032472924795001745,0.0041378638707101345,0.004861123859882355,0.9879382252693176,0.4688292145729065,0.17519502341747284,1.5652058124542236,0.9247170686721802,1.0683681081911012
D1_eps_own,11.034976486981822,283.8127241844369,0.5918179750442505,206910.8125,11.034976486981822,283.8127241844369,0.5918179750442505,284.3377685546875,13.216289520263672,12.244016647338867,23.878173828125,0.01909087784588337,13.197198867797852,-12.87864875793457,7.893401622772217,-23.403697967529297,-11.884420394897461,-3.442650318145752,-0.00022426767100114375,0.023796848952770233,331.6994463610835,541.1819458007812,13.151983995817536,13.838600236621268,7.0,0.3116613911365457,0.5469970703125,0.24638888366645065,0.15625,284.3377685546875,284.30999755859375,296.3180236816406,306.6134948730469,14.529925346374512,7.990039348602295,4.919634819030762,25.200572967529297,0.9247170686721802,15.712833512674665
D1_gate_on_D0,0.11823861017254919,0.15741646538371104,0.002615690231323242,29.349491119384766,0.11823861017254919,0.15741646538371104,0.002615690231323242,0.0034789987839758396,0.15644897520542145,0.14675849676132202,0.29579728841781616,0.01909087784588337,0.13735809922218323,0.03309882804751396,0.1736421436071396,-0.2294459044933319,0.06368672847747803,0.24986553192138672,-0.00022426767100114375,0.023796848952770233,7.296854468075514,1.4003154039382935,0.1463150043546863,0.19506155005803236,16.0,0.08453046973253281,0.2540283203125,0.05485187803760399,0.0,0.0034789990168064833,0.0033179488964378834,0.004328585229814053,0.005249404814094305,0.9782660603523254,0.4438246786594391,0.1935800164937973,1.537792682647705,0.9247170686721802,1.057908514392448
D2_x_own,0.09928177972223923,0.1589893088373767,0.0021151304244995117,27.39349365234375,0.09928177972223923,0.1589893088373767,0.0021151304244995117,0.004015933722257614,0.1461009681224823,0.12523353099822998,0.29785165190696716,0.01909087784588337,0.12701009213924408,0.034435056149959564,0.16859322786331177,-0.2070840299129486,0.038834333419799805,0.26316869258880615,-0.00022426767100114375,0.023796848952770233,7.084687060791952,1.4564669132232666,0.13829272509416954,0.20515084695173114,16.0,0.058117558667965,0.227783203125,0.038729023369586515,0.0,0.004015933722257614,0.003921951167285442,0.004996374249458313,0.005901480093598366,0.9385504722595215,0.4000913202762604,0.2803356647491455,1.3901567459106445,0.9247170686721802,1.01495960662563
D2_eps_own,9.323607854629376,291.1312188324292,0.5904101133346558,146569.328125,9.323607854629376,291.1312188324292,0.5904101133346558,291.4974365234375,11.203975677490234,10.519582748413086,19.944908142089844,0.01909087784588337,11.184885025024414,-10.96120834350586,6.500248908996582,-19.447925567626953,-10.199384689331055,-3.04622483253479,-0.00022426767100114375,0.023796848952770233,273.1558670602847,460.6065368652344,11.04640826595545,11.485380015062821,7.0,0.31347667754878417,0.5482177734375,0.2461999296104192,0.15625,291.4974365234375,291.316650390625,303.923095703125,313.7789306640625,12.526216506958008,6.5982465744018555,4.467397689819336,21.27264404296875,0.9247170686721802,13.54599902102451
D2_gate_on_D0,0.10780548516924629,0.14391494251078657,0.001916646957397461,29.12466049194336,0.10780548516924629,0.14391494251078657,0.001916646957397461,0.017369775101542473,0.15449759364128113,0.14361613988876343,0.2961956262588501,0.01909087784588337,0.1354067176580429,0.028560996055603027,0.17615242302417755,-0.2338520884513855,0.0508485808968544,0.25503450632095337,-0.00022426767100114375,0.023796848952770233,7.402342359435422,1.209625005722046,0.14293022925550175,0.18158446960188168,16.0,0.0777275683210295,0.2362060546875,0.04695485462855511,0.0,0.017369776964187622,0.01716294139623642,0.020938225090503693,0.02362685464322567,0.972637951374054,0.4422450661659241,0.20989686250686646,1.5188610553741455,0.9247170686721802,1.0518222106256612
D4_x_own,0.1502918825570822,0.20697630770322256,0.007630825042724609,17.432106018066406,0.1502918825570822,0.20697630770322256,0.007630825042724609,0.013559817336499691,0.1138378158211708,0.0969906747341156,0.24803513288497925,0.01909087784588337,0.09474693983793259,0.012748400680720806,0.14195626974105835,-0.1883269101381302,0.020131776109337807,0.18807247281074524,-0.00022426767100114375,0.023796848952770233,5.96533894142035,0.5451422929763794,0.11787525168677071,0.188320643087539,16.0,0.12847923127577937,0.24853515625,0.04385026007406423,0.0,0.013559816405177116,0.01207021065056324,0.02479132078588009,0.02743533067405224,1.0868089199066162,0.3406645357608795,0.5322583913803101,1.4535119533538818,0.9247170686721802,1.1752880494216322
