direction,time_bin,critic_seeds,samples_per_seed,A_mean,A_mean_between_seed_sd,A_se,A_se_between_seed_sd,B_mean,B_mean_between_seed_sd,B_se,B_se_between_seed_sd,AB_mean,AB_mean_between_seed_sd,B2_mean,B2_mean_between_seed_sd,gamma_hat_mean,gamma_hat_mean_between_seed_sd,gamma_hat_sample_ls,gamma_hat_sample_ls_between_seed_sd,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_mean_residual_between_seed_sd,predicted_reduction_gamma1_sample_ls,predicted_reduction_gamma1_sample_ls_between_seed_sd,B_positive_fraction,B_positive_fraction_between_seed_sd,direction_rms,direction_rms_between_seed_sd,euclidean_B_mean,euclidean_B_mean_between_seed_sd,euclidean_cosine_mean,euclidean_cosine_mean_between_seed_sd,gamma_hat_multicritic,A_positive_seed_fraction,B_positive_seed_fraction,gamma_positive_seed_fraction
internal_depth8,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-0.0011480326148594067,0.0012663790887303585,0.0001429994985956675,2.993204076340453e-05,-4.3202577342433766e-05,5.4827055569277345e-05,8.901044964949346e-05,3.6353283239550204e-05,-0.5230597168585357,1.5029376907302532,-0.3875292533575906,0.46972523509186853,-2.405316821940308e-06,3.247558764221309e-06,-0.00017541560433436093,0.00013845770328423313,0.4287109375,0.07235986561678556,20.332133212382683,0.0,-4.321889686623763,0.0,-0.0030025943870175846,0.0,0.02289959986811095,0.25,0.25,0.5
internal_depth8,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-0.0007927765892826476,0.0005524969840613762,0.00028377533611482835,1.7311802983363735e-05,1.2381776379838685e-06,1.0011624530478005e-05,8.104537718059438e-05,9.34256996889064e-06,2.240679788649247,3.354067124397912,0.013847898703530735,0.12352537922570356,1.7283783343807644e-06,2.0699611509379314e-06,-7.856902190462651e-05,2.1041393621460043e-05,0.4567404426559356,0.03617069808516118,9.31682854422487,0.0,-1.3031575927731975,0.0,-0.0010545525771334396,0.0,1.5078778721271437,0.25,0.0,0.75
internal_depth8,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,-0.0009725912945421388,0.0007680108846760415,0.00019281738787567382,3.113983615999068e-05,5.3813241686513025e-08,2.88850139163044e-07,4.259193213364602e-05,1.2994366868147611e-05,-0.2257966890240601,1.1088805092950647,0.00031554964946711093,0.008022066405697826,-1.0867358483301249e-06,2.580714224863041e-06,-4.2484305650273004e-05,1.2813234750834225e-05,0.4423253676470588,0.04590913676478355,16.324043270905822,0.0,-3.7289259883520356,0.0,-0.0034919299903180935,0.0,0.10861319475934701,0.5,0.0,0.5
internal_depth8,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-0.0005316414689481653,0.0017536172387331522,0.0002621164562441894,2.2879206829543065e-05,6.859861801495725e-07,5.553800891320128e-06,7.279221501277174e-05,1.4928751931594021e-05,0.609915339275928,0.988111091767798,-0.0012992877331730246,0.07246114727560302,-2.6104350223225563e-06,4.10511134351888e-06,-7.142024265247258e-05,5.751915276367087e-06,0.46214355948869223,0.11228686174140039,25.885144581328507,0.0,-7.062904491185439,0.0,-0.004503709681972436,0.0,-0.004135210111180957,0.5,0.5,0.5
internal_depth8,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.002322430249082294,0.004280712704288175,0.0003595912438222913,0.0001473766403123616,-0.00017948315157365264,0.00022237580766754265,0.0001641504433474611,0.00011625559353954839,-0.10520093330625442,0.3484410764292335,-0.8078593606758523,0.8694669511683905,-2.2333637471959796e-05,1.9698572270931872e-05,-0.0005231167464947665,0.0005356753866815465,0.3518054162487462,0.2250921132005347,25.2496170970333,0.0,-5.182624038447109,0.0,-0.002879547413762624,0.0,-0.08351804215371154,0.25,0.25,0.5
random_orthogonal_matched_v500,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,8.704560384092904e-06,1.2238004756563796e-05,1.089023265995038e-05,1.632838846972215e-06,1.510318839926569e-07,1.342876005949897e-07,2.5115001471022074e-07,7.780815430669294e-08,-15.855030864638056,127.80044018578835,0.7275853744173818,0.5725080640468967,-5.833027386884623e-09,1.98429642828745e-08,5.091375327497742e-08,3.3951489793957694e-07,0.502281460134486,0.009552966783331085,3.350184694884855,0.0,-0.004148168154740769,0.0,-7.493092680091126e-05,0.0,-15.00545782958182,0.0,0.75,0.25
random_orthogonal_matched_v500,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,6.6836080986922125e-06,3.040400104135123e-05,2.7734084314167582e-05,5.094604640390275e-06,-2.2075807013585736e-06,1.3466214845162642e-05,1.5882817270712499e-06,5.242295106539736e-07,6.73187598711238,37.73843133546392,-1.5091153146994167,7.81052280682106,-2.183031999410836e-08,4.68998656507264e-08,-6.0034431297882515e-06,2.6896441640422134e-05,0.4991310824230387,0.013405390638539792,5.2774561795594765,0.0,-0.051735284615237756,0.0,-0.000135151896430026,0.0,-14.290729284778136,0.5,0.5,0.5
random_orthogonal_matched_v500,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,7.710859724230357e-06,1.5563925524824335e-05,1.4757949908153e-05,2.31759448678054e-06,-1.0086960815584618e-06,6.687670388775793e-06,9.086166330439884e-07,2.5888736367657564e-07,-3.3362120069586076,69.37650836049588,-1.0054910685933693,6.578169349312156,-1.4612264652469992e-08,3.650072025571883e-08,-2.9260087961608403e-06,1.3394503913286633e-05,0.500732421875,0.010673534765048391,4.4044996113363615,0.0,-0.027546716140932404,0.0,-0.00010454153051991442,0.0,-29.799030992386047,0.25,0.5,0.25
random_orthogonal_matched_v500,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,1.464405358608387e-06,1.0082879949044954e-05,1.1652968439425854e-05,1.3968330475039e-06,1.7681414658093756e-07,3.1779379824469125e-07,1.363726379937034e-07,3.188674004516783e-08,-169.0741212911801,456.625961748626,1.5304558518333184,2.227256335079098,-3.848134008926209e-09,4.906443896590226e-08,2.1725565516820654e-07,6.522516357867742e-07,0.4964788732394366,0.016683223291526154,2.2468839423057725,0.0,0.03917330795790348,0.0,0.00015008790545108382,0.0,-24.0439143314963,0.25,0.75,0.5
random_orthogonal_matched_v500,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,1.5319187309949164e-05,1.9221707501862764e-05,1.789490974819106e-05,3.0151549295294306e-06,1.2747713306181964e-07,9.138833204594489e-08,3.560109636589507e-07,1.2526181877377238e-07,-44.50160971040541,77.17455269968879,0.3928012192226278,0.33419264586437986,-4.505707895139977e-09,1.4256896071425345e-08,-1.0105669753533299e-07,2.199736901387292e-07,0.5075827205882353,0.011513454303991127,4.106758343093047,0.0,-0.04372679614735877,0.0,-0.0002805087937664287,0.0,-3.901970793442596,0.5,0.75,0.25
random_orthogonal_matched_v500,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,3.863885485019674e-06,4.4411609057711294e-05,3.4239143681858934e-05,1.0128716274697939e-05,2.6506475797878537e-06,4.079732639648887e-06,1.2707445470538924e-06,7.976397867327843e-07,8.224181363800229,10.260832033503664,1.410643714426551,1.5073503998583444,1.803323319695413e-08,3.816392730800353e-08,4.030550612521815e-06,7.372740981152894e-06,0.5051622418879056,0.01999680270118137,5.3980750225073475,0.0,0.02922016812988439,0.0,0.00014834304453965912,0.0,6.534318405337703,0.5,0.75,0.75
random_orthogonal_matched_v500,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,9.559894857072324e-06,5.2526622576265414e-05,4.294342593494497e-05,9.903605309022364e-06,-7.163265918937224e-06,2.6080892450733713e-05,1.9121887602484335e-06,8.263786206476994e-07,-19.699645864387634,23.39538401893737,-3.4316870336085588,10.714109646664845,-6.529634844589798e-08,6.437142996712279e-08,-1.6238720598122784e-05,5.2217841148627135e-05,0.49297893681043126,0.01112390823110272,5.151508770118032,0.0,-0.13431471835825604,0.0,-0.0004243337970982,0.0,-14.610165508185704,0.25,0.75,0.0
v180,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,4.933446144875079e-05,0.00010333211275697875,5.978654033324162e-05,3.3341798336854214e-06,-3.3735334284740163e-06,1.0804255381795091e-06,7.466182181695895e-06,8.437993010975439e-07,7.360357220371315,18.603012962715287,-0.4470037401087871,0.121914207702459,-1.2098158144696908e-07,2.9442162775252867e-07,-1.4213249038643963e-05,2.817076366885184e-06,0.513088376560999,0.023746088756932026,5.543600873420876,0.0,-8.432723818241291,0.0,-0.028456408424789022,0.0,-5.293008830951801,0.0,0.5,0.5
v180,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.00014643108385817922,0.00020836339729319897,5.672613930121886e-05,2.2509060121618534e-05,-1.8736148116050693e-05,3.1692415694492365e-05,7.296472009568059e-06,5.895544630771853e-06,-1.6986682597176583,4.180048328130676,-1.5074184950724288,1.784169735955411,-1.1138036821279497e-07,2.540406508209037e-07,-4.476876824166942e-05,6.91751085835236e-05,0.4587884806355511,0.0592301706393114,9.669156149238823,0.0,-18.80825266816173,0.0,-0.03251947715751441,0.0,-0.5312320775020049,0.5,0.25,0.25
v180,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-4.692330423683444e-05,0.00013621815270842844,4.1778908074994775e-05,8.44216634082758e-06,-1.0927319068312746e-05,1.596296451206703e-05,7.38273582264671e-06,3.06509737200621e-06,-0.8340653837896277,6.165487393063114,-1.1101267630658354,1.2512235903193587,-6.809774833564242e-08,2.822542649571426e-07,-2.923737395927215e-05,3.4858266951409705e-05,0.48638916015625,0.037348129781755945,7.847998453620958,0.0,-13.534363247865258,0.0,-0.030454216146397647,0.0,-1.6124311834455167,0.25,0.25,0.5
v180,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,5.0418160126227266e-06,0.00011480403984132193,0.00011192727288737345,7.021706354465701e-06,-6.258508439387552e-06,2.2644796646825074e-06,1.2486650232879739e-05,1.6187550568861975e-06,-55.90787369709105,147.44314201233288,-0.505741694054332,0.1996098664009037,1.501902762347432e-07,2.591886625836957e-07,-2.500366711165493e-05,4.944272558117158e-06,0.5025150905432596,0.01891954467060568,3.5134504752730393,0.0,-4.939360301304511,0.0,-0.023877134091151636,0.0,8.077410760135228,0.25,0.5,0.75
v180,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,8.980035259168396e-05,0.00015013142721056279,5.0806783788758425e-05,7.720523902225199e-06,-7.378117732827895e-07,4.3674463635007794e-07,2.8794678040518314e-06,8.976851403884601e-07,-2.2701490084373983,4.20065979993404,-0.2780222082953623,0.19198817473582655,-1.781201581311478e-07,3.1152576633959253e-07,-4.355091350617434e-06,1.2748283116993588e-06,0.522748161764706,0.03692043458009852,6.894206922063025,0.0,-11.62427100191331,0.0,-0.03264004692445406,0.0,-3.066870682020016,0.5,0.75,0.25
v180,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-4.504126194921917e-05,0.00017930410803890796,6.41513721159139e-05,1.4707337062003339e-05,-2.096600170872205e-06,1.4968979096682645e-06,4.3722111004648215e-06,2.1186166884174533e-06,-11.946471492473425,25.115055519660505,-0.49534997001114145,0.41627658576361515,-1.1965629721783191e-08,1.3556021584195188e-07,-8.565411442209228e-06,4.465793174544506e-06,0.49213372664700095,0.05533540319917996,9.936142716975663,0.0,-18.91528119280158,0.0,-0.033114832363441704,0.0,0.2711345428707745,0.5,0.25,0.25
v180,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00024985480389971626,0.00024390816574031417,9.322031627359784e-05,4.506548924574423e-05,-3.570948839714049e-05,6.324127256010022e-05,1.0279394120458723e-05,9.752942162334321e-06,-4.53955685880821,10.134125666495246,-1.8319586484872765,2.3460923701855783,-1.6151681203732605e-07,3.5106099682297624e-07,-8.169837091473957e-05,0.0001360387117306119,0.4247743229689067,0.06660513648137835,9.388995002098834,0.0,-18.69907713199451,0.0,-0.03191217901866981,0.0,-0.25442840751781687,0.25,0.25,0.5
v180_high_noise_only,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,4.933446144875079e-05,0.00010333211275697875,5.978654033324162e-05,3.3341798336854214e-06,-3.3735334284740163e-06,1.0804255381795091e-06,7.466182181695895e-06,8.437993010975439e-07,7.360357220371315,18.603012962715287,-0.4470037401087871,0.121914207702459,-1.2098158144696908e-07,2.9442162775252867e-07,-1.4213249038643963e-05,2.817076366885184e-06,0.513088376560999,0.023746088756932026,5.543600873420876,0.0,-8.432723818241291,0.0,-0.028456408424789022,0.0,-5.293008830951801,0.0,0.5,0.5
v180_high_noise_only,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,nan
v180_high_noise_only,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,2.5076745296948033e-05,5.252379364258539e-05,3.039619098079144e-05,1.7005279206987943e-06,-1.7147696772663335e-06,5.491811451390962e-07,3.7950662359108525e-06,4.289038439660853e-07,9.752268061847207,28.692931204702678,-0.4470037401087871,0.12191420770245903,-4.963361979633068e-08,1.24920103260378e-07,-7.224605590443417e-06,1.4319221181285334e-06,0.26080322265625,0.01207015546678039,3.9523222122231534,0.0,-4.286360104877531,0.0,-0.01446441463388934,0.0,-8.698549049868578,0.25,0.5,0.75
v180_high_noise_only,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,5.0418160126227266e-06,0.00011480403984132193,0.00011192727288737345,7.021706354465701e-06,-6.258508439387552e-06,2.2644796646825074e-06,1.2486650232879739e-05,1.6187550568861975e-06,-55.90787369709105,147.44314201233288,-0.505741694054332,0.1996098664009037,1.501902762347432e-07,2.591886625836957e-07,-2.500366711165493e-05,4.944272558117158e-06,0.5025150905432596,0.01891954467060568,3.5134504752730393,0.0,-4.939360301304511,0.0,-0.023877134091151636,0.0,8.077410760135228,0.25,0.5,0.75
v180_high_noise_only,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,8.980035259168396e-05,0.00015013142721056279,5.0806783788758425e-05,7.720523902225199e-06,-7.378117732827895e-07,4.3674463635007794e-07,2.8794678040518314e-06,8.976851403884601e-07,-2.2701490084373983,4.20065979993404,-0.2780222082953623,0.19198817473582655,-1.781201581311478e-07,3.1152576633959253e-07,-4.355091350617434e-06,1.2748283116993588e-06,0.522748161764706,0.03692043458009852,6.894206922063025,0.0,-11.62427100191331,0.0,-0.03264004692445406,0.0,-3.066870682020016,0.5,0.75,0.25
v180_high_noise_only,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,nan
v180_high_noise_only,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,nan
v180_low_noise_only,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
v180_low_noise_only,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.00014643108385817922,0.00020836339729319897,5.672613930121886e-05,2.2509060121618534e-05,-1.8736148116050693e-05,3.1692415694492365e-05,7.296472009568059e-06,5.895544630771853e-06,-1.6986682597176583,4.180048328130676,-1.5074184950724288,1.784169735955411,-1.1138036821279497e-07,2.540406508209037e-07,-4.476876824166942e-05,6.91751085835236e-05,0.4587884806355511,0.0592301706393114,9.669156149238823,0.0,-18.80825266816173,0.0,-0.03251947715751441,0.0,-0.5312320775020049,0.5,0.25,0.25
v180_low_noise_only,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-7.200004953378247e-05,0.0001024521196651618,2.7954886627878616e-05,1.1042085713526763e-05,-9.212549391046412e-06,1.5583136037282137e-05,3.5876695867358573e-06,2.898834689056277e-06,-2.9979555028441363,11.13791838739247,-1.5074184950724288,1.784169735955411,-1.8100032792761952e-08,1.656895464751231e-07,-2.2012768368828733e-05,3.4013346847465206e-05,0.2255859375,0.029123428629778614,6.780134870251803,0.0,-9.248003142987727,0.0,-0.0159898015125083,0.0,-0.19315137587445066,0.25,0.25,0.5
v180_low_noise_only,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,nan
v180_low_noise_only,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,nan
v180_low_noise_only,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-4.504126194921917e-05,0.00017930410803890796,6.41513721159139e-05,1.4707337062003339e-05,-2.096600170872205e-06,1.4968979096682645e-06,4.3722111004648215e-06,2.1186166884174533e-06,-11.946471492473425,25.115055519660505,-0.49534997001114145,0.41627658576361515,-1.1965629721783191e-08,1.3556021584195188e-07,-8.565411442209228e-06,4.465793174544506e-06,0.49213372664700095,0.05533540319917996,9.936142716975663,0.0,-18.91528119280158,0.0,-0.033114832363441704,0.0,0.2711345428707745,0.5,0.25,0.25
v180_low_noise_only,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00024985480389971626,0.00024390816574031417,9.322031627359784e-05,4.506548924574423e-05,-3.570948839714049e-05,6.324127256010022e-05,1.0279394120458723e-05,9.752942162334321e-06,-4.53955685880821,10.134125666495246,-1.8319586484872765,2.3460923701855783,-1.6151681203732605e-07,3.5106099682297624e-07,-8.169837091473957e-05,0.0001360387117306119,0.4247743229689067,0.06660513648137835,9.388995002098834,0.0,-18.69907713199451,0.0,-0.03191217901866981,0.0,-0.25442840751781687,0.25,0.25,0.5
v240,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,6.301677128592493e-05,0.00011412803936642866,5.274412513982097e-05,1.669854220974583e-06,-1.4401483798226024e-06,1.2894555616216184e-06,5.807314871474635e-06,3.7635073524771783e-07,14.200852318324412,29.782709745692426,-0.2547915569651358,0.23657960754843152,-1.6658791882796793e-07,3.652412026202844e-07,-8.687611631119998e-06,2.4026787309809137e-06,0.5129682997118156,0.02704547219183948,5.002349347244012,0.0,-7.95457434988832,0.0,-0.028917695993653198,0.0,-5.562142299674486,0.0,0.5,0.5
v240,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.0001913199321713058,0.00018634430375693794,5.341855108435211e-05,2.1474413141843125e-05,9.107467417948027e-06,1.3479923347919473e-05,6.503047553078233e-06,5.162424401674881e-06,-4.310399674096962,9.288280658534871,0.74286766507022,1.333409669048542,-7.237855557186773e-08,2.2243175047546234e-07,1.1711887282817914e-05,2.1870297742746466e-05,0.45084409136047665,0.05371037806546659,8.719704415400775,0.0,-18.596286717206684,0.0,-0.03548413532038569,0.0,-0.07767468840809076,0.5,0.25,0.25
v240,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-6.204038710344584e-05,0.0001312807047781306,3.8073861911781164e-05,7.997587456085958e-06,3.7461060676163767e-06,7.209172961784468e-06,6.149406087477967e-06,2.642026274986759e-06,-1.181497714037433,6.789498531640428,0.3360842580462924,0.8935662498019826,-5.386467003327704e-08,2.521516887700736e-07,1.342806047754789e-06,1.1792563112773221e-05,0.482421875,0.03710294969045483,7.078485099081674,0.0,-13.187096007060973,0.0,-0.03214640908057684,0.0,-1.1055065033995863,0.25,0.25,0.5
v240,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,6.85860590040371e-05,0.00012545053636588905,9.762732289807642e-05,3.92849439719312e-06,-2.2578802187849717e-06,2.6825089039113074e-06,9.492377719870508e-06,7.873034036784173e-07,20.630450063153546,40.08683968249101,-0.2335890802734286,0.2888562935748035,-7.45492262210566e-08,3.338701411354547e-07,-1.4008138157440599e-05,5.6248945141320934e-06,0.5125754527162978,0.03089366706797603,3.164073116562262,0.0,-4.3417916408172195,0.0,-0.022895099120818642,0.0,-1.758051297710647,0.25,0.5,0.75
v240,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,5.7928653646399646e-05,0.00015272477589767927,4.682851789161153e-05,6.653281016830279e-06,-6.930661666529372e-07,5.891644436948414e-07,2.4406306147600243e-06,7.239010448242898e-07,-36.71199345435556,43.66294081890647,-0.3062543214546748,0.2634418591644691,-1.6206088702423255e-07,2.9702923834940246e-07,-3.826762948065914e-06,1.2860792412598426e-06,0.513327205882353,0.028204584312993233,6.2240368353506605,0.0,-11.255223258727176,0.0,-0.03441995821019506,0.0,-3.3864693054779686,0.5,0.5,0.0
v240,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-6.712675251159204e-05,0.00016801094378223635,5.700811695139656e-05,8.006221420841454e-06,-1.947560864829054e-06,1.6070911611282942e-06,3.376444844600244e-06,9.865027738689042e-07,-1.2982914936726018,4.012129890525688,-0.6343583609343144,0.6396684812668724,-1.704794625184096e-08,1.3797393984469647e-07,-7.2715665742583536e-06,3.157970431790398e-06,0.48156342182890854,0.044428597401623846,8.925859008141243,0.0,-18.474385836307277,0.0,-0.03590445257545545,0.0,0.16802768278570618,0.5,0.25,0.25
v240,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00031800444943703185,0.00021171378028100453,8.913494276844162e-05,4.691797982559966e-05,2.0384261563970393e-05,2.697302129392806e-05,9.692370476370222e-06,9.450402968145476e-06,11.562672743319494,22.084953522831995,1.2027667300818583,1.5474046992715138,-4.3900383348399463e-08,4.086490948527209e-07,3.107615265157072e-05,4.4568750714256503e-05,0.4195085255767302,0.06544649913962458,8.504267043801184,0.0,-18.720632951785113,0.0,-0.03505538642529448,0.0,0.33709692236796884,0.25,0.0,0.75
v270,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,3.063119458958619e-05,0.00012316403812987655,5.171360930959997e-05,2.289083681494438e-06,-2.6471443008900027e-06,1.4622053369805978e-06,5.585706349689573e-06,4.989878816320463e-07,3.763014455742152,10.802334884282036,-0.4629327693526774,0.23509789595025965,-1.4413961407646346e-07,3.918991627823547e-07,-1.0879994951469536e-05,3.3295512450830994e-06,0.5064841498559077,0.02344667674824,4.771979125549452,0.0,-7.726143888957391,0.0,-0.02989898805547468,0.0,-5.352052002966929,0.0,0.5,0.5
v270,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.000202355403845513,0.00020645872110934386,5.2477442855209805e-05,2.2849988072416442e-05,9.596221638661215e-06,1.3625026921547806e-05,6.4047547168874895e-06,5.475204837835807e-06,-3.4699497573350286,7.589864136423435,0.8185587414551532,1.37802219227883,-9.07075117030506e-08,2.447949979443435e-07,1.2787688560434952e-05,2.1900210498400598e-05,0.44860973187686193,0.06106307266494241,8.297954241455628,0.0,-18.03568091301216,0.0,-0.03613279178321293,0.0,-0.1219948313689416,0.5,0.25,0.25
v270,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-8.392813384017206e-05,0.00015392050661916293,3.743233875843583e-05,8.574169313208046e-06,3.3729091664576904e-06,6.00363094615284e-06,5.988431791959253e-06,2.7951056525439166e-06,-1.2120843628181603,6.169355852866996,0.3172451479219919,0.7393381336352757,-5.885802295368114e-08,2.781646579755933e-07,7.573865409561372e-07,9.220375600115517e-06,0.47802734375,0.04100254395198751,6.740280359463033,0.0,-12.79533518935932,0.0,-0.03296414447824442,0.0,-0.686052368720194,0.25,0.25,0.5
v270,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-1.2556213794969365e-07,9.372342321400389e-05,9.650857314340739e-05,5.372193489456295e-06,-4.808380375116443e-06,2.714268184130874e-06,9.276789262891199e-06,1.0507000189304803e-06,3.9993368766307116,22.95403849875545,-0.5213818100188548,0.3108041414964432,3.955006593503269e-08,3.707447249915965e-07,-1.889355001312399e-05,5.6569158723723e-06,0.4997484909456741,0.020093459058469505,3.041533686291012,0.0,-4.228058380125394,0.0,-0.024363808343421892,0.0,3.501640165905155,0.25,0.5,0.75
v270,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,5.873065799691216e-05,0.00016980849458790752,4.4535486846231765e-05,6.311978789718444e-06,-6.726326669000364e-07,4.1723641841144014e-07,2.2135221440623504e-06,6.632018013441608e-07,-0.6133269503685975,11.40585575204897,-0.30012925027200377,0.1850163985000984,-1.7713403328049948e-07,3.337280617887013e-07,-3.558787477862448e-06,1.2634440553420682e-06,0.5126378676470589,0.03395659798868418,5.926590930227493,0.0,-10.922005098313093,0.0,-0.034955944520346435,0.0,-3.0320162632059584,0.5,0.25,0.25
v270,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-7.517472013536294e-05,0.00017654003121008054,5.376249866678839e-05,6.827750222795042e-06,-1.936649040201017e-06,1.2759923864387818e-06,3.0012018365208554e-06,7.779562562702301e-07,-1.1432480541231254,3.5353111869555693,-0.7094078010767164,0.6006843734395144,-1.823389399292623e-08,1.4835313813131147e-07,-6.8744999169229e-06,2.3800237207823033e-06,0.47984267453294,0.05524505486518727,8.483493749408456,0.0,-17.88399008068832,0.0,-0.03656994395811759,0.0,0.1859043966374298,0.5,0.25,0.25
