time,model,model_kind,first_branch,second_branch,first_bayes_mse,second_bayes_mse,first_paired_mse,second_paired_mse,branch_error_cosine_mean,branch_error_cosine_negative_fraction,oracle_gate_mean,oracle_bayes_mse,oracle_gain_over_best_branch,learned_gate_mean,learned_bayes_mse,learned_gate_mae_to_oracle
0.5,S0_xv,x_plus_v,x,v,0.007923293858766556,0.9326547384262085,0.017391424626111984,0.9421512484550476,0.04391191154718399,0.190673828125,0.9966669082641602,0.007901201024651527,0.002788339610878432,,,
0.5,S1_xv,x_plus_v,x,v,0.007287156768143177,0.9324536919593811,0.01675589568912983,0.9419711828231812,0.04527263343334198,0.18505859375,0.99727463722229,0.00727190263569355,0.0020932900080196104,,,
0.7,D0_xeps,x_plus_epsilon,x,epsilon,0.013538483530282974,1.8556362390518188,0.02013971656560898,1.8621456623077393,0.006381559185683727,0.403564453125,0.9934024810791016,0.01337558776140213,0.01203205429296994,,,
0.7,D1_scaled,x_plus_epsilon,x,epsilon,0.007439171429723501,1.8551011085510254,0.013841019943356514,1.8615882396697998,0.00847146287560463,0.37060546875,0.9966347217559814,0.0073943487368524075,0.0060252265046619735,1.0,0.007439171429723501,0.003365220734849572
0.7,D2_velocity,x_plus_epsilon,x,epsilon,0.009889639914035797,1.9572093486785889,0.0162648968398571,1.9637136459350586,0.007546482142060995,0.37158203125,0.9956173896789551,0.009799874387681484,0.009076723433268152,0.996261477470398,0.009875984862446785,0.004253846127539873
0.7,D4_safe,x_plus_epsilon,x,epsilon,0.014456873759627342,1.9973783493041992,0.020979974418878555,2.0039002895355225,0.0049526141956448555,0.416015625,0.9933289289474487,0.014285461977124214,0.011856766916082284,0.9887071847915649,0.01447390392422676,0.007371054030954838
0.7,S0_xv,x_plus_v,x,v,0.007301379460841417,0.931790828704834,0.013894404284656048,0.9381973743438721,0.0029688840731978416,0.486328125,0.9930096864700317,0.00723101943731308,0.009636538397393313,,,
0.7,S1_xv,x_plus_v,x,v,0.007164403796195984,0.9317646622657776,0.013746686279773712,0.9382041096687317,0.007891505025327206,0.435302734375,0.9935728311538696,0.0071037765592336655,0.008462286421447862,,,
0.9,D0_xeps,x_plus_epsilon,x,epsilon,0.12749770283699036,1.1628525257110596,0.13271495699882507,1.1675022840499878,-0.0030944151803851128,0.665771484375,0.904512345790863,0.10991455614566803,0.1379095175840377,,,
0.9,D1_scaled,x_plus_epsilon,x,epsilon,0.0525762178003788,1.1619253158569336,0.05740056931972504,1.1665784120559692,-0.0012006480246782303,0.563720703125,0.9578627347946167,0.04862883314490318,0.07507928148165832,1.0,0.0525762178003788,0.04213722050189972
0.9,D2_velocity,x_plus_epsilon,x,epsilon,0.023162100464105606,1.2172729969024658,0.028077999129891396,1.2219260931015015,0.0008416600758209825,0.448974609375,0.9817764163017273,0.02223706990480423,0.039937248382757806,0.9654784202575684,0.02298177406191826,0.021330855786800385
0.9,D4_safe,x_plus_epsilon,x,epsilon,0.15775059163570404,1.2303576469421387,0.16279643774032593,1.234997034072876,-0.0002852374454960227,0.53076171875,0.8955411911010742,0.1280232071876526,0.18844547040876636,0.8343124389648438,0.1451350301504135,0.09425483644008636
0.9,S0_xv,x_plus_v,x,v,0.047004397958517075,0.9658663272857666,0.052137210965156555,0.9705711603164673,-0.0048569501377642155,0.55078125,0.954072117805481,0.043982405215501785,0.06429170193142986,,,
0.9,S1_xv,x_plus_v,x,v,0.043498311191797256,0.9657319784164429,0.048809442669153214,0.9704340696334839,-0.003019582014530897,0.533935546875,0.9578277468681335,0.04079142212867737,0.06222975074099757,,,
0.97,D0_xeps,x_plus_epsilon,x,epsilon,0.9006722569465637,1.0480282306671143,0.9045685529708862,1.0521527528762817,-0.0006579541368409991,0.573486328125,0.6219496130943298,0.39527833461761475,0.5611296655703848,,,
0.97,D1_scaled,x_plus_epsilon,x,epsilon,0.333362877368927,1.047804594039917,0.3369596302509308,1.0519319772720337,-0.0006284939590841532,0.548828125,0.8032028079032898,0.20568394660949707,0.383002845929152,0.9999575614929199,0.33333897590637207,0.1967547982931137
0.97,D2_velocity,x_plus_epsilon,x,epsilon,0.4492911398410797,1.058713674545288,0.4537147283554077,1.062841773033142,-0.0004355387936811894,0.53564453125,0.73160719871521,0.2833619713783264,0.3693132442394583,0.6529119610786438,0.3198726177215576,0.1374383419752121
0.97,D4_safe,x_plus_epsilon,x,epsilon,5.336635589599609,1.0600687265396118,5.341440200805664,1.0641882419586182,-0.0015252267476171255,0.58544921875,0.32051753997802734,0.7189096212387085,0.3218273464349344,0.21522073447704315,0.8113011717796326,0.14574287831783295
0.97,S0_xv,x_plus_v,x,v,0.7255789637565613,0.9895025491714478,0.7302635908126831,0.9936240911483765,0.01097721979022026,0.35888671875,0.608508825302124,0.3922719955444336,0.4593669123019881,,,
0.97,S1_xv,x_plus_v,x,v,0.6707165837287903,0.9895867705345154,0.6745815277099609,0.9937049746513367,0.012753777205944061,0.34521484375,0.6426503658294678,0.3593210279941559,0.4642729332909259,,,
0.99,D0_xeps,x_plus_epsilon,x,epsilon,9.112836837768555,1.017249584197998,9.12131118774414,1.0212602615356445,-0.000957759446464479,0.630615234375,0.2222566455602646,0.7904816269874573,0.222922634457821,,,
0.99,D1_scaled,x_plus_epsilon,x,epsilon,5.279798984527588,1.0166542530059814,5.287045955657959,1.0206658840179443,-0.0005855131894350052,0.562744140625,0.33367007970809937,0.6763697862625122,0.33471011972589193,0.9991395473480225,5.275053024291992,0.6654694080352783
0.99,D2_velocity,x_plus_epsilon,x,epsilon,4.860991477966309,1.0186116695404053,4.863715171813965,1.0226013660430908,0.00037587201222777367,0.467041015625,0.3017920255661011,0.7104234099388123,0.3025571656180286,0.18101763725280762,0.8278946876525879,0.16371393203735352
0.99,D4_safe,x_plus_epsilon,x,epsilon,41.98777389526367,1.0187525749206543,41.982120513916016,1.022765874862671,-0.0024450090713799,0.65576171875,0.08434174954891205,0.9320075511932373,0.0851482743336115,0.021735111251473427,0.9898334741592407,0.06653827428817749
0.99,S0_xv,x_plus_v,x,v,6.9068803787231445,0.9968300461769104,6.913355827331543,1.0008410215377808,0.015435837209224701,0.333251953125,0.15643449127674103,0.8442109227180481,0.15310445751930768,,,
0.99,S1_xv,x_plus_v,x,v,7.1210198402404785,0.997001051902771,7.127574443817139,1.0010120868682861,0.018386106938123703,0.304931640625,0.17388679087162018,0.8278409242630005,0.16966895603262333,,,
