sample,index,noise_time,h,H,native_rms,latent_rms,identity_residual_rms,contrast_rms,contrast_over_native,contrast_cos_native,clock_rms,clock_over_native,clock_cos_native,state_rms,state_over_native,state_cos_native,total_rms,total_over_native,total_cos_native,contrast_cos_clock,contrast_cos_state,clock_cos_state,contrast_over_latent,clock_over_latent,state_over_latent,total_over_latent
2,54,0.8720378875732422,0.025,0.025,0.0063711889088153,0.8834280371665955,4.843194734149846e-10,0.009046952240169,1.4199786186218262,0.3060737252235412,0.0023356070742011,0.3665888905525207,0.1394385695457458,0.0023635185789316,0.3709697723388672,-0.2191978245973587,0.0088391453027725,1.387362003326416,0.2915021777153015,-0.0024999005254358,-0.1346862614154815,-0.8054527640342712,0.010240734796220804,0.0026438000334379867,0.0026753945760110524,0.010005506878774358
3,54,0.8720378875732422,0.025,0.025,0.006337372586131,0.8822076916694641,5.043108153302001e-10,0.009388281032443,1.4814153909683228,0.3193503320217132,0.0023329644463956,0.3681280314922333,0.1155129969120025,0.0024920788127928,0.3932353258132934,-0.1975519061088562,0.0091539388522505,1.4444375038146973,0.3031835258007049,0.017349736765027,-0.170166403055191,-0.7564473152160645,0.010641803649066911,0.002644461693573274,0.0028248209988703033,0.01037617211761989
0,54,0.8720378875732422,0.025,0.125,0.0064034205861389,0.8838574886322021,8.11648082077454e-10,0.0103783048689365,1.6207438707351685,0.3807244300842285,0.0106637421995401,1.6653196811676023,0.331454187631607,0.0038629528135061,0.6032639741897583,-0.4292427003383636,0.0133206760510802,2.080243825912476,0.437490701675415,0.0976554676890373,-0.2202976644039154,-0.7629608511924744,0.011742056838820543,0.012065001809333068,0.004370560710510179,0.015071067703113963
1,54,0.8720378875732422,0.025,0.125,0.0061222668737173,0.8825968503952026,7.28482829615018e-10,0.0088020972907543,1.437718629837036,0.3034696280956268,0.01042668428272,1.7030757665634155,0.2963177561759949,0.0037213787436485,0.607843279838562,-0.3870454728603363,0.0118369814008474,1.9334311485290527,0.3649948835372925,0.0469651222229003,-0.2182886600494384,-0.699033260345459,0.009972953434870022,0.011813643203067423,0.0042163970356139035,0.013411538230107127
2,54,0.8720378875732422,0.025,0.125,0.0063711889088153,0.8834280371665955,7.295289927711224e-10,0.009046952240169,1.4199786186218262,0.3060737252235412,0.0103273764252662,1.620949625968933,0.3084807395935058,0.0036429243627935,0.5717809200286865,-0.4374300241470337,0.0118966968730092,1.8672648668289185,0.3665981292724609,0.0454865805804729,-0.1566883325576782,-0.7763204574584961,0.010240734796220804,0.011690116218621528,0.004123623214945037,0.01346651495368574
3,54,0.8720378875732422,0.025,0.125,0.006337372586131,0.8822076916694641,7.660622691751938e-10,0.009388281032443,1.4814153909683228,0.3193503320217132,0.0106807798147201,1.685364007949829,0.3202604949474334,0.0041460120119154,0.6542162299156189,-0.4283949434757232,0.0124265700578689,1.9608393907547,0.3736068606376648,0.0767710879445076,-0.1752698570489883,-0.7535749077796936,0.010641803649066911,0.012106876776950453,0.004699587241264705,0.01408576480936504
0,83,0.621004581451416,0.025,0.025,0.024589279666543,0.7468100786209106,6.897298843178135e-10,0.0129763027653098,0.5277219414710999,0.4129382371902466,0.0014929239405319,0.0607144236564636,-0.0231692288070917,0.0015427683247253,0.0627415031194686,0.1148911267518997,0.0131494374945759,0.5347630381584167,0.4183503985404968,-0.0625692158937454,0.1425645053386688,-0.731478750705719,0.017375639586000715,0.001999067745963998,0.002065810798341444,0.017607471927612677
1,83,0.621004581451416,0.025,0.025,0.023780595511198,0.7367486357688904,6.260343909936238e-10,0.0117494072765111,0.4940753877162933,0.3630364537239074,0.0015188038814812,0.0638673603534698,0.0010808629449456,0.001447805785574,0.0608818121254444,0.1804443448781967,0.0119227180257439,0.5013633370399475,0.3798087239265442,-0.053203746676445,0.1430906504392624,-0.7434574365615845,0.015947647143247312,0.0020614953428398767,0.0019651285598418946,0.016182884428826986
2,83,0.621004581451416,0.025,0.025,0.0245113801211118,0.7456496953964233,6.457009926741364e-10,0.0121108694002032,0.4940916895866394,0.359617680311203,0.0014601722359657,0.0595711953938007,-0.0773705393075943,0.0014323660871014,0.0584367774426937,0.229991003870964,0.0123003497719764,0.5018219947814941,0.3716756105422973,-0.0675141960382461,0.1695498824119568,-0.7298377752304077,0.016242036273835636,0.001958254988878393,0.0019209638197999733,0.01649615073662297
3,83,0.621004581451416,0.025,0.025,0.0243481528013944,0.740924060344696,6.39904407240266e-10,0.0120504917576909,0.4949242770671844,0.3694543242454529,0.0014147363835945,0.0581044629216194,-0.0807380899786949,0.0014403369277715,0.0591559000313282,0.2166827023029327,0.0122376456856727,0.5026108622550964,0.3799733817577362,-0.0429477579891681,0.1420095562934875,-0.7350763082504272,0.016264138799980007,0.0019094215714041327,0.0019439737550180512,0.0165167340901029
0,83,0.621004581451416,0.025,0.125,0.024589279666543,0.7468100786209106,7.590641448729231e-10,0.0129763027653098,0.5277219414710999,0.4129382371902466,0.0060183140449225,0.2447535693645477,0.0763879939913749,0.0017629726789891,0.0716968029737472,-0.0706722214818,0.013804268091917,0.5613937377929688,0.4124481379985809,-0.0354062840342521,0.0689850747585296,-0.6965503692626953,0.017375639586000715,0.008058694194427798,0.0023606707106104885,0.018484308778221784
1,83,0.621004581451416,0.025,0.125,0.023780595511198,0.7367486357688904,6.998966406435159e-10,0.0117494072765111,0.4940753877162933,0.3630364537239074,0.0059393197298049,0.2497548758983612,0.035898495465517,0.0016751186922192,0.0704405680298805,-0.0023496884386986,0.0127011900767683,0.5340989232063293,0.3523086905479431,-0.0325141176581382,0.0831566452980041,-0.6807321310043335,0.015947647143247312,0.00806152796415628,0.0022736637855745763,0.017239516247645307
2,83,0.621004581451416,0.025,0.125,0.0245113801211118,0.7456496953964233,7.080298014550124e-10,0.0121108694002032,0.4940916895866394,0.359617680311203,0.005969826132059,0.2435532361268997,0.0311160739511251,0.0017120756674557,0.0698481947183609,-0.0293663013726472,0.0129374163225293,0.527812659740448,0.3471143841743469,-0.0545763596892356,0.1066051125526428,-0.7042296528816223,0.016242036273835636,0.008006207430803217,0.0022960857866983746,0.017350528542295112
3,83,0.621004581451416,0.025,0.125,0.0243481528013944,0.740924060344696,7.177033412020251e-10,0.0120504917576909,0.4949242770671844,0.3694543242454529,0.0060003665275871,0.2464403212070465,0.0401704534888267,0.0017407409613952,0.0714937597513198,-0.0392978191375732,0.0130306147038936,0.5351787805557251,0.3549131453037262,-0.023989362642169,0.0855848118662834,-0.6976194977760315,0.016264138799980007,0.008098490585925341,0.0023494188602612856,0.017586977399318682
4,0,1.0,0.025,0.025,0.0014832796296104,0.9995545148849488,8.186246680530472e-10,0.0039225849322974,2.6445350646972656,0.2630470395088196,0.012764791958034,8.605789184570312,0.4304503202438354,0.0161492954939603,10.88755989074707,-0.4265648424625397,0.0070777898654341,4.771716594696045,-0.0511867143213748,0.3106085658073425,-0.3778860867023468,-0.9029202461242676,0.003924333164308601,0.012770481017239224,0.01615649297109035,0.007080944320729491
5,0,1.0,0.025,0.025,0.0014580347342416,1.001435399055481,8.534616902089454e-10,0.0041644144803285,2.8561832904815674,0.1216359138488769,0.0134132504463195,9.199541091918944,0.398240715265274,0.0173021461814641,11.866758346557615,-0.4070312678813934,0.0070568798109889,4.839994430541992,-0.1692347824573516,0.0700663328170776,-0.1552942842245102,-0.9313053488731384,0.0041584454516549255,0.013394024675950552,0.017277346294911167,0.007046764891319703
6,0,1.0,0.025,0.025,0.0014296894660219,1.001254320144653,7.804423773905e-10,0.0035465143155306,2.480618715286255,0.2198157012462616,0.0131167713552713,9.174559593200684,0.354925125837326,0.014154003933072,9.900054931640623,-0.3419172167778015,0.007130071055144,4.987146854400635,0.0835270062088966,0.2666788399219513,-0.2903554141521454,-0.888170599937439,0.0035420714239896896,0.013100339335740688,0.014136272521677753,0.007121138867209986
7,0,1.0,0.025,0.025,0.0014099377440288,0.9999940395355223,6.498305227253809e-10,0.0033705397509038,2.390559196472168,0.1257649213075637,0.0105325812473893,7.470245838165283,0.2662561535835266,0.0111404126510024,7.901350975036621,-0.2935337722301483,0.0077926027588546,5.526912689208984,-0.0053675537928938,0.0825093686580658,-0.138414666056633,-0.7718920111656189,0.0033705598410060022,0.010532644026839877,0.011140479053432063,0.007792649206663383
4,0,1.0,0.025,0.125,0.0014832796296104,0.9995545148849488,1.012484318607676e-09,0.0039225849322974,2.6445350646972656,0.2630470395088196,0.0167317166924476,11.280217170715332,0.3427332937717438,0.00463024713099,3.1216280460357666,-0.3031251132488251,0.0152295054867863,10.267454147338867,0.3521319925785064,0.2772773504257202,-0.2790938317775726,-0.7170113921165466,0.003924333164308601,0.016739173745189337,0.0046323107564803035,0.015236293028539072
5,0,1.0,0.025,0.125,0.0014580347342416,1.001435399055481,1.0026538488361323e-09,0.0041644144803285,2.8561832904815674,0.1216359138488769,0.0170541517436504,11.696670532226562,0.32110795378685,0.0047993385232985,3.2916488647460938,-0.2780407965183258,0.0148884383961558,10.211305618286133,0.3122123777866363,0.046509601175785,-0.0027565257623791,-0.7089337706565857,0.0041584454516549255,0.01702970731785124,0.004792459431557012,0.01486709817747411
6,0,1.0,0.025,0.125,0.0014296894660219,1.001254320144653,9.502889586343601e-10,0.0035465143155306,2.480618715286255,0.2198157012462616,0.0157861616462469,11.041671752929688,0.2716448605060577,0.0037225771229714,2.603766202926636,-0.1938724070787429,0.0147549491375684,10.320387840270996,0.2945522665977478,0.2412911206483841,-0.2493476867675781,-0.666752278804779,0.0035420714239896896,0.01576638555124161,0.0037179136689603418,0.014736464892792397
7,0,1.0,0.025,0.125,0.0014099377440288,0.9999940395355223,8.460138700705501e-10,0.0033705397509038,2.390559196472168,0.1257649213075637,0.0145204896107316,10.29867458343506,0.2223698943853378,0.0041249645873904,2.925636053085327,-0.1888323724269867,0.0129040041938424,9.152179718017578,0.222712904214859,0.0752356275916099,-0.128794327378273,-0.6385194063186646,0.0033705598410060022,0.014520576160109997,0.004124989174241844,0.012904081108159462
4,54,0.8720378875732422,0.025,0.025,0.0063728704117238,0.8820746541023254,5.341881936793412e-10,0.0099600488319993,1.562882661819458,0.3232857882976532,0.0024565812200307,0.38547483086586,0.1640575230121612,0.0025884991046041,0.406174749135971,-0.2190745025873184,0.0097150299698114,1.5244355201721191,0.3145526647567749,0.0297849383205175,-0.1741335541009903,-0.7890207171440125,0.011291616628680366,0.002785003750652746,0.0029345578546731716,0.011013840976644141
5,54,0.8720378875732422,0.025,0.025,0.0064626075327396,0.8851934671401978,4.816511078864494e-10,0.0088604521006345,1.3710335493087769,0.2818910181522369,0.0026921965181827,0.4165805280208587,0.2062711715698242,0.002638243837282,0.4082320928573608,-0.2834539711475372,0.0086598815396428,1.3399980068206787,0.266191154718399,0.0014298235764726,-0.141060933470726,-0.7881287336349487,0.010009622110361976,0.0030413651005360472,0.002980414943419541,0.009783038240917384
6,54,0.8720378875732422,0.025,0.025,0.0058988062664866,0.8816705346107483,4.374210715862858e-10,0.0081505291163921,1.381725192070007,0.2928068935871124,0.0021992467809468,0.3728291392326355,0.049852181226015,0.0022340507712215,0.3787293136119842,-0.1371956765651703,0.0078678745776414,1.3338079452514648,0.2783046066761017,-0.0045272726565599,-0.1918305456638336,-0.733435332775116,0.009244415908705063,0.002494408846177164,0.0025338838982611783,0.008923826155895088
7,54,0.8720378875732422,0.025,0.025,0.0059306337498128,0.8810858726501465,4.3667416904646927e-10,0.0082330275326967,1.3882205486297607,0.2834077775478363,0.00205714488402,0.3468676209449768,-0.0013642710400745,0.0020075908396393,0.3385120332241058,-0.0868296176195144,0.0079808374866843,1.345697283744812,0.2701695263385772,-0.0305745191872119,-0.174575999379158,-0.6712759137153625,0.009344182886434493,0.002334783643542577,0.0022785416290932357,0.009057956476681879
4,54,0.8720378875732422,0.025,0.125,0.0063728704117238,0.8820746541023254,8.07534039637403e-10,0.0099600488319993,1.562882661819458,0.3232857882976532,0.0112523632124066,1.765666365623474,0.3438271582126617,0.0042651225812733,0.6692624092102051,-0.4333167374134063,0.0130555061623454,2.0486068725585938,0.4014137685298919,0.0598285757005214,-0.1479170024394989,-0.775184690952301,0.011291616628680366,0.012756701669268535,0.004835330616787593,0.014800908405685684
5,54,0.8720378875732422,0.025,0.125,0.0064626075327396,0.8851934671401978,7.852271610708782e-10,0.0088604521006345,1.3710335493087769,0.2818910181522369,0.011671932414174,1.806071639060974,0.3954729437828064,0.0041369604878127,0.6401379704475403,-0.4569402635097503,0.0125387879088521,1.940205693244934,0.4165690541267395,0.050744455307722,-0.1448243260383606,-0.771580159664154,0.010009622110361976,0.013185741702186997,0.004673509962944049,0.014165025358085021
6,54,0.8720378875732422,0.025,0.125,0.0058988062664866,0.8816705346107483,6.878368985496762e-10,0.0081505291163921,1.381725192070007,0.2928068935871124,0.0099744210019707,1.6909219026565552,0.2382600456476211,0.0038156283553689,0.6468475461006165,-0.3699667155742645,0.0110093401744961,1.86636745929718,0.3044125139713287,0.0455854162573814,-0.1605295091867447,-0.7449126839637756,0.009244415908705063,0.0113130932819189,0.004327725840416652,0.012486909499994406
7,54,0.8720378875732422,0.025,0.125,0.0059306337498128,0.8810858726501465,6.780517813886887e-10,0.0082330275326967,1.3882205486297607,0.2834077775478363,0.0097018983215093,1.6358957290649414,0.206004187464714,0.0038684234023094,0.6522782444953918,-0.3580511808395386,0.0109253749251365,1.8421934843063357,0.2697246074676513,0.042421031743288,-0.1728092432022094,-0.7098091840744019,0.009344182886434493,0.011011297108110189,0.004390518021443113,0.012399897971664162
4,83,0.621004581451416,0.025,0.025,0.0243659187108278,0.7392629981040955,6.575660016494567e-10,0.0123469373211264,0.506729781627655,0.3826135396957397,0.0013919195625931,0.0571256764233112,-0.0963241979479789,0.0014540223637595,0.0596744306385517,0.213255763053894,0.012564898468554,0.5156751275062561,0.3899839520454407,-0.0453948304057121,0.1643996238708496,-0.732341468334198,0.016701684451664967,0.0018828476011416768,0.0019668539714397548,0.016996520183991056
5,83,0.621004581451416,0.025,0.025,0.0250162202864885,0.7539749145507812,6.533089069726826e-10,0.0123199159279465,0.4924771189689636,0.3710141479969024,0.0015492240199819,0.061928778886795,0.0582952871918678,0.0015529674710705,0.0620784200727939,0.0575241893529892,0.0124988090246915,0.4996281862258911,0.3800769448280334,-0.0660620853304863,0.1493933647871017,-0.7412344217300415,0.016339954672479673,0.00205474212746843,0.002059707081893778,0.016577221315298398
6,83,0.621004581451416,0.025,0.025,0.0229292064905166,0.7196334004402161,5.983590289915242e-10,0.0112625611945986,0.4911884367465973,0.3762732744216919,0.0013913937145844,0.0606821589171886,-0.1349785029888153,0.0013873599236831,0.0605062320828437,0.2878347635269165,0.0114068957045674,0.4974832236766815,0.3900555372238159,-0.070680558681488,0.1432063728570938,-0.7378947734832764,0.01565041476355744,0.0019334757304667251,0.001927870389054233,0.015850981482501428
7,83,0.621004581451416,0.025,0.025,0.0228993967175483,0.7220470309257507,5.809314140847731e-10,0.010870337486267,0.4746997356414795,0.3428150117397308,0.0014002245152369,0.0611467845737934,-0.232982650399208,0.0013799200532957,0.0602601058781147,0.3276732563972473,0.0110369995236396,0.4819777309894562,0.3490486145019531,-0.0693040937185287,0.1586761474609375,-0.7411991357803345,0.015054888422337152,0.0019392428128146232,0.0019111221211262062,0.01528570723362555
4,83,0.621004581451416,0.025,0.125,0.0243659187108278,0.7392629981040955,7.275733904243963e-10,0.0123469373211264,0.506729781627655,0.3826135396957397,0.0059711304493248,0.2450607568025589,0.0527938418090343,0.0017632452072575,0.0723652243614196,-0.0550633519887924,0.0132887242361903,0.5453816056251526,0.3719133734703064,-0.0224715899676084,0.0941839516162872,-0.7317025661468506,0.016701684451664967,0.008077139616940501,0.0023851392694879854,0.017975638264420637
5,83,0.621004581451416,0.025,0.125,0.0250162202864885,0.7539749145507812,7.274293944981024e-10,0.0123199159279465,0.4924771189689636,0.3710141479969024,0.0061835176311433,0.2471803277730941,0.1380031406879425,0.0018040064023807,0.0721134692430496,-0.0623644515872001,0.013258540071547,0.529997706413269,0.4006249904632568,-0.0382567942142486,0.0889245420694351,-0.6994860768318176,0.016339954672479673,0.008201224618762607,0.002392661038935928,0.017584855697018047
6,83,0.621004581451416,0.025,0.125,0.0229292064905166,0.7196334004402161,6.615847869539947e-10,0.0112625611945986,0.4911884367465973,0.3762732744216919,0.0056063635274767,0.2445075213909149,-0.0717004910111427,0.0016349294455721,0.0713033601641655,0.0413453020155429,0.0120254615321755,0.5244604349136353,0.324596107006073,-0.0539098791778087,0.0928169041872024,-0.70630943775177,0.01565041476355744,0.00779058271065123,0.0022718921114166972,0.016710538344689465
7,83,0.621004581451416,0.025,0.125,0.0228993967175483,0.7220470309257507,6.496134186129153e-10,0.010870337486267,0.4746997356414795,0.3428150117397308,0.0058102305047214,0.2537285387516022,-0.1545102894306183,0.0016383804613724,0.0715468823909759,0.0878144279122352,0.0117778703570365,0.514331042766571,0.2523926198482513,-0.0487984828650951,0.0963543653488159,-0.6910660862922668,0.015054888422337152,0.008046886498891891,0.0022690772085466513,0.01631177728400304
8,0,1.0,0.025,0.025,0.0013942971127107,1.001918077468872,6.596784785095622e-10,0.0033455837983638,2.399477005004883,0.0548228174448013,0.0113795083016157,8.161465644836426,0.2606464028358459,0.0112875020131468,8.095478057861328,-0.2545389235019684,0.007060763426125,5.064030647277832,0.0391364805400371,0.0616229735314846,-0.093724176287651,-0.8402462005615234,0.0033391789943701677,0.011357723308440097,0.011265893157315033,0.0070472462618525475
9,0,1.0,0.025,0.025,0.0014208088396117,1.000040054321289,8.950991059464285e-10,0.0041591697372496,2.9273252487182617,0.2071539610624313,0.0125447930768132,8.82933235168457,0.3080540597438812,0.0174680091440677,12.294411659240724,-0.318650335073471,0.010057614184916,7.078794956207275,-0.0835311114788055,0.1288499534130096,-0.3657518029212951,-0.773382306098938,0.004159003151201139,0.012544290623766212,0.017467309502840814,0.01005721135014131
10,0,1.0,0.025,0.025,0.0014055068604648,1.0004788637161257,4.927343533189799e-10,0.0032285978086292,2.2971057891845703,0.1343341320753097,0.0068900953046977,4.902214050292969,0.1753580868244171,0.0084986332803964,6.04666805267334,-0.2623090147972107,0.0071801613084971,5.108592033386231,-0.081798031926155,0.1238021701574325,-0.1058538630604744,-0.6683162450790405,0.003227052490281571,0.006886797467270318,0.008494565541174481,0.007176724635468549
11,0,1.0,0.025,0.025,0.0014133837539702,1.0006228685379028,5.793261426134676e-10,0.0036080791614949,2.552795171737671,0.1207224279642105,0.0094475513324141,6.684349536895752,0.1961882412433624,0.0098830303177237,6.99246072769165,-0.2630919516086578,0.0069722863845527,4.933045387268066,-0.0446153990924358,0.073942944407463,-0.1059093326330185,-0.7969537973403931,0.0036058332014407973,0.009441670412968613,0.009876878320964877,0.00696794627004729
8,0,1.0,0.025,0.125,0.0013942971127107,1.001918077468872,8.788026972794681e-10,0.0033455837983638,2.399477005004883,0.0548228174448013,0.0154448598623275,11.077165603637695,0.2204679101705551,0.0044976714998483,3.2257626056671143,-0.2155446857213974,0.0129093276336789,9.258663177490234,0.2028813362121582,-0.0426486879587173,0.0221369098871946,-0.7167088389396667,0.0033391789943701677,0.0154152921378019,0.004489061132833023,0.012884613945974012
9,0,1.0,0.025,0.125,0.0014208088396117,1.000040054321289,9.035441284055423e-10,0.0041591697372496,2.9273252487182617,0.2071539610624313,0.0150253735482692,10.575224876403809,0.2462576180696487,0.0040588462725281,2.856715202331543,-0.2013388127088546,0.0138290263712406,9.733206748962402,0.2707709074020386,0.1429934501647949,-0.2046945393085479,-0.649774968624115,0.004159003151201139,0.015024771741234582,0.004058683704706982,0.013828472481160902
10,0,1.0,0.025,0.125,0.0014055068604648,1.0004788637161257,8.322015854211883e-10,0.0032285978086292,2.2971057891845703,0.1343341320753097,0.0142305828630924,10.124876022338867,0.2269653975963592,0.0040947035886347,2.9133288860321045,-0.2008735835552215,0.0126149682328104,8.975387573242188,0.2252120524644851,0.119988702237606,-0.1036945655941963,-0.6765615940093994,0.003227052490281571,0.014223771614959538,0.004092743722166753,0.012608930273603212
11,0,1.0,0.025,0.125,0.0014133837539702,1.0006228685379028,8.183492772317891e-10,0.0036080791614949,2.552795171737671,0.1207224279642105,0.013848690316081,9.79825210571289,0.2002334296703338,0.0035998197272419,2.5469512939453125,-0.1812153458595276,0.0127504551783204,9.02122688293457,0.2004794627428054,0.0754772648215293,-0.0645385906100273,-0.6123559474945068,0.0036058332014407973,0.013840069772057605,0.0035975789085271556,0.012742518264599727
8,54,0.8720378875732422,0.025,0.025,0.0059988964349031,0.8828802108764648,4.708047840473738e-10,0.008729419670999,1.4551708698272705,0.3204239308834076,0.002232820726931,0.3722052574157715,0.0902307406067848,0.0024906806647777,0.4151898026466369,-0.1948613077402115,0.0084150470793247,1.402765870094299,0.2986610531806946,0.0829497128725051,-0.2697668671607971,-0.7266053557395935,0.009887433836956219,0.0025290188854888975,0.002821085617385305,0.009531357680982339
9,54,0.8720378875732422,0.025,0.025,0.0063991015776991,0.8826122283935547,4.3759734724702066e-10,0.0081357257440686,1.271385669708252,0.2828027307987213,0.0022164592519402,0.3463703691959381,0.0901144817471504,0.0021753187756985,0.3399412930011749,-0.1408872455358505,0.0080515425652265,1.258230209350586,0.2725025415420532,0.0111453393474221,-0.0903239846229553,-0.8516287803649902,0.009217780450285014,0.002511249199407065,0.002464637023733293,0.009122400875729013
10,54,0.8720378875732422,0.025,0.025,0.0060688196681439,0.8825313448905945,4.2513717546377445e-10,0.0079124961048364,1.3037948608398438,0.2731980085372925,0.0023664589971303,0.3899372816085815,0.1109701171517372,0.0026156038511544,0.4309905469417572,-0.2022165805101394,0.007525784894824,1.2400739192962646,0.2518496215343475,-0.0052097286097705,-0.2328011691570282,-0.6931235790252686,0.008965682806220662,0.0026814446997615307,0.0029637517877380897,0.00852749869836856
11,54,0.8720378875732422,0.025,0.025,0.006119561381638,0.8821777105331421,5.294822358337115e-10,0.0098050003871321,1.6022391319274902,0.3270464837551117,0.0025400412268936,0.4150691628456116,0.0905618146061897,0.0028056767769157,0.4584767818450928,-0.1784077882766723,0.0094095598906278,1.537619948387146,0.3120408654212951,0.0706623643636703,-0.2684831619262695,-0.7485967874526978,0.01111454106135426,0.0028792852013439924,0.0031803986242410227,0.010666286144252222
8,54,0.8720378875732422,0.025,0.125,0.0059988964349031,0.8828802108764648,7.165724125179905e-10,0.008729419670999,1.4551708698272705,0.3204239308834076,0.0098223211243748,1.6373547315597534,0.2527823150157928,0.0038886237889528,0.6482231616973877,-0.3755451142787933,0.0117103839293122,1.9520896673202517,0.3261780738830566,0.1114237308502197,-0.2043850123882293,-0.731776237487793,0.009887433836956219,0.011125315760134495,0.004404474968458555,0.013263842348088093
9,54,0.8720378875732422,0.025,0.125,0.0063991015776991,0.8826122283935547,7.491861020447742e-10,0.0081357257440686,1.271385669708252,0.2828027307987213,0.0113865872845053,1.7794040441513062,0.3307406306266784,0.0045789270661771,0.7155578136444092,-0.449554830789566,0.0117561984807252,1.8371639251708984,0.3409548997879028,0.0851523205637931,-0.148856908082962,-0.798728346824646,0.009217780450285014,0.012901007847160766,0.005187926157006933,0.013319777477049795
