model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
sit,29,7,0.1,0.0015548085296687247,0.0015174005527831015,0.0004947258496634844,0.0014553092115390143,0.8390295891505926,0.3033682402761738,0.6698114122203038,0.12778240789387446,0.6050543697129123
sit,30,7,0.1,0.0026516008555308446,0.0020187193165521694,0.0010917236474575903,0.001943511254696623,0.7733760089245447,0.5068147644299213,0.6108930016507513,0.25946764260109273,0.5093239370875275
sit,31,7,0.1,0.001515632685456644,0.0022519350510029155,0.000567547430083005,0.001954438514691164,0.8660596934393835,-0.09097633232790533,0.6349728630745516,-0.060712864225160895,0.5514030410684573
sit,28,7,0.2,0.0022314086574745477,0.0020827708431608713,0.00019310688655351242,0.00150180597499815,0.955806478269616,0.2603055066960364,0.3832390971324546,0.124317037590478,0.3588247223869717
sit,29,7,0.2,0.002600065585541515,0.002189204342310912,0.001147921370113002,0.0010106017802155227,0.7631272380734517,0.4511358450712265,0.3925183641420957,0.227716562048259,0.26287365830330034
sit,30,7,0.2,0.002326703781190578,0.002152665431666024,0.0003417392060126399,0.0011963689953445786,0.9244061814269895,0.2892107907464384,0.33068992715985573,0.12730183533797637,0.29307622090633856
sit,31,7,0.2,0.0021258634058963395,0.0023053488071302,0.0003747511260736766,0.0012444052489694497,0.9161810780654591,0.1093847732206987,0.25063295567749405,-0.02734268791604361,0.25170276109319945
sit,32,8,0.05,0.0020978558368832164,0.0038051294134918666,0.00111002206694759,0.0034718776350815845,0.8482064314266239,-0.1956922532829599,0.8338214799089907,-0.04982840102604495,0.6460346712592954
sit,33,8,0.05,0.002397666141353349,0.002550804464973554,0.0013176173568394405,0.00521994164324934,0.7340840045972279,0.32757644737240976,0.8659057127062054,0.3656694101762984,0.5766992675684866
sit,34,8,0.05,0.002735723621283365,0.0023215428120514554,0.0010338522323311728,0.004698460121938506,0.7982525051968412,0.4305098881995695,0.8877522833827414,0.41016996861157856,0.6899760231844871
sit,35,8,0.05,0.0018478379949995914,0.001739780945950023,0.0010273422668735585,0.004744235375521948,0.7139662331420349,0.412030255914241,0.8723579950421332,0.2917101894297315,0.6748788638660305
sit,32,8,0.1,0.0011904793133026307,0.001293048728739717,0.0007270565849741284,0.0014744792308072892,0.707852432544431,0.33562050858679926,0.6388685417034926,0.19339509873900146,0.467988294757377
sit,33,8,0.1,0.0018148176497617605,0.0021764006719600364,0.0003090676416741306,0.0013554455429871212,0.9263724656778475,-0.03506010840286477,0.5228930160792267,0.19167998122572388,0.40525245567339596
sit,34,8,0.1,0.00124338189696189,0.001961143075714126,0.0010140366936133606,0.0014265077756258526,0.701381051083334,0.13192790349531092,0.5656789748431575,0.18499517148463496,0.3173952094481321
sit,35,8,0.1,0.0016292289582842715,0.0019837709579450776,0.0004525530409047985,0.0013616884870201406,0.8789854264958045,0.05707148894843046,0.5010534319087564,0.15752274965560878,0.3788396879966575
sit,32,8,0.2,0.0020803028043713053,0.0017597195635355686,0.00023020069320260096,0.001649265285061735,0.943345417700774,0.39795565206101197,0.36695953331098613,0.22194579063264008,0.31871323237819604
sit,33,8,0.2,0.00209896529470416,0.002088357438013043,0.0002759627943769768,0.0013209908683038713,0.9340986446693614,0.18826683378613046,0.4081005873118309,0.19893516943447112,0.3368197485938525
sit,34,8,0.2,0.0020028355919200404,0.002418224345685553,0.0005696501054581842,0.001068451276796274,0.8750216413229899,0.07221050708465984,0.21063488218322227,0.16938202242199635,0.10948258300767749
sit,35,8,0.2,0.002107668962135861,0.0019961775440219534,0.0002754948748159814,0.0012137032808749069,0.9332135629011421,0.2539262651908754,0.3289062712593155,0.2502032863058501,0.24501642117860067
sit,36,9,0.05,0.002563863293555216,0.00415721253368659,0.0009569135316724184,0.00555956291667842,0.882790514848752,-0.20316119641951694,0.360637000634716,-0.16743053567585248,0.36354377295245455
sit,37,9,0.05,0.002032637096507718,0.003275228375019875,0.0010589596648645165,0.004714993238819689,0.8233725612309931,-0.06258176696323282,0.8181226647024978,-0.1993562818727041,0.757864004096867
sit,38,9,0.05,0.003876915872769164,0.003258223619940933,0.0012722471742882746,0.007044428473268572,0.8247993112890643,0.4257147380977021,0.885754666105709,0.29733125243362146,0.7804023443341882
sit,39,9,0.05,0.0011440322990491079,0.0017498964363596378,0.0007970808587532462,0.0038885300064256207,0.7409887463606266,0.10012108302113057,0.75930643105898,-0.09021581397216559,0.6748332577245635
sit,36,9,0.1,0.0029672166306011476,0.00380697514358013,0.00038881692841619033,0.0017551978987196159,0.9499303283416641,-0.209914810508284,0.6392801243986712,-0.3483195222854392,0.6757021637576807
sit,37,9,0.1,0.0013610239890779318,0.0017857612762742854,0.0005948512022853583,0.0016575040798273146,0.8184551064516371,0.09453067991541547,0.632236349217983,0.07242039969895639,0.5101533635200588
sit,38,9,0.1,0.001931870713616114,0.00230016188118608,0.0017171912681500758,0.0014763775191605829,0.5965026309050672,0.37029805119795023,0.43598161240514033,0.1592913053771724,0.2619234351598122
sit,39,9,0.1,0.001938955288657856,0.0018800751071348855,0.0003319152846313011,0.0015325326443753565,0.913197662874324,0.2435689911288625,0.4601264991838236,0.044377591019395354,0.4486298979039999
sit,36,9,0.2,0.0019423169064682329,0.0031011060447804304,0.0014498329350553108,0.0013892849916629013,0.7321164722886916,0.08671801439061129,0.3464143922555753,0.0016805861664965728,0.2730068323870396
sit,37,9,0.2,0.0024381390420160874,0.0022791414491603623,0.0004950883443085984,0.0011844703721271845,0.895556775157771,0.29766942653013917,0.25560566756831904,0.24206324291835102,0.15155155764774567
sit,38,9,0.2,0.0020633942307527265,0.002537236143660395,0.0003758151862678735,0.0010863281141179136,0.9232220519745264,-0.055659107306261994,0.20517823988772893,0.11806973608186497,0.13958918897721012
sit,39,9,0.2,0.001998907010999572,0.002334464402307985,0.000533180621932862,0.0013345670396409579,0.8796005292587179,0.0957137926657582,0.1590920329385146,0.1761852589856458,0.06301447385414241
sit,40,10,0.05,0.004534367932105227,0.005653127191526969,0.002079680708114318,0.006868468163997925,0.8007022459079233,0.15645922761778325,0.5017348818702752,0.3513693535121358,0.23623680089637375
sit,41,10,0.05,0.007360558963939081,0.00429214536539309,0.003151165783987363,0.006764207022906834,0.7562666049460331,0.6457136919662729,0.8060036052741759,0.3542950808661506,0.7519192717177914
sit,42,10,0.05,0.0047779690715899405,0.003210231194960441,0.0028212544330948803,0.004543020523512931,0.6596507958393976,0.5977120754661164,0.778492434100644,0.17859437835874084,0.7823217779300417
