ambient_swd,condition,intrinsic_swd,off_subspace_rms,samples,seed
0.04975549504160881,coordinate_oracle,0.041251275688409805,0.011894327588379383,4096,20260831
0.012734289281070232,ball_oracle,0.010330178774893284,0.002516825683414936,4096,20260831
0.031018225476145744,coordinate_oracle,0.02578490972518921,0.010025515221059322,4096,20260901
0.025183849036693573,ball_oracle,0.020803414285182953,0.0025118596386164427,4096,20260901
0.04311315715312958,coordinate_oracle,0.03596281632781029,0.00993213802576065,4096,20260902
0.020495418459177017,ball_oracle,0.01669638603925705,0.002516945591196418,4096,20260902
