family,mode,sample,dimension,shell_before,shell_after,shell_change,norm_ratio,delta_rms,radial_displacement
sit,short,10,4096,2.037029628538966,1.9297782955808505,-0.1072513329581154,0.9988654262959916,0.0064642527861057,-0.075494912117425
sit,short,11,4096,-1.0175641461362728,-1.3700075842633632,-0.3524434381270905,0.996008476120492,0.0070953924401676,-0.2536945749732169
sit,asynchronous,8,4096,-0.6363583798819957,-0.5467375208712906,0.0896208590107051,1.00100379831118,0.010370686545373,0.0603557341339251
sit,asynchronous,9,4096,0.2523563241244744,0.2523138679501239,-4.245617435048463e-05,0.9999995335222416,0.0151748821281026,-0.0073783430973221
sit,asynchronous,10,4096,2.037029628538966,2.0876775294515406,0.0506479009125744,1.000535338890923,0.012123849334368,0.030432485873881
sit,asynchronous,11,4096,-1.0175641461362728,-1.090055376443814,-0.0724912303075411,0.9991803183989548,0.0099384299030142,-0.0550420915025617
sit,time_only,8,4096,-0.6363583798819957,-0.4425237565949226,0.193834623287073,1.002169780110727,0.0107764179170665,0.1342931139553597
sit,time_only,9,4096,0.2523563241244744,0.3547922363800203,0.1024359122555459,1.0011248588514168,0.0155301284259309,0.0645355258901534
sit,time_only,10,4096,2.037029628538966,2.1901697672932308,0.1531401387542649,1.0016177874273864,0.0128010151587321,0.1007990835220862
sit,time_only,11,4096,-1.0175641461362728,-0.9854654502593064,0.0320986958769662,1.000362735713234,0.0101102966116064,0.0196483812223493
sit,common_async,8,4096,-0.6363583798819957,-0.557180398565445,0.0791779813165507,1.0008868846920111,0.0092213647056652,0.0536447157181861
sit,common_async,9,4096,0.2523563241244744,0.273530620721178,0.0211742965967036,1.0002326207566734,0.0144357963894804,0.0082808813468253
sit,common_async,10,4096,2.037029628538966,2.0690237403724407,0.0319941118334745,1.000338205137312,0.0098188828912887,0.0191126988555941
sit,common_async,11,4096,-1.0175641461362728,-1.0871199398581644,-0.0695557937218917,0.9992135233851362,0.0078908416981782,-0.0517611036318081
sit,none,12,4096,1.6317031524242704,1.6317031524242704,0.0,1.0,0.0,0.0
sit,none,13,4096,-0.1295229885966452,-0.1295229885966452,0.0,1.0,0.0,0.0
sit,none,14,4096,-1.429275887252753,-1.429275887252753,0.0,1.0,0.0,0.0
sit,none,15,4096,-0.8659547906655602,-0.8659547906655602,0.0,1.0,0.0,0.0
sit,short,12,4096,1.6317031524242704,1.4087362761056068,-0.2229668763186636,0.9976194383359958,0.0068954484396545,-0.1563885034367952
sit,short,13,4096,-0.1295229885966452,-0.2968950673268691,-0.1673720787302239,0.998143751684246,0.0063155828921868,-0.1197978610606469
sit,short,14,4096,-1.429275887252753,-1.4912756170750423,-0.0619997298222896,0.9992924029302088,0.0080793175948197,-0.0466721741135303
sit,short,15,4096,-0.8659547906655602,-1.065641167281742,-0.1996863766161817,0.9977481808233992,0.0082183210264098,-0.1447525112672996
sit,asynchronous,12,4096,1.6317031524242704,1.6488734761918171,0.0171703237675469,1.000183088292642,0.0113632384097254,0.0078687098736666
sit,asynchronous,13,4096,-0.1295229885966452,-0.0335121384801319,0.0960108501165132,1.00106325954181,0.0113609399150366,0.0638510915637671
sit,asynchronous,14,4096,-1.429275887252753,-1.2721538639307557,0.1571220233219972,1.0017909805913874,0.0151589975332652,0.1054267969007937
sit,asynchronous,15,4096,-0.8659547906655602,-0.784707484605569,0.0812473060599911,1.0009147579719548,0.0153277565729811,0.0504171349706296
sit,time_only,12,4096,1.6317031524242704,1.7556846920669034,0.1239815396426329,1.0013212714631723,0.0118161856593475,0.0817397252840341
sit,time_only,13,4096,-0.1295229885966452,0.0721002275113832,0.2016232161080284,1.0022315469578609,0.0117788799192212,0.1383274930340546
sit,time_only,14,4096,-1.429275887252753,-1.1720478900614968,0.257227997191256,1.0029303866389807,0.0157821083199542,0.1767304781147328
sit,time_only,15,4096,-0.8659547906655602,-0.6803595466386835,0.1855952440268767,1.0020883794865452,0.0161026423826307,0.1241315828277852
sit,common_async,12,4096,1.6317031524242704,1.6781664731137875,0.0464633206895173,1.00049536410912,0.0095092811549573,0.0294349311094212
sit,common_async,13,4096,-0.1295229885966452,-0.1484723937651635,-0.0189494051685183,0.9997900136917376,0.0102671317275233,-0.0167965544704488
sit,common_async,14,4096,-1.429275887252753,-1.3641501795888935,0.0651257076638593,1.0007427347635514,0.015832110319998,0.038645001957065
sit,common_async,15,4096,-0.8659547906655602,-0.8903098002994043,-0.024355009633844,0.9997256255201198,0.0127110809048997,-0.0226092425891763
sit,none,16,4096,-0.8018539467870128,-0.8018539467870128,0.0,1.0,0.0,0.0
sit,none,17,4096,0.248838516498414,0.248838516498414,0.0,1.0,0.0,0.0
sit,none,18,4096,-0.24374372198389,-0.24374372198389,0.0,1.0,0.0,0.0
sit,none,19,4096,1.2256506501175206,1.2256506501175206,0.0,1.0,0.0,0.0
sit,short,16,4096,-0.8018539467870128,-1.0630413984730418,-0.2611874516860291,0.9970578773323432,0.0079013581420456,-0.1883614371208087
sit,short,17,4096,0.248838516498414,0.1110544078834163,-0.1377841086149977,0.9984848632976504,0.0066292358822889,-0.098563763946394
sit,short,18,4096,-0.24374372198389,-0.4328263627260909,-0.1890826407422008,0.997897388927713,0.0081796886891911,-0.1362099617648793
sit,short,19,4096,1.2256506501175206,1.05106192185774,-0.1745887282597807,0.9981201467177562,0.0061014179639664,-0.1229897886318393
sit,asynchronous,16,4096,-0.8018539467870128,-0.8088495631393773,-0.0069956163523645,0.9999213113317338,0.0129503688610847,-0.010406035888564
sit,asynchronous,17,4096,0.248838516498414,0.3586079360978495,0.1097694195994355,1.001205433468639,0.0114133476546063,0.0732491288287488
sit,asynchronous,18,4096,-0.24374372198389,-0.2925244093452496,-0.0487806873613595,0.9994579790144356,0.0166596607532325,-0.0434918545768972
sit,asynchronous,19,4096,1.2256506501175206,1.2465451507318404,0.0208945006143197,1.000224741126415,0.0108036696147641,0.0108931010632326
sit,time_only,16,4096,-0.8018539467870128,-0.7059059602434561,0.0959479865435566,1.0010786258687223,0.0133655988645288,0.0626868614285121
sit,time_only,17,4096,0.248838516498414,0.4670116210753219,0.2181731045769079,1.002394446458707,0.0116667726699332,0.1495055743496653
sit,time_only,18,4096,-0.24374372198389,-0.1936410670068316,0.0501026549770584,1.0005564042093271,0.0170029059496911,0.0262475455652016
sit,time_only,19,4096,1.2256506501175206,1.3483219809888936,0.1226713308713728,1.0013187308594982,0.0111317069620925,0.0816777898745585
sit,common_async,16,4096,-0.8018539467870128,-0.9252902930759032,-0.1234363462888904,0.9986106425895106,0.0180340991927713,-0.0985671374141158
sit,common_async,17,4096,0.248838516498414,0.2595531882747994,0.0107146717763853,1.0001177272131865,0.01137500697578,0.003426504407956
sit,common_async,18,4096,-0.24374372198389,-0.2540449887216927,-0.0103012667378026,0.9998855631342056,0.0160131807213398,-0.0155314811342242
sit,common_async,19,4096,1.2256506501175206,1.284047670065848,0.0583970199483274,1.000627991400428,0.0102146920198972,0.037450299951403
sit,none,20,4096,1.3892923757838609,1.3892923757838609,0.0,1.0,0.0,0.0
sit,none,21,4096,0.5961541006501085,0.5961541006501085,0.0,1.0,0.0,0.0
sit,none,22,4096,-0.3918948740473776,-0.3918948740473776,0.0,1.0,0.0,0.0
sit,none,23,4096,-0.2794150704630256,-0.2794150704630256,0.0,1.0,0.0,0.0
sit,short,20,4096,1.3892923757838609,1.1927688442113042,-0.1965235315725567,0.9978911495940844,0.0067168791488927,-0.1383000377500952
sit,short,21,4096,0.5961541006501085,0.5426903515313612,-0.0534637491187473,0.999416813622224,0.0085526630138,-0.0398834785778771
sit,short,22,4096,-0.3918948740473776,-0.2582938430660915,0.1336010309812861,1.0014878841650996,0.0064324952526529,0.0935520800131965
sit,short,23,4096,-0.2794150704630256,-0.2068789248771434,0.0725361455858822,1.0008060727880863,0.007907323154587,0.0494428489360672
sit,asynchronous,20,4096,1.3892923757838609,1.4275273286241394,0.0382349528402785,1.000409774215637,0.0114346854973648,0.0225092321809114
sit,asynchronous,21,4096,0.5961541006501085,0.6884599379173751,0.0923058372672665,1.0010060789414126,0.0182241989825902,0.054285806862033
sit,asynchronous,22,4096,-0.3918948740473776,-0.117587825161392,0.2743070488859856,1.0030525087068607,0.0138479548351354,0.1886464573147285
sit,asynchronous,23,4096,-0.2794150704630256,-0.0363516369401135,0.243063433522912,1.0026985398141215,0.0151907072188082,0.1649977173641971
sit,time_only,20,4096,1.3892923757838609,1.5333070355720493,0.1440146597881884,1.0015425700965332,0.0118190908940995,0.0959026877882987
sit,time_only,21,4096,0.5961541006501085,0.7874978790155965,0.1913437783654879,1.0020844105484432,0.0188184213493162,0.1231596741521333
sit,time_only,22,4096,-0.3918948740473776,-0.0199702408466583,0.3719246332007193,1.004136565535925,0.014440710757792,0.2574344187561599
sit,time_only,23,4096,-0.2794150704630256,0.0635876129542532,0.3430026834172788,1.0038059811393203,0.0158642423135599,0.2352132074643119
sit,common_async,20,4096,1.3892923757838609,1.4469134442234903,0.0576210684396294,1.0006174762889706,0.0095101996029328,0.0372821019649508
sit,common_async,21,4096,0.5961541006501085,0.6432612796136772,0.0471071789635686,1.0005135667483254,0.020561041798597,0.0196525787729209
sit,common_async,22,4096,-0.3918948740473776,-0.1764783016467957,0.2154165724005819,1.0023979548187052,0.0125188075359644,0.1479494562229748
sit,common_async,23,4096,-0.2794150704630256,-0.197160297244913,0.0822547732181125,1.0009140237150378,0.0127292139489604,0.0531421662884432
sit,none,24,4096,-0.881051518828877,-0.881051518828877,0.0,1.0,0.0,0.0
sit,none,25,4096,0.4136089328786905,0.4136089328786905,0.0,1.0,0.0,0.0
sit,none,26,4096,0.4979501558652035,0.4979501558652035,0.0,1.0,0.0,0.0
sit,none,27,4096,0.0352293044163962,0.0352293044163962,0.0,1.0,0.0,0.0
sit,short,24,4096,-0.881051518828877,-1.0565342796021666,-0.1754827607732895,0.9980207164222064,0.0073926525156876,-0.1270769821911915
sit,short,25,4096,0.4136089328786905,0.25498911745962,-0.1586198154190704,0.9982618436477496,0.0090093220193138,-0.1142376661854409
sit,short,26,4096,0.4979501558652035,0.336704848918705,-0.1612453069464985,0.998236308139936,0.0070702667458405,-0.1149864061992859
sit,short,27,4096,0.0352293044163962,-0.0541920031767447,-0.0894213075931409,0.999012305532844,0.0068949659734278,-0.0647265220014354
sit,asynchronous,24,4096,-0.881051518828877,-0.8879591310575731,-0.006907612228696,0.9999221625846516,0.0139429356801387,-0.0112151021830892
sit,asynchronous,25,4096,0.4136089328786905,0.4541288199086652,0.0405198870299747,1.0004435327818857,0.0155348507840257,0.020834284575077
sit,asynchronous,26,4096,0.4979501558652035,0.663397144926218,0.1654469890610145,1.0018064222037673,0.0119440388201698,0.1118101115592073
sit,asynchronous,27,4096,0.0352293044163962,0.1787778177740096,0.1435485133576134,1.001583514542071,0.0130699766866005,0.0960003907222443
sit,time_only,24,4096,-0.881051518828877,-0.788898811295465,0.0921527075334119,1.001037830310564,0.0145909443431037,0.0589255639481134
sit,time_only,25,4096,0.4136089328786905,0.5545564127638193,0.1409474798851287,1.0015419717211282,0.0160972314706861,0.0909583374350596
sit,time_only,26,4096,0.4979501558652035,0.7721141436252067,0.2741639877600032,1.002991670356564,0.0125815584782602,0.1877675549246619
sit,time_only,27,4096,0.0352293044163962,0.2844817350657053,0.249252430649309,1.002747958544716,0.0135330163014879,0.1703212413045673
sit,common_async,24,4096,-0.881051518828877,-0.8637557386605879,0.0172957801682891,1.000194868390372,0.0110838620495392,0.0083806808524107
sit,common_async,25,4096,0.4136089328786905,0.5494998818296891,0.1358909489509986,1.0014866941058076,0.0131719539022445,0.0901264786087703
sit,common_async,26,4096,0.4979501558652035,0.4422914317429728,-0.0556587241222307,0.9993915598492156,0.0099695950287927,-0.0423051215353433
sit,common_async,27,4096,0.0352293044163962,0.06777123310676,0.0325419286903638,1.0003591967298309,0.0111220601095025,0.0190447999606692
sit,none,28,4096,0.6470652026984928,0.6470652026984928,0.0,1.0,0.0,0.0
sit,none,29,4096,0.3202386170413112,0.3202386170413112,0.0,1.0,0.0,0.0
sit,none,30,4096,0.3584602881695815,0.3584602881695815,0.0,1.0,0.0,0.0
sit,none,31,4096,-0.0175951445260796,-0.0175951445260796,0.0,1.0,0.0,0.0
sit,short,28,4096,0.6470652026984928,0.6250721569820031,-0.0219930457164896,0.999760405548332,0.0062230538299742,-0.0166719099457483
sit,short,29,4096,0.3202386170413112,0.069294782916405,-0.2509438341249062,0.9972431176901908,0.0096570511703367,-0.179793345150916
sit,short,30,4096,0.3584602881695815,0.3218027573125239,-0.0366575308570576,0.9995980897737008,0.0056881232770857,-0.0268500117740656
sit,short,31,4096,-0.0175951445260796,0.0175461629697098,0.0351413074957894,1.0003883358754566,0.0089797007275001,0.0222726662690517
sit,asynchronous,28,4096,0.6470652026984928,0.7698501458744393,0.1227849431759464,1.001336578053287,0.0133436406455742,0.0805505557339438
sit,asynchronous,29,4096,0.3202386170413112,0.2123936313027132,-0.107844985738598,0.9988161416542628,0.0170375136487235,-0.085245698517681
sit,asynchronous,30,4096,0.3584602881695815,0.5300367280368519,0.1715764398672703,1.0018790069561765,0.0105304699265015,0.1173106703265154
sit,asynchronous,31,4096,-0.0175951445260796,0.2409574358178501,0.2585525803439297,1.0028536688004104,0.0147054964046017,0.1759384367552208
sit,time_only,28,4096,0.6470652026984928,0.8697343006289312,0.2226690979304384,1.0024225545576253,0.0139117752011115,0.1501877290030557
sit,time_only,29,4096,0.3202386170413112,0.3136880608203675,-0.0065505562209437,0.9999281318575926,0.0172268598037574,-0.0140786880991025
sit,time_only,30,4096,0.3584602881695815,0.6312895762351411,0.2728292880655595,1.0029862185546137,0.0110070336449486,0.188298209071393
sit,time_only,31,4096,-0.0175951445260796,0.3433787977501245,0.3609739422762041,1.0039818599186563,0.0153015106272915,0.2478029408895384
sit,common_async,28,4096,0.6470652026984928,0.7459624470357402,0.0988972443372474,1.001076687827516,0.0134919334556291,0.0636524352276349
sit,common_async,29,4096,0.3202386170413112,0.3578218517391904,0.0375832346978791,1.0004122372991897,0.0177358711411634,0.0164512992214986
sit,common_async,30,4096,0.3584602881695815,0.4523783082435547,0.0939180200739731,1.0010289733160689,0.0087632904286677,0.0637008333289214
sit,common_async,31,4096,-0.0175951445260796,0.0870476573606157,0.1046428018866953,1.0011559321422814,0.0124406605680204,0.0690544192186635
raev2,none,0,262144,-2.066258857592505,-2.066258857592505,0.0,1.0,0.0,0.0
raev2,none,1,262144,0.4228834628989173,0.4228834628989173,0.0,1.0,0.0,0.0
raev2,none,2,262144,0.3420097508149474,0.3420097508149474,0.0,1.0,0.0,0.0
raev2,none,3,262144,0.1085519368016052,0.1085519368016052,0.0,1.0,0.0,0.0
raev2,short,0,262144,-2.066258857592505,-2.2492325737530448,-0.1829737161605401,0.999745818058886,0.0091500040232595,-0.1512471574321881
raev2,short,1,262144,0.4228834628989173,0.2515890946695841,-0.1712943682293331,0.999763678922234,0.0100731921105802,-0.1470136889116312
raev2,short,2,262144,0.3420097508149474,0.0946846244714582,-0.2473251263434892,0.99965869132499,0.0109923517235691,-0.2057210667925461
raev2,short,3,262144,0.1085519368016052,-0.0878150746508669,-0.1963670114524722,0.999728848345757,0.0097420783569797,-0.1631244632260425
raev2,asynchronous,0,262144,-2.066258857592505,-0.2928176128339472,1.7734412447585577,1.0024602751265117,0.020993676223108,1.144454852926537
raev2,asynchronous,1,262144,0.4228834628989173,2.2071757002476207,1.7842922373487031,1.0024583320792415,0.0239429421347369,1.1142788510314652
raev2,asynchronous,2,262144,0.3420097508149474,2.131581367602665,1.7895716167877176,1.0024661464473053,0.026506323203249,1.0850440349038446
raev2,asynchronous,3,262144,0.1085519368016052,1.9496576472606408,1.841105710459036,1.0025387073785164,0.0262936027384441,1.1247032250593632
raev2,time_only,0,262144,-2.066258857592505,0.6779422747597925,2.744201132352297,1.003804445648442,0.024157965266918,1.7961727360427528
raev2,time_only,1,262144,0.4228834628989173,3.2410663869560565,2.818182924057139,1.0038800338208953,0.0294358551887065,1.7699066678021265
raev2,time_only,2,262144,0.3420097508149474,3.183976070306499,2.841966319491552,1.0039135861585728,0.0321615342344948,1.7439528576499723
raev2,time_only,3,262144,0.1085519368016052,2.99164588272212,2.8830939459205145,1.0039726640533078,0.0315229043230252,1.7840023114446493
raev2,common_async,0,262144,-2.066258857592505,-1.6363795466020574,0.4298793109904474,1.000596922196493,0.0256565391265919,0.1358447350697496
raev2,common_async,1,262144,0.4228834628989173,1.0999087824168197,0.6770253195179023,1.0009334913705397,0.027506635069985,0.284869437450602
raev2,common_async,2,262144,0.3420097508149474,1.1507537276045998,0.8087439767896523,1.001115254332381,0.0297852452015328,0.344592451401526
raev2,common_async,3,262144,0.1085519368016052,0.8338994872433232,0.725347550441718,1.001000953016853,0.0304451352664279,0.2755688592002774
raev2,none,4,262144,-0.5921080162164496,-0.5921080162164496,0.0,1.0,0.0,0.0
raev2,none,5,262144,-0.1531649771604839,-0.1531649771604839,0.0,1.0,0.0,0.0
raev2,none,6,262144,0.4994870766781204,0.4994870766781204,0.0,1.0,0.0,0.0
raev2,none,7,262144,-1.3923542255278274,-1.3923542255278274,0.0,1.0,0.0,0.0
raev2,short,4,262144,-0.5921080162164496,-0.8112606575255892,-0.2191526413091395,0.9996967935340156,0.0107636643121475,-0.1847747347355474
raev2,short,5,262144,-0.1531649771604839,-0.3763699733853129,-0.223204996224829,0.9996915607010805,0.0107106441167301,-0.1872371588568811
raev2,short,6,262144,0.4994870766781204,0.2619879258730884,-0.237499150805032,0.9996723957821896,0.0096502916403066,-0.1916459043368019
raev2,short,7,262144,-1.3923542255278274,-1.603515214474295,-0.2111609889464676,0.9997072035722052,0.0093560932843835,-0.1720538737444845
raev2,asynchronous,4,262144,-0.5921080162164496,1.332778110641378,1.9248861268578277,1.00265921767059,0.0282367324482203,1.157935169126924
raev2,asynchronous,5,262144,-0.1531649771604839,1.6601054904971506,1.8132704676576343,1.002502179147174,0.0262489173153704,1.1060243782451384
raev2,asynchronous,6,262144,0.4994870766781204,2.1832091528938364,1.683722076215716,1.0023194409322318,0.0238722203445058,1.0439613712195874
raev2,asynchronous,7,262144,-1.3923542255278274,0.452752778428574,1.8451070039564013,1.0025547925867404,0.0250772626342837,1.1459028047631556
raev2,time_only,4,262144,-0.5921080162164496,2.4159841635859105,3.00809217980236,1.0041525633018085,0.0344098715465984,1.8254216619151509
raev2,time_only,5,262144,-0.1531649771604839,2.7574105647085734,2.9105755418690573,1.004013350359073,0.0322826293725892,1.7916716886643482
raev2,time_only,6,262144,0.4994870766781204,3.220666836715202,2.721179760037081,1.003745940298858,0.0295250005058759,1.6998307109469966
raev2,time_only,7,262144,-1.3923542255278274,1.4752685968577997,2.867622822385627,1.0039678001253702,0.0290532196209008,1.8151223396093847
raev2,common_async,4,262144,-0.5921080162164496,0.337574312901214,0.9296823291176636,1.001285231866578,0.0319004751472066,0.3971936933476361
raev2,common_async,5,262144,-0.1531649771604839,0.5691471569143692,0.7223121340748532,1.0009974868449902,0.0300611852359786,0.27947016747694
raev2,common_async,6,262144,0.4994870766781204,1.43777681016311,0.9382897334849898,1.0012932203058829,0.0277196134177192,0.4664448747466853
raev2,common_async,7,262144,-1.3923542255278274,-0.6128535970719808,0.7795006284558464,1.0010801162270606,0.0286205204278495,0.3421503948223203
raev2,none,8,262144,-0.7479028621540637,-0.7479028621540637,0.0,1.0,0.0,0.0
raev2,none,9,262144,-0.0958734899745583,-0.0958734899745583,0.0,1.0,0.0,0.0
raev2,none,10,262144,-0.8640737755525418,-0.8640737755525418,0.0,1.0,0.0,0.0
raev2,none,11,262144,-0.577630675424247,-0.577630675424247,0.0,1.0,0.0,0.0
raev2,short,8,262144,-0.7479028621540637,-0.9574274888783314,-0.2095246267242677,0.9997099911884778,0.0102443631516129,-0.175203772687773
raev2,short,9,262144,-0.0958734899745583,-0.3126742937222111,-0.2168008037476528,0.9997004591887616,0.0121541984257209,-0.1911441112235804
raev2,short,10,262144,-0.8640737755525418,-1.0228409470850783,-0.1587671715325365,0.9997801830138304,0.0108161209456636,-0.1423844076987306
raev2,short,11,262144,-0.577630675424247,-0.7839380366513444,-0.2063073612270974,0.9997145794649536,0.0092171639102468,-0.1677639851079372
raev2,asynchronous,8,262144,-0.7479028621540637,0.9296482783586196,1.6775511405126833,1.0023189193905042,0.024573333929707,1.0326897311971834
raev2,asynchronous,9,262144,-0.0958734899745583,1.84870634772432,1.944579837698878,1.002682709765566,0.02599260427208,1.2022272225351518
raev2,asynchronous,10,262144,-0.8640737755525418,1.056941093896816,1.9210148694493576,1.0026558723633328,0.0228203506638258,1.2265104533829048
raev2,asynchronous,11,262144,-0.577630675424247,1.238404176470964,1.816034851895211,1.0025089281395554,0.023548781614438,1.143079261377015
raev2,time_only,8,262144,-0.7479028621540637,1.9449077943012445,2.692810656455308,1.0037197347856457,0.0289602638568392,1.6911459692837911
raev2,time_only,9,262144,-0.0958734899745583,2.8749146057194754,2.9707880956940342,1.0040955601544534,0.0310906654733908,1.853452688991016
raev2,time_only,10,262144,-0.8640737755525418,2.0113257751780065,2.8753995507305485,1.003972731323009,0.0268246759377353,1.8512167909446955
raev2,time_only,11,262144,-0.577630675424247,2.215435884124496,2.793066559548743,1.0038561440525098,0.0278458630262509,1.777914822862156
raev2,common_async,8,262144,-0.7479028621540637,-0.2262704797488088,0.5216323824052549,1.0007216406829458,0.0279953785264608,0.1683860595266182
raev2,common_async,9,262144,-0.0958734899745583,0.8627968317779232,0.9586703217524816,1.0013234637663446,0.0283574869700864,0.4720831478514339
raev2,common_async,10,262144,-0.8640737755525418,-0.1225530829399088,0.741520692612633,1.001026014130035,0.0273205775243013,0.33365073547986
raev2,common_async,11,262144,-0.577630675424247,0.0565358246907265,0.6341665001149736,1.000876842200913,0.0276567341179013,0.2528120881013525
raev2,none,12,262144,-0.4779210481956325,-0.4779210481956325,0.0,1.0,0.0,0.0
raev2,none,13,262144,2.371089198797507,2.371089198797507,0.0,1.0,0.0,0.0
raev2,none,14,262144,0.1467092177012415,0.1467092177012415,0.0,1.0,0.0,0.0
