model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
raev2,21,5,0.2,0.021837241578551277,0.022973389261093383,0.006420181457658403,0.007346989460759129,0.8570018810794797,0.22313261159947329,0.3478895843607622,0.01160719152227413,0.3330420408401796
raev2,22,5,0.2,0.018160982681897985,0.017964039712403596,0.006586635872004641,0.007660097489100962,0.8176832437359723,0.31011829062308444,0.30782178912384073,0.007086470444904446,0.30521352942672514
raev2,23,5,0.2,0.014463759900135202,0.016368655045652353,0.005060274526494172,0.007689080148610581,0.837477972754622,0.18441402488164432,0.3730919268606489,0.006491950042342418,0.34710188640791256
raev2,24,6,0.05,0.03598206618959098,0.029644160751427673,0.030398814029758886,0.02571244839302323,0.5393095681201487,0.5553912162354541,0.5406002483992746,0.192157583800103,0.40100507533467156
raev2,25,6,0.05,0.03506824067387823,0.02341392814257516,0.016584274598996425,0.02257851623992083,0.7310853318008235,0.5854741689157479,0.6208208520322859,0.20437001970643928,0.5877770666352577
raev2,26,6,0.05,0.06299808266083436,0.04159832959643614,0.019145058836071115,0.019046675148276408,0.8346172148152161,0.5837316959140756,0.5473987756830795,0.16612400244384096,0.56094288910057
raev2,27,6,0.05,0.06345805307296798,0.0424052394182658,0.03909891170224664,0.026752506072637246,0.6435194803086367,0.6037989964542624,0.6439099888014637,0.3263552876173866,0.4743220504944828
raev2,24,6,0.1,0.02211963819950214,0.01970208238663781,0.012329575473862807,0.010519657747306581,0.7063684472739856,0.44649282013338626,0.3881803822532154,0.042326946179877804,0.3778235891901055
raev2,25,6,0.1,0.0359660658165885,0.03072220776654483,0.01851266132205881,0.014502921357937584,0.7246437801025126,0.4603327996168395,0.5254949698979323,0.03960954474200544,0.537829010603003
raev2,26,6,0.1,0.02276024902907145,0.020507908284666254,0.008092057290020563,0.013555378383715663,0.814082659097739,0.38111605838930673,0.4583564722761069,0.010210206374229517,0.47645745231928965
