batch_start,batch_size,inverse_maximum_iterations,inverse_maximum_relative_residual,signal_rms,second_increment_rms,inverse_noise_shift_rms,inverse_noise_shift_to_noise,null_noise_cycle_rms,null_switch_cycle_rms,guided_switch_cycle_rms,guided_cycle_to_signal,guided_cycle_to_second_increment
0,4,3,0.0009738542139530182,0.21809619665145874,0.11988284438848495,0.1146760806441307,0.11468057334423065,0.0020817918702960014,0.021160881966352463,0.0020167839247733355,0.0102291414514184,0.01735355705022812
