step,time,band,rollout_full_power,target_teacher_power,log_power_mismatch,rollout_state_power,target_teacher_state_power,log_state_power_mismatch,gap_power_derivative,spectral_defect_alignment,gap_power
5,0.9934640526771545,0,0.24164918363385368,0.2429269055064651,-0.005273577720533051,0.0809817540430231,0.0809649481598171,0.0002075483234635911,0.0066750525178918,3.520140824174224e-05,0.005930210219958099
5,0.9934640526771545,1,0.0010990834137487582,0.0012550768779817,-0.13272025584188007,0.2930518702487461,0.2928775502368808,0.0005950205294831257,0.0003969816575022378,5.268750714823061e-05,0.00037120112571642494
5,0.9934640526771545,2,0.0004246234369702506,0.0004860335016019,-0.13507480935293792,0.6131315305829048,0.613038404728286,0.00015189714266528043,0.0002478154196410287,3.347362056273026e-05,0.00031398165714335846
6,0.9920844435691833,0,0.254159949690802,0.2571642090078967,-0.011751034394213766,0.08077034844609443,0.0807532250328222,0.00021202370610762244,0.007835770861902347,9.207841290339253e-05,0.006625515901305334
6,0.9920844435691833,1,0.0013261126565566883,0.0015184323434311,-0.13542660179121224,0.2922463809954934,0.2920680356328375,0.0006104431556668288,0.0004725142862831433,6.399100408912611e-05,0.0004304170201407942
6,0.9920844435691833,2,0.0004902885300737125,0.0005634124587743,-0.1390179140547927,0.6114438500953838,0.6113406990771182,0.00016871495240944334,0.0002777880562803148,3.8617516133424716e-05,0.00034608607543873404
7,0.9906790852546692,0,0.26786666123371106,0.27260532775108,-0.017535739289013863,0.08055757413967513,0.080540385126369,0.00021339827580257875,0.00974156331596987,0.000170825514576269,0.007540594467172923
7,0.9906790852546692,1,0.001621425216114858,0.0018517050917807,-0.1328013603314302,0.2914275295333937,0.2912452218588441,0.0006257635355795266,0.0005890446128660187,7.822592588450796e-05,0.0005115372651118832
7,0.9906790852546692,2,0.0005709654730310376,0.0006572293694091,-0.14070433357626477,0.6097278076922521,0.6096144811599515,0.00018588141109016076,0.00031690883574242434,4.459044653756778e-05,0.0003847478458283149
8,0.9892473220825195,0,0.2825795448734425,0.2889257894021284,-0.022209785337069077,0.08034348938963376,0.0803264882633811,0.00021162791660822577,0.01226455370056101,0.0002723931049444162,0.008638843842163624
8,0.9892473220825195,1,0.0019984357538760378,0.0022703353636472,-0.12756280639059892,0.290595029713586,0.290408828004729,0.0006409655039574247,0.0007583513997673208,9.673743278455843e-05,0.0006199110032412136
8,0.9892473220825195,2,0.0006686967157065737,0.0007698175185026,-0.14082288021606004,0.6079827385256067,0.6078591169789433,0.00020335135943816418,0.0003673425419776777,5.173023478718551e-05,0.0004307940688477174
9,0.9877883195877075,0,0.2980755984754069,0.305671578295005,-0.02516411154455911,0.08012813376262784,0.0801115770082105,0.00020664982976592583,0.015306726871131104,0.00038518018236724337,0.009880254412564682
9,0.9877883195877075,1,0.0024756033589028448,0.0027977837681305,-0.12234344470298097,0.28974848915822804,0.2895584724610671,0.0006560138806008808,0.0009959004566510998,0.00012184189244796733,0.0007622467585974846
9,0.9877883195877075,2,0.0007869315039101821,0.0009049303188533,-0.13971673478532765,0.6062077917158604,0.6060737765510567,0.00022109577322249052,0.0004327029234900692,6.045583960209792e-05,0.00048584801936613076
10,0.9863013625144958,0,0.313957839840441,0.3224267833211343,-0.026617373129943722,0.0799115700792754,0.079895720751665,0.00019835550155367088,0.01863696964366568,0.0004960671750168837,0.011199353959909786
