sample_id,step,time,construction,left_sigma,right_sigma,slope_direction_cosine,slope_rms_ratio
8,98,0.1403508782386779,oracle_clean_axis,0.7,1.0,0.985267773178776,0.6049153983233995
12,30,0.9491525292396544,predicted_clean_axis,0.35,0.7,0.9020594178959346,0.9249888198104956
12,30,0.9491525292396544,predicted_clean_axis,0.7,1.0,0.9256113333432102,0.8158541652804029
12,30,0.9491525292396544,oracle_clean_axis,0.35,0.7,0.9113096975741743,0.7192419585587043
12,30,0.9491525292396544,oracle_clean_axis,0.7,1.0,0.9088541023138283,0.8046707684755585
12,50,0.8888888955116272,predicted_clean_axis,0.35,0.7,0.7340005636693709,0.9517111746895444
12,50,0.8888888955116272,predicted_clean_axis,0.7,1.0,0.894738223040346,0.6617328008395823
12,50,0.8888888955116272,oracle_clean_axis,0.35,0.7,0.7406235153307362,0.6825819273007865
12,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.9107122209594808,0.6406327378953558
12,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.8273150070581686,0.8629069235982939
12,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.8825447027832413,0.7392162682806306
12,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.833680944029367,0.7125676538052901
12,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.9102253157045505,0.6749271059239086
12,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.885026998896118,0.8022698070269457
12,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9400104700164348,0.6886632096249032
12,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.8798452516940898,0.7656910476138933
12,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9472323157591888,0.6674376648723211
12,95,0.2962962985038757,predicted_clean_axis,0.35,0.7,0.9478862650210204,0.6848325624150483
12,95,0.2962962985038757,predicted_clean_axis,0.7,1.0,0.975062894131385,0.6403688631789412
12,95,0.2962962985038757,oracle_clean_axis,0.35,0.7,0.943776649164566,0.6708355859104109
12,95,0.2962962985038757,oracle_clean_axis,0.7,1.0,0.9749941811118356,0.636181884026654
12,98,0.1403508782386779,predicted_clean_axis,0.35,0.7,0.9639509223075268,0.6110200814775361
12,98,0.1403508782386779,predicted_clean_axis,0.7,1.0,0.9841202070997908,0.6148667250367843
12,98,0.1403508782386779,oracle_clean_axis,0.35,0.7,0.9617291247349125,0.6041584898539127
12,98,0.1403508782386779,oracle_clean_axis,0.7,1.0,0.9838508611912252,0.6131668672530176
16,30,0.9491525292396544,predicted_clean_axis,0.35,0.7,0.9629990506362796,0.6303570288118735
16,30,0.9491525292396544,predicted_clean_axis,0.7,1.0,0.9729278616650766,0.6805783193993341
16,30,0.9491525292396544,oracle_clean_axis,0.35,0.7,0.9462553042386757,0.4605644924522375
