sample_id,step,time,construction,left_sigma,right_sigma,slope_direction_cosine,slope_rms_ratio
11,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.9478933834756059,0.6101731353371043
11,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.7559373762524711,0.6830810849326885
11,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.9509176653808922,0.5886971324025665
11,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.771618921075055,0.6024401978651391
11,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.9498154665272216,0.5929014643128311
11,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.8398066085959217,0.8709437191262491
11,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9497646549477101,0.6330130582449057
11,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.8398754983452912,0.8067069823601412
11,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9529473601163428,0.6267164148396626
11,95,0.29629629850387573,predicted_clean_axis,0.35,0.7,0.9453867092031945,0.7013501871531261
11,95,0.29629629850387573,predicted_clean_axis,0.7,1.0,0.9778675646427838,0.6248453021719368
11,95,0.29629629850387573,oracle_clean_axis,0.35,0.7,0.9413117647421307,0.6866293932228597
11,95,0.29629629850387573,oracle_clean_axis,0.7,1.0,0.9774892410674891,0.6211828861328189
11,98,0.14035087823867798,predicted_clean_axis,0.35,0.7,0.9648579905509626,0.6018506658124606
11,98,0.14035087823867798,predicted_clean_axis,0.7,1.0,0.9866825412817936,0.598380655321287
11,98,0.14035087823867798,oracle_clean_axis,0.35,0.7,0.963096638211202,0.5964744807506527
11,98,0.14035087823867798,oracle_clean_axis,0.7,1.0,0.986329226803458,0.5977089487228117
15,30,0.9491525292396545,predicted_clean_axis,0.35,0.7,0.9212644839848834,0.9323835764835523
15,30,0.9491525292396545,predicted_clean_axis,0.7,1.0,0.9464976320547862,0.8717633380103683
15,30,0.9491525292396545,oracle_clean_axis,0.35,0.7,0.9043035860626252,0.7462094534536573
15,30,0.9491525292396545,oracle_clean_axis,0.7,1.0,0.9586626849078612,0.7289669168045184
15,50,0.8888888955116272,predicted_clean_axis,0.35,0.7,0.892307459621379,0.7877908802655158
15,50,0.8888888955116272,predicted_clean_axis,0.7,1.0,0.9317206252694347,0.7560465644365737
15,50,0.8888888955116272,oracle_clean_axis,0.35,0.7,0.8891528642713823,0.6127085531312259
15,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.9275295445254256,0.7127899621889752
15,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.8284230510943151,0.8388060496090013
15,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.9247991230045112,0.6807883142566477
15,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.8151318835031796,0.6938724535589385
15,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.9277561568927153,0.6634577989135039
15,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.8945222845677961,0.7938333536971744
15,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9500217588983823,0.6715122365976417
15,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.8943212308403174,0.7549444650497301
15,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9551730304459815,0.6586930115541763
15,95,0.29629629850387573,predicted_clean_axis,0.35,0.7,0.9473219031292642,0.6814072727186843
15,95,0.29629629850387573,predicted_clean_axis,0.7,1.0,0.9767394779468792,0.6355228676899156
15,95,0.29629629850387573,oracle_clean_axis,0.35,0.7,0.9445621077843291,0.6700826245402868
15,95,0.29629629850387573,oracle_clean_axis,0.7,1.0,0.9765059474993981,0.6337452301917905
15,98,0.14035087823867798,predicted_clean_axis,0.35,0.7,0.963531613851573,0.6119157125475359
15,98,0.14035087823867798,predicted_clean_axis,0.7,1.0,0.9843859332150084,0.6117052525618131
15,98,0.14035087823867798,oracle_clean_axis,0.35,0.7,0.9618560822922713,0.6054015062789397
15,98,0.14035087823867798,oracle_clean_axis,0.7,1.0,0.9841603711014922,0.6111024687542286
19,30,0.9491525292396545,predicted_clean_axis,0.35,0.7,0.8399175657577675,0.7564516082136988
19,30,0.9491525292396545,predicted_clean_axis,0.7,1.0,0.9647456668113402,0.5744684787072437
19,30,0.9491525292396545,oracle_clean_axis,0.35,0.7,0.8458499567425762,0.6590392243960789
19,30,0.9491525292396545,oracle_clean_axis,0.7,1.0,0.9742633480667254,0.5639026033929347
19,50,0.8888888955116272,predicted_clean_axis,0.35,0.7,0.7690422453662106,0.9047795331174077
19,50,0.8888888955116272,predicted_clean_axis,0.7,1.0,0.8826147649289082,0.6748761189719479
19,50,0.8888888955116272,oracle_clean_axis,0.35,0.7,0.8102648697513064,0.6372091807890142
19,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.9000484535509227,0.6610802821744118
19,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.714360700401781,1.033089249082613
19,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.8831594231078345,0.7012362420091941
19,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.709822936468291,0.8680829198446803
19,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.8969836931851767,0.6750390529606349
19,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.8472873035296226,0.9824140191211476
19,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9144652161125696,0.7371445649994502
19,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.8389867711775014,0.931948760673175
19,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9205951150382811,0.7203219502160593
19,95,0.29629629850387573,predicted_clean_axis,0.35,0.7,0.9408400349779211,0.7508379899463766
19,95,0.29629629850387573,predicted_clean_axis,0.7,1.0,0.9700839420557509,0.669337095699929
19,95,0.29629629850387573,oracle_clean_axis,0.35,0.7,0.9366471073998105,0.7392480503519744
19,95,0.29629629850387573,oracle_clean_axis,0.7,1.0,0.9696862667568483,0.6644301041708748
19,98,0.14035087823867798,predicted_clean_axis,0.35,0.7,0.9609786508919955,0.6463467680435931
19,98,0.14035087823867798,predicted_clean_axis,0.7,1.0,0.9827621405069235,0.6287791303373008
19,98,0.14035087823867798,oracle_clean_axis,0.35,0.7,0.9591258640198674,0.6398924172205055
19,98,0.14035087823867798,oracle_clean_axis,0.7,1.0,0.9823578278551415,0.6274416288175348
23,30,0.9491525292396545,predicted_clean_axis,0.35,0.7,0.984633760023562,0.8488671047105393
23,30,0.9491525292396545,predicted_clean_axis,0.7,1.0,0.9844141212489733,0.8496150525703848
23,30,0.9491525292396545,oracle_clean_axis,0.35,0.7,0.9663179334069034,0.7567697465053342
23,30,0.9491525292396545,oracle_clean_axis,0.7,1.0,0.9778321589007418,0.7642249869463762
23,50,0.8888888955116272,predicted_clean_axis,0.35,0.7,0.8762713850530952,0.7782454165685715
23,50,0.8888888955116272,predicted_clean_axis,0.7,1.0,0.9456410563047802,0.6972934808504726
23,50,0.8888888955116272,oracle_clean_axis,0.35,0.7,0.8941522896631635,0.6344500356447149
23,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.9542607959036395,0.7054227317663795
23,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.8739769595610913,0.7434722273203875
23,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.9454453651418027,0.6695370253024792
23,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.8612511145580117,0.6437878496343711
23,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.958588835843043,0.6421331191673506
23,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.9198920596407548,0.7561124766089253
23,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9635280418836306,0.673566856834073
23,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.9113371798573462,0.7216108068708503
23,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9636111602234433,0.6607462812042858
23,95,0.29629629850387573,predicted_clean_axis,0.35,0.7,0.9586759923275423,0.64289955100806
23,95,0.29629629850387573,predicted_clean_axis,0.7,1.0,0.9794126467206128,0.6388423198182104
23,95,0.29629629850387573,oracle_clean_axis,0.35,0.7,0.953930307613727,0.6288894749625338
23,95,0.29629629850387573,oracle_clean_axis,0.7,1.0,0.9789549467263697,0.6345533231046061
23,98,0.14035087823867798,predicted_clean_axis,0.35,0.7,0.9670191942480632,0.582312298247675
23,98,0.14035087823867798,predicted_clean_axis,0.7,1.0,0.9857494087199641,0.610258978695088
23,98,0.14035087823867798,oracle_clean_axis,0.35,0.7,0.9649816083017736,0.5761095816218889
23,98,0.14035087823867798,oracle_clean_axis,0.7,1.0,0.9855110879297182,0.609264641082488
27,30,0.9491525292396545,predicted_clean_axis,0.35,0.7,0.924373252478774,0.7434525531902576
27,30,0.9491525292396545,predicted_clean_axis,0.7,1.0,0.9615881217815029,0.7110591256729226
27,30,0.9491525292396545,oracle_clean_axis,0.35,0.7,0.9216972598859243,0.4158709467075687
27,30,0.9491525292396545,oracle_clean_axis,0.7,1.0,0.9483454910211486,0.6227830917066137
27,50,0.8888888955116272,predicted_clean_axis,0.35,0.7,0.6759688920214683,0.6528272397870941
27,50,0.8888888955116272,predicted_clean_axis,0.7,1.0,0.872152772512723,0.6619880634176554
27,50,0.8888888955116272,oracle_clean_axis,0.35,0.7,0.7111108733241687,0.5637654803993069
27,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.8592036508724209,0.6603890270958905
27,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.7675586784993543,0.8791978844777035
27,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.9043784463225204,0.6631645890805367
27,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.7637647921683335,0.7663969889968264
27,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.929036952693261,0.6339404110972777
27,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.8777476179838625,0.8673444278715399
27,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9296041671548025,0.6927916782236687
27,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.8704599856290373,0.824164391335757
27,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9336044632040026,0.6854321583384194
27,95,0.29629629850387573,predicted_clean_axis,0.35,0.7,0.9467905082411847,0.7026547001052755
27,95,0.29629629850387573,predicted_clean_axis,0.7,1.0,0.9751075845818948,0.6501511244696317
27,95,0.29629629850387573,oracle_clean_axis,0.35,0.7,0.9426513224206604,0.6891208460656897
27,95,0.29629629850387573,oracle_clean_axis,0.7,1.0,0.9747351977058157,0.6455080849203335
27,98,0.14035087823867798,predicted_clean_axis,0.35,0.7,0.9632374920797601,0.6192038363446816
27,98,0.14035087823867798,predicted_clean_axis,0.7,1.0,0.984712251482114,0.6159245249394341
27,98,0.14035087823867798,oracle_clean_axis,0.35,0.7,0.9612131724999093,0.6125382851401828
27,98,0.14035087823867798,oracle_clean_axis,0.7,1.0,0.984357087549372,0.6139018974679689
31,30,0.9491525292396545,predicted_clean_axis,0.35,0.7,0.9746052750075206,0.8261525560910257
31,30,0.9491525292396545,predicted_clean_axis,0.7,1.0,0.9676673413917354,0.8895532114620507
31,30,0.9491525292396545,oracle_clean_axis,0.35,0.7,0.9553331030364162,0.7182070081197763
31,30,0.9491525292396545,oracle_clean_axis,0.7,1.0,0.9573407924721562,0.75673040241526
31,50,0.8888888955116272,predicted_clean_axis,0.35,0.7,0.8880613270128951,0.6830720341502622
31,50,0.8888888955116272,predicted_clean_axis,0.7,1.0,0.92022273794434,0.7140834587017166
31,50,0.8888888955116272,oracle_clean_axis,0.35,0.7,0.8869868799502917,0.5831139972125909
31,50,0.8888888955116272,oracle_clean_axis,0.7,1.0,0.9401842810653983,0.6953154690812889
31,70,0.774193525314331,predicted_clean_axis,0.35,0.7,0.784179221987936,0.6753397122727925
31,70,0.774193525314331,predicted_clean_axis,0.7,1.0,0.9371395840982613,0.65307665024871
31,70,0.774193525314331,oracle_clean_axis,0.35,0.7,0.8270949968388828,0.6053838566668777
31,70,0.774193525314331,oracle_clean_axis,0.7,1.0,0.9435639651920814,0.6308954745519776
31,85,0.5853658318519592,predicted_clean_axis,0.35,0.7,0.8854135005767891,0.8163413672049196
31,85,0.5853658318519592,predicted_clean_axis,0.7,1.0,0.9499120421789846,0.6690303992219221
31,85,0.5853658318519592,oracle_clean_axis,0.35,0.7,0.8810964564053454,0.7665402020062988
31,85,0.5853658318519592,oracle_clean_axis,0.7,1.0,0.9565672871939285,0.652632900845469
31,95,0.29629629850387573,predicted_clean_axis,0.35,0.7,0.951581459423593,0.6803848004452492
31,95,0.29629629850387573,predicted_clean_axis,0.7,1.0,0.977496548469289,0.634561079522301
31,95,0.29629629850387573,oracle_clean_axis,0.35,0.7,0.9466280858247861,0.6641985464123666
31,95,0.29629629850387573,oracle_clean_axis,0.7,1.0,0.9772619423646499,0.629034382678907
31,98,0.14035087823867798,predicted_clean_axis,0.35,0.7,0.964270835741043,0.6068658435485706
31,98,0.14035087823867798,predicted_clean_axis,0.7,1.0,0.9844434067702768,0.6109153254738894
31,98,0.14035087823867798,oracle_clean_axis,0.35,0.7,0.9620396925355269,0.599752198237531
31,98,0.14035087823867798,oracle_clean_axis,0.7,1.0,0.9841437417580586,0.6088210352648352
