sample_id,step,time,sigma,tau_sigma_squared,construction,alpha_star,target_direction_cosine,model_gap_cosine,pred_oracle_direction_cosine,direction_rms,target_residual_rms,state_perturbation_relative_rms,noise_preservation_rms_error,base_mse,relative_mse_change_alpha_m0p5,relative_mse_change_alpha_0p25,relative_mse_change_alpha_0p5,relative_mse_change_alpha_1
1,30,0.9491525292396545,0.35,0.12249999999999998,predicted_clean_axis,0.5190520965322758,0.012659353648582129,0.3632242292128941,0.750019268795223,0.018418665245749474,0.7551923326040577,0.0019037783576874236,4.537295783113425e-08,0.5703154591338881,0.00045746400372430096,-0.00011719924485824928,-0.00016004331838095375,-2.2665951418560266e-05
1,30,0.9491525292396545,0.35,0.12249999999999998,oracle_clean_axis,4.468052278487857,0.19884596970096244,0.21650239726490225,0.750019268795223,0.033609040881277974,0.7551923326040577,0.010743176561780664,4.496522948312807e-08,0.5703154591338881,0.009344581215089874,-0.00430092783447272,-0.00835428048689749,-0.0157182602456024
1,30,0.9491525292396545,0.7,0.48999999999999994,predicted_clean_axis,-0.1107147753265743,-0.00824154703679428,0.42495877856555886,0.7371180436432264,0.05621610225576485,0.7551923326040577,0.004667016375262544,4.531164949149122e-08,0.5703154591338881,0.000771811716568683,0.0006530751024557333,0.0019988041787377935,0.006768224252782064
1,30,0.9491525292396545,0.7,0.48999999999999994,oracle_clean_axis,1.783973594274906,0.1893493029595972,0.25401731478687617,0.7371180436432264,0.08015541386818051,0.7551923326040577,0.02335851965935388,4.458890291267111e-08,0.5703154591338881,0.02291373511898762,-0.009344585794151573,-0.01728098374474224,-0.028929216115239485
1,30,0.9491525292396545,1.0,1.0,predicted_clean_axis,-0.2630238882410564,-0.030166909477317125,0.4824972818363208,0.7104744895835257,0.08661501770041309,0.7551923326040577,0.00633689920709914,4.561703367281599e-08,0.5703154591338881,-0.00017132151589576637,0.0025521119466360826,0.006748524685731225,0.020074252541297712
1,30,0.9491525292396545,1.0,1.0,oracle_clean_axis,1.3590155218453468,0.18582197024895827,0.28338884650804114,0.7104744895835257,0.10325954700711804,0.7551923326040577,0.028635220005531613,4.4695979138363555e-08,0.5703154591338881,0.03008191784423647,-0.011535486464721047,-0.020733991291177627,-0.03212005602929622
1,50,0.8888888955116272,0.35,0.12249999999999998,predicted_clean_axis,0.63493339922279,0.061083264256968056,0.3802315270139834,0.8113559074039643,0.060185902429909864,0.6256057216319212,0.010350787187667748,4.7167361939145796e-08,0.3913825188713436,0.008190279381476361,-0.0023597804146573437,-0.003562654645260891,-0.0024976845543064536
1,50,0.8888888955116272,0.35,0.12249999999999998,oracle_clean_axis,1.8648581519810443,0.26600099283561823,0.3175962499832047,0.8113559074039643,0.0892356037379866,0.6256057216319212,0.02486846167149222,4.7176823680540084e-08,0.3913825188713436,0.04302849461846622,-0.017699408601001592,-0.0328555913965156,-0.055538279571080144
1,50,0.8888888955116272,0.7,0.48999999999999994,predicted_clean_axis,0.13610172615187938,0.03992768349821556,0.46236056453694174,0.8645733357954141,0.1835317446313459,0.6256057216319212,0.0238596572765467,4.69881595317343e-08,0.3913825188713436,0.03322941574722418,-0.00047772886492905873,0.009802528275930145,0.06263700057501462
1,50,0.8888888955116272,0.7,0.48999999999999994,oracle_clean_axis,0.5678383904461788,0.19613735091583556,0.41386247644233476,0.8645733357954141,0.2160907945344441,0.6256057216319212,0.054070641447197414,4.723483592542723e-08,0.3913825188713436,0.0975750094020947,-0.026417175213102013,-0.0379207974342408,-0.01618738290062801
1,50,0.8888888955116272,1.0,1.0,predicted_clean_axis,0.045660109667337,0.019752321973779824,0.4837652260350647,0.8598861620466329,0.2706337267330808,0.6256057216319212,0.03087433791687048,4.669731036932442e-08,0.3913825188713436,0.055329296186269514,0.007423761509629405,0.03823979608776787,0.17004868444957327
1,50,0.8888888955116272,1.0,1.0,oracle_clean_axis,0.3686893871562809,0.16582158253987794,0.4315855495524666,0.8598861620466329,0.2813721642685484,0.6256057216319212,0.06628522455005488,4.7148580672077974e-08,0.3913825188713436,0.12515076383509383,-0.024647192578567893,-0.024008925597816675,0.053123987041643665
1,70,0.774193525314331,0.35,0.12249999999999998,predicted_clean_axis,0.02373724211815684,0.0049088213489923375,0.27946991254448145,0.8423686456893398,0.10231621247970592,0.49476331191847395,0.03678326937043389,4.907768219367353e-08,0.24479073491273975,0.01170652028147134,0.0021652781272087484,0.0096762484330473,0.04073526558061347
