condition,kind,rho_first,rho_second,probe_multiplier,local_multiplier,roundtrip_iterations,roundtrip_multiplier,residual_strength,partition_count,fsg_base_fraction,fid,sfid,inception_score,strong_nfe,guided_nfe,weak_nfe,total_nfe,noise_sha256,label_sha256,fid_delta_vs_global
fmd_decomposition_weak_calibration_depth8_response_h0p03125,fmd_weak_calibration_depth8_response_continuous,0.03125,1.0,1.0,1.0,1,1.0,0.0,2,0.0,36.42490497487188,70.52949552333564,39.743263244628906,0,69403,0,69403,0ea1ae6701039845f0596ad3387b7f35480ce9c79f3907437804ef679ffd2636,57849a94ad38e74bda68272bd08e273a7de143b43b6c5979dddc9e10bade8feb,
