branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
spatial_full,/data/users/zhoushunyu/eqvae/experiments/raev2_spatial_guidance_covariance_20260907/discovery5k/spatial_full/samples.npz,cf24035976c6d20ccc0a226a147e0b27ed7be09215af6a6f565bfb5685a32de6,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,157.1682113647461,6.906138434746595
spatial_diagonal,/data/users/zhoushunyu/eqvae/experiments/raev2_spatial_guidance_covariance_20260907/discovery5k/spatial_diagonal/samples.npz,588515a0d5b45eaaf9223c304c0c019acbe8f465cfe6508a953160d6cedc8fa6,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,156.80394134521484,6.921581807593384
