step,loss,real_loss,fake_loss,centering,real_logit,fake_logit,margin,grad_norm,elapsed_seconds,steps_per_second,peak_memory_mib
320,2.202623277902603,0.9667675793170929,1.2355508506298065,0.3048720099031925,0.06262773950584233,0.0733216437511146,-0.010693902731873095,32.67568588256836,1134.430288047064,0.2820799156825088,18828.5810546875
330,2.173608034849167,0.9691644459962845,1.2041497975587845,0.293796319514513,0.0655474744271487,0.05898009683005512,0.00656737748067826,266.9463195800781,1168.7031287059654,0.2823642650511162,18828.5810546875
340,2.111496776342392,1.107382133603096,1.0038162916898727,0.2983009032905102,-0.023097085999324918,-0.0251410132041201,0.002043928951025009,194.85508728027344,1202.8470827749697,0.28266269658784854,18828.5810546875
350,2.175831139087677,1.0116978734731674,1.1638271659612656,0.3061579428613186,0.0393325318582356,0.03860722214449197,0.0007253099465742707,128.87342834472656,1237.0113720180234,0.28294000194114666,18828.5810546875
360,2.148716628551483,1.0071285516023636,1.1412594020366669,0.3286714442074299,0.030953869689255953,0.038136585033498704,-0.0071827134233899415,2321.31396484375,1270.9380972000072,0.28325533776437495,18828.5810546875
370,2.220387488603592,1.1849359571933746,1.0351530835032463,0.29841459169983864,-0.03436739172320813,-0.039492576965130866,0.0051251850090920925,171.8260955810547,1305.0576785840094,0.28351237349252706,18828.5810546875
380,2.066368281841278,1.0357576981186867,1.0303090810775757,0.30147644877433777,-0.0004026268143206835,-0.0022535757161676884,0.0018509479705244303,42.740875244140625,1338.8422201409703,0.2838273205635753,18828.5810546875
390,2.1162756979465485,1.0480707585811615,1.0679118037223816,0.29309534281492233,0.004236206877976656,0.005872076842933893,-0.001635872176848352,167.67349243164062,1372.9921535550384,0.28405114988471514,18828.5810546875
400,2.153911679983139,1.0339702516794205,1.1196410730481148,0.30041610449552536,0.02929837442934513,0.023544073570519686,0.005754303245339543,896.801025390625,1407.207319193054,0.2842509376865487,18828.5810546875
410,2.129852145910263,1.069754958152771,1.0598006322979927,0.2965439222753048,-0.0025512550491839647,-0.0051401888485997915,0.002588935778476298,1128.8037109375,1450.3943634129828,0.2826817383895592,18828.5810546875
420,2.33086296916008,1.1336058974266052,1.1969649344682693,0.2921108901500702,0.017721988260746002,0.018130367854610085,-0.00040837726555764675,75.19477081298828,1484.3651189110242,0.2829492519388524,18828.5810546875
430,2.1054595708847046,1.147825300693512,0.957340344786644,0.2939331717789173,-0.04330248129554093,-0.047783638117834926,0.004481155367102474,48.18323516845703,1518.9038340210682,0.2830988969602111,18828.5810546875
440,2.0980696380138397,1.0378496423363686,1.0599162802100182,0.30366576462984085,0.004925814224407077,0.009773265686817467,-0.004847449832595885,65.44570922851562,1553.3286642790772,0.28326265401418477,18828.5810546875
450,2.0958937406539917,1.1453088372945786,0.9502848163247108,0.30006178095936775,-0.05010105227120221,-0.045829758630134165,-0.004271292244084179,105.80769348144531,1587.2894937309902,0.2835021599886333,18828.5810546875
460,2.0952417254447937,1.07302924990654,1.0219056755304337,0.30686601623892784,-0.010493563604541123,-0.013645662926137447,0.00315209903055802,120.34219360351562,1621.3964878399856,0.28370605428707274,18828.5810546875
470,2.0685603320598602,1.0541028529405594,1.0141655877232552,0.2918268293142319,-0.009614641312509775,-0.010680143488571048,0.0010655042715370655,128.58395385742188,1655.5633254969725,0.2838912850759809,18828.5810546875
480,2.0500667691230774,1.014080934226513,1.0356998592615128,0.2859792150557041,0.005199083010666072,0.006385839078575373,-0.0011867547873407602,64.93795776367188,1690.0246840789914,0.2840195202601934,18828.5810546875
490,2.0580900609493256,0.9530286639928818,1.1047639548778534,0.297418050467968,0.042841736460104585,0.03923636511899531,0.003605371923185885,440.4774169921875,1723.9318954340415,0.28423396614321045,18828.5810546875
500,2.060237020254135,0.9987540394067764,1.0611759424209595,0.30701519176363945,0.01824083994142711,0.012907453579828143,0.005333384906407446,105.88414764404297,1758.4885605700547,0.28433508821798276,18828.5810546875
510,2.045600086450577,1.0162256807088852,1.0290676727890968,0.3067200258374214,0.003336400375701487,0.0035344543866813183,-0.00019805404008366168,48.528045654296875,1802.6901279930025,0.28291051916271415,18828.5810546875
520,2.076524317264557,1.0327375903725624,1.0434876158833504,0.29908860102295876,0.0011707732919603586,0.009337002178654075,-0.008166227606125176,74.19847869873047,1836.8161053849617,0.28309856303825137,18828.5810546875
530,2.0288688838481903,1.0165446177124977,1.012019582092762,0.30468617007136345,-0.0005233492702245712,-0.0014987827162258327,0.0009754328639246523,62.134300231933594,1871.6292260680348,0.2831757447565815,18828.5810546875
540,2.042881429195404,0.9136252179741859,1.1289418786764145,0.3144005052745342,0.05467995838262141,0.05334288743324578,0.001337069203145802,56.441429138183594,1906.0077086960664,0.2833146988526209,18828.5810546875
550,2.110202670097351,0.9723078981041908,1.1376019269227982,0.29285285621881485,0.042715259827673435,0.03999661549460143,0.0027186431107111275,65.48432159423828,1939.8789210079703,0.2835228498251929,18828.5810546875
560,2.0379457771778107,0.9918977320194244,1.045744240283966,0.3037831075489521,0.01266420673346147,0.015572688134852797,-0.0029084819834679365,15.79516887664795,1974.3682857879903,0.2836350259629998,18828.5810546875
570,2.1157273650169373,1.0445766374468803,1.0708358734846115,0.31487830355763435,0.007871068082749844,0.010775870876386762,-0.0029048026190139353,255.40234375,2008.4476797060343,0.2838012688901251,18828.5810546875
580,2.0424810349941254,0.9926940947771072,1.0494783893227577,0.30852100625634193,0.013313334784470499,0.015018452540971339,-0.001705116534139961,21.545490264892578,2042.9109329680214,0.28390860836862486,18828.5810546875
590,2.0980269014835358,0.9426195994019508,1.1550796926021576,0.3275964669883251,0.051626045315060765,0.0558847114443779,-0.0042586664785631,33.49504089355469,2077.3162718879757,0.28402030445935733,18828.5810546875
600,2.092232882976532,1.0275815799832344,1.0643728971481323,0.2784533053636551,0.010303819901309907,0.008779258001595736,0.0015245607355609536,185.54112243652344,2111.844394164975,0.2841118416005458,18828.5810546875
610,2.0263177305459976,1.0170436799526215,1.0089743584394455,0.29975320398807526,-0.0006187963299453259,-0.003240883583202958,0.0026220868167001754,70.48147583007812,2154.8717766629998,0.28307948835110563,18828.5810546875
620,2.046268939971924,1.0580064058303833,0.9879782572388649,0.2842200957238674,-0.0162775085773319,-0.017834134167060256,0.0015566259971819818,70.3084945678711,2188.8578905189643,0.2832527423025174,18828.5810546875
630,2.16652050614357,1.0236515328288078,1.1425796672701836,0.28932593390345573,0.03065745043568313,0.029276873683556914,0.0013805757043883204,75.88146209716797,2223.6202972850297,0.28332175271525006,18828.5810546875
640,2.020018070936203,1.0006710290908813,1.0190368443727493,0.31023237854242325,0.006295312603469938,0.00308961549308151,0.0032056967029348016,40.69165802001953,2257.7591335340403,0.2834669077379466,18828.5810546875
650,2.0582818388938904,0.9953692853450775,1.0625872015953064,0.325344767421484,0.017477859975770116,0.01577284827362746,0.0017050119349732995,30.17752456665039,2291.9676186440047,0.28359912012393923,18828.5810546875
660,2.0197504460811615,0.9839807525277138,1.0354649722576141,0.30473244935274124,0.013229517498984933,0.012766524101607502,0.0004629935428965837,33.18926239013672,2326.4179746459704,0.28369794559399303,18828.5810546875
670,2.1030022501945496,1.0162276774644852,1.0864462554454803,0.3282848671078682,0.01731961517361924,0.018668778357096016,-0.0013491615536622703,59.01753234863281,2360.4273624720518,0.28384690444289534,18828.5810546875
680,2.0816031098365784,1.0425905138254166,1.0387156158685684,0.29690737277269363,-0.0011530474293977022,0.00039660464972257614,-0.001549652253743261,1276.57568359375,2394.62999515899,0.2839687139034821,18828.5810546875
690,2.050031065940857,1.0041114464402199,1.045640155673027,0.2794269733130932,0.012096839607693255,0.009776174265425652,0.0023206653422676027,22.958587646484375,2428.4245197309647,0.2841348349078778,18828.5810546875
700,2.0250207781791687,1.0171990990638733,1.007523499429226,0.2982093319296837,-0.003181731270160526,-0.0008251745020970702,-0.002356556447921321,15.609533309936523,2462.4911254689796,0.2842649838450425,18828.5810546875
710,2.038014441728592,1.0344736948609352,1.0032402276992798,0.3005185090005398,-0.005586015526205301,-0.009232202894054353,0.003646186232799664,1323.5672607421875,2505.890292642056,0.2833324356156948,18828.5810546875
720,2.053198456764221,0.9684311300516129,1.0844447761774063,0.3225548341870308,0.029760576551780105,0.027444327133707702,0.0023162497382145375,72.035888671875,2540.227552743978,0.2834391742669861,18828.5810546875
730,2.0527480244636536,1.0126249268651009,1.039802923798561,0.3202069029211998,0.010224365687463433,0.005179833620786667,0.005044531135354191,38.84989547729492,2574.029434815049,0.2836020404919932,18828.5810546875
740,2.047068804502487,1.1053032875061035,0.9414585307240486,0.30694206058979034,-0.041069401311688125,-0.04040653619449586,-0.0006628654664382339,91.17610931396484,2608.331349013024,0.28370628612043913,18828.5810546875
750,2.0244830548763275,1.0325501188635826,0.991639256477356,0.29365530610084534,-0.009588926215656102,-0.010313626611605287,0.0007247004250530154,29.346097946166992,2642.1279834220186,0.28386210081641033,18828.5810546875
760,2.1390651166439056,1.082473635673523,1.0563196316361427,0.2718895263969898,-0.006253047380596399,-0.006812581093981862,0.0005595332477241755,72.65177917480469,2676.581767400028,0.2839442490629558,18828.5810546875
770,2.023142546415329,1.007792443037033,1.015048086643219,0.3019733801484108,0.0020015992340631783,0.003574793634470552,-0.0015731951862107962,33.493072509765625,2710.8747377539985,0.28404115810897146,18828.5810546875
780,2.0340911746025085,0.9963231682777405,1.0374553948640823,0.31263434886932373,0.009839483303949237,0.010947709437459707,-0.0011082260753028095,28.98362922668457,2745.4901850280585,0.2841022722476163,18828.5810546875
790,2.1166939437389374,1.1192833483219147,0.9971314743161201,0.2791537567973137,-0.0281254171859473,-0.029886944917961955,0.0017615272081457078,35.639060974121094,2779.487308255979,0.2842250790832697,18828.5810546875
800,2.0189675092697144,1.0021938160061836,1.0164561569690704,0.3175214007496834,0.003933825879357755,0.003718225605553016,0.00021560027380473912,15.231109619140625,2813.7059912680415,0.2843225278272472,18828.5810546875
810,2.0260767340660095,0.9637777879834175,1.0619902461767197,0.30860573798418045,0.02552768518216908,0.02481032640207559,0.0007173593330662698,11.503646850585938,2857.107562475023,0.28350350215667847,18828.5810546875
820,2.03331458568573,0.9695013239979744,1.0635039061307907,0.3094469867646694,0.023212771397083998,0.024405713542364538,-0.0011929419415537268,20.131460189819336,2891.683982143062,0.28357178898652957,18828.5810546875
830,2.0237537622451782,1.0481375604867935,0.9753251224756241,0.29101526737213135,-0.017936660209670663,-0.017609792528674006,-0.0003268660366302356,26.02987289428711,2926.4877010249766,0.283616431980664,18828.5810546875
840,2.0210451632738113,1.0233281180262566,0.9974120408296585,0.30503958091139793,-0.006453727110056207,-0.006048717274097726,-0.0004050100687891245,81.404296875,2961.131303732982,0.28367536385199976,18828.5810546875
850,2.027721792459488,1.0184766352176666,1.0089441537857056,0.3010139986872673,-0.0032850620336830616,-0.0014382113004103303,-0.0018468503694748506,98.18458557128906,2995.383447917993,0.2837700130147982,18828.5810546875
860,2.0166264176368713,0.9880071803927422,1.0283167883753777,0.3024437241256237,0.010789555322844535,0.009559465746860951,0.0012300902744755149,13.34971809387207,3029.570326265064,0.2838686372599349,18828.5810546875
870,2.0099709033966064,1.0245758146047592,0.9851029291749,0.2921651303768158,-0.00784242944791913,-0.011073575704358518,0.0032311459362972528,45.06916046142578,3064.2713626240147,0.283917413650662,18828.5810546875
880,2.0231073796749115,1.0230165272951126,0.9998015314340591,0.2893393933773041,-0.004806045792065561,-0.0064851693459786475,0.0016791230591479689,92.52719116210938,3098.3700623220066,0.28402030173907084,18828.5810546875
890,2.0201137959957123,1.0388413816690445,0.9809831529855728,0.28930626437067986,-0.01479066995671019,-0.01331638591364026,-0.001474284566938877,16.00629234313965,3132.952199073974,0.28407710793131885,18828.5810546875
900,2.0556046664714813,1.0332157015800476,1.0220786333084106,0.31031589210033417,-0.0017297134036198258,-0.004090552101843059,0.00236083785421215,431.6887512207031,3167.1097232500324,0.2841707672434019,18828.5810546875
910,2.015607386827469,1.0133099406957626,1.0020128637552261,0.2845956087112427,-0.0021814756910316646,-0.00300986273214221,0.0008283860806841403,7.857997894287109,3210.255494719022,0.2834665345163276,18828.5810546875
920,2.034776419401169,1.0436180979013443,0.9908758625388145,0.2823992669582367,-0.012286630866583437,-0.012788023857865483,0.0005013924092054367,316.74169921875,3244.9912875830196,0.2835138582714801,18828.5810546875
930,2.0079136341810226,1.0093021094799042,0.9983154982328415,0.29606418684124947,-0.0017412277811672539,-0.0032519805536139756,0.001510753616457805,52.24126052856445,3279.6731911649695,0.28356483887031914,18828.5810546875
940,2.041286438703537,1.07267527282238,0.9683080762624741,0.3031008914113045,-0.026323137106373906,-0.02541590528562665,-0.0009072327229660004,188.98468017578125,3314.4727453789674,0.2836046853336014,18828.5810546875
950,2.0243640542030334,0.9647527560591698,1.0593039691448212,0.3073453903198242,0.022536677308380604,0.02495618537068367,-0.0024195085279643536,53.23733139038086,3348.673297595,0.28369444122312115,18828.5810546875
960,2.007748007774353,0.9845191761851311,1.0229309052228928,0.2979360744357109,0.010407361609395593,0.008717241347767413,0.0016901198832783848,7.285031318664551,3383.4628904709825,0.2837329774485473,18828.5810546875
970,2.0255900025367737,1.0008083805441856,1.0244722813367844,0.30931029841303825,0.0056212927447631955,0.006819169386290014,-0.0011978767288383096,11.053171157836914,3418.0296694050776,0.2837892276601661,18828.5810546875
980,2.0536413192749023,0.9298171997070312,1.1235262155532837,0.29792600497603416,0.04805498372297734,0.04987271782010794,-0.0018177344318246469,28.87961769104004,3452.1929774889722,0.28387752550056583,18828.5810546875
990,2.0119660198688507,0.9910021498799324,1.0206681042909622,0.29583394154906273,0.010144891159143299,0.006052704935427755,0.004092186660273001,1225.05517578125,3486.4995596209774,0.2839524236474088,18828.5810546875
1000,2.026451975107193,1.019674651324749,1.0064966529607773,0.2806726098060608,-0.002617149264551699,-0.003705590730533004,0.0010884421644732356,38.779945373535156,3520.963262612,0.2840131877031167,18828.5810546875
