ratio,exact_extra_gain,noise_end_gain
0.33343333333333336,3333.333333333701,0.5000000000000001
0.3367664666666667,97.09303454570157,0.5000000000000001
0.3400996,49.2639959012358,0.5000000000000001
0.34343273333333335,33.005261038609625,0.5000000000000001
0.3467658666666667,24.815373620265238,0.5000000000000001
0.35009900000000005,19.881901505059933,0.5000000000000001
0.35343213333333334,16.584738060647094,0.5000000000000001
0.3567652666666667,14.225600960512585,0.5000000000000001
0.36009840000000004,12.454044575516344,0.5000000000000001
0.36343153333333333,11.074859404659872,0.5000000000000001
0.3667646666666667,9.970686182623096,0.5000000000000001
0.37009780000000003,9.066725660828302,0.5000000000000001
0.3734309333333334,8.313049492571457,0.5000000000000001
0.3767640666666667,7.675056526791326,0.5000000000000001
0.3800972,7.128010515241115,0.5000000000000001
0.3834303333333334,6.653758375418356,0.5000000000000001
0.3867634666666667,6.238676801605085,0.5000000000000001
0.3900966,5.872342324672414,0.5000000000000001
0.39342973333333336,5.546643947613059,0.5000000000000001
0.3967628666666667,5.255175559649921,0.5000000000000001
0.400096,4.992810353091551,0.5000000000000001
0.40342913333333336,4.755396661901761,0.5000000000000001
0.4067622666666667,4.53953664041604,0.5000000000000001
0.4100954,4.342422602830741,0.5000000000000001
0.41342853333333335,4.161714226736851,0.5000000000000001
0.4167616666666667,3.995445192480573,0.5000000000000001
0.42009480000000005,3.8419513424546383,0.5000000000000001
0.4234279333333334,3.6998147872717486,0.5000000000000001
0.4267610666666667,3.5678199763667613,0.5000000000000001
0.43009420000000004,3.444918848046697,0.5000000000000001
0.4334273333333334,3.33020294256732,0.5000000000000001
0.4367604666666667,3.2228809074601323,0.5000000000000001
0.44009360000000003,3.1222602166598814,0.5000000000000001
0.4434267333333334,3.0277322104080113,0.5000000000000001
0.44675986666666667,2.938759772845626,0.5000000000000001
0.450093,2.8548671202098905,0.5000000000000001
0.45342613333333337,2.7756312895805024,0.5000000000000001
0.45675926666666666,2.7006750067111787,0.5000000000000001
0.46009240000000007,2.6296606791046107,0.5000000000000001
0.46342553333333336,2.5622853125193776,0.5000000000000001
0.4667586666666667,2.4982761894292937,0.5000000000000001
0.47009180000000006,2.4373871794409316,0.5000000000000001
0.47342493333333335,2.3793955764180965,0.5000000000000001
0.4767580666666667,2.3240993766300653,0.5000000000000001
0.48009120000000005,2.2713149278085263,0.5000000000000001
0.48342433333333334,2.2208748914547405,0.5000000000000001
0.4867574666666667,2.17262647075949,0.5000000000000001
0.49009060000000004,2.126429864601705,0.5000000000000001
0.49342373333333334,2.082156914676542,0.5000000000000001
0.4967568666666667,2.039689918179879,0.5000000000000001
0.50009,1.9989205828852423,0.5000000000000001
0.5034231333333333,1.9597491050805718,0.5000000000000001
0.5067562666666667,1.9220833538355557,0.5000000000000001
0.5100894,1.885838147563818,0.5000000000000001
0.5134225333333333,1.8509346109224398,0.5000000000000001
0.5167556666666667,1.8172996018296572,0.5000000000000001
0.5200888,1.7848651998406475,0.5000000000000001
0.5234219333333334,1.7535682483501551,0.5000000000000001
0.5267550666666667,1.723349944128995,0.5000000000000001
0.5300882,1.694155468581379,0.5000000000000001
0.5334213333333333,1.66593365585809,0.5000000000000001
0.5367544666666667,1.638636693598207,0.5000000000000001
0.5400876,1.6122198526173104,0.5000000000000001
0.5434207333333334,1.5866412423273994,0.5000000000000001
0.5467538666666667,1.5618615890754657,0.5000000000000001
0.550087,1.5378440349336655,0.5000000000000001
0.5534201333333334,1.5145539547729956,0.5000000000000001
0.5567532666666667,1.4919587897110944,0.5000000000000001
0.5600864000000001,1.47002789524934,0.5000000000000001
0.5634195333333334,1.4487324026096886,0.5000000000000001
0.5667526666666667,1.4280450919518237,0.5000000000000001
0.5700858,1.407940276299832,0.5000000000000001
0.5734189333333334,1.3883936951376232,0.5000000000000001
0.5767520666666667,1.3693824167463422,0.5000000000000001
0.5800852000000001,1.3508847484571544,0.5000000000000001
