ambient_dim,hidden_dim,time,condition,seeds,paired_velocity_mse_mean,bayes_velocity_mse_mean,irreducible_velocity_mse_mean,gate_mean_mean,gate_std_mean,x_amplification_mean_mean,epsilon_amplification_mean_mean,paired_velocity_mse_std,bayes_velocity_mse_std,irreducible_velocity_mse_std,gate_mean_std,gate_std_std,x_amplification_mean_std,epsilon_amplification_mean_std
2,128,0.03,D1_scaled_gate,3,1.0493390560150146,0.0045692259445786,1.0447160800298054,0.9237878918647766,0.0525693669915199,0.952358603477478,2.540403445561727,0.013197628651242035,0.003562634126291004,0.011099856298012958,0.013469363784307933,0.007065455690274565,0.013885952031192212,0.44897908003207226
2,128,0.03,D2_velocity_gate,3,1.046263058980306,0.001670619589276533,1.0447160800298054,0.9951210021972656,0.004384940179685733,1.0258978605270386,0.16263385365406666,0.010913593997149498,0.0008679565390732984,0.011099856298012958,0.002550562556788462,0.0019103426714005677,0.002629453615303043,0.08501933800942764
2,128,0.03,D3_oracle_bayes_gate,3,1.0453637838363647,0.0004896721172068333,1.0447160800298054,0.9926467935244242,0.019157184908787366,1.0233471393585205,0.24510716398557028,0.011405123789900407,0.0003894851231710964,0.011099856298012958,0.003400223497820548,0.004855436890844682,0.0035054106261817636,0.11334089263628834
2,128,0.03,D3_oracle_pair_teacher_only,3,0.8442020614941915,0.1272268493970235,1.0447160800298054,0.6597084005673727,0.41890456279118854,0.6801117062568665,11.343052864074707,0.0114701932980225,0.02146324143765597,0.011099856298012958,0.005373001841288403,0.012958676136447838,0.005539211359358312,0.17910062246714317
2,128,0.03,D4_safe_velocity_gate,3,1.0455515384674072,0.0005661830558285666,1.0447160800298054,0.9941479166348776,0.0018434157827868665,1.0248946746190388,0.19506934533516562,0.011051340856214327,0.0003458475731274396,0.011099856298012958,0.002309740642807288,0.0006637437105538552,0.0023811455545197724,0.07699129733167781
2,128,0.03,S0_xv_switch,3,1.0465118487675984,0.0013356146713097332,1.0447160800298054,1.0,0.0,1.0309277772903442,0.0,0.010931731916356593,0.0003691936280436648,0.011099856298012958,0.0,0.0,0.0,0.0
2,128,0.03,S1_xv_consistency_switch,3,1.046763261159261,0.0012170167950292,1.0447160800298054,1.0,0.0,1.0309277772903442,0.0,0.010740130967593546,0.00018604020609045297,0.011099856298012958,0.0,0.0,0.0,0.0
2,128,0.1,B0_v_ind,3,1.2221455176671345,0.0021453706237176333,1.2192273139953613,,,,,0.02032653562056117,0.0014464517261166747,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,B1_x_ind,3,1.2193477948506672,8.990165224529264e-05,1.2192273139953613,,,,,0.020845395724916692,2.3392031353148697e-05,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,B2_eps_ind,3,1.414048155148824,0.18742688000202176,1.2192273139953613,,,,,0.07913761037556674,0.06446952935926249,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,Bayes_exact,3,1.2192273139953613,0.0,1.2192273139953613,,,,,0.020772141527952002,0.0,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,D0_eps_shared,3,1.2950578133265178,0.07023506984114643,1.2192273139953613,,,,,0.041240831284685954,0.030254830474588944,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,D0_fixed_x_eps,3,1.2193377415339153,0.0005517754761967333,1.2192273139953613,1.0,0.0,1.1111111640930176,0.0,0.02062176836249257,0.00032349237106350695,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,D0_safe_schedule,3,1.2207927703857422,0.0014031445995593666,1.2192273139953613,0.8999999761581421,0.0,1.0,1.000000238418579,0.020817706509739617,0.0006362900086176772,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,D0_x_shared,3,1.2193377415339153,0.0005517754761967333,1.2192273139953613,,,,,0.02062176836249257,0.00032349237106350695,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,D1_scaled_gate,3,1.22006356716156,0.0009042790722256334,1.2192273139953613,0.9110909501711527,0.054574657231569235,1.0123233596483867,0.8890903989473978,0.020702153941940103,0.00057815052293409,0.020772141527952002,0.012711348188521513,0.004111931747907046,0.014123724832886762,0.12711363955257085
2,128,0.1,D2_velocity_gate,3,1.2210312287012737,0.0014596473580846666,1.2192273139953613,0.9781662225723267,0.020146843666831633,1.086851437886556,0.21833788355191544,0.019526003986443996,0.0005916879471824436,0.020772141527952002,0.011753531142535965,0.01250371558073852,0.013059514020483403,0.11753565478455356
2,128,0.1,D3_oracle_bayes_gate,3,1.2194771369298298,0.00048058390772586667,1.2192273139953613,0.9640265305836996,0.09291791419188178,1.0711406071980794,0.35973501205444336,0.02068437763105115,0.00031692361881126686,0.020772141527952002,0.005122211437390377,0.013963367734410601,0.005691266570620018,0.05122176958257698
2,128,0.1,D3_oracle_pair_teacher_only,3,1.1195125182469685,0.02498419396579263,1.2192273139953613,0.5496841073036194,0.48253946503003436,0.6107601324717203,4.503159523010254,0.02027303493538346,0.010774850274661634,0.020772141527952002,0.018764426420888183,0.0029656930303497754,0.020849358147771266,0.18764434596679266
2,128,0.1,D4_safe_velocity_gate,3,1.2196280558904011,0.0005215760126399,1.2192273139953613,0.9750998417536417,0.007123677680889701,1.083444356918335,0.2490014831225077,0.020566532249141917,0.0003756524988476545,0.020772141527952002,0.009243358043171565,0.0017550282801790738,0.010270370498958925,0.09243353586620744
2,128,0.1,S0_xv_switch,3,1.2195639212926228,0.0007550476584583,1.2192273139953613,1.0,0.0,1.1111111640930176,0.0,0.020900108555719218,0.00015846303639074544,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.1,S1_xv_consistency_switch,3,1.2198866208394368,0.0007167466489287,1.2192273139953613,1.0,0.0,1.1111111640930176,0.0,0.020655736139546486,0.00010106764629680523,0.020772141527952002,0.0,0.0,0.0,0.0
2,128,0.3,B0_v_ind,3,1.7216829856236775,0.0016961644481246335,1.7208791573842366,,,,,0.036209484795061433,0.0004111053865014,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,B1_x_ind,3,1.7212318579355876,0.0007173638732637667,1.7208791573842366,,,,,0.03679492292429322,0.0003999111561873474,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,B2_eps_ind,3,1.7396681706110637,0.019214581387738332,1.7208791573842366,,,,,0.042367791941699005,0.008704152086964543,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,Bayes_exact,3,1.7208791573842366,0.0,1.7208791573842366,,,,,0.03613630241371416,0.0,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,D0_eps_shared,3,1.725314974784851,0.005562676892926233,1.7208791573842366,,,,,0.039759760100191374,0.002599350381847187,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,D0_fixed_x_eps,3,1.721074064572652,0.0009359936617935001,1.7208791573842366,1.0,0.0,1.4285714626312256,0.0,0.03623020993563296,0.00045919371092523594,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,D0_safe_schedule,3,1.7210943301518757,0.0010720466185981667,1.7208791573842366,0.699999988079071,0.0,1.0,1.0,0.03661422484597146,0.0003083664489874665,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,D0_x_shared,3,1.721074064572652,0.0009359936617935001,1.7208791573842366,,,,,0.03623020993563296,0.00045919371092523594,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,D1_scaled_gate,3,1.7208572228749592,0.0009181696029069,1.7208791573842366,0.8638007044792175,0.0571726573010285,1.2340010404586792,0.4539976517359416,0.03555691273638355,0.0005055387156883221,0.03613630241371416,0.009380925107175156,0.007819467102663066,0.013401321581678794,0.031269783976805555
2,128,0.3,D2_velocity_gate,3,1.7230396270751953,0.0018472697896261333,1.7208791573842366,0.9382589260737101,0.035406810541947636,1.3403699398040771,0.2058035979668299,0.03590205841642267,0.00044347329188589355,0.03613630241371416,0.007867013753697567,0.007276089169334642,0.011238636427236364,0.026223459147008483
2,128,0.3,D3_oracle_bayes_gate,3,1.7207677364349365,0.0005475462724764667,1.7208791573842366,0.79572993516922,0.27089714507261914,1.1367570161819458,0.6809002657731374,0.036270465450400524,0.00039349897568446307,0.03613630241371416,0.09636450804226036,0.09712104496121605,0.13766353188984104,0.3212148833616299
2,128,0.3,D3_oracle_pair_teacher_only,3,1.6769518852233887,0.0031518159278978337,1.7208791573842366,0.5076607863108317,0.4956378440062205,0.7252296606699625,1.641130805015564,0.024854383929200717,0.001084978952515545,0.03613630241371416,0.017393621802680413,0.00045623647589037675,0.024848033431510236,0.05797879982137916
2,128,0.3,D4_safe_velocity_gate,3,1.721278150876363,0.0007056925678625,1.7208791573842366,0.878499448299408,0.025992393183211403,1.2549992005030315,0.4050019284089406,0.035855271922405445,0.0004389206180025123,0.03613630241371416,0.03201335686075853,0.01031760887744021,0.04573341532636507,0.10671128258650063
2,128,0.3,S0_xv_switch,3,1.7229549884796143,0.0016427848992558002,1.7208791573842366,1.0,0.0,1.4285714626312256,0.0,0.037113129746999964,0.0009782106886355691,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.3,S1_xv_consistency_switch,3,1.7222543954849243,0.0014400624980528667,1.7208791573842366,1.0,0.0,1.4285714626312256,0.0,0.03570656981720183,0.0010390163108464064,0.03613630241371416,0.0,0.0,0.0,0.0
2,128,0.5,B0_v_ind,3,1.9629785617192586,0.0032768516490856666,1.9606539408365886,,,,,0.03350185192371942,0.00023602165684341947,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,B1_x_ind,3,1.9624484380086262,0.0020183361290643,1.9606539408365886,,,,,0.03525700651246889,0.00012769817471619535,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,B2_eps_ind,3,1.9701841672261555,0.009563706504801832,1.9606539408365886,,,,,0.033369261888253655,0.0020050208730149764,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,Bayes_exact,3,1.9606539408365886,0.0,1.9606539408365886,,,,,0.033589267261412946,0.0,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,D0_eps_shared,3,1.9653513431549072,0.0038434579813231666,1.9606539408365886,,,,,0.034255105915402324,0.001221158189268584,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,D0_fixed_x_eps,3,1.9617538849512737,0.0015220846592758665,1.9606539408365886,1.0,0.0,2.0,0.0,0.03381791334607662,3.0308887006246622e-05,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,D0_safe_schedule,3,1.9625914494196575,0.0017215755457679,1.9606539408365886,0.5,0.0,1.0,1.0,0.033575919362049185,0.00013727707238014194,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,D0_x_shared,3,1.9617538849512737,0.0015220846592758665,1.9606539408365886,,,,,0.03381791334607662,3.0308887006246622e-05,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,D1_scaled_gate,3,1.9622787237167358,0.0013334447673211001,1.9606539408365886,0.6204548279444376,0.08052966495354967,1.2409096558888753,0.7590903043746948,0.034167359894713735,0.0002870072046676558,0.033589267261412946,0.010991829002482745,0.013684306988975135,0.021983658004965517,0.02198371813745849
2,128,0.5,D2_velocity_gate,3,1.9620381991068523,0.0017753559319922667,1.9606539408365886,0.6775564750035604,0.1215911855300267,1.3551129500071208,0.6448870698610941,0.03345453422520277,0.000419064529465265,0.033589267261412946,0.03510969235706704,0.019931265508597616,0.07021938471413428,0.07021936325232929
2,128,0.5,D3_oracle_bayes_gate,3,1.9618596235911052,0.0009318496061798666,1.9606539408365886,0.6339544057846069,0.3424626092116038,1.2679088115692139,0.7320912082990011,0.0335714875304674,6.540730845286605e-06,0.033589267261412946,0.045264285578651725,0.0411727443493787,0.09052857115730345,0.09052856979510751
2,128,0.5,D3_oracle_pair_teacher_only,3,1.924746672312419,0.0023760889501621,1.9606539408365886,0.5107237100601196,0.4959128499031067,1.0214474201202393,0.9785525798797607,0.026426490623776937,0.0005469981915637428,0.033589267261412946,0.01634207314827769,0.0013199485406030055,0.03268414629655538,0.03268409658445587
2,128,0.5,D4_safe_velocity_gate,3,1.961945374806722,0.0013267518176386332,1.9606539408365886,0.6707877715428671,0.0534048167367776,1.3415755430857341,0.6584244171778361,0.034754152140027486,0.00027811512565769665,0.033589267261412946,0.05359297449241845,0.013278088855168606,0.10718594898483678,0.10718599952681329
2,128,0.5,S0_xv_switch,3,1.966718037923177,0.0053469322932262675,1.9606539408365886,1.0,0.0,2.0,0.0,0.027681923421209634,0.0023766200999524767,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.5,S1_xv_consistency_switch,3,1.9661873976389568,0.0051383224393551,1.9606539408365886,1.0,0.0,2.0,0.0,0.028116070771656957,0.0028557947864527775,0.033589267261412946,0.0,0.0,0.0,0.0
2,128,0.7,B0_v_ind,3,1.60517422358195,0.019849265615145332,1.5845123529434204,,,,,0.040597948049246414,0.006038268260784292,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,B1_x_ind,3,1.6286088228225708,0.04633900399009383,1.5845123529434204,,,,,0.030803849247539622,0.004694146925947901,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,B2_eps_ind,3,1.590326229731242,0.005937605009724667,1.5845123529434204,,,,,0.03780418167427055,0.0007077093317608027,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,Bayes_exact,3,1.5845123529434204,0.0,1.5845123529434204,,,,,0.03844611989104403,0.0,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,D0_eps_shared,3,1.5906551678975422,0.004905028889576567,1.5845123529434204,,,,,0.038078435504498756,0.00047645148877447654,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,D0_fixed_x_eps,3,1.5906551678975422,0.004905028889576567,1.5845123529434204,0.0,0.0,0.0,1.4285714626312256,0.038078435504498756,0.00047645148877447654,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,D0_safe_schedule,3,1.5900952021280925,0.004021891547987833,1.5845123529434204,0.3000000119209289,0.0,1.0,1.0,0.038243254856882056,1.9053591751445583e-05,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,D0_x_shared,3,1.5955527226130168,0.008725507184863068,1.5845123529434204,,,,,0.03716633544067576,0.0003363232839255662,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,D1_scaled_gate,3,1.5904873212178547,0.003964977804571367,1.5845123529434204,0.21200942496458686,0.06846281389395391,0.7066980799039205,1.125700831413269,0.03933562398803245,0.0004213321589142556,0.03844611989104403,0.014523609165443803,0.011353258549062365,0.04841201622518442,0.02074796275102607
2,128,0.7,D2_velocity_gate,3,1.593825340270996,0.007762608118355233,1.5845123529434204,0.16843956212202704,0.12384582310914986,0.561465193827947,1.1879434982935588,0.03552195756148293,0.0016139469952001528,0.03844611989104403,0.06159615823011408,0.007808683177603513,0.20532050242943048,0.08799451614310219
2,128,0.7,D3_oracle_bayes_gate,3,1.5879387458165486,0.002401916465411533,1.5845123529434204,0.3726418912410736,0.3636161784331004,1.2421396176020305,0.8962259093920389,0.03831657046690104,0.0001231303005262364,0.03844611989104403,0.01939394712697038,0.021047320731492757,0.06464651181353886,0.0277056353108006
2,128,0.7,D3_oracle_pair_teacher_only,3,1.5343320767084758,0.005945886330058134,1.5845123529434204,0.41344020764033,0.48467785120010376,1.37813401222229,0.8379425605138143,0.04208339678436157,0.00035732461908513804,0.03844611989104403,0.014762770078685187,0.001034005016477856,0.04920927931359683,0.02108965756890842
2,128,0.7,D4_safe_velocity_gate,3,1.5897771120071411,0.0038558411567161,1.5845123529434204,0.24686559538046518,0.06247080738345776,0.8228852947552999,1.0759063561757405,0.03767766347436454,0.00014090424258894437,0.03844611989104403,0.04159435385702409,0.016880991870912396,0.1386478142577793,0.059420568631401036
2,128,0.7,S0_xv_switch,3,1.6043967405954997,0.017326704226434165,1.5845123529434204,0.0,0.0,0.0,1.4285714626312256,0.03461785136870111,0.0018854745339176244,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.7,S1_xv_consistency_switch,3,1.6065141757329304,0.019889874383807134,1.5845123529434204,0.0,0.0,0.0,1.4285714626312256,0.030533568673583512,0.002662175881243789,0.03844611989104403,0.0,0.0,0.0,0.0
2,128,0.9,B0_v_ind,3,0.8430625796318054,0.202576607465744,0.6389886736869812,,,,,0.07858311130509225,0.07283734586181513,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,B1_x_ind,3,1.2238036394119263,0.5817487239837646,0.6389886736869812,,,,,0.029237196513273524,0.04773789052186804,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,B2_eps_ind,3,0.6723716656366984,0.03225313685834403,0.6389886736869812,,,,,0.012072722593032322,0.0038465127539993363,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,Bayes_exact,3,0.6389886736869812,0.0,0.6389886736869812,,,,,0.013699932230415634,0.0,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,D0_eps_shared,3,0.6702757477760315,0.03066075220704073,0.6389886736869812,,,,,0.010242474588143487,0.005382324852723393,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,D0_fixed_x_eps,3,0.6702757477760315,0.03066075220704073,0.6389886736869812,0.0,0.0,0.0,1.1111111640930176,0.010242474588143487,0.005382324852723393,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,D0_safe_schedule,3,0.6701680819193522,0.03068367702265573,0.6389886736869812,0.1000000238418579,0.0,1.000000238418579,1.0,0.010602229538810345,0.005196076039305766,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,D0_x_shared,3,0.774396816889445,0.13608738531668976,0.6389886736869812,,,,,0.02863526692497599,0.014986249360563478,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,D1_scaled_gate,3,0.6707478761672974,0.0316555344810088,0.6389886736869812,0.010734258219599667,0.011912551242858135,0.10734258157511546,1.0991841952006023,0.008376563386327494,0.005976266906381178,0.013699932230415634,0.006779219606368344,0.0065399133566966024,0.06779219685508059,0.007532418569491801
2,128,0.9,D2_velocity_gate,3,0.6937955021858215,0.05502690126498533,0.6389886736869812,0.00019016037610220305,0.0007432293132296303,0.0019016037501084,1.1108998854955037,0.013400580619193738,0.0044185853684508,0.013699932230415634,0.00017183343098922758,0.000787230641160836,0.0017183342815230034,0.00019088948707741193
2,128,0.9,D3_oracle_bayes_gate,3,0.6609615683555603,0.021481213470300003,0.6389886736869812,0.1709283341964086,0.2663897822300593,1.7092832724253337,0.9211907784144083,0.012172800245959712,0.004341331467585361,0.013699932230415634,0.03380046282523006,0.040363628160056904,0.3380046008100369,0.03755607699769002
2,128,0.9,D3_oracle_pair_teacher_only,3,0.5840461452802023,0.051181187232335335,0.6389886736869812,0.38835591077804565,0.4475667377312978,3.883559068044027,0.6796045700709025,0.01608479346365165,0.004319817637952022,0.013699932230415634,0.020880289970592502,0.009114532482395321,0.20880295283969996,0.02320033757774456
2,128,0.9,D4_safe_velocity_gate,3,0.6689490079879761,0.029138219853242203,0.6389886736869812,0.03146662221600607,0.026185171678662234,0.31466623644034064,1.0761481920878093,0.008045047234052707,0.006674054860945576,0.013699932230415634,0.014411637828365348,0.010213267825639184,0.14411637935894264,0.016012921647065744
2,128,0.9,S0_xv_switch,3,0.8711713949839274,0.23198409875233963,0.6389886736869812,0.0,0.0,0.0,1.1111111640930176,0.00869409292347433,0.022423765480122787,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.9,S1_xv_consistency_switch,3,0.9402166803677877,0.300828069448471,0.6389886736869812,0.0,0.0,0.0,1.1111111640930176,0.04305677360664272,0.025716409249796204,0.013699932230415634,0.0,0.0,0.0,0.0
2,128,0.97,B0_v_ind,3,0.9400059580802917,0.1283048242330551,0.8109358350435892,,,,,0.032672911470930766,0.02384560731896713,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,B1_x_ind,3,1.4305476347605388,0.6159470677375793,0.8109358350435892,,,,,0.0542062167657999,0.07590128668552872,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,B2_eps_ind,3,0.848255435625712,0.03566297143697733,0.8109358350435892,,,,,0.014758122153194069,0.00165735480017856,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,Bayes_exact,3,0.8109358350435892,0.0,0.8109358350435892,,,,,0.017554167089445214,0.0,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,D0_eps_shared,3,0.8449296752611796,0.03284929320216173,0.8109358350435892,,,,,0.016993959897929123,0.003243974735631627,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,D0_fixed_x_eps,3,0.8449296752611796,0.03284929320216173,0.8109358350435892,0.0,0.0,0.0,1.0309277772903442,0.016993959897929123,0.003243974735631627,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,D0_safe_schedule,3,0.8405313491821289,0.028538421417276,0.8109358350435892,0.029999971389770497,0.0,0.9999989867210388,1.0,0.016706843828757725,0.0026225638391246635,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,D0_x_shared,3,2.352787733078003,1.5436240434646606,0.8109358350435892,,,,,0.3179257689259687,0.3009661084948794,0.017554167089445214,0.0,0.0,0.0,0.0
2,128,0.97,D1_scaled_gate,3,0.8451746503512064,0.032590822627147034,0.8109358350435892,0.015461977571248967,0.016012966632842966,0.5153992474079132,1.014987587928772,0.014563981243425608,0.0008351856892771315,0.017554167089445214,0.006536558872278499,0.002493468453083757,0.21788528282401123,0.006738645223598012
2,128,0.97,D2_velocity_gate,3,0.8706020911534628,0.05939222872257227,0.8109358350435892,0.000147506363039895,0.00039262946059652167,0.004916878533549534,1.0307757059733074,0.020945517269345997,0.0047639967816684985,0.017554167089445214,0.00013890229980959552,0.00041533021350524495,0.004630076192112716,0.00014321845588898506
2,128,0.97,D3_oracle_bayes_gate,3,0.8267708420753479,0.015442968656619335,0.8109358350435892,0.09255881110827124,0.14025922616322833,3.085293769836426,0.9355063438415527,0.016536855413536864,0.00023648486040264837,0.017554167089445214,0.015143791811258566,0.015032903575974605,0.504793237036208,0.015612197420586175
2,128,0.97,D3_oracle_pair_teacher_only,3,0.6427813172340393,0.14893957972526548,0.8109358350435892,0.2717035909493764,0.3542499542236328,9.056785583496094,0.7508210142453512,0.015611632085449507,0.0030095099402715807,0.017554167089445214,0.015733604400162627,0.00782778837960281,0.5244537767982114,0.01622021116227699
