seed,ambient_dim,hidden_dim,time,condition,paired_velocity_mse,bayes_velocity_mse,irreducible_velocity_mse,gate_mean,gate_std,x_amplification_mean,epsilon_amplification_mean
20260831,2,128,0.1,D0_fixed_x_eps,1.2300467491149902,0.0002812454476952,1.2298293113708496,1.0,0.0,1.1111111640930176,0.0
20260831,2,128,0.1,D0_safe_schedule,1.2313947677612305,0.0006860316498205,1.2298293113708496,0.8999999761581421,0.0,1.0,1.000000238418579
20260831,2,128,0.1,D3_oracle_bayes_gate,1.2300539016723633,0.0002115640090778,1.2298293113708496,0.96289724111557,0.0907611325383186,1.0698858499526978,0.3710277676582336
20260831,2,128,0.1,D1_scaled_gate,1.2308037281036377,0.0004240132693666,1.2298293113708496,0.92264324426651,0.0518187135457992,1.025159239768982,0.7735671997070312
20260831,2,128,0.1,D2_velocity_gate,1.2314717769622805,0.0008183261379599,1.2298293113708496,0.9653855562210084,0.0344351902604103,1.072650671005249,0.3461449742317199
20260831,2,128,0.1,D4_safe_velocity_gate,1.230701923370361,0.0002917792589869,1.2298293113708496,0.9831397533416748,0.0073368218727409,1.092377543449402,0.1686025857925415
20260831,2,128,0.1,S0_xv_switch,1.2304681539535522,0.0006074451957829,1.2298293113708496,1.0,0.0,1.1111111640930176,0.0
20260831,2,128,0.1,S1_xv_consistency_switch,1.2303450107574463,0.0006038183928467,1.2298293113708496,1.0,0.0,1.1111111640930176,0.0
20260831,2,128,0.1,D3_oracle_pair_teacher_only,1.1408387422561646,0.0150382202118635,1.2298293113708496,0.5704376697540283,0.4851379990577698,0.6338196396827698,4.295623779296875
20260831,2,128,0.3,Bayes_exact,1.7057660818099976,0.0,1.7057660818099976,,,,
20260831,2,128,0.3,B0_v_ind,1.7065229415893557,0.0015243791276589,1.7057660818099976,,,,
20260831,2,128,0.3,B1_x_ind,1.7061474323272705,0.0002911041083279,1.7057660818099976,,,,
20260831,2,128,0.3,B2_eps_ind,1.727834939956665,0.0245693288743495,1.7057660818099976,,,,
20260831,2,128,0.3,D0_x_shared,1.7066373825073242,0.0007482044165953,1.7057660818099976,,,,
20260831,2,128,0.3,D0_eps_shared,1.7080848217010498,0.0047702956944704,1.7057660818099976,,,,
20260831,2,128,0.3,D0_fixed_x_eps,1.7066373825073242,0.0007482044165953,1.7057660818099976,1.0,0.0,1.4285714626312256,0.0
20260831,2,128,0.3,D0_safe_schedule,1.7059450149536133,0.0008283428614959,1.7057660818099976,0.699999988079071,0.0,1.0,1.0
20260831,2,128,0.3,D3_oracle_bayes_gate,1.7052280902862549,0.000289797259029,1.7057660818099976,0.7902487516403198,0.3073804676532745,1.1289267539978027,0.6991708874702454
20260831,2,128,0.3,D1_scaled_gate,1.706385374069214,0.0006568993558175,1.7057660818099976,0.8586324453353882,0.0655920952558517,1.2266178131103516,0.47122523188591
20260831,2,128,0.3,D2_velocity_gate,1.7081671953201294,0.0013909635599702,1.7057660818099976,0.929358720779419,0.0425135679543018,1.32765531539917,0.2354710549116134
20260831,2,128,0.3,D4_safe_velocity_gate,1.7069370746612549,0.0006252387538552,1.7057660818099976,0.895587146282196,0.0344759114086627,1.2794102430343628,0.3480428457260132
20260831,2,128,0.3,S0_xv_switch,1.7066965103149414,0.0006788266473449,1.7057660818099976,1.0,0.0,1.4285714626312256,0.0
20260831,2,128,0.3,S1_xv_consistency_switch,1.7066199779510498,0.0007034093141555,1.7057660818099976,1.0,0.0,1.4285714626312256,0.0
20260831,2,128,0.3,D3_oracle_pair_teacher_only,1.6628148555755615,0.0027008531615138,1.7057660818099976,0.5028699636459351,0.4960585534572601,0.7183855772018433,1.6571003198623655
20260831,2,128,0.5,Bayes_exact,1.9374258518218996,0.0,1.9374258518218996,,,,
20260831,2,128,0.5,B0_v_ind,1.9403550624847408,0.0030491950456053,1.9374258518218996,,,,
20260831,2,128,0.5,B1_x_ind,1.9380266666412356,0.0020939095411449,1.9374258518218996,,,,
20260831,2,128,0.5,B2_eps_ind,1.9499298334121704,0.01185445766896,1.9374258518218996,,,,
20260831,2,128,0.5,D0_x_shared,1.9375929832458496,0.0014912362676113,1.9374258518218996,,,,
20260831,2,128,0.5,D0_eps_shared,1.94295072555542,0.003638457506895,1.9374258518218996,,,,
20260831,2,128,0.5,D0_fixed_x_eps,1.9375929832458496,0.0014912362676113,1.9374258518218996,1.0,0.0,2.0,0.0
20260831,2,128,0.5,D0_safe_schedule,1.9394505023956297,0.0017435455229133,1.9374258518218996,0.5,0.0,1.0,1.0
20260831,2,128,0.5,D3_oracle_bayes_gate,1.9383327960968015,0.0009249071008525,1.9374258518218996,0.5876911282539368,0.3502788841724396,1.1753822565078735,0.8246177434921265
20260831,2,128,0.5,D1_scaled_gate,1.9379644393920896,0.0011213757097721,1.9374258518218996,0.6202574968338013,0.0778635963797569,1.2405149936676023,0.7594850063323975
20260831,2,128,0.5,D2_velocity_gate,1.9372602701187132,0.0020460337400436,1.9374258518218996,0.7028403282165527,0.1020310148596763,1.4056806564331057,0.5943194031715393
20260831,2,128,0.5,D4_safe_velocity_gate,1.9372732639312744,0.0010940730571746,1.9374258518218996,0.6844429969787598,0.0604859702289104,1.3688859939575195,0.6311140060424805
20260831,2,128,0.5,S0_xv_switch,1.948771953582764,0.0068701915442943,1.9374258518218996,1.0,0.0,2.0,0.0
20260831,2,128,0.5,S1_xv_consistency_switch,1.9480364322662356,0.0073281438089907,1.9374258518218996,1.0,0.0,2.0,0.0
20260831,2,128,0.5,D3_oracle_pair_teacher_only,1.901796102523804,0.0020940285176038,1.9374258518218996,0.5295590162277222,0.4959437847137451,1.0591180324554443,0.9408820271492004
20260831,2,128,0.7,Bayes_exact,1.5407081842422483,0.0,1.5407081842422483,,,,
20260831,2,128,0.7,B0_v_ind,1.5583124160766602,0.0168082769960165,1.5407081842422483,,,,
20260831,2,128,0.7,B1_x_ind,1.5930542945861816,0.0507281422615051,1.5407081842422483,,,,
20260831,2,128,0.7,B2_eps_ind,1.5470486879348757,0.0052925683557987,1.5407081842422483,,,,
20260831,2,128,0.7,D0_x_shared,1.5530166625976562,0.009087773039937,1.5407081842422483,,,,
20260831,2,128,0.7,D0_eps_shared,1.5471066236495972,0.0054419450461864,1.5407081842422483,,,,
20260831,2,128,0.7,D0_fixed_x_eps,1.5471066236495972,0.0054419450461864,1.5407081842422483,0.0,0.0,0.0,1.4285714626312256
20260831,2,128,0.7,D0_safe_schedule,1.5463464260101318,0.0040024388581514,1.5407081842422483,0.3000000119209289,0.0,1.0,1.0
20260831,2,128,0.7,D3_oracle_bayes_gate,1.5442054271697998,0.0023443573154509,1.5407081842422483,0.3821397721767425,0.3408059775829315,1.273799180984497,0.882657527923584
20260831,2,128,0.7,D1_scaled_gate,1.545486569404602,0.0035079908557236,1.5407081842422483,0.2287797927856445,0.0738569721579551,0.7625992894172668,1.101743221282959
20260831,2,128,0.7,D2_velocity_gate,1.5531612634658811,0.0095884362235665,1.5407081842422483,0.2109459042549133,0.1313050985336303,0.7031530141830444,1.1272201538085938
20260831,2,128,0.7,D4_safe_velocity_gate,1.5465497970581057,0.0038359991740435,1.5407081842422483,0.2943776249885559,0.0460376292467117,0.9812586903572084,1.008031964302063
20260831,2,128,0.7,S0_xv_switch,1.5645954608917236,0.0153025770559906,1.5407081842422483,0.0,0.0,0.0,1.4285714626312256
20260831,2,128,0.7,S1_xv_consistency_switch,1.5714266300201416,0.022291824221611,1.5407081842422483,0.0,0.0,0.0,1.4285714626312256
20260831,2,128,0.7,D3_oracle_pair_teacher_only,1.486155986785889,0.0063581941649317,1.5407081842422483,0.430425226688385,0.4856783449649811,1.43475079536438,0.8136782646179199
20260831,2,128,0.9,Bayes_exact,0.6525723338127136,0.0,0.6525723338127136,,,,
20260831,2,128,0.9,B0_v_ind,0.8265592455863953,0.1677878499031067,0.6525723338127136,,,,
20260831,2,128,0.9,B1_x_ind,1.215111255645752,0.5554682016372681,0.6525723338127136,,,,
20260831,2,128,0.9,B2_eps_ind,0.6838086247444153,0.028285888954997,0.6525723338127136,,,,
20260831,2,128,0.9,D0_x_shared,0.7964016795158386,0.1392884105443954,0.6525723338127136,,,,
20260831,2,128,0.9,D0_eps_shared,0.6813100576400757,0.0252988412976264,0.6525723338127136,,,,
20260831,2,128,0.9,D0_fixed_x_eps,0.6813100576400757,0.0252988412976264,0.6525723338127136,0.0,0.0,0.0,1.1111111640930176
20260831,2,128,0.9,D0_safe_schedule,0.681515097618103,0.025393696501851,0.6525723338127136,0.1000000238418579,0.0,1.000000238418579,1.0
20260831,2,128,0.9,D3_oracle_bayes_gate,0.6734203100204468,0.0172947719693183,0.6525723338127136,0.1327567845582962,0.2224415987730026,1.3275678157806396,0.9636036157608032
20260831,2,128,0.9,D1_scaled_gate,0.6798965334892273,0.0259569380432367,0.6525723338127136,0.0152027532458305,0.0173892267048358,0.1520275473594665,1.094219207763672
20260831,2,128,0.9,D2_velocity_gate,0.7061971426010132,0.0500038266181945,0.6525723338127136,0.0003650522849056,0.001618054928258,0.0036505227908492,1.1107056140899658
20260831,2,128,0.9,D4_safe_velocity_gate,0.6773580312728882,0.0218597687780857,0.6525723338127136,0.0399918928742408,0.0295720249414443,0.3999189436435699,1.0666756629943848
20260831,2,128,0.9,S0_xv_switch,0.8754140138626099,0.2200531512498855,0.6525723338127136,0.0,0.0,0.0,1.1111111640930176
20260831,2,128,0.9,S1_xv_consistency_switch,0.9864030480384828,0.3296250700950622,0.6525723338127136,0.0,0.0,0.0,1.1111111640930176
20260831,2,128,0.9,D3_oracle_pair_teacher_only,0.59871906042099,0.0464412868022918,0.6525723338127136,0.3697424530982971,0.4395570755004883,3.6974244117736816,0.7002862095832825
20260831,2,128,0.97,Bayes_exact,0.8278717994689941,0.0,0.8278717994689941,,,,
20260831,2,128,0.97,B0_v_ind,0.9428958296775818,0.1183604151010513,0.8278717994689941,,,,
20260831,2,128,0.97,B1_x_ind,1.3966312408447266,0.5726017355918884,0.8278717994689941,,,,
20260831,2,128,0.97,B2_eps_ind,0.8628775477409363,0.0372332632541656,0.8278717994689941,,,,
20260831,2,128,0.97,D0_x_shared,2.297870635986328,1.482153296470642,0.8278717994689941,,,,
20260831,2,128,0.97,D0_eps_shared,0.8611180186271667,0.0365678444504737,0.8278717994689941,,,,
20260831,2,128,0.97,D0_fixed_x_eps,0.8611180186271667,0.0365678444504737,0.8278717994689941,0.0,0.0,0.0,1.0309277772903442
20260831,2,128,0.97,D0_safe_schedule,0.8556857705116272,0.031400516629219,0.8278717994689941,0.0299999713897705,0.0,0.9999989867210388,1.0
20260831,2,128,0.97,D3_oracle_bayes_gate,0.843337893486023,0.0156575590372085,0.8278717994689941,0.109116718173027,0.157486692070961,3.6372241973876953,0.9184362888336182
20260831,2,128,0.97,D1_scaled_gate,0.8579217791557312,0.0323064848780632,0.8278717994689941,0.0186453592032194,0.0187015123665332,0.6215119361877441,1.011705756187439
20260831,2,128,0.97,D2_velocity_gate,0.8868736028671265,0.0627243518829345,0.8278717994689941,0.000292761658784,0.0008503549033775,0.0097587211057543,1.0306259393692017
20260831,2,128,0.97,D4_safe_velocity_gate,0.8562849760055542,0.0296427905559539,0.8278717994689941,0.014220668002963,0.0107804248109459,0.4740222692489624,1.0162672996520996
20260831,2,128,0.97,S0_xv_switch,0.9704688787460328,0.1470263451337814,0.8278717994689941,0.0,0.0,0.0,1.0309277772903442
20260831,2,128,0.97,S1_xv_consistency_switch,1.0101089477539062,0.1846834123134613,0.8278717994689941,0.0,0.0,0.0,1.0309277772903442
20260831,2,128,0.97,D3_oracle_pair_teacher_only,0.6558499932289124,0.1477795541286468,0.8278717994689941,0.2819927930831909,0.361345887184143,9.39975929260254,0.7402135729789734
20260831,2,128,0.99,Bayes_exact,0.9733789563179016,0.0,0.9733789563179016,,,,
20260831,2,128,0.99,B0_v_ind,0.9986836910247804,0.0257904194295406,0.9733789563179016,,,,
20260831,2,128,0.99,B1_x_ind,3.42664122581482,2.421703338623047,0.9733789563179016,,,,
20260831,2,128,0.99,B2_eps_ind,0.9832377433776855,0.0079829394817352,0.9733789563179016,,,,
20260831,2,128,0.99,D0_x_shared,15.187847137451172,14.031076431274414,0.9733789563179016,,,,
20260831,2,128,0.99,D0_eps_shared,0.9855401515960692,0.0105456570163369,0.9733789563179016,,,,
20260831,2,128,0.99,D0_fixed_x_eps,0.9855401515960692,0.0105456570163369,0.9733789563179016,0.0,0.0,0.0,1.0101009607315063
20260831,2,128,0.99,D0_safe_schedule,0.9908043742179872,0.0139920273795723,0.9733789563179016,0.0099999904632568,0.0,0.9999990463256836,0.9999999403953552
20260831,2,128,0.99,D3_oracle_bayes_gate,0.985358953475952,0.0092735048383474,0.9733789563179016,0.0108075141906738,0.0425400100648403,1.0807514190673828,0.999184250831604
20260831,2,128,0.99,D1_scaled_gate,1.0057106018066406,0.0286373868584632,0.9733789563179016,0.0282310135662555,0.024242378771305,2.823101282119751,0.9815847873687744
20260831,2,128,0.99,D2_velocity_gate,0.9885752201080322,0.0166835188865661,0.9733789563179016,0.000657090335153,0.0018586255609989,0.0657090246677398,1.0094373226165771
20260831,2,128,0.99,D4_safe_velocity_gate,0.9861922860145568,0.0113435126841068,0.9733789563179016,0.004474745132029,0.0028579395730048,0.4474744796752929,1.005581021308899
20260831,2,128,0.99,S0_xv_switch,1.004514217376709,0.0313104689121246,0.9733789563179016,0.0,0.0,0.0,1.0101009607315063
20260831,2,128,0.99,S1_xv_consistency_switch,1.0088281631469729,0.036406435072422,0.9733789563179016,0.0,0.0,0.0,1.0101009607315063
20260831,2,128,0.99,D3_oracle_pair_teacher_only,0.7771085500717163,0.2182744145393371,0.9733789563179016,0.114155426621437,0.20978744328022,11.415542602539062,0.8947924375534058
20260831,512,128,0.01,Bayes_exact,0.9955934286117554,0.0,0.9955934286117554,,,,
20260831,512,128,0.01,B0_v_ind,1.923643946647644,0.9280508756637572,0.9955934286117554,,,,
20260831,512,128,0.01,B1_x_ind,0.9974911212921144,0.0011590188369154,0.9955934286117554,,,,
20260831,512,128,0.01,B2_eps_ind,8756.77734375,8755.939453125,0.9955934286117554,,,,
20260831,512,128,0.01,D0_x_shared,0.9975571632385254,0.0021893940865993,0.9955934286117554,,,,
20260831,512,128,0.01,D0_eps_shared,9182.7509765625,9181.90625,0.9955934286117554,,,,
20260831,512,128,0.01,D0_fixed_x_eps,0.9975571632385254,0.0021893940865993,0.9955934286117554,1.0,0.0,1.0101009607315063,0.0
20260831,512,128,0.01,D0_safe_schedule,1.916831374168396,0.9229646921157836,0.9955934286117554,0.9900000095367432,0.0,0.9999999403953552,0.9999990463256836
20260831,512,128,0.01,D3_oracle_bayes_gate,0.9975560903549194,0.0021889763884246,0.9955934286117554,0.9999977946281432,6.377355930453632e-06,1.0100986957550049,0.0002187953214161
20260831,512,128,0.01,D1_scaled_gate,1.007745385169983,0.0114620476961135,0.9955934286117554,0.9994386434555054,0.0008483825367875,1.0095340013504028,0.056130863726139
20260831,512,128,0.01,D2_velocity_gate,0.9983810186386108,0.0037730957847088,0.9955934286117554,0.999938428401947,6.430042412830517e-05,1.0100388526916504,0.0061558312736451
20260831,512,128,0.01,D4_safe_velocity_gate,0.996579647064209,0.0022234469652175,0.9955934286117554,0.9999057054519652,6.163300713524222e-05,1.0100057125091553,0.009429539553821
20260831,512,128,0.01,S0_xv_switch,0.9961158037185668,0.0014611857477575,0.9955934286117554,1.0,0.0,1.0101009607315063,0.0
20260831,512,128,0.01,S1_xv_consistency_switch,0.9958654642105104,0.0012418462429195,0.9955934286117554,1.0,0.0,1.0101009607315063,0.0
20260831,512,128,0.01,D3_oracle_pair_teacher_only,0.9967643022537231,0.0030365821439772,0.9955934286117554,0.99983811378479,0.0002455575158819,1.009937405586243,0.0161915328353643
20260831,512,128,0.03,Bayes_exact,0.8447785377502441,0.0,0.8447785377502441,,,,
20260831,512,128,0.03,B0_v_ind,1.7727376222610474,0.9279354810714722,0.8447785377502441,,,,
20260831,512,128,0.03,B1_x_ind,0.8472243547439575,0.0019867722876369,0.8447785377502441,,,,
20260831,512,128,0.03,B2_eps_ind,972.8779907226562,971.99072265625,0.8447785377502441,,,,
20260831,512,128,0.03,D0_x_shared,0.847671389579773,0.0036389981396496,0.8447785377502441,,,,
20260831,512,128,0.03,D0_eps_shared,1020.6481323242188,1019.7626953125,0.8447785377502441,,,,
20260831,512,128,0.03,D0_fixed_x_eps,0.847671389579773,0.0036389981396496,0.8447785377502441,1.0,0.0,1.0309277772903442,0.0
20260831,512,128,0.03,D0_safe_schedule,1.7643351554870603,0.9190603494644164,0.8447785377502441,0.9700000286102296,0.0,1.0,0.9999989867210388
20260831,512,128,0.03,D3_oracle_bayes_gate,0.8476688861846924,0.0036331142764538,0.8447785377502441,0.9999520182609558,5.902451084693894e-05,1.0308783054351809,0.001598825212568
20260831,512,128,0.03,D1_scaled_gate,0.8471487760543823,0.0035788919776678,0.8447785377502441,0.9999526739120485,7.672677020309493e-05,1.030879020690918,0.0015771791804581
20260831,512,128,0.03,D2_velocity_gate,0.8480184078216553,0.0036043492145836,0.8447785377502441,0.999974489212036,2.8938975447090343e-05,1.0309014320373535,0.0008505681762471
20260831,512,128,0.03,D4_safe_velocity_gate,0.850399911403656,0.0048571741208434,0.8447785377502441,0.9998956918716432,5.5390195484505966e-05,1.0308202505111694,0.0034764902666211
20260831,512,128,0.03,S0_xv_switch,0.8471033573150635,0.0028864610940217,0.8447785377502441,1.0,0.0,1.0309277772903442,0.0
20260831,512,128,0.03,S1_xv_consistency_switch,0.8467874526977539,0.0027520495932549,0.8447785377502441,1.0,0.0,1.0309277772903442,0.0
20260831,512,128,0.03,D3_oracle_pair_teacher_only,0.8472663760185242,0.0040007731877267,0.8447785377502441,0.999637007713318,0.0005166420014575,1.0305535793304443,0.0120988488197326
20260831,512,128,0.1,Bayes_exact,0.2753848433494568,0.0,0.2753848433494568,,,,
20260831,512,128,0.1,B0_v_ind,1.207611083984375,0.9312689304351808,0.2753848433494568,,,,
20260831,512,128,0.1,B1_x_ind,0.2775834500789642,0.0021352809853851,0.2753848433494568,,,,
20260831,512,128,0.1,B2_eps_ind,87.50672912597656,87.2337646484375,0.2753848433494568,,,,
20260831,512,128,0.1,D0_x_shared,0.2827107608318329,0.0064407400786876,0.2753848433494568,,,,
20260831,512,128,0.1,D0_eps_shared,91.90267181396484,91.62770080566406,0.2753848433494568,,,,
20260831,512,128,0.1,D0_fixed_x_eps,0.2827107608318329,0.0064407400786876,0.2753848433494568,1.0,0.0,1.1111111640930176,0.0
20260831,512,128,0.1,D0_safe_schedule,1.198803186416626,0.9226630926132202,0.2753848433494568,0.8999999761581421,0.0,1.0,1.000000238418579
20260831,512,128,0.1,D3_oracle_bayes_gate,0.2827096581459045,0.0064400052651762,0.2753848433494568,0.99994695186615,7.243963045766577e-05,1.1110522747039795,0.0005303349462337
20260831,512,128,0.1,D1_scaled_gate,0.2821286916732788,0.0059628677554428,0.2753848433494568,0.9999935030937196,1.4562978321919218e-05,1.1111040115356443,6.491420208476484e-05
20260831,512,128,0.1,D2_velocity_gate,0.2814949154853821,0.0053913658484816,0.2753848433494568,0.9999874830245972,2.018449413299095e-05,1.11109721660614,0.0001249938213732
20260831,512,128,0.1,D4_safe_velocity_gate,0.2833944261074066,0.0073132561519742,0.2753848433494568,0.999487042427063,0.0003673342871479,1.1105411052703855,0.0051297452300786
20260831,512,128,0.1,S0_xv_switch,0.2789555788040161,0.0035698362626135,0.2753848433494568,1.0,0.0,1.1111111640930176,0.0
20260831,512,128,0.1,S1_xv_consistency_switch,0.2789151668548584,0.0034587599802762,0.2753848433494568,1.0,0.0,1.1111111640930176,0.0
20260831,512,128,0.1,D3_oracle_pair_teacher_only,0.2827006578445434,0.0064476681873202,0.2753848433494568,0.9998108148574828,0.0002754887100309,1.11090087890625,0.0018919742433354
20260831,512,128,0.3,Bayes_exact,0.022888857871294,0.0,0.022888857871294,,,,
20260831,512,128,0.3,B0_v_ind,0.9632247686386108,0.9402291178703308,0.022888857871294,,,,
20260831,512,128,0.3,B1_x_ind,0.0265002083033323,0.0034704562276601,0.022888857871294,,,,
20260831,512,128,0.3,B2_eps_ind,9.688318252563477,9.665183067321776,0.022888857871294,,,,
20260831,512,128,0.3,D0_x_shared,0.0436962395906448,0.0204394906759262,0.022888857871294,,,,
20260831,512,128,0.3,D0_eps_shared,10.17490005493164,10.151803970336914,0.022888857871294,,,,
20260831,512,128,0.3,D0_fixed_x_eps,0.0436962395906448,0.0204394906759262,0.022888857871294,1.0,0.0,1.4285714626312256,0.0
20260831,512,128,0.3,D0_safe_schedule,0.9545853137969972,0.9313769340515136,0.022888857871294,0.699999988079071,0.0,1.0,1.0
20260831,512,128,0.3,D3_oracle_bayes_gate,0.043690450489521,0.020433722063899,0.022888857871294,0.9996363520622252,0.0006626611575484,1.4280519485473633,0.0012121128384023
20260831,512,128,0.3,D1_scaled_gate,0.0436306409537792,0.0204306282103061,0.022888857871294,0.999975085258484,6.338031380437315e-05,1.4285359382629397,8.302303467644379e-05
20260831,512,128,0.3,D2_velocity_gate,0.043677382171154,0.0206833183765411,0.022888857871294,0.999988317489624,1.16946876005386e-05,1.4285547733306885,3.889886647812091e-05
20260831,512,128,0.3,D4_safe_velocity_gate,0.0456299930810928,0.0223456099629402,0.022888857871294,0.998114287853241,0.0018458232516422,1.4258774518966677,0.0062857614830136
20260831,512,128,0.3,S0_xv_switch,0.0288719311356544,0.0058432049117982,0.022888857871294,1.0,0.0,1.4285714626312256,0.0
20260831,512,128,0.3,S1_xv_consistency_switch,0.0283238217234611,0.0052594901062548,0.022888857871294,1.0,0.0,1.4285714626312256,0.0
20260831,512,128,0.3,D3_oracle_pair_teacher_only,0.0436885356903076,0.0204354189336299,0.022888857871294,0.999560534954071,0.0007549907313659,1.4279437065124512,0.0014649252407252
20260831,512,128,0.5,Bayes_exact,0.0097309052944183,0.0,0.0097309052944183,,,,
20260831,512,128,0.5,B0_v_ind,0.9380700588226318,0.9281778335571288,0.0097309052944183,,,,
20260831,512,128,0.5,B1_x_ind,0.0119893075898289,0.0023745372891426,0.0097309052944183,,,,
20260831,512,128,0.5,B2_eps_ind,3.477543592453003,3.467698574066162,0.0097309052944183,,,,
20260831,512,128,0.5,D0_x_shared,0.0189717337489128,0.0091189360246062,0.0097309052944183,,,,
20260831,512,128,0.5,D0_eps_shared,3.6552071571350098,3.6453819274902335,0.0097309052944183,,,,
20260831,512,128,0.5,D0_fixed_x_eps,0.0189717337489128,0.0091189360246062,0.0097309052944183,1.0,0.0,2.0,0.0
20260831,512,128,0.5,D0_safe_schedule,0.92622709274292,0.9163880348205566,0.0097309052944183,0.5,0.0,1.0,1.0
20260831,512,128,0.5,D3_oracle_bayes_gate,0.0189598314464092,0.0091069564223289,0.0097309052944183,0.9989216327667236,0.0014604361495003,1.9978432655334477,0.0021567093208432
