base,k,horizon,variant,amount,displacement_rms,desired_rms,direction_cos_cfg,local_cfg_limit_error,jacobian_target_relative_error,finite_target_relative_error,linearization_relative_error,finite_difference_relative_disagreement,response_target_cosine,best_linear_ray_relative_error,achieved_progress_fraction,native_euler_relative_difference,flow_same_field_relative_error,inverse_resolution_relative_error,conditional_resolution_relative_error,n
cfg_high,24,0.125,capped_cfg_equal,2.75,0.017866894719190896,0.04808524315012619,0.9999999962747097,0.6333333309739828,0.6526951715350151,0.638146422803402,0.1156205598381348,0.005019272495019322,0.8335938509553671,0.5414464212954044,0.41706300247460604,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,euler_capped,2.75,0.017866894660983235,0.04808524315012619,0.7862072605639696,0.7454736549407244,0.7297810595482588,0.7257826570421457,0.06009855057345703,0.0007249595428220346,0.7601058846339583,0.6346440045163035,0.32516142493113875,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,euler_cfg_equal,2.75,0.04508259572321549,0.04808524315012619,1.0000000149011612,0.08554746012669057,0.6986643355339766,0.5700901011005044,0.21554478886537254,0.005019341818751855,0.8335938714444637,0.5414463588967919,1.0417274683713913,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,euler_debiased,2.75,0.0422925702878274,0.04808524315012619,0.9393506292253733,0.34510334208607674,0.592058683745563,0.5320295980200171,0.1175545013975352,0.0005621971669143022,0.8230827916413546,0.5575997708365321,0.8093562964349985,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,euler_fsg,2.75,0.045082596014253795,0.04808524315012619,0.7862072642892599,0.6253094188869,0.712658311240375,0.6889908034354448,0.12520764744840562,0.0007252927000536147,0.7601059079170227,0.634643922559917,0.8173347851261497,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,flow_capped,2.75,0.0178668950102292,0.04808524315012619,0.8631270043551922,0.7079380936920643,0.5960720609873533,0.5867769848555326,0.05788395833224058,0.0006073509008501787,0.9919510409235954,0.11825326620601118,0.41429056879132986,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,flow_cfg_equal,2.75,0.04251813591690734,0.04808524315012619,1.0000000204890966,0.13578656438039616,0.6495526488870382,0.533868514932692,0.20857132878154516,0.005018923826582977,0.8335938807576895,0.5414463514462113,0.9759538415819407,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,flow_inverse,2.75,0.042518136149737984,0.04808524315012619,0.8631270155310631,0.5085289785638452,0.12156207812950015,0.0001730944186419947,0.12157556868623942,0.00060773313896334,0.9919510092586279,0.1182534407125786,1.0000284351408482,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,resolution,2.75,,,,,,,,,,,,,,0.0023293792946788017,0.0025628473922552075,32
cfg_high,24,0.125,same_field_euler,2.75,0.02343265965464525,0.04808524315012619,-0.15273627013812074,1.1949150562286377,1.206891717389226,1.2057457249611616,0.10683615307789296,0.000801340580892429,0.004553191742161289,0.9966271109879017,0.003876519520417787,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.125,same_field_flow,2.75,4.998323472449329e-06,0.04808524315012619,0.049786450843384955,0.9999939501285553,1.0000167768448591,1.000016201287508,0.019438893134065438,0.007427661009387521,-0.05442629117942488,0.9978109411895275,-1.6177627201574563e-05,0.0038882223670952953,0.0001297353628615383,,,32
cfg_high,24,0.25,capped_cfg_equal,2.75,0.017866894573671743,0.0935395248234272,0.999999986961484,0.8166666626930237,0.8147949241101742,0.7943467870354652,0.24788581626489758,0.017360896016271,0.6594046279788017,0.7414041049778461,0.25066789239645004,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,euler_capped,2.75,0.017866894515464082,0.0935395248234272,0.5300488327629864,0.9155903290957212,0.9162645433098078,0.9124609585851431,0.11464969359803945,0.0014205991092239856,0.4301899403508287,0.8869988340884447,0.11795138237721403,0.0037024648918304592,0.0007023557145657833,,,32
