base,k,variant,amount,shift_rms,radius_rms,local_gap_rms,write_rms,agreement_rms,guided_write_rms,conditional_drift_rms,null_change_rms,direction_cos_cfg,coarse_reference_c_error,coarse_reference_u_error,c_resnet_p,c_resnet_top1,c_resnet_prediction,c_convnext_p,c_convnext_top1,c_convnext_prediction,u_resnet_p,u_resnet_top1,u_resnet_prediction,u_convnext_p,u_convnext_top1,u_convnext_prediction,reference_c_resnet_p,reference_c_resnet_top1,reference_c_resnet_prediction,reference_c_convnext_p,reference_c_convnext_top1,reference_c_convnext_prediction,reference_guided_resnet_p,reference_guided_resnet_top1,reference_guided_resnet_prediction,reference_guided_convnext_p,reference_guided_convnext_top1,reference_guided_convnext_prediction,write_rms_before,agreement_rms_before,local_gap_rms_before,guided_write_rms_before,conditional_drift_rms_before,u_resnet_p_before,u_resnet_top1_before,u_convnext_p_before,u_convnext_top1_before,c_resnet_p_before,c_resnet_top1_before,c_convnext_p_before,c_convnext_top1_before,delta_write_rms,reduction_write_rms,delta_agreement_rms,reduction_agreement_rms,delta_local_gap_rms,reduction_local_gap_rms,delta_guided_write_rms,reduction_guided_write_rms,delta_conditional_drift_rms,delta_u_resnet_p,delta_u_resnet_top1,delta_u_convnext_p,delta_u_convnext_top1,delta_c_resnet_p,delta_c_resnet_top1,delta_c_convnext_p,delta_c_convnext_top1,n
cfg_high,24,fsg_radius,2.75,0.017482727867900394,0.01748272772238124,0.09932939853752032,0.05872619984438643,0.07544837117893621,0.18150682060513645,0.04794601470348425,0.05181079631438479,0.7819639053195715,0.002081968962556857,0.002264009891405294,0.7693463655305095,0.875,426.015625,0.6319389968921314,0.84375,451.296875,0.6304668752054567,0.75,444.296875,0.5427289599865617,0.75,457.609375,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,-0.019478062342386693,0.2377414282091844,-0.002755891007836908,0.03282337197810766,-0.0023882901296019554,0.022006433638348356,-0.026302329380996525,0.12626192378473772,0.04794601470348425,0.07099932099481521,0.046875,0.03818044119179831,0.03125,0.03265578768332489,0.03125,0.02038549757708097,0.015625,64
cfg_high,24,full_inverse_capped,2.75,0.017866894486360252,0.017866894777398556,0.10396124701946974,0.051833577861543745,0.0766103770583868,0.18643918354064226,0.027760660959756933,0.028766041839844547,0.4317641160450876,0.001993239806324709,0.0021800403446832206,0.7440304523333907,0.875,435.96875,0.6374893311294727,0.8125,474.8125,0.5679297833194141,0.6875,468.5,0.5595336420083186,0.71875,481.0,0.6993057116051205,0.8125,457.53125,0.6112229562422726,0.78125,474.53125,0.8415917619131505,0.90625,443.15625,0.7048017342749517,0.84375,460.65625,0.07860410551074892,0.07860410551074892,0.10395284253172576,0.20805400144308805,0.0,0.5077385051445162,0.59375,0.5197626851149835,0.71875,0.6993057116051205,0.8125,0.6112229562422726,0.78125,-0.026770527649205178,0.34419850974928934,-0.00199372845236212,0.024979505958464914,8.404487743973732e-06,-0.000908272867663009,-0.021614817902445793,0.10322104040424387,0.027760660959756933,0.06019127817489789,0.09375,0.0397709568933351,0.0,0.04472474072827026,0.0625,0.026266374887200072,0.03125,32
cfg_high,24,full_inverse_oracle,2.75,0.05386571364942938,0.017866894777398556,0.10470022226218134,0.00016369844166774783,0.06928201764822006,0.1491142234299332,0.06928231741767377,0.07860638783313334,0.431764118373394,0.001993239806324709,0.0021800403446832206,0.79707450279966,0.90625,445.0625,0.6701691047073837,0.875,466.53125,0.6996474765765015,0.8125,457.53125,0.6114160638098838,0.78125,474.53125,0.6993057116051205,0.8125,457.53125,0.6112229562422726,0.78125,474.53125,0.8415917619131505,0.90625,443.15625,0.7048017342749517,0.84375,460.65625,0.07860410551074892,0.07860410551074892,0.10395284253172576,0.20805400144308805,0.0,0.5077385051445162,0.59375,0.5197626851149835,0.71875,0.6993057116051205,0.8125,0.6112229562422726,0.78125,-0.07844040706908117,0.9978076597822134,-0.00932208786252886,0.10749769415727463,0.0007473797304555774,-0.011383226699585372,-0.058939778013154864,0.28255085281752623,0.06928231741767377,0.19190897143198526,0.21875,0.09165337869490031,0.0625,0.09776879119453952,0.09375,0.05894614846511104,0.09375,32
cfg_high,24,guided_write_fit,2.75,0.017482727707829326,0.01748272772238124,0.09954289440065622,0.05349416006356478,0.07447913935175166,0.1799117256887257,0.04554080526577309,0.049305378983262926,0.7900399570353329,0.002081968962556857,0.002264009891405294,0.7722041553643066,0.875,430.796875,0.6376306658203248,0.859375,449.8125,0.6384540188921619,0.765625,450.546875,0.5441355953043967,0.75,453.796875,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,-0.024710102123208344,0.317229184053657,-0.003725122835021466,0.04647676951802452,-0.0021747942664660513,0.01956875331476473,-0.02789742429740727,0.13495801464393214,0.04554080526577309,0.07898646468152037,0.0625,0.039587076509633334,0.03125,0.03551357751712203,0.03125,0.026077166505274363,0.03125,64
cfg_high,24,guided_write_radius,2.75,0.01748272766417358,0.01748272772238124,0.09853138134349138,0.05659803975140676,0.07089943846222013,0.17569104942958802,0.057638140860944986,0.072182065108791,0.9706265404820442,0.002081968962556857,0.002264009891405294,0.7679226718028076,0.84375,431.546875,0.6416793290663918,0.875,458.140625,0.6396066233501188,0.765625,446.546875,0.5578441021425533,0.765625,455.265625,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,-0.021606222435366362,0.27078893815000177,-0.007304823724552989,0.08945575653591238,-0.003186307323630899,0.027184116285978485,-0.03211810055654496,0.15596814215272703,0.057638140860944986,0.08013906913947721,0.0625,0.05329558334778994,0.046875,0.031232093955622986,0.0,0.03012582975134137,0.046875,64
cfg_high,24,local_fit,2.75,0.0173079415835673,0.01748272772238124,0.0990588505519554,0.07495550496969372,0.07677931903162971,0.20131613546982408,0.029137136836652644,0.031986039131879807,0.23119438665162306,0.002081968962556857,0.002264009891405294,0.7449883279186906,0.84375,442.03125,0.6186468589949072,0.84375,451.34375,0.5697447356128578,0.75,438.34375,0.5111619997805974,0.6875,458.78125,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,-0.003248757217079401,0.026964859412393113,-0.00142494315514341,0.017016654826594285,-0.0026588381151668727,0.026412651743423617,-0.006493014516308904,0.03028289743140418,0.029137136836652644,0.010277181402216229,0.046875,0.0066134809858340304,-0.03125,0.008297750071506016,0.0,0.007093359679856803,0.015625,64
cfg_high,24,local_radius,2.75,0.01748272785334848,0.01748272772238124,0.09678416518727317,0.08190950256539509,0.07455582183320075,0.19843784521799535,0.058880299038719386,0.06992392838583328,0.42131126703134214,0.002081968962556857,0.002264009891405294,0.7428577042446705,0.875,426.875,0.6114179505530046,0.84375,451.6875,0.5674057989399159,0.71875,448.734375,0.5039329627434199,0.71875,455.859375,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,0.0037052403786219656,-0.074457413209854,-0.0036484403535723686,0.04156181731979758,-0.0049335234798491,0.04972753274571695,-0.009371304768137634,0.04404997189054781,0.058880299038719386,0.007938244729274402,0.015625,-0.0006155560513434466,0.0,0.006167126397485845,0.03125,-0.00013554876204580069,0.015625,64
cfg_high,24,unchanged,2.75,0.0,0.01748272772238124,0.10171768866712227,0.07820426218677312,0.07820426218677312,0.20780914998613298,0.0,0.0,0.0,0.002081968962556857,0.002264009891405294,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.5594675542106415,0.703125,448.671875,0.5045485187947634,0.71875,457.078125,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
cfg_high,24,write_fit,2.75,0.016487583867274225,0.01748272772238124,0.09951736719813198,0.050835934962378815,0.07346987148048356,0.17968338215723634,0.0441313662158791,0.050829901883844286,0.834419010207057,0.002081968962556857,0.002264009891405294,0.7695541842840612,0.859375,448.71875,0.6365392300358508,0.859375,449.8125,0.6376365742855796,0.78125,447.015625,0.5466649404297641,0.75,453.796875,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,-0.027368327224394307,0.35064700201844234,-0.00473439070628956,0.05892314840431223,-0.002200321468990296,0.019165479081375482,-0.02812576782889664,0.13598111575211724,0.0441313662158791,0.07816902007493809,0.078125,0.042116421635000734,0.03125,0.03286360643687658,0.015625,0.024985730720800348,0.03125,64
cfg_high,24,write_radius,2.75,0.017482727867900394,0.01748272772238124,0.09854868199909106,0.060281442827545106,0.07085527875460684,0.17823416297324002,0.058749577758135274,0.07569729455281049,0.952917292714119,0.002081968962556857,0.002264009891405294,0.764093625388341,0.828125,445.234375,0.6394255171908299,0.890625,462.75,0.6358485765522346,0.765625,451.75,0.5554091304293252,0.765625,455.265625,0.7366905778471846,0.84375,441.515625,0.6115534993150504,0.828125,451.640625,0.870041519170627,0.953125,437.640625,0.7183454603509745,0.921875,446.390625,0.07820426218677312,0.07820426218677312,0.10171768866712227,0.20780914998613298,0.0,0.5594675542106415,0.703125,0.5045485187947634,0.71875,0.7366905778471846,0.84375,0.6115534993150504,0.828125,-0.017922819359228015,0.2265393097725571,-0.007348983432166278,0.09065375140245999,-0.0031690066680312157,0.02668826910782468,-0.02957498701289296,0.14427746202620292,0.058749577758135274,0.07638102234159305,0.0625,0.05086061163456179,0.046875,0.02740304754115641,-0.015625,0.02787201787577942,0.0625,64
cfg_high,40,agreement_fit,2.75,0.01296448193170363,0.013153139130736236,0.07538612163625658,0.020417884821654297,0.021510400460101664,0.04826244118157774,0.016238487951341085,0.016983025969238952,0.3986218461432145,0.0004164280867371417,0.000426504723918697,0.8522133115911856,0.921875,447.453125,0.7004521732087596,0.90625,446.3125,0.831325966049917,0.921875,447.453125,0.6853675358433975,0.90625,448.8125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.0017548806354170665,0.0594061991961361,-0.0006623649969696999,0.027350755329630064,-0.001141233486123383,0.013492290370957758,-0.006470921827713028,0.10984252033433582,0.016238487951341085,0.005459873005747795,0.0,0.003833038608718198,0.0,0.004831089871004224,0.015625,0.00345113795629004,0.0,64
cfg_high,40,agreement_radius,2.75,0.013153139050700702,0.013153139130736236,0.07490996841806918,0.021782581592560746,0.02131920278770849,0.0443248190858867,0.02299473980383482,0.0247828666906571,0.6161341357219499,0.0004164280867371417,0.000426504723918697,0.8534850616706535,0.921875,447.453125,0.7015951371140545,0.90625,446.3125,0.8378730562981218,0.921875,447.453125,0.6840326637393446,0.890625,451.078125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.00039018386451061815,-0.016225984387759778,-0.0008535626693628728,0.03491535934545137,-0.0016173867043107748,0.019324907216500372,-0.010408543923404068,0.17646196888273744,0.02299473980383482,0.012006963253952563,0.0,0.002498166504665278,-0.015625,0.0061028399504721165,0.015625,0.004594101861584932,0.0,64
cfg_high,40,cfg_radius,2.75,0.01315313905797666,0.013153139130736236,0.07474672724492848,0.014251622138544917,0.02149463201931212,0.03644189235637896,0.021723582918639295,0.02300199691671878,1.0000000121071935,0.0004164280867371417,0.000426504723918697,0.8624874365050346,0.9375,445.203125,0.7085499670283752,0.90625,446.3125,0.8453578716143966,0.921875,447.46875,0.6931693056540098,0.90625,446.3125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.007921143318526447,0.35576457050634924,-0.000678133437759243,0.024180473531580697,-0.0017806278774514794,0.02086722260635781,-0.018291470652911812,0.33327116661961936,0.021723582918639295,0.019491778570227325,0.0,0.011634808419330511,0.0,0.01510521478485316,0.03125,0.011548931775905658,0.0,64
cfg_high,40,cycle_radius,2.75,0.013153139188943896,0.013153139130736236,0.07635977398604155,0.033804284466896206,0.022420764347771183,0.0598190818564035,0.025307749659987167,0.026401619281386957,-0.06224907339492347,0.0004164280867371417,0.000426504723918697,0.8464907694142312,0.921875,447.453125,0.6949120131757809,0.90625,446.3125,0.8225709347752854,0.90625,441.71875,0.6752699472563108,0.90625,448.8125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,0.011631519009824842,-0.5373107865611149,0.00024799889069981873,-0.014019169233158726,-0.00016758113633841276,0.0022853839366768526,0.00508571884711273,-0.09716491753133316,0.025307749659987167,-0.0032951582688838243,-0.015625,-0.00626454997836845,0.0,-0.0008914523059502244,0.015625,-0.002089022076688707,0.0,64
cfg_high,40,fsg_capped,2.75,0.013153139196219854,0.013153139130736236,0.07525815087137744,0.020061933362740092,0.02184437074174639,0.04544397859717719,0.020324291384895332,0.020786978260730393,0.7195645747706294,0.0004164280867371417,0.000426504723918697,0.856074420385994,0.921875,447.453125,0.7031235533504514,0.90625,446.3125,0.8360318967024796,0.921875,447.453125,0.6866968923350214,0.90625,448.8125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.002110832094331272,0.07165704677383351,-0.00032839471532497555,0.011012141907290267,-0.0012692042510025203,0.014841599502723155,-0.009289384412113577,0.16189220636638127,0.020324291384895332,0.010165803658310324,0.0,0.00516239510034211,0.0,0.008692198665812612,0.015625,0.006122518097981811,0.0,64
cfg_high,40,fsg_radius,2.75,0.013153139181667939,0.013153139130736236,0.07525815634289756,0.020061932591488585,0.02184436954848934,0.045443978189723566,0.020324289944255725,0.020786977955140173,0.7195645784959197,0.0004164280867371417,0.000426504723918697,0.8560511617688462,0.921875,447.453125,0.7030606367698056,0.90625,446.3125,0.8360293401055969,0.921875,447.453125,0.6866537816204072,0.90625,448.8125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.002110832865582779,0.07165707313231898,-0.0003283959085820243,0.011012201494923796,-0.0012691987794823945,0.014841527496398374,-0.009289384819567204,0.16189221151262,0.020324289944255725,0.010163247061427683,0.0,0.005119284385727951,0.0,0.008668940048664808,0.015625,0.006059601517335977,0.0,64
cfg_high,40,full_inverse_capped,2.75,0.01334503953694366,0.013345039638807066,0.07684998062904924,0.00981690245680511,0.022031245287507772,0.0434918396640569,0.012297161185415462,0.0127877156046452,0.6057209582068026,0.0003895917739100696,0.00039389490530084004,0.8323210356757045,0.90625,443.15625,0.6927187012188369,0.84375,460.65625,0.8126398529857397,0.90625,443.15625,0.6756870212120702,0.84375,460.65625,0.8219218759331852,0.90625,443.15625,0.6798956113343593,0.84375,460.65625,0.8414768555667251,0.90625,443.15625,0.7046904687595088,0.84375,460.65625,0.022546847554622218,0.022546847554622218,0.0776438673492521,0.05552595650078729,0.0,0.7965997769497335,0.90625,0.6668791592674097,0.84375,0.8219218759331852,0.90625,0.6798956113343593,0.84375,-0.012729945097817108,0.5562692398176075,-0.0005156022671144456,0.01901028439734114,-0.0007938867202028632,0.008863305483270186,-0.01203411683673039,0.21337319336659824,0.012297161185415462,0.016040076036006212,0.0,0.008807861944660544,0.0,0.01039915974251926,0.0,0.012823089884477668,0.0,32
cfg_high,40,full_inverse_oracle,2.75,0.02808969432953745,0.013345039638807066,0.07616056653205305,0.00015086715291090513,0.02186361633357592,0.03447641065577045,0.02187133624101989,0.02255341538693756,0.6057209786958992,0.0003895917739100696,0.00039389490530084004,0.8373882458545268,0.90625,443.15625,0.6988882248697337,0.84375,460.65625,0.8217230367008597,0.90625,443.15625,0.6798470779176569,0.84375,460.65625,0.8219218759331852,0.90625,443.15625,0.6798956113343593,0.84375,460.65625,0.8414768555667251,0.90625,443.15625,0.7046904687595088,0.84375,460.65625,0.022546847554622218,0.022546847554622218,0.0776438673492521,0.05552595650078729,0.0,0.7965997769497335,0.90625,0.6668791592674097,0.84375,0.8219218759331852,0.90625,0.6798956113343593,0.84375,-0.022395980401711313,0.9914274751138039,-0.0006832312210462987,0.018518510016936624,-0.0014833008171990514,0.016528513571508745,-0.021049545845016837,0.3775746593062268,0.02187133624101989,0.02512325975112617,0.0,0.012967918650247157,0.0,0.015466369921341538,0.0,0.018992613535374403,0.0,32
cfg_high,40,guided_write_fit,2.75,0.01315313905797666,0.013153139130736236,0.07479576702462509,0.01338604761986062,0.021569486925727688,0.03700120092253201,0.020779534825123847,0.021654560638125986,0.9825432067736983,0.0004164280867371417,0.000426504723918697,0.8621965639758855,0.9375,445.203125,0.7084780932564172,0.90625,446.3125,0.8441017518052831,0.921875,447.453125,0.6922811938566156,0.90625,446.3125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.008786717837210745,0.3928168606740182,-0.0006032785313436761,0.021529568737447824,-0.0017315880977548659,0.02027925382165109,-0.017732162086758763,0.3235222624065083,0.020779534825123847,0.018235658761113882,0.0,0.01074669662193628,0.0,0.014814342255704105,0.03125,0.011477058003947604,0.0,64
cfg_high,40,guided_write_radius,2.75,0.013153139036148787,0.013153139130736236,0.07475617079762742,0.01592692596022971,0.021483798132976517,0.0368864051415585,0.022735914986697026,0.024311911009135656,0.9826922230422497,0.0004164280867371417,0.000426504723918697,0.8622433063574135,0.953125,437.640625,0.7084574381733546,0.90625,446.3125,0.8454432628350332,0.921875,447.46875,0.6925504358587204,0.90625,446.3125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.006245839496841654,0.28279246434710403,-0.0006889673240948468,0.02471768300203171,-0.0017711843247525394,0.02067016206713923,-0.01784695786773227,0.3258569165155591,0.022735914986697026,0.01957716979086399,0.0,0.011015938624041155,0.0,0.014861084637232125,0.046875,0.011456402920885012,0.0,64
cfg_high,40,local_fit,2.75,0.01308105616044486,0.013153139130736236,0.0749187539331615,0.018881157593568787,0.02162315671739634,0.04593759181443602,0.017088647997297812,0.017765063799743075,0.5533032251987606,0.0004164280867371417,0.000426504723918697,0.853051892365329,0.921875,447.453125,0.701226085984672,0.90625,446.3125,0.8331348795909435,0.921875,447.453125,0.6866884447372286,0.90625,448.8125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.003291607863502577,0.1332045582588429,-0.0005496087396750227,0.022495963233577027,-0.0016086011892184615,0.019421132392401848,-0.008795771194854751,0.15447286260296098,0.017088647997297812,0.0072687865467742085,0.0,0.005153947502549272,0.0,0.005669670645147562,0.015625,0.004225050732202362,0.0,64
cfg_high,40,local_radius,2.75,0.013153139108908363,0.013153139130736236,0.07455640943953767,0.020226588589139283,0.021566493349382654,0.04401561783743091,0.022062278439989313,0.023096536737284623,0.6996280754101463,0.0004164280867371417,0.000426504723918697,0.8520257392083295,0.921875,447.453125,0.7027350517309969,0.90625,446.3125,0.8332906311843544,0.90625,444.046875,0.6871102953155059,0.890625,448.578125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.0019461768679320812,0.07270224458316149,-0.0006062721076887101,0.023384473411806134,-0.0019709456828422844,0.02413209549062016,-0.01071774517185986,0.19062595482272704,0.022062278439989313,0.007424538140185177,-0.015625,0.005575798080826644,-0.015625,0.004643517488148063,0.015625,0.005734016478527337,0.0,64
cfg_high,40,unchanged,2.75,0.0,0.013153139130736236,0.07652735512237996,0.022172765457071364,0.022172765457071364,0.05473336300929077,0.0,0.0,0.0,0.0004164280867371417,0.000426504723918697,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.8258660930441692,0.921875,447.453125,0.6815344972346793,0.90625,446.3125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
cfg_high,40,write_fit,2.75,0.01099835419881856,0.013153139130736236,0.07508568232879043,0.012731817332678474,0.021676581251085736,0.039753547054715455,0.01731841055152472,0.018016353831626475,0.9815532928332686,0.0004164280867371417,0.000426504723918697,0.8594017102150247,0.9375,445.1875,0.7058709351404104,0.90625,446.3125,0.8405578297097236,0.921875,447.453125,0.6893303965916857,0.90625,448.8125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.00944094812439289,0.4231667996875461,-0.0004961842059856281,0.01690155710316351,-0.0014416727935895324,0.016791320087794832,-0.014979815954575315,0.27256941185772277,0.01731841055152472,0.014691736665554345,0.0,0.0077958993570064195,0.0,0.012019488494843245,0.03125,0.008869899887940846,0.0,64
cfg_high,40,write_radius,2.75,0.013153139334463049,0.013153139130736236,0.07475851895287633,0.015880653634667397,0.02148284818395041,0.03691493347287178,0.02269402400997933,0.0242713532934431,0.982019005343318,0.0004164280867371417,0.000426504723918697,0.862099677673541,0.953125,437.640625,0.7083690399595071,0.90625,446.3125,0.845443649450317,0.921875,447.46875,0.6925980764062842,0.90625,446.3125,0.8473822217201814,0.90625,447.3125,0.6970010352524696,0.90625,446.3125,0.869903568062,0.953125,437.640625,0.7182924860535422,0.921875,446.390625,0.022172765457071364,0.022172765457071364,0.07652735512237996,0.05473336300929077,0.0,0.8258660930441692,0.921875,0.6815344972346793,0.90625,0.8473822217201814,0.90625,0.6970010352524696,0.90625,-0.006292111822403967,0.2859375278840574,-0.0006899172731209546,0.02481976665060287,-0.0017688361695036292,0.020663651993694257,-0.01781842953641899,0.325658836941132,0.02269402400997933,0.019577556406147778,0.0,0.011063579171604943,0.0,0.014717455953359604,0.046875,0.011368004707037471,0.0,64
cfg_tuned,8,agreement_fit,1.25,0.008908901985705597,0.008974732729257084,0.11385111598065123,0.24475097563117743,0.24311035149730742,0.3900003391318023,0.020098611610592343,0.027511288797541056,0.05465420652035391,0.013500725643098122,0.015508775977650657,0.4146516855942579,0.53125,434.8125,0.3242485328900102,0.515625,430.984375,0.019751575893762835,0.0,467.203125,0.014453889202172832,0.0625,463.328125,0.412528140896562,0.515625,452.546875,0.3265047723607495,0.515625,416.015625,0.7348912382140043,0.796875,428.234375,0.6279899892051617,0.875,449.703125,0.2524062191369012,0.2524062191369012,0.1148765790858306,0.3958023723680526,0.0,0.01698546764220929,0.0,0.012912462979102202,0.046875,0.412528140896562,0.515625,0.3265047723607495,0.515625,-0.007655243505723774,0.03122829850108186,-0.00929586763959378,0.03570398251171675,-0.0010254631051793694,0.00791111496910279,-0.005802033236250281,0.015692082226456485,0.020098611610592343,0.002766108251553545,0.0,0.00154142622307063,0.015625,0.002123544697695934,0.015625,-0.002256239470739274,0.0,64
