requested_time,actual_time,horizon,future_time,revision_to_depth_rms,revision_depth_cosine,revision_parallel_coefficient,revision_orthogonal_energy_fraction,additive_norm_ratio,additive_rotation_degrees,orthogonal_rotation_degrees
0.95,0.9491525292396545,0.0,0.9491525292396545,0.791110510006547,-0.587138538248837,-0.46716875303536654,0.6531961765140295,0.841472839936614,49.95228087902069,32.29916727542877
0.8,0.7975830435752869,0.0,0.7975830435752869,0.6951598767191172,-0.5574356652796268,-0.388243118301034,0.6888299714773893,0.8424982763826847,43.30115854740143,29.925818026065826
0.6,0.6037735939025879,0.0,0.6037735939025879,0.6738703120499849,-0.6282691527158022,-0.42378056328743696,0.6049627158790827,0.7794716861099005,42.295405864715576,27.631857335567474
0.4,0.41025641560554504,0.0,0.41025641560554504,0.8190787732601166,-0.7822731509804726,-0.6411275397986174,0.38784735929220915,0.6240704748779535,54.9043163061142,26.99144423007965
0.2,0.1983470916748047,0.0,0.1983470916748047,1.2108206860721111,-0.8975379280745983,-1.086807020008564,0.1944166338071227,0.5412621237337589,99.19592022895813,28.089083909988403
0.14,0.14035087823867798,0.0,0.14035087823867798,1.2852123901247978,-0.9044067617505789,-1.1623796038329601,0.18204199988394976,0.5721368212252855,106.45926237106323,28.73257201910019
