batch_start,batch_size,inverse_maximum_iterations,inverse_maximum_relative_residual,signal_rms,second_increment_rms,inverse_noise_shift_rms,inverse_noise_shift_to_noise,null_noise_cycle_rms,null_switch_cycle_rms,guided_switch_cycle_rms,guided_cycle_to_signal,guided_cycle_to_second_increment
0,8,3,0.0009780342224985361,0.20984378457069397,0.1249828189611435,0.11539968848228455,0.11543306708335876,0.002052963711321354,0.022974900901317596,0.002059121150523424,0.010487030260264874,0.01649826020002365
