step_index,time,next_time,cohort_second_moment_before,target_second_moment,lambda_ideal_fp64,lambda_applied_fp32,active,cohort_second_moment_after,cohort_correction_rms,energy_bound_excess_after,lambda_roundoff
90,0.47058823704719543,0.4417177736759186,0.5079475051382062,0.5061074525214397,0.9981870941066582,0.9981870651245117,True,0.506107423133607,0.0012920865896290685,0.0,-2.8982146460521108e-08
91,0.4417177736759186,0.41025641560554504,0.5175454901835639,0.5153421212859277,0.9978690578226201,0.997869074344635,True,0.515342138346237,0.0015330014422261836,1.7060309276395458e-08,1.652201486734839e-08
92,0.41025641560554504,0.3758389353752136,0.5326182052387789,0.5299742587558007,0.9975148842071859,0.9975149035453796,True,0.5299742793037172,0.0018136407002384953,2.0547916479429773e-08,1.9338193713025476e-08
93,0.3758389353752136,0.3380281627178192,0.5546932526116273,0.5515050093128435,0.9971219788494378,0.9971219897270203,True,0.5515050213471655,0.002143476769748124,1.2034321983378504e-08,1.0877582501400695e-08
94,0.3380281627178192,0.29629629850387573,0.5858121579260247,0.5819001808767147,0.9966554723967904,0.9966554641723633,True,0.5819001712752109,0.0025598530952667255,0.0,-8.22442713932503e-09
95,0.29629629850387573,0.25,0.6286770889150637,0.6237616167744054,0.9960829508563876,0.9960829615592957,True,0.6237616301877049,0.003105786870013372,1.3413299471132234e-08,1.070290800431195e-08
96,0.25,0.1983470916748047,0.6870659696010081,0.6805741208828369,0.9952644602616587,0.99526447057724,True,0.6805741349906699,0.003925253943167369,1.4107833012921844e-08,1.0315581278064201e-08
97,0.1983470916748047,0.14035087823867798,0.7662150001428336,0.7570680286629415,0.9940131461290437,0.9940131306648254,True,0.7570680051096103,0.005240528708830386,0.0,-1.546421823928057e-08
98,0.14035087823867798,0.07476635277271271,0.8777951215856737,0.8597626392410699,0.9896752354112582,0.9896752238273621,True,0.8597626191182672,0.009673357243670308,0.0,-1.1583896175615394e-08
99,0.07476635277271271,0.0,0.9903237677169574,0.9977984298211653,1.0,1.0,False,0.9903237677169574,0.0,0.0,0.0
