requested_time,actual_time,future_time,data_odds,weak_defect_rms,strong_defect_rms,depth_gap_rms,revision_to_gap_rms,weak_strong_defect_cosine,weak_defect_depth_gap_cosine,weak_common_strong_energy_fraction
0.95,0.9491525292396545,0.9452462792396545,0.053571444004774094,0.025819853879511356,0.02670894004404545,0.18037060648202896,0.14587973058223724,0.6896249055862427,-0.0193026689812541,0.4804701656103134
0.8,0.7975830435752869,0.7936767935752869,0.25378793478012085,0.011108411010354757,0.011097253300249577,0.2489243447780609,0.04464341327548027,0.7546478807926178,-0.0370497303083539,0.5696304440498352
0.6,0.6037735939025879,0.5998673439025879,0.65625,0.00762928556650877,0.007596074836328626,0.3122519999742508,0.024431303143501282,0.7472052872180939,-0.012873948086053133,0.558536559343338
0.4,0.41025641560554504,0.40635016560554504,1.4375,0.007900945842266083,0.006972958100959659,0.3986482471227646,0.019819216802716255,0.5627329647541046,-0.04987405240535736,0.3166709244251251
0.2,0.1983470916748047,0.1944408416748047,4.0416669845581055,0.01691280584782362,0.015209765173494816,0.6358252167701721,0.026598719879984856,0.17847374081611633,-0.4964212626218796,0.031859755516052246
0.14,0.14035087823867798,0.13644462823867798,6.125,0.031076716259121895,0.02336628269404173,0.9508532285690308,0.0326782688498497,0.03951311111450195,-0.7744468748569489,0.0018866398022510111
