ordinal,source_batch,id,label,write_query,write_time,successor_time,read_query,read_time,quantized_input_changed_fraction,finite_recurrence_roundoff_rms,state_projection,state_rms,state_relative_norm,state_cosine,read_projection,read_rms,read_relative_norm,read_cosine,feedback_projection,feedback_rms,feedback_relative_norm,feedback_cosine
14,1862,14896,896,96,0.25,0.1983470916748047,97,0.1983470916748047,0.93780517578125,3.0393681204766637e-08,0.20661163323900547,0.02162389327912861,0.2066116332391545,0.9999999999992787,0.17649547218524964,0.02230274282716396,0.21309789415585173,0.8282365852764717,0.0,0.0,0.0,0.0
14,1862,14897,897,96,0.25,0.1983470916748047,97,0.1983470916748047,0.9392127990722656,2.9328635398309935e-08,0.206611634174074,0.02182007112092151,0.20661163417421158,0.999999999999334,0.1648704054921994,0.02129403432285843,0.20163065487853127,0.8176852155319467,0.0,0.0,0.0,0.0
14,1862,14898,898,96,0.25,0.1983470916748047,97,0.1983470916748047,0.9400253295898438,2.8938577524381742e-08,0.20661163410913455,0.02158106571746372,0.2066116341092698,0.9999999999993453,0.17154868259005437,0.021737624654291795,0.20811048955023548,0.8243154055367522,0.0,0.0,0.0,0.0
14,1862,14899,899,96,0.25,0.1983470916748047,97,0.1983470916748047,0.9360504150390625,3.182496611728149e-08,0.2066116327688391,0.02229103218537415,0.20661163276899125,0.9999999999992636,0.16887865180620218,0.022113246409517864,0.2049637678730413,0.8239439270593866,0.0,0.0,0.0,0.0
14,1862,14900,900,96,0.25,0.1983470916748047,97,0.1983470916748047,0.94036865234375,2.8682598815530025e-08,0.20661163377597067,0.021735662540577863,0.20661163377610192,0.9999999999993648,0.16474076342384913,0.02116908961410435,0.20122598897353555,0.8186853212360914,0.0,0.0,0.0,0.0
14,1862,14901,901,96,0.25,0.1983470916748047,97,0.1983470916748047,0.9321517944335938,3.321225366917052e-08,0.20661163273995017,0.022056559172661645,0.2066116327401206,0.999999999999175,0.17208365752036578,0.022436476061466502,0.21017044933009946,0.8187814132237329,0.0,0.0,0.0,0.0
14,1862,14902,902,96,0.25,0.1983470916748047,97,0.1983470916748047,0.9409942626953125,3.056220589134153e-08,0.20661163325513335,0.02291136462965296,0.2066116332552688,0.9999999999993445,0.17048443942738842,0.022733994473054263,0.20501213281791075,0.8315821950831104,0.0,0.0,0.0,0.0
14,1862,14903,903,96,0.25,0.1983470916748047,97,0.1983470916748047,0.94317626953125,3.002620385495258e-08,0.20661163333780677,0.022989086166295986,0.2066116333379363,0.9999999999993731,0.1717669898626497,0.022928658399966727,0.2060685460916692,0.8335429793649317,0.0,0.0,0.0,0.0
14,1862,14896,896,96,0.25,0.1983470916748047,98,0.14035087823867798,0.9303131103515625,3.221198892961202e-08,0.1978057392724503,0.021022334443188535,0.20086386839502313,0.9847751158682325,0.18287403765440652,0.023105640163637572,0.22076940491808325,0.8283486460556533,0.051606855528950196,0.006521268705966101,0.06230931501273758,0.8282366050469415
14,1862,14897,897,96,0.25,0.1983470916748047,98,0.14035087823867798,0.9302749633789062,3.103984126244689e-08,0.1944065992434176,0.020841628372608088,0.19734687724218172,0.9851009651642177,0.17435577724773288,0.022123179698264647,0.2094817329080805,0.8323197198499369,0.0482077148259597,0.006226324801334462,0.0589563221391007,0.8176852469226135
