time,target,beta,query_horizon,weak,strong,guided,weak_query,pfr
0.4429931640625,0.0,1.7,0.03125,2.9406669503072864,1.7990981560088828,1.0,2.0188115761820393,2.5671541360129204
0.4432373046875,0.0,1.7,0.03125,2.9348002156042536,1.7966824417193987,1.0,2.0102532929414147,2.5717297685268266
0.4434814453125,0.0,1.7,0.03125,2.9289124531782713,1.7942580689557588,1.0,2.00167398197784,2.576305401040733
0.4437255859375,0.0,1.7,0.03125,2.923003663029339,1.7918250377179632,1.0,1.9930736432913159,2.5808810335546397
0.4439697265625,0.0,1.7,0.03125,2.9170738451574567,1.7893833480060115,1.0,1.9844522768818416,2.585456666068546
0.4442138671875,0.0,1.7,0.03125,2.9111229995626244,1.7869329998199042,1.0,1.9758098827494175,2.590032298582452
0.4444580078125,0.0,1.7,0.03125,2.905151126244842,1.784473993159641,1.0,1.9671464608940434,2.594607931096358
0.4447021484375,0.0,1.7,0.03125,2.8991582252041104,1.782006328025222,1.0,1.9584620113157194,2.599183563610265
0.4449462890625,0.0,1.7,0.03125,2.893144296440428,1.7795300044166469,1.0,1.9497565340144454,2.603759196124171
0.4451904296875,0.0,1.7,0.03125,2.8871093399537964,1.777045022333916,1.0,1.9410300289902214,2.6083348286380774
0.4454345703125,0.0,1.7,0.03125,2.881053355744214,1.7745513817770293,1.0,1.9322824962430474,2.6129104611519836
0.4456787109375,0.0,1.7,0.03125,2.8749763438116824,1.772049082745987,1.0,1.9235139357729236,2.61748609366589
0.4459228515625,0.0,1.7,0.03125,2.8688783041562007,1.7695381252407885,1.0,1.9147243475798499,2.6220617261797963
0.4461669921875,0.0,1.7,0.03125,2.862759236777769,1.7670185092614343,1.0,1.9059137316638262,2.626637358693703
0.4464111328125,0.0,1.7,0.03125,2.8566191416763873,1.764490234807924,1.0,1.8970820880248525,2.631212991207609
0.4466552734375,0.0,1.7,0.03125,2.8504580188520556,1.7619533018802582,1.0,1.888229416662929,2.635788623721515
0.4468994140625,0.0,1.7,0.03125,2.8442758683047744,1.7594077104784365,1.0,1.8793557175780555,2.640364256235422
0.4471435546875,0.0,1.7,0.03125,2.8380726900345428,1.7568534606024588,1.0,1.870460990770232,2.6449398887493283
0.4473876953125,0.0,1.7,0.03125,2.8318484840413616,1.754290552252325,1.0,1.8615452362394587,2.6495155212632344
0.4476318359375,0.0,1.7,0.03125,2.82560325032523,1.7517189854280357,1.0,1.8526084539857353,2.6540911537771406
0.4478759765625,0.0,1.7,0.03125,2.819336988886149,1.7491387601295905,1.0,1.843650644009062,2.658666786291047
0.4481201171875,0.0,1.7,0.03125,2.8130496997241172,1.7465498763569893,1.0,1.834671806309439,2.663242418804953
0.4483642578125,0.0,1.7,0.03125,2.806741382839136,1.7439523341102325,1.0,1.8256719408868658,2.6678180513188594
0.4486083984375,0.0,1.7,0.03125,2.8004120382312054,1.7413461333893199,1.0,1.8166510477413427,2.672393683832767
0.4488525390625,0.0,1.7,0.03125,2.7940616659003243,1.738731274194251,1.0,1.8076091268728698,2.6769693163466726
0.4490966796875,0.0,1.7,0.03125,2.787690265846493,1.7361077565250265,1.0,1.798546178281447,2.6815449488605783
0.4493408203125,0.0,1.7,0.03125,2.781297838069712,1.733475580381646,1.0,1.7894622019670738,2.686120581374485
0.4495849609375,0.0,1.7,0.03125,2.774884382569981,1.73083474576411,1.0,1.7803571979297512,2.690696213888391
0.4498291015625,0.0,1.7,0.03125,2.7684498993473006,1.7281852526724177,1.0,1.7712311661694784,2.6952718464022976
0.4500732421875,0.0,1.7,0.03125,2.7619943884016696,1.7255271011065698,1.0,1.7620841066862556,2.6998474789162037
0.4503173828125,0.0,1.7,0.03125,2.7555178497330894,1.7228602910665662,1.0,1.752916019480083,2.7044231114301107
0.4505615234375,0.0,1.7,0.03125,2.749020283341559,1.7201848225524063,1.0,1.7437269045509605,2.708998743944017
0.4508056640625,0.0,1.7,0.03125,2.742501689227078,1.7175006955640908,1.0,1.734516761898888,2.713574376457923
0.4510498046875,0.0,1.7,0.03125,2.7359620673896474,1.7148079101016196,1.0,1.7252855915238654,2.7181500089718296
0.4512939453125,0.0,1.7,0.03125,2.7294014178292674,1.7121064661649925,1.0,1.7160333934258931,2.722725641485736
0.4515380859375,0.0,1.7,0.03125,2.722819740545937,1.7093963637542093,1.0,1.7067601676049708,2.7273012739996423
0.4517822265625,0.0,1.7,0.03125,2.7162170355396564,1.7066776028692703,1.0,1.6974659140610986,2.7318769065135484
0.4520263671875,0.0,1.7,0.03125,2.7095933028104264,1.7039501835101756,1.0,1.6881506327942764,2.736452539027455
0.4522705078125,0.0,1.7,0.03125,2.7029485423582464,1.701214105676925,1.0,1.6788143238045041,2.741028171541362
0.4525146484375,0.0,1.7,0.03125,2.696282754183116,1.6984693693695185,1.0,1.6694569870917824,2.7456038040552677
0.4527587890625,0.0,1.7,0.03125,2.689595938285036,1.6957159745879558,1.0,1.6600786226561102,2.7501794365691734
