branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
retracted,/data/users/zhoushunyu/eqvae/experiments/raev2_radius_direction_20260905/screen_seed202609051/retracted/samples.npz,25b487ce70a82f35a556abb96d462dc8cd036af4235239d372c6834d38e1fc43,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,54.33773612976074,39.689399791853646
