sigma,reverse_kl,fisher_divergence,continuity_kl_derivative,component_direction_0,component_direction_1,parameterized_kl_derivative,step_size,updated_atom_0,updated_atom_1,updated_reverse_kl,reverse_kl_change
0.1,20.19274379669062,4000.0024804497516,-4000.0024804497516,-49.99993615015617,-100.0,-3999.994892015755,0.00020000000000000004,-0.5099999872300313,1.98,19.400744696042054,-0.7919991006485674
0.2,5.174264528809516,253.14577712135207,-253.14577712135207,-12.152164180143743,-24.999999960163343,-243.14007501056835,0.0008000000000000001,-0.509721731344115,1.9800000000318694,4.981524387094542,-0.19274014171497456
0.4,1.1933792175432245,18.2864065195566,-18.2864065195566,-1.6387755365019911,-6.208103506595456,-9.85657803695047,0.0032000000000000006,-0.5052440817168063,1.9801340687788946,1.162092858216395,-0.03128635932682955
0.8,0.13288339999769797,0.8194147014819269,-0.8194147014819269,0.007573979898452224,-0.985874973247195,-0.1944357847122332,0.012800000000000002,-0.4999030530572998,1.9873808003424358,0.13042512572802684,-0.002458274269671129
