requested_time,actual_time,horizon,future_time,revision_to_depth_rms,revision_depth_cosine,revision_parallel_coefficient,revision_orthogonal_energy_fraction,additive_norm_ratio,additive_rotation_degrees,orthogonal_rotation_degrees
0.95,0.9491525292396545,0.6931471805599453,0.9032257826655765,1.4847244527190924,0.018895415450970177,0.025801249168580398,0.9970346931368113,1.8088224492967129,54.963589906692505,55.6060266494751
0.8,0.7975830435752869,0.6931471805599453,0.6633165303546897,1.4496153928339481,0.010867910736124031,0.0155523363246175,0.9992988519370556,1.7709446363151073,54.88232886791229,55.286757946014404
0.6,0.6037735939025879,0.6931471805599453,0.43243244166266237,1.1419763136655092,-0.024464527043164708,-0.027773711386544164,0.9991140514612198,1.5006571896374226,49.47589457035065,48.67590582370758
0.4,0.41025641560554504,0.6931471805599453,0.2580645203621405,1.0036004707217216,-0.025127449887804687,-0.025214033405063674,0.9992029964923859,1.3992604427039623,45.79007375240326,45.05729925632477
0.2,0.1983470916748047,0.6931471805599453,0.11009173340673417,1.0231202095746994,0.4733515586704016,0.48369250632822514,0.7739329133182764,1.7361441776156425,31.254868805408478,41.96514940261841
0.14,0.14035087823867798,0.6931471805599453,0.1,0.5580765530467033,0.558423351496458,0.3112969323992729,0.6873245015740395,1.390754897147417,19.439471304416656,24.825275599956512
