epsilon,train_sample_count,method,kind,sigma,relative_l2_mean,relative_l2_std,relative_l2_count,global_cosine_mean,global_cosine_std,global_cosine_count,norm_ratio_mean,norm_ratio_std,norm_ratio_count,positive_alignment_fraction_mean,positive_alignment_fraction_std,positive_alignment_fraction_count,estimate_rms_mean,estimate_rms_std,estimate_rms_count,target_rms_mean,target_rms_std,target_rms_count,inner_product_mean,inner_product_std,inner_product_count,classifier_bce_mean,classifier_bce_std,classifier_bce_count,classifier_accuracy_mean,classifier_accuracy_std,classifier_accuracy_count,classifier_auc_mean,classifier_auc_std,classifier_auc_count,real_logit_mean_mean,real_logit_mean_std,real_logit_mean_count,fake_logit_mean_mean,fake_logit_mean_std,fake_logit_mean_count,logit_mse_mean,logit_mse_std,logit_mse_count,centered_logit_mse_mean,centered_logit_mse_std,centered_logit_mse_count,logit_correlation_mean,logit_correlation_std,logit_correlation_count,quadrature_mass_mean,quadrature_mass_std,quadrature_mass_count,kl_before_mean,kl_before_std,kl_before_count,kl_after_mean,kl_after_std,kl_after_count,kl_change_mean,kl_change_std,kl_change_count,kl_directional_derivative_mean,kl_directional_derivative_std,kl_directional_derivative_count,oracle_kl_directional_derivative_mean,oracle_kl_directional_derivative_std,oracle_kl_directional_derivative_count,kl_action_ratio_mean,kl_action_ratio_std,kl_action_ratio_count,positive_jacobian_mass_fraction_mean,positive_jacobian_mass_fraction_std,positive_jacobian_mass_fraction_count,train_seconds_mean,train_seconds_std,train_seconds_count,parameter_count_mean,parameter_count_std,parameter_count_count,sobolev_lambda_mean,sobolev_lambda_std,sobolev_lambda_count,real_component_relative_l2_mean,real_component_relative_l2_std,real_component_relative_l2_count,real_component_global_cosine_mean,real_component_global_cosine_std,real_component_global_cosine_count,real_component_norm_ratio_mean,real_component_norm_ratio_std,real_component_norm_ratio_count,real_component_positive_alignment_fraction_mean,real_component_positive_alignment_fraction_std,real_component_positive_alignment_fraction_count,real_component_estimate_rms_mean,real_component_estimate_rms_std,real_component_estimate_rms_count,real_component_target_rms_mean,real_component_target_rms_std,real_component_target_rms_count,real_component_inner_product_mean,real_component_inner_product_std,real_component_inner_product_count,fake_component_relative_l2_mean,fake_component_relative_l2_std,fake_component_relative_l2_count,fake_component_global_cosine_mean,fake_component_global_cosine_std,fake_component_global_cosine_count,fake_component_norm_ratio_mean,fake_component_norm_ratio_std,fake_component_norm_ratio_count,fake_component_positive_alignment_fraction_mean,fake_component_positive_alignment_fraction_std,fake_component_positive_alignment_fraction_count,fake_component_estimate_rms_mean,fake_component_estimate_rms_std,fake_component_estimate_rms_count,fake_component_target_rms_mean,fake_component_target_rms_std,fake_component_target_rms_count,fake_component_inner_product_mean,fake_component_inner_product_std,fake_component_inner_product_count,component_error_pairwise_cosine_mean,component_error_pairwise_cosine_std,component_error_pairwise_cosine_count,component_error_pairwise_relative_l2_mean,component_error_pairwise_relative_l2_std,component_error_pairwise_relative_l2_count,component_error_left_rms_mean,component_error_left_rms_std,component_error_left_rms_count,component_error_right_rms_mean,component_error_right_rms_std,component_error_right_rms_count,component_common_error_rms_mean,component_common_error_rms_std,component_common_error_rms_count,component_difference_error_rms_mean,component_difference_error_rms_std,component_difference_error_rms_count,component_difference_to_common_error_ratio_mean,component_difference_to_common_error_ratio_std,component_difference_to_common_error_ratio_count
0.3,8192,oracle,oracle,1.5,0.0,,1,1.0,,1,1.0,,1,1.0,,1,0.05011490732431412,,1,0.05011490732431412,,1,0.0025115041062235832,,1,0.6912498474121094,,1,0.527587890625,,1,0.5349559783935547,,1,0.006057235412299633,,1,-0.007262249011546373,,1,0.0,,1,0.0,,1,1.0000001192092896,,1,1.000004901274961,,1,0.0056311948623105935,,1,0.005606387102122456,,1,-2.480776018813722e-05,,1,-0.0024884728872879313,,1,-0.0024884728872879313,,1,1.0,,1,1.0,,1,0.0,,1,0.0,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,ratio,ratio,0.0,1.8309053182601929,0.3005994695199403,3,0.10207972675561905,0.0048010769237473465,3,1.6302410364151,0.36536602445760086,3,0.7505696614583334,0.06274809868149715,3,0.08117709805568059,0.018193230257928905,3,0.04979453608393669,0.0,3,0.0004143563855905086,0.00010721524822746191,3,0.6913607915242513,6.995445836377355e-05,3,0.5318196614583334,0.0007848023080234994,3,0.535019040107727,0.002074470086096225,3,0.005701270730545123,0.002943327283180564,3,-0.010489496247222027,0.0058062007524403506,3,0.0015453738548482459,0.0004008643861368017,3,0.0015210167815287907,0.00041864602972239024,3,0.9754198590914408,0.0028450312611879203,3,1.000001742102662,0.0,3,0.010184098062812395,0.0,3,0.010186683542457851,1.9549097826992298e-06,3,2.585479645456426e-06,1.9549097826992298e-06,3,-0.0003881696967533101,9.214457610730335e-05,3,-0.0019837005631966483,0.0,3,0.19567958186581916,0.04645084939574566,3,1.0,0.0,3,16.586262406315655,0.16176105689320155,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,ratio,ratio,0.03,2.161298076311747,0.4594835286365763,3,0.10835893452167511,0.007383560901409092,3,2.016425927480062,0.5178422527816128,3,0.756591796875,0.061106891438232204,3,0.07893223812182744,0.020270736891507376,3,0.03914462774991989,0.0,3,0.00033158059037911397,6.816813870030473e-05,3,0.6897119681040446,0.00010374376915495635,3,0.5380859375,0.0012918707573557572,3,0.5453211069107056,0.003772739838915624,3,0.005477702788387735,0.0023655613830272215,3,-0.01665867182115714,0.004959053656626404,3,0.001616648204314212,0.0006989886675903957,3,0.0015950408997014165,0.0007109382244716997,3,0.9743842482566833,0.004568502800918489,3,1.0000024912979648,0.0,3,0.01018318821778214,0.0,3,0.01018524726399616,1.940589622624647e-06,3,2.0590462140197365e-06,1.9405896226251026e-06,3,-0.0004061848063625334,0.00010307941092676537,3,-0.00208718224283425,0.0,3,0.1946091711718294,0.04938687614876917,3,1.0,0.0,3,16.586262406315655,0.16176105689320155,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,ratio,ratio,0.1,1.527221441268921,0.20615993316422215,3,0.16185068090756735,0.0023019753538126688,3,1.3182967901229858,0.27428226937254674,3,0.8258463541666666,0.06667423404024307,3,0.08089531461397807,0.016830920824034982,3,0.06136350706219673,0.0,3,0.0008045325715405246,0.00017429273593563995,3,0.6918354431788126,0.00022998500910903307,3,0.5255533854166666,0.00014095465556385745,3,0.5292530059814453,0.0015696613218641184,3,0.008676197690268358,0.007068518429052166,3,-0.005828948109410703,0.005546583022746362,3,0.0014736320590600371,0.00024254253085763622,3,0.0014475787756964564,0.0002626865886041016,3,0.9753873149553934,0.004119979620418069,3,0.9999980017949462,0.0,3,0.010171317221970837,0.0,3,0.010168975762442271,5.161685358505612e-07,3,-2.3414595285662734e-06,5.161685358504689e-07,3,-0.000730386225611823,0.00015791343402081723,3,-0.003122595108377845,0.0,3,0.23390359629149968,0.05057121674120972,3,1.0,0.0,3,16.586262406315655,0.16176105689320155,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,ratio,ratio,0.3,0.9904974301656088,0.11643990197825167,3,0.5087639490763346,0.005169188784250848,3,0.9655305544535319,0.24723649030637493,3,0.83642578125,0.08730101438983898,3,0.07939934109648068,0.020331216389226036,3,0.08223389834165573,0.0,3,0.0033233071056505046,0.0008550041099492831,3,0.6901357571283976,0.000132767380584967,3,0.5321451822916666,0.0013446217156460345,3,0.5404823621114095,0.001876560517530049,3,0.0167597111624976,0.01554355895899258,3,-0.00567677275588115,0.01291761083605611,3,0.002020105409125487,0.0006609702888092371,3,0.0018782726644227903,0.000553625153865375,3,0.971514105796814,0.005618787443247966,3,0.9999952081792012,0.0,3,0.009946851377707917,0.0,3,0.00991499374375833,7.93389344896463e-06,3,-3.1857633949587565e-05,7.933893448964182e-06,3,-0.0032939777498785495,0.0008478794539276799,3,-0.006555780084751668,0.0,3,0.5024539730275782,0.12933311413233556,3,1.0,0.0,3,16.586262406315655,0.16176105689320155,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,ratio,ratio,0.7,0.6318438251813253,0.08999549906825992,3,0.8204438090324402,0.013398111725947242,3,1.0287767052650452,0.21837296683984989,3,0.86083984375,0.09075860008494999,3,0.07231570531924565,0.015350068460762726,3,0.07029290497303009,0.0,3,0.004164221075673898,0.0008372853262171258,3,0.6917038559913635,0.00031325742052211745,3,0.5214029947916666,0.004342227074203824,3,0.5266767342885336,0.0015157229230738402,3,0.013613680688043436,0.015683104259418355,3,-0.0013841325417160988,0.013742346637853663,3,0.0015646570439760883,0.0006412315849933413,3,0.0014050930233982701,0.00045391073022825777,3,0.9753160874048868,0.0021795944648410927,3,1.000003767850303,0.0,3,0.00887340713128259,0.0,3,0.008831999591608587,8.761970972082898e-06,3,-4.140753967400365e-05,8.761970972082898e-06,3,-0.00416480483752289,0.0008858785630747047,3,-0.004871126209183125,0.0,3,0.8549983430261637,0.18186319241834312,3,1.0,0.0,3,16.586262406315655,0.16176105689320155,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,ratio,ratio,1.5,0.5780740876992544,0.15900164649960663,3,0.9008216460545858,0.02344268043751439,3,1.2125810186068218,0.3010196926164319,3,0.8832194010416666,0.07456661150570315,3,0.06076838945349058,0.01508557464813117,3,0.05011490732431412,0.0,3,0.0027372095889101424,0.0006566321655427857,3,0.6914558609326681,5.053652606299319e-05,3,0.5249837239583334,0.001973365177894231,3,0.5332098404566447,0.0011804534495348114,3,0.0181991724918286,0.009573155326877908,3,0.003677117948730787,0.008391926480839938,3,0.0015552432159893215,0.0012535799552303977,3,0.0013701571733690798,0.0011375764865450921,3,0.9772882461547852,0.0038285757264278244,3,1.000004901274961,0.0,3,0.0056311948623105935,0.0,3,0.005603932122034596,6.498545453021195e-06,3,-2.7262740275998027e-05,6.498545453021494e-06,3,-0.00273927104658419,0.0006540576288613892,3,-0.0024884728872879313,0.0,3,1.1007839629587413,0.2628349427484482,3,1.0,0.0,3,16.586262406315655,0.16176105689320155,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.3,8192,separate_dsm,separate_dsm,0.03,73.01744969685872,14.026839365478727,3,0.038887143755952515,0.010629573676206282,3,73.04931004842122,14.03863021083154,3,0.6555989583333334,0.048925886832990706,3,2.859487851460775,0.5495368716253409,3,0.03914462774991989,0.0,3,0.00450034827614824,0.0019434065418700581,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000024912979648,0.0,3,0.01018318821778214,0.0,3,0.01903993777117777,0.0031676076354083663,3,0.008856749553395632,0.0031676076354083655,3,-0.004755203918537076,0.0026659372953397637,3,-0.00208718224283425,0.0,3,2.2782887957497358,1.2772901381719328,3,1.0,0.0,3,22.302137053959694,2.528027245071552,3,70916.0,0.0,3,,,0,0.743373175462087,0.002900101422197145,3,0.6960269808769226,0.010217020673287062,3,0.887026329835256,0.04115680082125488,3,0.8790690104166666,0.013499306178218741,3,5.529134909311931,0.25654412466165905,3,6.233337879180908,0.0,3,23.999174118041992,1.455476641725106,3,0.7696688373883566,0.024254990288492723,3,0.684516191482544,0.012839012270337579,3,0.9273992578188578,0.06024258508616733,3,0.8618977864583334,0.00415278347075948,3,5.780736446380615,0.3755086990373417,3,6.233277320861816,0.0,3,24.666427612304688,1.6959879676928775,3,0.8119545578956604,0.07022388560131997,3,0.606686532497406,0.12061421882200599,3,4.633695920308431,0.018077362104951193,3,4.797559102376302,0.1511879499192063,3,4.488482157389323,0.1368190345065481,3,2.858240763346354,0.5490753891084766,3,0.6393618484338125,0.13756555293612513,3
0.3,8192,separate_dsm,separate_dsm,0.1,22.65499273935954,7.235861167548373,3,0.0382194227228562,0.008742666334642898,3,22.66935698191325,7.2489721065406245,3,0.6778971354166666,0.04834498111642553,3,1.3910713195800781,0.44482240053196564,3,0.06136350706219673,0.0,3,0.0033468686742708087,0.0014393259243923086,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999980017949462,0.0,3,0.010171317221970837,0.0,3,0.011984459014653259,0.0010055486650141366,3,0.0018131417926824228,0.0010055486650141358,3,-0.0031029668980482993,0.0015135973815980908,3,-0.003122595108377845,0.0,3,0.9937141353110802,0.4847241890365955,3,1.0,0.0,3,22.302137053959694,2.528027245071552,3,70916.0,0.0,3,,,0,0.692386269569397,0.0046290387456613515,3,0.7216068307558695,0.004358713351773868,3,0.7227420806884766,0.013272511729325505,3,0.9217936197916666,0.0019582046574732883,3,4.0370776653289795,0.07413711710247274,3,5.585779190063477,0.0,3,16.272229830423992,0.30129392164067015,3,0.7028289635976156,0.012558335729959519,3,0.7128937045733134,0.01035726952185348,3,0.7494062980016073,0.03359279311440831,3,0.895751953125,0.005965230333432918,3,4.186037381490071,0.18764268256171152,3,5.5858049392700195,0.0,3,16.665948549906414,0.6697751848894996,3,0.9327665170033773,0.037835937294818926,3,0.3559220979611079,0.11034901657060396,3,3.8675167560577393,0.025856669167282686,3,3.9258654912312827,0.07014842878880921,3,3.8302482763926187,0.012134597816340027,3,1.3901898264884949,0.4440178653681093,3,0.3628431707620621,0.11562602292165639,3
0.3,8192,separate_dsm,separate_dsm,0.3,6.765402952829997,0.9131440004233234,3,0.12357902775208156,0.028425312004192026,3,6.814797083536784,0.9517018585531278,3,0.6936848958333334,0.05946733088628455,3,0.5604073504606882,0.07826215356578761,3,0.08223389834165573,0.0,3,0.0058113508857786655,0.0020019889936674523,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999952081792012,0.0,3,0.009946851377707917,0.0,3,0.009998885546330607,1.2961876064577792e-05,3,5.2034168622690454e-05,1.2961876064578024e-05,3,-0.005611426805220584,0.0020181918866088544,3,-0.006555780084751668,0.0,3,0.8559510436099602,0.30784923541029713,3,1.0,0.0,3,22.302137053959694,2.528027245071552,3,70916.0,0.0,3,,,0,0.47896405061086017,0.008874347885575676,3,0.8778030276298523,0.0048783363379187985,3,0.8806558648745219,0.00705479398734749,3,0.940185546875,0.00732421875,3,2.654843330383301,0.021267609014988673,3,3.014620542526245,0.0,3,7.025561173756917,0.09426057120505087,3,0.4753755231698354,0.005725857387132559,3,0.8801646629969279,0.0031995740883365466,3,0.8956446647644043,0.028723927461958607,3,0.9342447916666666,0.008430219735403739,3,2.7015041510264077,0.08663915529528372,3,3.016267776489258,0.0,3,7.172423839569092,0.2505650284747777,3,0.9247451623280843,0.01809440280352435,3,0.3863373299439748,0.04884473073515381,3,1.443894863128662,0.02675281029974469,3,1.433859944343567,0.01727070874778456,3,1.4114995002746582,0.011001364144226557,3,0.5563454627990723,0.0750914157102832,3,0.39399969577789307,0.05151132529143797,3
0.3,8192,separate_dsm,separate_dsm,0.7,2.794227361679077,0.5089301624127603,3,0.38254613677660626,0.06147816142649164,3,3.015896717707316,0.5186227622804046,3,0.7733561197916666,0.03991705440473617,3,0.2119961529970169,0.03645550197517095,3,0.07029290497303009,0.0,3,0.005668831678728263,0.0012042805717780859,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.000003767850303,0.0,3,0.00887340713128259,0.0,3,0.008821695830038149,1.1540704623047895e-05,3,-5.1711301244442585e-05,1.1540704623048033e-05,3,-0.005592179284403264,0.0012708954451821923,3,-0.004871126209183125,0.0,3,1.148025948057104,0.26090382195112904,3,1.0,0.0,3,22.302137053959694,2.528027245071552,3,70916.0,0.0,3,,,0,0.11370338499546051,0.011264315913767555,3,0.9935852686564127,0.0014165562999174063,3,0.982190748055776,0.010774455705301812,3,0.9840494791666666,0.005850891753912343,3,1.2903101444244385,0.014154480357767769,3,1.3137062788009644,0.0,3,1.6842000087102253,0.01646183953219069,3,0.1254341925183932,0.01664818020706528,3,0.9922059178352356,0.0019031086534305214,3,1.0095098813374836,0.010584492414772802,3,0.9893391927083334,0.0048234510132608745,3,1.3280781110127766,0.013924542861752102,3,1.3155672550201416,0.0,3,1.7335437933603923,0.016293861866948398,3,0.2296406477689743,0.14224137159349912,3,1.2387622197469075,0.11929451093544673,3,0.14937285085519156,0.014797991390747181,3,0.16501711308956146,0.02190180349937107,3,0.12297934542099635,0.00580534339505871,3,0.19641436636447906,0.035774186758992264,3,1.5917505820592244,0.23644604360746446,3
0.3,8192,separate_dsm,separate_dsm,1.5,2.2418764432271323,0.3472294471586521,3,0.48238761226336163,0.08897986596625079,3,2.5462982654571533,0.2742992436254615,3,0.7511393229166666,0.15057962274896716,3,0.12760750452677408,0.013746487057739615,3,0.05011490732431412,0.0,3,0.0030482205717513957,0.0002918227253194061,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.000004901274961,0.0,3,0.0056311948623105935,0.0,3,0.005601441942420342,2.6017657688071184e-06,3,-2.975291989025201e-05,2.601765768807201e-06,3,-0.0030268150688806893,0.0002510568127881378,3,-0.0024884728872879313,0.0,3,1.2163343568430323,0.10088790360973258,3,1.0,0.0,3,22.302137053959694,2.528027245071552,3,70916.0,0.0,3,,,0,0.14162702361742655,0.017561147645173903,3,0.9932044744491577,0.0016961076226420565,3,1.0744349161783855,0.012566750503439233,3,0.982177734375,0.005529663893020569,3,0.6965335011482239,0.008146730295535722,3,0.6482788920402527,0.0,3,0.44847627480824787,0.004881769829926181,3,0.17660280565420786,0.04028405382445526,3,0.992310365041097,0.004325355294190823,3,1.1211037238438923,0.019414328019724425,3,0.9908854166666666,0.0070180698770671785,3,0.7291632890701294,0.01262701449938013,3,0.6503977179527283,0.0,3,0.4705758293469747,0.006094599827915302,3,0.4506042202313741,0.014720904812027459,3,1.0683154265085857,0.048372873022612436,3,0.09181381513675053,0.011384524646037189,3,0.11486206700404485,0.026200655406400587,3,0.08849153170982997,0.008363577728826762,3,0.11235143492619197,0.017401373812162238,3,1.2651904026667278,0.0813933639107372,3
0.3,8192,shared_dsm,shared_dsm,0.03,23.75099245707194,7.6370751500556215,3,0.06137791524330775,0.05288950433595231,3,23.78985850016276,7.599919354978707,3,0.6695963541666666,0.0911074239545594,3,0.9312451283137003,0.29749602560861876,3,0.03914462774991989,0.0,3,0.0018926509656012058,0.0010346270295442665,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000024912979648,0.0,3,0.01018318821778214,0.0,3,0.011181080751820957,0.0005744744456586733,3,0.0009978925340388162,0.0005744744456586735,3,-0.002453566743451125,0.0014528881392515854,3,-0.00208718224283425,0.0,3,1.1755402537918058,0.6961002778936366,3,1.0,0.0,3,17.095961342643324,2.789086375794608,3,37538.0,0.0,3,,,0,0.7242625951766968,0.0832541286049154,3,0.7363138993581136,0.06033015104624094,3,1.0041473905245464,0.01101626802649942,3,0.8944498697916666,0.044083667116878555,3,6.259189923604329,0.06866842187183948,3,6.233337879180908,0.0,3,28.737092971801758,2.5533943242627815,3,0.7293912172317505,0.1088786200261403,3,0.7272934118906657,0.07653051796495687,3,0.9844479958216349,0.05508306585551681,3,0.883056640625,0.057940593780909135,3,6.1363372802734375,0.3433478355309176,3,6.233277320861816,0.0,3,27.804637908935547,3.213008998986787,3,0.9799148440361023,0.007160101704375692,3,0.20170166591803232,0.039853886976312695,3,4.514573415120442,0.5189511388531496,3,4.546497742335002,0.6786706478973898,3,4.507026831309001,0.5809789184919958,3,0.9297237396240234,0.2989504672237303,3,0.20281681418418884,0.040463230312617934,3
0.3,8192,shared_dsm,shared_dsm,0.1,7.893272876739502,3.2520624071053734,3,0.08723221719264984,0.04361138152370991,3,7.9106065432230634,3.2450343304384086,3,0.743408203125,0.1017111643879428,3,0.4854225715001424,0.19912668677383857,3,0.06136350706219673,0.0,3,0.002341201063245535,0.0008872750429653701,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999980017949462,0.0,3,0.010171317221970837,0.0,3,0.010393698188640063,0.00019969500753508652,3,0.00022238096666922792,0.00019969500753508676,3,-0.001902426835195893,0.0005524285140699838,3,-0.003122595108377845,0.0,3,0.6092454414252201,0.17691327082010463,3,1.0,0.0,3,17.095961342643324,2.789086375794608,3,37538.0,0.0,3,,,0,0.6610414385795593,0.04659200112312649,3,0.7492895126342773,0.04042645710732985,3,0.7514040470123291,0.009297639446929417,3,0.9209798177083334,0.021869785959004264,3,4.197177092234294,0.0519344752428467,3,5.585779190063477,0.0,3,17.569910685221355,1.0518796010398108,3,0.6722224752108256,0.05998754756555591,3,0.7394415736198425,0.05169196024326817,3,0.7623257040977478,0.014922244214431063,3,0.9085286458333334,0.0360612590362514,3,4.25820255279541,0.08335262334491472,3,5.5858049392700195,0.0,3,17.581992467244465,1.1533892677548603,3,0.9912516872088114,0.0057861291132095625,3,0.12898938357830048,0.04612656330666959,3,3.6924315293629966,0.26025277961768056,3,3.754903554916382,0.3350786346179276,3,3.71537184715271,0.2934337788720528,3,0.48435888687769574,0.1995579288029271,3,0.12932979315519333,0.046452221971396784,3
0.3,8192,shared_dsm,shared_dsm,0.3,2.0523714621861777,0.2626240693831101,3,0.22638260821501413,0.05637079623222256,3,2.030026992162069,0.27222447825699414,3,0.7381998697916666,0.10279489724028597,3,0.16693703333536783,0.02238608238880013,3,0.08223389834165573,0.0,3,0.003084349911659956,0.0007806798596409646,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999952081792012,0.0,3,0.009946851377707917,0.0,3,0.009927139092021938,7.634991112460069e-06,3,-1.97122856859782e-05,7.634991112459625e-06,3,-0.0030847459369824255,0.0007675574616869682,3,-0.006555780084751668,0.0,3,0.4705383489231663,0.11708102647803245,3,1.0,0.0,3,17.095961342643324,2.789086375794608,3,37538.0,0.0,3,,,0,0.44323717554410297,0.03363883569842865,3,0.8960155248641968,0.016336397913494623,3,0.9008901715278625,0.010484620225894142,3,0.9479166666666666,0.009412352009522134,3,2.7158420085906982,0.031607034806494426,3,3.014620542526245,0.0,3,7.336068948109944,0.16992410820475243,3,0.44817907611529034,0.03369131150540913,3,0.8934889038403829,0.016535028063181682,3,0.9024559855461121,0.009691839011335728,3,0.9430338541666666,0.011529884043824807,3,2.7220489184061685,0.02923328566200124,3,3.016267776489258,0.0,3,7.336833953857422,0.21135966337532053,3,0.9920669992764791,0.0019131077421428713,3,0.12583455940087637,0.015861095002871146,3,1.3361919323603313,0.1014083242753568,3,1.351828138033549,0.1016220930902224,3,1.3413526217142742,0.10150259517775208,3,0.16877451042334238,0.021596598519443892,3,0.12609216570854187,0.015949487532941526,3
0.3,8192,shared_dsm,shared_dsm,0.7,0.9423932234446207,0.1770391901849785,3,0.5839268962542216,0.0596799081600795,3,1.0334503849347432,0.22119279073036816,3,0.823486328125,0.08264187202803784,3,0.07264423122008641,0.015548281302172472,3,0.07029290497303009,0.0,3,0.002943994322170814,0.00036803552601499936,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.000003767850303,0.0,3,0.00887340713128259,0.0,3,0.008844952755683056,3.4872954076725637e-06,3,-2.8454375599534787e-05,3.487295407672326e-06,3,-0.0029057545952945363,0.0003457022983884463,3,-0.004871126209183125,0.0,3,0.5965262385968488,0.07096968617580114,3,1.0,0.0,3,17.095961342643324,2.789086375794608,3,37538.0,0.0,3,,,0,0.1341400295495987,0.002310364025240764,3,0.9913540085156759,0.0006060327174582857,3,1.0052002469698589,0.030046052656286418,3,0.97802734375,0.010750507254054686,3,1.3205379247665405,0.039471738607690106,3,1.3137062788009644,0.0,3,1.7198116779327393,0.05201076137283806,3,0.14036361376444498,0.011960963056936889,3,0.9907312790552775,0.0018129410996453187,3,1.0075104435284932,0.041583593159979546,3,0.978759765625,0.01239359389306353,3,1.325447718302409,0.05470606226744242,3,1.3155672550201416,0.0,3,1.7276302178700764,0.07404267104375747,3,0.936070720354716,0.016716769858615175,3,0.3653091291586558,0.05324843743141634,3,0.1762205958366394,0.0030351401533076023,3,0.18465777734915415,0.01573545004084216,3,0.17751772701740265,0.006280123655757397,3,0.066243560363849,0.012444599586465039,3,0.37184913953145343,0.05624183128678549,3
0.3,8192,shared_dsm,shared_dsm,1.5,0.66368301709493,0.007832295523434256,3,0.7571146488189697,0.005123718513505868,3,0.6501149336496989,0.05539171540299315,3,0.8728841145833334,0.0733342249411509,3,0.03258045141895612,0.0027759495279053867,3,0.05011490732431412,0.0,3,0.0012358846530939143,9.988794157988615e-05,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.000004901274961,0.0,3,0.0056311948623105935,0.0,3,0.005618899784646803,7.146080271025815e-07,3,-1.229507766378988e-05,7.146080271025904e-07,3,-0.001236898491567903,7.17644151683369e-05,3,-0.0024884728872879313,0.0,3,0.49705122281478425,0.028838737016158328,3,1.0,0.0,3,17.095961342643324,2.789086375794608,3,37538.0,0.0,3,,,0,0.1525426059961319,0.0150146224354898,3,0.9921534061431885,0.004061772575514333,3,1.078345775604248,0.027469959890820073,3,0.9736328125,0.014856513709591207,3,0.6990688443183899,0.01780823411529303,3,0.6482788920402527,0.0,3,0.44966591397921246,0.01322073959145874,3,0.15533584356307983,0.007423182563990249,3,0.991914967695872,0.003944703053515142,3,1.0767499605814617,0.04016045643278198,3,0.9722493489583334,0.0077678677079119065,3,0.7003157138824463,0.026120258955993094,3,0.6503977179527283,0.0,3,0.4518457551797231,0.018612978844540627,3,0.9456980228424072,0.006972712771759161,3,0.3337891797224681,0.025820963757243694,3,0.09889015803734462,0.009733664171926002,3,0.1010300839940707,0.004828021928637594,3,0.0986030250787735,0.0070756034901081465,3,0.03326041499773661,0.00039251336132131476,3,0.3385963241259257,0.02690811322941343,3
0.3,8192,sobolev_ratio_lam0.1,sobolev_ratio,0.0,1.4150263865788777,0.1792510038899959,3,0.11811855435371399,0.003073927280590095,3,1.1152534087498982,0.2578394824411815,3,0.75830078125,0.0624250916761062,3,0.05553352584441503,0.012838996069527677,3,0.04979453608393669,0.0,3,0.00032777754434694845,8.246648440734707e-05,3,0.6913684209187826,0.00017445375692020715,3,0.5316569010416666,0.0001409546555638815,3,0.5338810682296753,0.0031293038793891504,3,0.0056489401031285524,0.006768355524838898,3,-0.008092189518113932,0.003775377367715235,3,0.002001233942185839,0.0013744271131165152,3,0.0019773023280625543,0.0013648593626959286,3,0.9771801829338074,0.008107241513090897,3,1.000001742102662,0.0,3,0.010184098062812395,0.0,3,0.010184023521964352,6.883571034873178e-07,3,-7.454084804322618e-08,6.883571034872524e-07,3,-0.00031159281710383194,7.117022310484384e-05,3,-0.0019837005631966483,0.0,3,0.15707653810498168,0.03587750309963924,3,1.0,0.0,3,34.13880355896739,0.9706373968784494,3,35329.0,0.0,3,0.10000000000000002,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
