seed,method,kind,sigma,intervention,sign,target_coordinate_rms,actual_coordinate_rms,feature_fd,baseline_feature_fd
0,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.1922595750128124,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.5273450029478963,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.1,0.1000000014901161,0.8107508948284163,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.1,0.1000000089406967,0.9675197036680458,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.01,0.0099999997764825,0.8824566146570447,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9014474884262852,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.01,0.0099999997764825,0.8533483610565185,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8416578251009383,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.03,0.0300000011920928,0.9160070393841836,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.03,0.0300000011920928,0.9949456184728548,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.03,0.0300000011920928,0.8289464537779878,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8156890750685051,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.1,0.1000000163912773,1.0660032243413156,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.586008739534179,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.1,0.1000000163912773,0.7857081184055801,0.8673320568411071
0,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.1,0.1000000089406967,0.9927458037720812,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,sample_field,-1.0,0.01,0.0099999997764825,0.8870565830056023,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9071575506932988,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,sample_field,1.0,0.01,0.0099999997764825,0.8503892903047614,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8395616313053438,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,sample_field,-1.0,0.03,0.0299999993294477,0.9346811830853596,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0229703453645271,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,sample_field,1.0,0.03,0.0299999993294477,0.8250192578484814,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8201871964656675,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,sample_field,-1.0,0.1,0.1000000014901161,1.1828483468168116,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.8078173361323169,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,sample_field,1.0,0.1,0.1000000014901161,0.8300850934696058,0.8673320568411071
1,zero_ratio,zero_ratio,0.0,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.1320501339597089,0.8673320568411071
1,ratio,ratio,0.0,sample_field,-1.0,0.01,0.0099999997764825,0.8861447423119841,0.8673320568411071
1,ratio,ratio,0.0,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.913570394266216,0.8673320568411071
1,ratio,ratio,0.0,sample_field,1.0,0.01,0.0099999997764825,0.8501814632290632,0.8673320568411071
1,ratio,ratio,0.0,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8329905620504121,0.8673320568411071
1,ratio,ratio,0.0,sample_field,-1.0,0.03,0.0299999993294477,0.9286383861736454,0.8673320568411071
1,ratio,ratio,0.0,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0417318270411755,0.8673320568411071
1,ratio,ratio,0.0,sample_field,1.0,0.03,0.0299999993294477,0.8209943417944885,0.8673320568411071
1,ratio,ratio,0.0,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8000017787983609,0.8673320568411071
1,ratio,ratio,0.0,sample_field,-1.0,0.1,0.1000000014901161,1.1258886402433887,0.8673320568411071
1,ratio,ratio,0.0,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.8647317208666865,0.8673320568411071
1,ratio,ratio,0.0,sample_field,1.0,0.1,0.1000000014901161,0.7763357263574591,0.8673320568411071
1,ratio,ratio,0.0,shared_affine_vjp,1.0,0.1,0.1000000089406967,1.059325571943603,0.8673320568411071
1,ratio,ratio,0.1,sample_field,-1.0,0.01,0.0099999997764825,0.8820638310111235,0.8673320568411071
1,ratio,ratio,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.910076102325874,0.8673320568411071
1,ratio,ratio,0.1,sample_field,1.0,0.01,0.0099999997764825,0.853660587587342,0.8673320568411071
1,ratio,ratio,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8362140072016615,0.8673320568411071
1,ratio,ratio,0.1,sample_field,-1.0,0.03,0.0300000011920928,0.9146290029014494,0.8673320568411071
1,ratio,ratio,0.1,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.030436169600378,0.8673320568411071
1,ratio,ratio,0.1,sample_field,1.0,0.03,0.0300000011920928,0.8295929976750642,0.8673320568411071
1,ratio,ratio,0.1,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8088593138131017,0.8673320568411071
1,ratio,ratio,0.1,sample_field,-1.0,0.1,0.1000000014901161,1.0598471060390295,0.8673320568411071
1,ratio,ratio,0.1,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.8175658274115136,0.8673320568411071
1,ratio,ratio,0.1,sample_field,1.0,0.1,0.1000000014901161,0.7829286195593284,0.8673320568411071
1,ratio,ratio,0.1,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0793373386112677,0.8673320568411071
1,ratio,ratio,0.3,sample_field,-1.0,0.01,0.0100000007078051,0.8803510533327454,0.8673320568411071
1,ratio,ratio,0.3,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9094091860994808,0.8673320568411071
1,ratio,ratio,0.3,sample_field,1.0,0.01,0.0100000007078051,0.8550427494487849,0.8673320568411071
1,ratio,ratio,0.3,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8366883650483885,0.8673320568411071
1,ratio,ratio,0.3,sample_field,-1.0,0.03,0.0300000011920928,0.9085020515077104,0.8673320568411071
1,ratio,ratio,0.3,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0278541014825464,0.8673320568411071
1,ratio,ratio,0.3,sample_field,1.0,0.03,0.0300000011920928,0.8327473541883421,0.8673320568411071
1,ratio,ratio,0.3,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8097077430119555,0.8673320568411071
1,ratio,ratio,0.3,sample_field,-1.0,0.1,0.1000000014901161,1.028116453407435,0.8673320568411071
1,ratio,ratio,0.3,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.802051354364096,0.8673320568411071
1,ratio,ratio,0.3,sample_field,1.0,0.1,0.1000000014901161,0.7819993974064801,0.8673320568411071
1,ratio,ratio,0.3,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0755111389852772,0.8673320568411071
1,ratio,ratio,0.7,sample_field,-1.0,0.01,0.0099999997764825,0.8820040246907439,0.8673320568411071
1,ratio,ratio,0.7,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9148442829610132,0.8673320568411071
1,ratio,ratio,0.7,sample_field,1.0,0.01,0.0099999997764825,0.8533025494415938,0.8673320568411071
1,ratio,ratio,0.7,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8313109500954141,0.8673320568411071
1,ratio,ratio,0.7,sample_field,-1.0,0.03,0.0299999993294477,0.9131875751631496,0.8673320568411071
1,ratio,ratio,0.7,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.044335039061906,0.8673320568411071
1,ratio,ratio,0.7,sample_field,1.0,0.03,0.0299999993294477,0.8272780359107941,0.8673320568411071
1,ratio,ratio,0.7,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.7937459486309422,0.8673320568411071
1,ratio,ratio,0.7,sample_field,-1.0,0.1,0.0999999940395355,1.040309794297059,0.8673320568411071
1,ratio,ratio,0.7,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.859108541189599,0.8673320568411071
1,ratio,ratio,0.7,sample_field,1.0,0.1,0.0999999940395355,0.7612557340010255,0.8673320568411071
1,ratio,ratio,0.7,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.024224621093495,0.8673320568411071
1,ratio,ratio,1.5,sample_field,-1.0,0.01,0.0099999997764825,0.8841441194148274,0.8673320568411071
1,ratio,ratio,1.5,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.9196060381549672,0.8673320568411071
1,ratio,ratio,1.5,sample_field,1.0,0.01,0.0099999997764825,0.8512013351063104,0.8673320568411071
1,ratio,ratio,1.5,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8267511412574748,0.8673320568411071
1,ratio,ratio,1.5,sample_field,-1.0,0.03,0.0299999993294477,0.9197060160986013,0.8673320568411071
1,ratio,ratio,1.5,shared_affine_vjp,-1.0,0.03,0.0299999956041574,1.0592340660433877,0.8673320568411071
1,ratio,ratio,1.5,sample_field,1.0,0.03,0.0299999993294477,0.8211148221469955,0.8673320568411071
1,ratio,ratio,1.5,shared_affine_vjp,1.0,0.03,0.0299999956041574,0.7806659175375756,0.8673320568411071
1,ratio,ratio,1.5,sample_field,-1.0,0.1,0.1000000014901161,1.0629732922607218,0.8673320568411071
1,ratio,ratio,1.5,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.9162160713353276,0.8673320568411071
1,ratio,ratio,1.5,sample_field,1.0,0.1,0.1000000014901161,0.7431996915383223,0.8673320568411071
1,ratio,ratio,1.5,shared_affine_vjp,1.0,0.1,0.0999999940395355,0.9875186895185522,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,-1.0,0.01,0.0100000007078051,0.8790263262826699,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,-1.0,0.01,0.0100000007078051,0.909502377620214,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,1.0,0.01,0.0100000007078051,0.8560750823964156,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,1.0,0.01,0.0100000007078051,0.8363756506449107,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,-1.0,0.03,0.030000003054738,0.9036284032537908,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0274639542249275,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,1.0,0.03,0.030000003054738,0.8349926252000159,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8081221426820377,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,-1.0,0.1,0.1000000014901161,1.000958743838055,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.792641525391076,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,1.0,0.1,0.1000000014901161,0.7803484550964015,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,1.0,0.1,0.1000000089406967,1.0629651569025924,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,-1.0,0.01,0.0099999997764825,0.8781926985619748,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9086412185498745,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,1.0,0.01,0.0099999997764825,0.8567986609565139,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8370552401081852,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,-1.0,0.03,0.0299999993294477,0.9008043319271906,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.0243369046521025,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,1.0,0.03,0.0299999993294477,0.8368272248541757,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.8096149514200874,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,-1.0,0.1,0.1000000014901161,0.9880015700473734,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.775900337439424,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,1.0,0.1,0.1000000014901161,0.7824324078928413,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,1.0,0.1,0.0999999940395355,1.061533395862284,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,-1.0,0.01,0.0099999997764825,0.8789421137310995,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9105673339023496,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,1.0,0.01,0.0099999997764825,0.8560610014761636,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8351741006473503,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,-1.0,0.03,0.0299999993294477,0.9030852312205724,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0302488764844924,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,1.0,0.03,0.0299999993294477,0.834651932738069,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8041077717568612,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,-1.0,0.1,0.1000000014901161,0.99590717756611,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,-1.0,0.1,0.1000000163912773,1.7971315498665774,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,1.0,0.1,0.1000000014901161,0.7756755261187038,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,1.0,0.1,0.1000000163912773,1.0448013437019483,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,-1.0,0.01,0.0099999997764825,0.8839846006959249,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.91854945107535,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,1.0,0.01,0.0099999997764825,0.8514141036175289,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8277304713603115,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,-1.0,0.03,0.0299999993294477,0.9193534055934408,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.05581891228249,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,1.0,0.03,0.0299999993294477,0.8219404295543313,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.7833850505144255,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.062071890667923,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.9015707535812965,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,1.0,0.1,0.1000000014901161,0.7485769959172046,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,1.0,0.1,0.1000000014901161,0.994337280988944,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,-1.0,0.01,0.0099999997764825,0.8899598168708422,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9215838658086,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,1.0,0.01,0.0099999997764825,0.8461803964545567,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8252169617567517,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,-1.0,0.03,0.0299999993294477,0.9394874503955036,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.066497862631266,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,1.0,0.03,0.0299999993294477,0.808479340576369,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.7773955714608434,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,-1.0,0.1,0.1000000014901161,1.1545046409608375,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.9559616465288483,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,1.0,0.1,0.1000000014901161,0.7302086725114378,0.8673320568411071
1,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,1.0,0.1,0.1000000089406967,0.9922233608684224,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,sample_field,-1.0,0.01,0.0100000007078051,0.9257847397300764,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9197779597121638,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,sample_field,1.0,0.01,0.0100000007078051,0.8194438508876658,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8271874672953174,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,sample_field,-1.0,0.03,0.0299999993294477,1.074182319613513,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.06155013813634,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,sample_field,1.0,0.03,0.0299999993294477,0.7555509050069702,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.7838246412582066,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,sample_field,-1.0,0.1,0.1000000089406967,1.918344415500826,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.944315393461608,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,sample_field,1.0,0.1,0.1000000089406967,0.87121680463909,0.8673320568411071
1,shared_dsm,shared_dsm,0.1,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0203201560747743,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,sample_field,-1.0,0.01,0.0099999997764825,0.9269610883126802,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,shared_affine_vjp,-1.0,0.01,0.0100000007078051,0.9222890849731016,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,sample_field,1.0,0.01,0.0099999997764825,0.8180929373188235,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,shared_affine_vjp,1.0,0.01,0.0100000007078051,0.8247822680330614,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,sample_field,-1.0,0.03,0.0299999993294477,1.077186667523364,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.0694178564825163,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,sample_field,1.0,0.03,0.0299999993294477,0.7509764016747624,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.7769107250886975,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,sample_field,-1.0,0.1,0.1000000089406967,1.9222745254137408,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,shared_affine_vjp,-1.0,0.1,0.1000000163912773,1.9749041854882847,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,sample_field,1.0,0.1,0.1000000089406967,0.8499632721933779,0.8673320568411071
1,shared_dsm,shared_dsm,0.3,shared_affine_vjp,1.0,0.1,0.1000000163912773,1.0003905236905837,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,sample_field,-1.0,0.01,0.0099999997764825,0.9207593196128556,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.9217091576751386,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,sample_field,1.0,0.01,0.0099999997764825,0.8228805144741074,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8254040349245031,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,sample_field,-1.0,0.03,0.0299999993294477,1.054287681450603,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,shared_affine_vjp,-1.0,0.03,0.0299999956041574,1.0678150695670323,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,sample_field,1.0,0.03,0.0299999993294477,0.7611484102474577,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,shared_affine_vjp,1.0,0.03,0.0299999956041574,0.7788900868452231,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.7945868929984383,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.971464874563381,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,sample_field,1.0,0.1,0.1000000014901161,0.836345411866418,0.8673320568411071
1,shared_dsm,shared_dsm,0.7,shared_affine_vjp,1.0,0.1,0.0999999940395355,1.008016074373984,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,sample_field,-1.0,0.01,0.00999999884516,0.9084972404708084,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.919707912043009,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,sample_field,1.0,0.01,0.00999999884516,0.8321048175447174,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.827397106364657,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,sample_field,-1.0,0.03,0.0299999993294477,1.0083502586067254,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.0617924609708496,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,sample_field,1.0,0.03,0.0299999993294477,0.7797546916621769,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.7848389576882937,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,sample_field,-1.0,0.1,0.0999999940395355,1.5342214472008493,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.9513112018749157,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,sample_field,1.0,0.1,0.0999999940395355,0.7941602266873389,0.8673320568411071
1,shared_dsm,shared_dsm,1.5,shared_affine_vjp,1.0,0.1,0.1000000089406967,1.0273292574665476,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,-1.0,0.01,0.00999999884516,0.9005129474843301,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9007259866178146,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,1.0,0.01,0.00999999884516,0.8431248673255709,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8450860496254222,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,-1.0,0.03,0.0299999993294477,0.993752515591268,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.0009718175393516,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,1.0,0.03,0.0299999993294477,0.8216740797221433,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.8340236467428355,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,-1.0,0.1,0.1000000014901161,1.6011290763045878,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.7035115529264149,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,1.0,0.1,0.1000000014901161,1.0307902560991522,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,1.0,0.1,0.1000000089406967,1.145951743396722,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,-1.0,0.01,0.0099999997764825,0.896682841758448,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9051936859586932,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,1.0,0.01,0.0099999997764825,0.8423834264183085,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8379535029153544,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,-1.0,0.03,0.0299999993294477,0.9684437160203316,0.8673320568411071
