epsilon,train_sample_count,method,kind,sigma,relative_l2_mean,relative_l2_std,relative_l2_count,global_cosine_mean,global_cosine_std,global_cosine_count,norm_ratio_mean,norm_ratio_std,norm_ratio_count,positive_alignment_fraction_mean,positive_alignment_fraction_std,positive_alignment_fraction_count,estimate_rms_mean,estimate_rms_std,estimate_rms_count,target_rms_mean,target_rms_std,target_rms_count,inner_product_mean,inner_product_std,inner_product_count,classifier_bce_mean,classifier_bce_std,classifier_bce_count,classifier_accuracy_mean,classifier_accuracy_std,classifier_accuracy_count,classifier_auc_mean,classifier_auc_std,classifier_auc_count,real_logit_mean_mean,real_logit_mean_std,real_logit_mean_count,fake_logit_mean_mean,fake_logit_mean_std,fake_logit_mean_count,logit_mse_mean,logit_mse_std,logit_mse_count,centered_logit_mse_mean,centered_logit_mse_std,centered_logit_mse_count,logit_correlation_mean,logit_correlation_std,logit_correlation_count,quadrature_mass_mean,quadrature_mass_std,quadrature_mass_count,kl_before_mean,kl_before_std,kl_before_count,kl_after_mean,kl_after_std,kl_after_count,kl_change_mean,kl_change_std,kl_change_count,kl_directional_derivative_mean,kl_directional_derivative_std,kl_directional_derivative_count,oracle_kl_directional_derivative_mean,oracle_kl_directional_derivative_std,oracle_kl_directional_derivative_count,kl_action_ratio_mean,kl_action_ratio_std,kl_action_ratio_count,positive_jacobian_mass_fraction_mean,positive_jacobian_mass_fraction_std,positive_jacobian_mass_fraction_count,train_seconds_mean,train_seconds_std,train_seconds_count,parameter_count_mean,parameter_count_std,parameter_count_count,sobolev_lambda_mean,sobolev_lambda_std,sobolev_lambda_count,real_component_relative_l2_mean,real_component_relative_l2_std,real_component_relative_l2_count,real_component_global_cosine_mean,real_component_global_cosine_std,real_component_global_cosine_count,real_component_norm_ratio_mean,real_component_norm_ratio_std,real_component_norm_ratio_count,real_component_positive_alignment_fraction_mean,real_component_positive_alignment_fraction_std,real_component_positive_alignment_fraction_count,real_component_estimate_rms_mean,real_component_estimate_rms_std,real_component_estimate_rms_count,real_component_target_rms_mean,real_component_target_rms_std,real_component_target_rms_count,real_component_inner_product_mean,real_component_inner_product_std,real_component_inner_product_count,fake_component_relative_l2_mean,fake_component_relative_l2_std,fake_component_relative_l2_count,fake_component_global_cosine_mean,fake_component_global_cosine_std,fake_component_global_cosine_count,fake_component_norm_ratio_mean,fake_component_norm_ratio_std,fake_component_norm_ratio_count,fake_component_positive_alignment_fraction_mean,fake_component_positive_alignment_fraction_std,fake_component_positive_alignment_fraction_count,fake_component_estimate_rms_mean,fake_component_estimate_rms_std,fake_component_estimate_rms_count,fake_component_target_rms_mean,fake_component_target_rms_std,fake_component_target_rms_count,fake_component_inner_product_mean,fake_component_inner_product_std,fake_component_inner_product_count,component_error_pairwise_cosine_mean,component_error_pairwise_cosine_std,component_error_pairwise_cosine_count,component_error_pairwise_relative_l2_mean,component_error_pairwise_relative_l2_std,component_error_pairwise_relative_l2_count,component_error_left_rms_mean,component_error_left_rms_std,component_error_left_rms_count,component_error_right_rms_mean,component_error_right_rms_std,component_error_right_rms_count,component_common_error_rms_mean,component_common_error_rms_std,component_common_error_rms_count,component_difference_error_rms_mean,component_difference_error_rms_std,component_difference_error_rms_count,component_difference_to_common_error_ratio_mean,component_difference_to_common_error_ratio_std,component_difference_to_common_error_ratio_count
0.03,8192,oracle,oracle,1.5,0.0,,1,1.0,,1,1.0,,1,1.0,,1,0.004873654805123806,,1,0.004873654805123806,,1,2.3752509150654078e-05,,1,0.6930884122848511,,1,0.505615234375,,1,0.5076309442520142,,1,7.626577280461788e-05,,1,-0.00021422374993562698,,1,0.0,,1,0.0,,1,1.0000001192092896,,1,1.0000049080243272,,1,5.524905578698312e-05,,1,5.507282664987918e-05,,1,-1.7622913710393711e-07,,1,-2.4020673257921158e-05,,1,-2.4020673257921158e-05,,1,1.0,,1,1.0,,1,0.0,,1,0.0,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,ratio,ratio,0.0,6.256155014038086,3.3940517896874827,3,0.013433056573073069,0.03458908457008659,3,6.172909657160441,3.4343089183217157,3,0.3292643229166667,0.11383980039449935,3,0.026739373803138733,0.014876497573163497,3,0.0043317293748259544,0.0,3,1.3941315349560075e-06,3.0586558002659914e-06,3,0.6931493282318115,0.00011288301464424405,3,0.5016276041666666,0.0020328769526036343,3,0.5046161413192749,0.00484550674072557,3,0.00373771406399707,0.005839132004795578,3,0.003111484596350541,0.00481531716844801,3,0.0010296143785429497,0.00082648460794063,3,0.0009988358166689675,0.0007758917913978714,3,0.4138992528120677,0.19680378131303003,3,1.0000018292362125,0.0,3,9.851776181043458e-05,0.0,3,9.940762269988953e-05,8.924977452192507e-07,3,8.898608894549495e-07,8.924977452192492e-07,3,-1.7332455787959932e-06,3.0888973353040763e-06,3,-1.851674342731384e-05,0.0,3,0.09360423368178782,0.16681644628437628,3,1.0,0.0,3,16.84762435266748,0.7238121916706919,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,ratio,ratio,0.03,6.112142086029053,3.321284202213476,3,0.014804024870196978,0.03401779610079238,3,6.0271860758463545,3.3707605731211356,3,0.3417154947916667,0.10730927085276341,3,0.025379256966213386,0.014193587001081417,3,0.0042107971385121346,0.0,3,1.679299960718102e-06,3.4601761453466073e-06,3,0.6928643584251404,0.0002718005590584354,3,0.5108235677083334,0.008837530926151646,3,0.5131762425104777,0.01057513079312975,3,0.0034608981804922223,0.005332506931284837,3,0.0017219276633113623,0.0041759285165473125,3,0.001009104404753695,0.000822536871249978,3,0.0009868171182461083,0.0007851680007829564,3,0.37264488140741986,0.24174000988485955,3,1.0000025737260294,0.0,3,9.851015870339942e-05,0.0,3,9.929546134270552e-05,7.817486956540748e-07,3,7.853026393060944e-07,7.817486956540768e-07,3,-1.5912256626909231e-06,3.2366407469145206e-06,3,-1.9482732504225357e-05,0.0,3,0.0816736390722309,0.16612868580998932,3,1.0,0.0,3,16.84762435266748,0.7238121916706919,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,ratio,ratio,0.1,4.629427671432495,2.6334994159787053,3,0.02084996271878481,0.027105882371409946,3,4.5135453542073565,2.705957085397476,3,0.4471842447916667,0.14060302845301123,3,0.02461472184707721,0.014756998355437563,3,0.0054535227827727795,0.0,3,2.9504932020548344e-06,4.18632531865631e-06,3,0.6934020320574442,0.00030440904000080633,3,0.4993489583333333,0.0024937424228588124,3,0.49825112024943036,0.0058423463635880035,3,0.0024314293987117708,0.007382498969753995,3,0.0028498145402409136,0.008057190312400512,3,0.0010124171773592632,0.0007762252573282427,3,0.0009664965521854659,0.0007101354990709552,3,0.3386245456834634,0.34370622498350945,3,0.9999980922863188,0.0,3,9.840751993400998e-05,0.0,3,9.900275720628052e-05,6.247854778146722e-07,3,5.952372722705244e-07,6.247854778146703e-07,3,-3.003886569091758e-06,3.717188268542764e-06,3,-2.914789177297014e-05,0.0,3,0.10305673537176252,0.1275285464038206,3,1.0,0.0,3,16.84762435266748,0.7238121916706919,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,ratio,ratio,0.3,3.299424330393473,1.777721318120206,3,0.109072245657444,0.09247493063222764,3,3.2164566119511924,1.8453341465813966,3,0.5015462239583334,0.14956265376532504,3,0.025005482758084934,0.014346057042272372,3,0.007774232886731625,0.0,3,1.8817670024873223e-05,1.5293223355704558e-05,3,0.6933355927467346,0.00020038929990606996,3,0.5030110677083334,0.0029533280129596493,3,0.5006782611211141,0.0025351380329174324,3,0.00368665368296206,0.008695459329101703,3,0.0037968062485257783,0.008878224275950208,3,0.000989675735278676,0.000762701729786848,3,0.0009264333639293909,0.0006758640058381275,3,0.4795580208301544,0.19300107600243638,3,0.9999953406324736,0.0,3,9.646524784960363e-05,0.0,3,9.648712558667052e-05,1.3075906073216434e-07,3,2.1877737066912828e-08,1.307590607321625e-07,3,-2.0017797879039475e-05,1.4939815826681829e-05,3,-6.120154110125149e-05,0.0,3,0.3270799643087768,0.2441084906990411,3,1.0,0.0,3,16.84762435266748,0.7238121916706919,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,ratio,ratio,0.7,3.2344063917795816,1.9221883577643428,3,0.2794390668471654,0.09815470183689287,3,3.331444025039673,1.9157244407107321,3,0.572998046875,0.10692801961784634,3,0.022281375713646412,0.012812754857135502,3,0.0066882031969726086,0.0,3,3.62462918322611e-05,7.180181168952401e-06,3,0.6933664480845133,0.00014115317886454143,3,0.4951985677083333,0.004536900997645305,3,0.4949214458465576,0.0037367356224352532,3,-3.419897984713316e-05,0.008362370640969036,3,0.0002449006230259935,0.008046124683069863,3,0.0008795415051281452,0.0007676450234167856,3,0.0008346604493757089,0.0007456823335249004,3,0.5615833202997843,0.13009482873834474,3,1.0000039030088368,0.0,3,8.6408589483976e-05,0.0,3,8.611284879909052e-05,4.4320016872123275e-08,3,-2.9574068488547826e-07,4.4320016872123275e-08,3,-3.787127706722542e-05,8.318835789165958e-06,3,-4.580395175999096e-05,0.0,3,0.8268124389281494,0.18161829862969006,3,1.0,0.0,3,16.84762435266748,0.7238121916706919,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,ratio,ratio,1.5,4.109134912490845,2.3749389669609284,3,0.2938484475016594,0.23108783294752114,3,4.263038436571757,2.494921719842904,3,0.6279296875,0.09825469709044801,3,0.02077657791475455,0.012159387658727133,3,0.004873654805123806,0.0,3,3.18050806527026e-05,2.4385929021764206e-05,3,0.6932175556818644,0.00010519732373032433,3,0.49853515625,0.011970361984503186,3,0.5011926889419556,0.00784068783761496,3,-0.0009316937842716774,0.014945960946534652,3,-0.0014027877089877923,0.014096615829997659,3,0.0012712747557088733,0.0010456495199795022,3,0.0011295457079540938,0.0009653173736829248,3,0.3895634474853675,0.3807446895443144,3,1.0000049080243272,0.0,3,5.5249055786983125e-05,0.0,3,5.4976521724342226e-05,2.3394706077962189e-07,3,-2.725340626408972e-07,2.3394706077962096e-07,3,-3.2497988029522364e-05,2.4645835641058278e-05,3,-2.402067325792116e-05,0.0,3,1.3529174507548698,1.0260260141930437,3,1.0,0.0,3,16.84762435266748,0.7238121916706919,3,35329.0,0.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
0.03,8192,separate_dsm,separate_dsm,0.03,792.8095092773438,261.3598758529066,3,0.022648265430082876,0.04079926506100795,3,792.8315022786459,261.3236355059091,3,0.4178873697916667,0.06957465256624676,3,3.3384526570638022,1.1003807793364944,3,0.0042107971385121346,0.0,3,0.00020561423055672398,0.00042603233725560757,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000025737260294,0.0,3,9.851015870339942e-05,0.0,3,0.012733186752428044,0.007981627315988558,3,0.012634676593724645,0.007981627315988558,3,-0.00021513583664249883,0.00040465422239584865,3,-1.9482732504225357e-05,0.0,3,11.042385178559568,20.769890584295013,3,1.0,0.0,3,25.11720450199209,0.8842605086443308,3,70916.0,0.0,3,,,0,0.7970011830329895,0.05649628020501624,3,0.670479973157247,0.01413501544815426,3,0.9492002924283346,0.10443521721889389,3,0.8463541666666666,0.01323173117623871,3,5.9145401318868,0.6507441341994343,3,6.231077194213867,0.0,3,24.672448476155598,2.181400503313146,3,0.7898887197176615,0.04085290704095409,3,0.6766376495361328,0.025336954523880486,3,0.9617002407709757,0.03422024411698466,3,0.8548177083333334,0.026940044970268348,3,5.992459932963054,0.21323012196698665,3,6.231109619140625,0.0,3,25.24924087524414,0.7007610425981111,3,0.7652639945348104,0.12261970934794097,3,0.6688997348149618,0.1827434836591101,3,4.966175715128581,0.35203297810392753,3,4.921883424123128,0.25455906764433806,3,4.63713804880778,0.1537244508235279,3,3.338360071182251,1.1005336375173063,3,0.7174108823140463,0.22022184120343802,3
0.03,8192,separate_dsm,separate_dsm,0.1,284.87169392903644,3.810095790451849,3,0.011827394366264343,0.036735633972947,3,284.8817443847656,3.80220359775069,3,0.5135091145833334,0.06378209845579624,3,1.5536090930302937,0.02073539707003423,3,0.0054535227827727795,0.0,3,9.962480786877374e-05,0.0003128885010031179,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999980922863188,0.0,3,9.840751993400998e-05,0.0,3,0.002284335625904714,9.59386975752227e-05,3,0.0021859281059707046,9.59386975752227e-05,3,-0.00010131003656404355,0.0003057675522335834,3,-2.914789177297014e-05,0.0,3,3.475724328645679,10.490211594552862,3,1.0,0.0,3,25.11720450199209,0.8842605086443308,3,70916.0,0.0,3,,,0,0.693157970905304,0.006178437753516554,3,0.7210503617922465,0.00603944257760804,3,0.7367715438206991,0.018782727362528125,3,0.9091796875,0.0033563786828289845,3,4.115852514902751,0.1049265892101746,3,5.586334705352783,0.0,3,16.579945882161457,0.5051575537576097,3,0.7172784606615702,0.020720710458959134,3,0.6987115740776062,0.018604302663387817,3,0.74598761399587,0.019814799213613093,3,0.8800455729166666,0.022719949207025247,3,4.167302926381429,0.11069127563686773,3,5.586289882659912,0.0,3,16.258416493733723,0.10327709765073986,3,0.9232065081596375,0.0048078439880340626,3,0.3943057854970296,0.009237905399901528,3,3.8722123305002847,0.03451477998008073,3,4.006925185521443,0.1157518378884768,3,3.863264322280884,0.0447715571725002,3,1.5535541772842407,0.02077845055409202,3,0.4022091031074524,0.009798323018747916,3
0.03,8192,separate_dsm,separate_dsm,0.3,87.51004791259766,29.963598869416444,3,0.0037879979548354945,0.1367034606032765,3,87.50759251912434,30.08522188867622,3,0.5345052083333334,0.05919558539211657,3,0.6803043981393179,0.2338895094183429,3,0.007774232886731625,0.0,3,0.0001643642996593068,0.0006870862936905164,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999953406324736,0.0,3,9.646524784960363e-05,0.0,3,0.0002833456350664933,0.00010195486898068043,3,0.00018688038721688968,0.00010195486898068044,3,-0.00016191158156428242,0.0006919814491044184,3,-6.120154110125149e-05,0.0,3,2.6455474592774846,11.306601707293746,3,1.0,0.0,3,25.11720450199209,0.8842605086443308,3,70916.0,0.0,3,,,0,0.48523247241973877,0.00975728222248044,3,0.8744524319966634,0.005493650929359677,3,0.8809333244959513,0.020936141772822006,3,0.932373046875,0.003929071518415791,3,2.6426398754119873,0.06280469735431479,3,2.9998183250427246,0.0,3,6.932857990264893,0.20766988490203614,3,0.4840673804283142,0.009977840364193566,3,0.875680148601532,0.005486481474161346,3,0.9104481736818949,0.005798907911766766,3,0.9396158854166666,0.009693130989568872,3,2.7312920093536377,0.017396414023072612,3,2.9999423027038574,0.0,3,7.175202369689941,0.08264348587208899,3,0.8833504319190979,0.06547302976915628,3,0.4666423002878825,0.1556639241861088,3,1.4556092818578084,0.029270099828691807,3,1.452174186706543,0.029932941359432863,3,1.4105312029520671,0.007381530533221248,3,0.6803234815597534,0.23294397430803093,3,0.4828995068868001,0.16717517660889997,3
0.03,8192,separate_dsm,separate_dsm,0.7,32.38350296020508,9.508425526706702,3,0.06458049764235814,0.16492293316104714,3,32.4321715037028,9.579603086025912,3,0.4667154947916667,0.07005020952141208,3,0.21691295504570007,0.06407033229643261,3,0.0066882031969726086,0.0,3,0.0001131771665920193,0.0002117264939851936,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000039030088368,0.0,3,8.6408589483976e-05,0.0,3,9.062987884349512e-05,2.867060771107815e-06,3,4.221289359519123e-06,2.86706077110781e-06,3,-0.00010975040224749822,0.00020692064734018276,3,-4.580395175999096e-05,0.0,3,2.3960902505220854,4.517528278442663,3,1.0,0.0,3,25.11720450199209,0.8842605086443308,3,70916.0,0.0,3,,,0,0.12355195234219234,0.02194416736630067,3,0.9922555883725485,0.002766350248558197,3,0.9803724884986877,0.007757429469624252,3,0.9833984375,0.003173828125,3,1.2891995112101238,0.010201084376924225,3,1.3150098323822021,0.0,3,1.682201584180196,0.017408785124313774,3,0.1277827968200048,0.027713138025132235,3,0.9920032620429993,0.0033336393090679373,3,1.0198154052098591,0.011503278913934021,3,0.9785970052083334,0.0036648210446607247,3,1.3410725990931194,0.01512695775422134,3,1.3150150775909424,0.0,3,1.749385674794515,0.01412618315388847,3,0.15740933020909628,0.3277883065863814,3,1.2855327526728313,0.2346988406037949,3,0.16247203449408212,0.02885680318075298,3,0.1680363118648529,0.036443193175156305,3,0.1245517482360204,0.013541529973767747,3,0.21658745408058167,0.0635942779729766,3,1.763385534286499,0.6196004875286837,3
0.03,8192,separate_dsm,separate_dsm,1.5,23.361048380533855,2.205532018572183,3,0.06278450042009354,0.22564894197731047,3,23.40306027730306,2.2191974227835707,3,0.4725748697916667,0.1862172648018611,3,0.11405842751264572,0.010815602363866651,3,0.004873654805123806,0.0,3,3.568711326806806e-05,0.00013255149003080485,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000049080243272,0.0,3,5.5249055786983125e-05,0.0,3,5.530987716022587e-05,1.3349863840864356e-06,3,6.08213732427527e-08,1.3349863840864339e-06,3,-3.7095296827881586e-05,0.0001383706361781975,3,-2.402067325792116e-05,0.0,3,1.5443071236835084,5.7604811777108615,3,1.0,0.0,3,25.11720450199209,0.8842605086443308,3,70916.0,0.0,3,,,0,0.12905112405618033,0.011711739529566908,3,0.9937864939371744,0.0018194160631929135,3,1.0596786737442017,0.006729761610100013,3,0.9795735677083334,0.011119348068978036,3,0.6853243311246237,0.004352334721423484,3,0.6467283964157104,0.0,3,0.44046786427497864,0.0035447750838171394,3,0.15469539165496826,0.02164904395942859,3,0.9941874941190084,0.0017224270293394878,3,1.105122725168864,0.022659582099015863,3,0.9888509114583334,0.005727339944633111,3,0.7147277593612671,0.014654881679242325,3,0.6467406153678894,0.0,3,0.45955605308214825,0.0094184918861505,3,0.2493929664293925,0.0831251089126122,3,1.229285756746928,0.0712482865105164,3,0.08346103131771088,0.007574314531572417,3,0.10004778703053792,0.014001312200977613,3,0.07284500449895859,0.002950565021223355,3,0.11385368307431538,0.010749000487644659,3,1.5634607474009197,0.14402308730096486,3
0.03,8192,shared_dsm,shared_dsm,0.03,185.85528564453125,3.9043412128216617,3,-0.0171621583091716,0.04527254007309145,3,185.83543904622397,3.940663312179058,3,0.405517578125,0.02914491023650771,3,0.7825153271357218,0.0165933507193677,3,0.0042107971385121346,0.0,3,-5.48552167553377e-05,0.00014720992865512064,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000025737260294,0.0,3,9.851015870339942e-05,0.0,3,0.0008297069269294881,9.276666212507627e-05,3,0.0007311967682260887,9.276666212507627e-05,3,3.435717045767705e-05,9.790851861795999e-05,3,-1.9482732504225357e-05,0.0,3,-1.7634677502360498,5.025399727513884,3,1.0,0.0,3,19.537193282623775,0.6316921109364123,3,37538.0,0.0,3,,,0,0.7313429514567057,0.05533005268014496,3,0.7369461456934611,0.05633062471003346,3,1.0228424866994221,0.07113961851574281,3,0.8868815104166666,0.03010099788122708,3,6.3734103838602705,0.4432764017942544,3,6.231077194213867,0.0,3,29.3658447265625,4.293482664832896,3,0.7351432840029398,0.06837906361537613,3,0.7310296098391215,0.055179169700856456,3,1.0128215352694194,0.028392928983616787,3,0.88134765625,0.027466634102527362,3,6.311002095540364,0.17691959656269404,3,6.231109619140625,0.0,3,28.78598467508952,2.9727143465805415,3,0.985295832157135,0.002254646268928191,3,0.17198529342810312,0.012745514549146408,3,4.55705451965332,0.3447658832059326,3,4.580758571624756,0.42607746727401613,3,4.55222209294637,0.38593176496546233,3,0.7825988928476969,0.01644036906822429,3,0.17263194421927133,0.012893576695375393,3
0.03,8192,shared_dsm,shared_dsm,0.1,91.58012135823567,21.37738053851483,3,-0.013997121791665753,0.032114208072790904,3,91.56045532226562,21.41039315066547,3,0.5105794270833334,0.01643618320465536,3,0.49932703375816345,0.1167620739717015,3,0.0054535227827727795,0.0,3,-2.4696613763808273e-05,7.143314887790147e-05,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999980922863188,0.0,3,9.840751993400998e-05,0.0,3,0.0003399164717824372,8.220714496070183e-05,3,0.00024150895184842718,8.220714496070184e-05,3,2.394695932175982e-05,7.394775584274218e-05,3,-2.914789177297014e-05,0.0,3,-0.8215674570318899,2.536984712949858,3,1.0,0.0,3,19.537193282623775,0.6316921109364123,3,37538.0,0.0,3,,,0,0.646152933438619,0.06065983839016121,3,0.7608800729115804,0.04979966026698722,3,0.7653323610623678,0.0223958723710007,3,0.920166015625,0.019604355370981184,3,4.275402704874675,0.12511081576734034,3,5.586334705352783,0.0,3,18.195339838663738,1.7292263539999286,3,0.6460024317105612,0.07018925137500319,3,0.7613523999849955,0.05866011642826107,3,0.7570329904556274,0.014527201527436483,3,0.9185384114583334,0.020614106355083286,3,4.229005495707194,0.08115304068238204,3,5.586289882659912,0.0,3,17.98494529724121,1.4106350338205835,3,0.9906312425931295,0.0024663652670164748,3,0.1371012752254804,0.01894777305918545,3,3.609626372655233,0.33886609835393383,3,3.6087567806243896,0.39209749172096675,3,3.6005791823069253,0.3612346102295143,3,0.49943430225054425,0.11658203846541478,3,0.13743688662846884,0.019079333440121454,3
0.03,8192,shared_dsm,shared_dsm,0.3,25.3325621287028,6.720311017952318,3,0.0017527639865875244,0.04793481250846892,3,25.31363805135091,6.769892410416592,3,0.515380859375,0.03531947919355763,3,0.19679411252339682,0.05263071413577081,3,0.007774232886731625,0.0,3,1.47293831105344e-05,6.8175749370942e-05,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.9999953406324736,0.0,3,9.646524784960363e-05,0.0,3,0.00011459654912332624,4.796229562882642e-06,3,1.8131301273722624e-05,4.796229562882642e-06,3,-1.1712069770765948e-05,6.540056617332222e-05,3,-6.120154110125149e-05,0.0,3,0.19136887013007667,1.068609793095306,3,1.0,0.0,3,19.537193282623775,0.6316921109364123,3,37538.0,0.0,3,,,0,0.4438773492972056,0.03281454508104847,3,0.8957707484563192,0.01590238726483469,3,0.8958848118782043,0.01128690000542977,3,0.9513346354166666,0.005493616156164592,3,2.6874917348225913,0.03385851884843608,3,2.9998183250427246,0.0,3,7.22139851252238,0.13524587787860803,3,0.44365860025087994,0.039473479258714764,3,0.8958991169929504,0.019244120177233676,3,0.8920642932256063,0.0169515058580035,3,0.9496256510416666,0.007502443127601412,3,2.6761414210001626,0.05085360565932079,3,2.9999423027038574,0.0,3,7.191166877746582,0.11407672255694502,3,0.9890761971473694,0.004304017947118733,3,0.14655574411153793,0.028278239576817108,3,1.3315513928731282,0.09843763156433877,3,1.330950180689494,0.11841819466402302,3,1.327540914217631,0.10688902234950837,3,0.1969412366549174,0.05224526029924026,3,0.146981048087279,0.02852274824121666,3
0.03,8192,shared_dsm,shared_dsm,0.7,7.991967995961507,2.827837286827559,3,0.0818239798148473,0.01615641005905377,3,8.003870646158854,2.867643757437478,3,0.551025390625,0.03241558703379226,3,0.05353151261806488,0.019179383618421066,3,0.0066882031969726086,0.0,3,3.000475226144772e-05,1.4029749217326057e-05,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000039030088368,0.0,3,8.6408589483976e-05,0.0,3,8.668823723264665e-05,1.0691202141269786e-07,3,2.796477486706528e-07,1.0691202141269883e-07,3,-3.114047112758246e-05,1.4349581798413638e-05,3,-4.580395175999096e-05,0.0,3,0.6798642896743067,0.31328261529931517,3,1.0,0.0,3,19.537193282623775,0.6316921109364123,3,37538.0,0.0,3,,,0,0.13176610072453818,0.031613092923051415,3,0.9909869829813639,0.004337716054397535,3,0.9911011258761088,0.01616397540195075,3,0.9775390625,0.00281556703971455,3,1.3033076922098796,0.021255785614164812,3,1.3150098323822021,0.0,3,1.6984935998916626,0.03493428137232837,3,0.12832368413607279,0.03579232929508672,3,0.991361161073049,0.004573673004855765,3,0.9901883800824484,0.018554841370771104,3,0.9785970052083334,0.007589331661480654,3,1.3021126588185628,0.02439988602714123,3,1.3150150775909424,0.0,3,1.6976032257080078,0.039613388874998934,3,0.9317708611488342,0.05657864022482389,3,0.34372393786907196,0.1834331699144548,3,0.17327371736367544,0.04157153584728152,3,0.1687475840250651,0.04706745469833445,3,0.16848444193601608,0.045880938363138724,3,0.05345190564791361,0.018913148448259896,3,0.3519031157096227,0.19163570563669177,3
0.03,8192,shared_dsm,shared_dsm,1.5,3.098563035329183,0.14414610945457276,3,0.2173987627029419,0.16209074204183752,3,3.1607516606648765,0.25057630620562377,3,0.7184244791666666,0.14323718886595332,3,0.01540441190203031,0.0012212225624056447,3,0.004873654805123806,0.0,3,1.6831804259709315e-05,1.3760435621820497e-05,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1.0000049080243272,0.0,3,5.5249055786983125e-05,0.0,3,5.513811587186813e-05,1.4539501262288582e-07,3,-1.1093991511498598e-07,1.4539501262288725e-07,3,-1.7268526001852576e-05,1.4270468621004817e-05,3,-2.402067325792116e-05,0.0,3,0.7189026642356096,0.5940911175875941,3,1.0,0.0,3,19.537193282623775,0.6316921109364123,3,37538.0,0.0,3,,,0,0.12911269068717957,0.013935974167052084,3,0.993542472521464,0.001267870217572604,3,1.0556089480717976,0.009736898526405195,3,0.9730631510416666,0.011070998955520142,3,0.6826923290888468,0.0062971448560541045,3,0.6467283964157104,0.0,3,0.43866319457689923,0.003712063565507541,3,0.12685583531856537,0.012415906842977812,3,0.9933010339736938,0.0015255942151261546,3,1.0462645292282104,0.0076482541178939925,3,0.9701334635416666,0.013950950985741988,3,0.6766617298126221,0.004946437203159431,3,0.6467406153678894,0.0,3,0.4346934159596761,0.0033340724104540817,3,0.983456035455068,0.004898223988889575,3,0.18385707835356394,0.023145335877249283,3,0.08350084722042084,0.009012787428879565,3,0.0820428157846133,0.008029867789607483,3,0.08243462940057118,0.008459991678969787,3,0.01510132538775603,0.0007025181864755341,3,0.18466470142205557,0.0234652570042055,3
