index,noise_time,correction_active,future_time,current_gap_rms,future_gap_rms,pullback_rms,pullback_gain,pullback_raw_cosine,pullback_current_cosine,future_current_cosine,pullback_fallback,future_fallback,selected_direction_rms,selected_current_cosine,selected_current_norm_ratio,zero_current_gap
0,1.0,True,0.96875,0.08996558219434754,0.16266873454855335,0.2998608941993406,1.7757449448108673,0.8182275344527536,0.09125194011704157,0.1325972753059637,0.0,0.0,0.08996558192396356,0.09125193974749334,1.000000002403413,0.0
1,0.9987389445304871,True,0.9674889445304871,0.0844750807079817,0.1671588231298712,0.31707751823048436,1.8352961424858338,0.8054927585105742,0.10287680477039973,0.15213337013190012,0.0,0.0,0.08447508055776838,0.10287680486609471,1.0000000016823891,0.0
2,0.9974554777145386,True,0.9662054777145386,0.08098413403176012,0.1711096063316349,0.3267025607187421,1.850475182456355,0.799583867672951,0.11950948901592769,0.1752599576608308,0.0,0.0,0.08098413419699477,0.11950948898635444,1.0000000055278502,0.0
3,0.996148943901062,True,0.964898943901062,0.07947118813171983,0.17464036876035313,0.33201879413137514,1.8508874639388053,0.7950122144914442,0.1442528773087918,0.20542132714763284,0.0,0.0,0.07947118834201847,0.14425287616012933,1.0000000064892154,0.0
4,0.9948186874389648,True,0.9635686874389648,0.08041622306430532,0.17799509881484893,0.3332493623658534,1.837736274926893,0.7933886704906341,0.1748105365906902,0.2394545657500144,0.0,0.0,0.08041622274885735,0.1748105364855409,0.9999999997596587,0.0
5,0.9934640526771545,True,0.9622140526771545,0.0840792620043841,0.18133514738010784,0.34722700624937014,1.88297405406352,0.7891743874117252,0.209011948383939,0.2750258378143753,0.0,0.0,0.0840792620945121,0.2090119466461587,1.0000000050471676,0.0
6,0.9920844435691833,True,0.9608344435691833,0.09000311151988083,0.1845074745736295,0.3463805456675829,1.8485601217516008,0.7854813738696037,0.24729017915360013,0.3116025584149024,0.0,0.0,0.09000311162503015,0.24729017929536395,1.000000006969898,0.0
7,0.9906790852546692,True,0.9594290852546692,0.09727990936728255,0.18764421328782074,0.3515035651864544,1.8449434993728515,0.7873577060959032,0.2889486442793221,0.3462385796010494,0.0,0.0,0.09727990942736787,0.28894864125768727,1.0000000057681915,0.0
8,0.9892473220825195,True,0.9579973220825195,0.105473376960764,0.19077651866621548,0.35014606874075627,1.808343986349721,0.7931685685630767,0.32900282659477764,0.37865626700823346,0.0,0.0,0.105473376960764,0.32900282583244506,1.0000000040858024,0.0
9,0.9877883195877075,True,0.9565383195877075,0.11380122097269181,0.19391192159345072,0.3475500300166107,1.7661895160713503,0.8008303058243567,0.3696946213697834,0.40989782366781463,0.0,0.0,0.11380122091260648,0.3696946227141926,1.0000000084119458,0.0
10,0.9863013625144958,True,0.9550513625144958,0.12248748609976422,0.19690692881422658,0.34801113749704055,1.7393912187507075,0.8075800951450102,0.40723574014696023,0.44032411643814656,0.0,0.0,0.12248748597959357,0.4072357416828914,1.0000000048068263,0.0
11,0.9847856163978577,True,0.9535356163978577,0.13164241029129875,0.19970621895645896,0.350017934316589,1.7219660988738459,0.8116666554443298,0.43959899779762174,0.47002329268763143,0.0,0.0,0.13164240981061612,0.43959899677617115,1.0000000036051195,0.0
12,0.9832402467727661,True,0.9519902467727661,0.14097897227733366,0.20228720264088723,0.34808536667016243,1.688338055245338,0.821191820285974,0.47397334812088837,0.4993372605813126,0.0,0.0,0.14097897221724834,0.4739733499685122,1.000000004566485,0.0
13,0.9816642999649048,True,0.9504142999649048,0.15014376115774916,0.20445153321469983,0.33622870744476396,1.6202745504917637,0.8321801926339826,0.503748907677589,0.5258762850275924,0.0,0.0,0.15014376172855978,0.5037489096904474,1.0000000117767243,0.0
