primary_samples,generated_paths,full_calls_per_output,prefix_calls_at_inference,seconds,arm,fid,inception_score,newly_generated,stored_at,delta_from_original
400,400,224,0,59.3654200010933,mlp,77.99673472852254,60.0614013671875,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/mlp,0.5632491884711044
400,400,224,0,59.753782025072724,adaln_fresh,77.73128609835965,59.19636154174805,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/adaln_fresh,0.29780055830821084
400,400,224,0,60.37048603640869,adaln_warm,77.72697232701302,59.47264862060547,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/adaln_warm,0.29348678696158004
400,400,224,0,60.320836276281625,native_base,77.43348554005144,60.070255279541016,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/native_base,0.0
400,400,224,0,62.857559393160045,native_half,86.57818997403331,46.849334716796875,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/native_half,9.144704433981872
400,400,224,0,64.87845586938784,adg,77.2239380042567,58.237884521484375,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/adg,-0.20954753579474072
400,400,224,0,63.87090375972912,apg,76.65156277181796,59.83101272583008,True,/home/zhoushunyu/data/eqvae/experiments/cfg_null_readout_20260913/sit_small/screen_400/apg,-0.7819227682334713
