family,seed,time,relation,samples,valid_rate,cosine_mean,cosine_std,cosine_q05,cosine_median,cosine_q95,coefficient_mean,coefficient_std,coefficient_q05,coefficient_median,coefficient_q95,nominal_rms_mean,nominal_rms_std,nominal_rms_q05,nominal_rms_median,nominal_rms_q95,current_rms_mean,current_rms_std,current_rms_q05,current_rms_median,current_rms_q95,current_over_nominal_rms_mean,current_over_nominal_rms_std,current_over_nominal_rms_q05,current_over_nominal_rms_median,current_over_nominal_rms_q95,change_rms_mean,change_rms_std,change_rms_q05,change_rms_median,change_rms_q95,change_over_nominal_rms_mean,change_over_nominal_rms_std,change_over_nominal_rms_q05,change_over_nominal_rms_median,change_over_nominal_rms_q95,delta_cosine_nominal_mean,delta_cosine_nominal_std,delta_cosine_nominal_q05,delta_cosine_nominal_median,delta_cosine_nominal_q95,delta_parallel_rms_mean,delta_parallel_rms_std,delta_parallel_rms_q05,delta_parallel_rms_median,delta_parallel_rms_q95,delta_orthogonal_rms_mean,delta_orthogonal_rms_std,delta_orthogonal_rms_q05,delta_orthogonal_rms_median,delta_orthogonal_rms_q95,orthogonal_over_current_rms_mean,orthogonal_over_current_rms_std,orthogonal_over_current_rms_q05,orthogonal_over_current_rms_median,orthogonal_over_current_rms_q95,orthogonal_energy_fraction_mean,orthogonal_energy_fraction_std,orthogonal_energy_fraction_q05,orthogonal_energy_fraction_median,orthogonal_energy_fraction_q95,state_shift_rms_mean,state_shift_rms_std,state_shift_rms_q05,state_shift_rms_median,state_shift_rms_q95,state_shift_valid_mean,state_shift_valid_std,state_shift_valid_q05,state_shift_valid_median,state_shift_valid_q95,effective_secant_gain_mean,effective_secant_gain_std,effective_secant_gain_q05,effective_secant_gain_median,effective_secant_gain_q95,anchor_change_rms_mean,anchor_change_rms_std,anchor_change_rms_q05,anchor_change_rms_median,anchor_change_rms_q95,anchor_change_over_nominal_rms_mean,anchor_change_over_nominal_rms_std,anchor_change_over_nominal_rms_q05,anchor_change_over_nominal_rms_median,anchor_change_over_nominal_rms_q95,anchor_change_cosine_nominal_mean,anchor_change_cosine_nominal_std,anchor_change_cosine_nominal_q05,anchor_change_cosine_nominal_median,anchor_change_cosine_nominal_q95
x800,0,0.9900000095367432,replay,512,1.0,0.9937749493401498,0.0143615986471916,0.9916066825389862,0.996397227048874,0.9976532101631164,1.018637756118551,0.0204982463182463,1.0080741941928864,1.0220921635627749,1.0306654632091523,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,0.6576552644837648,0.0888749867902882,0.5343724250793457,0.6428029835224152,0.8244709730148315,1.0249469109112397,0.0090829847924651,1.0129910945892333,1.0258266925811768,1.0352286040782928,0.066960107149498,0.0522107442611575,0.0445411685854196,0.0569047220051288,0.0876404177397489,0.1013312647191924,0.0553259154382382,0.0726506624370813,0.0903821624815464,0.1333745509386062,0.2278790261370886,0.1039767344931852,0.0691070050001144,0.2412542253732681,0.3434940069913864,0.0155575174812838,0.013608530926138,0.0068997042952105,0.0138989663682878,0.0216528777964413,0.0649165733993868,0.050678213161417,0.0429853389039635,0.0550579577684402,0.0870603065937757,0.0960815305661526,0.0545862381910968,0.0684688482433557,0.0848091915249824,0.1292874999344348,0.0122054983357884,0.0270838766981839,0.0046879839850589,0.007192600518465,0.0167162005789577,0.0724933629535371,0.009878671053798,0.0566201008856296,0.0723883546888828,0.0896897815167903,1.0,0.0,1.0,1.0,1.0,0.9164407099597156,0.6694431196178182,0.7594855189323425,0.779851496219635,1.1976056516170497,0.0814858263984206,0.0618708000167797,0.0547039084136486,0.0696294642984867,0.1047235012054443,0.1234501737490063,0.0655483868699746,0.088893823698163,0.1104011759161949,0.1600942760705947,0.2212489890589495,0.0996439381130208,0.0748900234699249,0.236432671546936,0.3327347621321678
x800,1,0.0199999995529651,closed,512,1.0,0.9999157986603676,4.3112848418781874e-05,0.9998724341392518,0.9999229907989502,0.9999511241912842,1.0005067231832072,0.004078813338896,0.9963976383209228,0.9999675154685974,1.006497323513031,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.020861081615294,0.0057715538772426,0.0146714688278734,0.01977816876024,0.0303500880487263,1.0005910495528951,0.0040986517502482,0.9964763700962068,1.000035524368286,1.0065726935863497,0.0002765434864215,0.0001467587857112,0.0002097771386615,0.0002365059845033,0.0005064043856691,0.013159602503947,0.0035524780198724,0.0101216616109013,0.0125699350610375,0.016911910008639,0.0168615274198842,0.2029705026422937,-0.2831048116087913,-0.0027567644137889,0.4323542177677154,5.28524350298272e-05,0.0001326344216407,9.099543092361272e-07,1.7822239897213876e-05,0.0002177278853196,0.0002628403272808,9.24828647907157e-05,0.0002096871656249,0.0002359550999244,0.0004363449290394,0.0127187630132539,0.0025759243987196,0.0098944562021642,0.0124097480438649,0.0159725125879049,0.0001683893594019,8.620307334088483e-05,9.790028307179454e-05,0.0001540018711239,0.0002551312340074,0.0003979857092417,9.723363678676368e-05,0.0002885863112169,0.0003813391231233,0.0005489521805429,1.0,0.0,1.0,1.0,1.0,0.6820310745388269,0.1669057980770582,0.5495044201612472,0.6518731713294983,0.9273053646087644,0.000986227257556,0.001092368775028,0.0003515022486681,0.0005859147640876,0.0032528652925975,0.0434777523205411,0.0346213452948018,0.0199864468537271,0.0298379939049482,0.1306952513754367,-0.0919787287433564,0.3948123197485751,-0.6410765677690506,-0.1331544294953346,0.6192138880491257
x800,1,0.0199999995529651,frozen,512,1.0,0.9999160880688578,4.210878659671342e-05,0.9998728960752488,0.9999229907989502,0.9999499619007112,1.0004890697309747,0.0040325403913058,0.9963602036237716,0.9999453723430634,1.006351101398468,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208605403404362,0.0057701214035343,0.0146712288726121,0.0197771554812788,0.030343728326261,1.000573103548959,0.0040510892300517,0.9964251428842544,1.0000218749046326,1.006425940990448,0.0002759923153803,0.0001440951213018,0.0002094202289299,0.0002365103428019,0.0005135191575391,0.0131412577520677,0.0034793241314504,0.0100605817046016,0.0125427371822297,0.0169831961393356,0.016428378742944,0.2039661438785532,-0.2897303342819214,-0.0041873992886394,0.4324807941913604,5.281394325935829e-05,0.00013036437395,1.380620057034321e-06,1.8117238141712733e-05,0.0002151709573809,0.0002624035264489,9.112759242687352e-05,0.000208848343027,0.0002353702075197,0.0004300067172152,0.012703015223451,0.0025421575052987,0.0100005833432078,0.0124111995100975,0.0159487660042941,0.0001678165389051,8.41959823664525e-05,0.0001000121348624,0.0001540378798381,0.0002543976399465,0.0003977591792363,9.66164366080804e-05,0.0002885106237954,0.0003810401685768,0.000548075052211,1.0,0.0,1.0,1.0,1.0,0.6815654371166602,0.1649403192791713,0.548224025964737,0.6520828008651733,0.9315695911645888,0.0009835442274379,0.0010840477681707,0.0003491811585263,0.0005790613649878,0.0032503232825547,0.0433854550647083,0.0344031951972781,0.0197666412219405,0.0297498609870672,0.1308525115251541,-0.092028254757821,0.3947293200930667,-0.6403079450130462,-0.1318907961249351,0.6200539171695709
x800,1,0.0199999995529651,replay,512,1.0,0.999917511944659,3.816039061067718e-05,0.9998751670122148,0.9999238848686218,0.999951833486557,1.0004521165974438,0.0038414793660821,0.9964064508676528,0.999967247247696,1.0062745809555054,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208593987572385,0.0057669358101351,0.0146725091617554,0.0197781752794981,0.030343454144895,1.000534706749022,0.0038574433979478,0.9964869350194931,1.0000515580177307,1.0063469052314755,0.0002728893043695,0.0001343681276872,0.0002100747537042,0.000235752442677,0.0004861605295445,0.013035018928349,0.0032300758281705,0.0100820092484354,0.0125380987301468,0.0164882123470306,0.0155876898398048,0.201714248278085,-0.2798560008406639,-0.0023882649838924,0.4198911726474761,5.076704520975278e-05,0.0001234146166022,8.87096692281375e-07,1.7647591448621824e-05,0.0002136474795406,0.0002600246541533,8.432339711538746e-05,0.0002097207630868,0.0002348976049688,0.000420005734486,0.0126205726819534,0.0023884445897534,0.0098139492794871,0.0123326969332993,0.0157953984104096,0.0001649723810217,7.630298348580544e-05,9.631362117943354e-05,0.0001520954392617,0.0002494967106031,0.0003971835133711,9.182339587689275e-05,0.0002910165465436,0.0003820609563263,0.0005452931276522,1.0,0.0,1.0,1.0,1.0,0.6767734548775479,0.1593548313047959,0.5465458303689956,0.6474854946136475,0.9151953876018522,0.0009496283083194,0.0010094857602888,0.0003501096725813,0.0005768131231889,0.0030185456154868,0.042051829113916,0.0318344074421332,0.019952399097383,0.0296680219471454,0.1226695362478494,-0.0978288412794086,0.3944049555978222,-0.6429492563009263,-0.1363787055015564,0.614495638012886
x800,1,0.050000000745058,closed,512,1.0,0.999646679032594,0.0012826370943327,0.9990660071372984,0.9998458623886108,0.9999133557081222,1.0007027396932244,0.0123357868394984,0.9845163881778716,1.0006765723228457,1.0177449584007263,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,0.0281818221246794,0.0125280154831813,0.0169508842751383,0.0249937642365694,0.0504313690587878,1.0010566051350906,0.0123036938228523,0.9851783066987992,1.0008820295333862,1.0181701600551605,0.0008111968921582,0.0015895283501193,0.0002624455504701,0.000465967299533,0.0021981764119118,0.0237882060046104,0.0171648381510701,0.0133408901747316,0.0185870826244354,0.0518924975767731,0.0341632072850188,0.320054288426382,-0.5099658340215683,0.0371291972696781,0.5752345293760298,0.0002725444843721,0.0006532342404279,6.41484532479808e-06,9.710957965580748e-05,0.0009319784876424,0.0007350322780439,0.001464055315644,0.0002614322293084,0.0004405233630677,0.0017738212132826,0.0219210336326796,0.0149927290392339,0.0131703218445181,0.0175584023818373,0.0432065412402152,0.0007048746007569,0.0025356279139303,0.0001734574172587,0.0003082975017605,0.0018669990706257,0.0010508621923008,0.0003681872962603,0.0007028051069937,0.0009626499959267,0.0017002656531985,1.0,0.0,1.0,1.0,1.0,0.6324500876944512,0.5285858901597045,0.3506852209568024,0.4797723293304443,1.4572579860687254,0.0046442531910315,0.0056367939604461,0.0009979372494854,0.0027830243343487,0.0155784368049353,0.1496521662847953,0.1214956489896252,0.0503015236929059,0.1092571802437305,0.4117711588740348,0.2193746006582841,0.2973555026523298,-0.2812570229172706,0.2526248842477798,0.6540524423122406
x800,1,0.050000000745058,frozen,512,1.0,0.9996549101779236,0.0011400555703881,0.9990177899599076,0.9998446404933928,0.9999145209789276,1.0005777092883363,0.0122676045126223,0.984651219844818,1.0006831288337708,1.0174231708049777,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,0.028175493776871,0.0125112662146234,0.0169477962888777,0.0249882964417338,0.0504083190113305,1.0009231077274308,0.0122326199397989,0.9848815768957138,1.0009286999702454,1.0178000628948212,0.0008066917129667,0.0015230901458734,0.0002639197395183,0.0004694415110861,0.0022405425785109,0.0237331898806587,0.0166816217309619,0.0133859055582433,0.0185838146135211,0.0522905379533767,0.033115241816068,0.3200653192177285,-0.514605388045311,0.0380989294499158,0.5712123334407806,0.0002714703532688,0.0006421256564845,6.924952890585701e-06,9.856363249127752e-05,0.0009674385015387,0.0007304171947453,0.0013968212359469,0.0002619734921609,0.0004411479167174,0.0018021805910393,0.0218773411706934,0.0145106592283424,0.0130762320477515,0.0176252294331789,0.0443046348169445,0.0006887660476309,0.0022579267705473,0.0001709879252302,0.0003106491349171,0.0019634547352325,0.0010494120680277,0.0003623730918404,0.0007022431876976,0.0009639039344619,0.0016987494484055,1.0,0.0,1.0,1.0,1.0,0.6326505686156452,0.524631176041381,0.3494681507349014,0.4831393212080002,1.477446973323822,0.0046238823416615,0.0055206656478498,0.0009969163511414,0.0027786745922639,0.0153764860238879,0.1492047685678699,0.12024935423046,0.0504147700965404,0.1097922101616859,0.4068223893642425,0.2190973904938431,0.2972549642324756,-0.2802325949072837,0.2522795796394348,0.6529333889484404
x800,1,0.050000000745058,replay,512,1.0,0.9997303317068144,0.0009788650113836,0.999320524930954,0.9998563528060912,0.9999165624380112,1.000498130102642,0.0105779627598552,0.9865174025297164,1.000649392604828,1.0146256029605865,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,0.0281691692744061,0.0124959517910691,0.0169445199891924,0.0249856458976864,0.0503705840557813,1.000767471967265,0.0104918277305612,0.9868128776550292,1.000810623168945,1.014892965555191,0.0007230902194237,0.0013589306195782,0.0002628868489409,0.0004389741370687,0.0018953140592202,0.0215502666269458,0.0136046160961802,0.013129630126059,0.0177959147840738,0.0432346016168594,0.032084182869255,0.3176335616508904,-0.5116586685180664,0.037634901702404,0.5685582607984542,0.000239581771054,0.0005566363385732,6.012633457430639e-06,8.808424172457308e-05,0.0008450469729723,0.0006549228167784,0.0012543747909923,0.0002598211896838,0.0004163783596595,0.0015192384365946,0.0199143448226095,0.0119165731795304,0.0129178975708782,0.0169486617669463,0.0368594769388437,0.0005383084959191,0.0019387946022235,0.0001668724013143,0.000287257193122,0.0013586259039584,0.0010143661387473,0.0003001136877698,0.0007076346635585,0.0009492292592767,0.0014670734875835,1.0,0.0,1.0,1.0,1.0,0.6012442103819922,0.5064223374800204,0.34180359095335,0.4600654244422912,1.3412012398242943,0.003856376774479,0.0041219163368494,0.0009748645534273,0.0025550808059051,0.0118025699164718,0.1259848393310676,0.0860463235380666,0.0477195262908935,0.0997425019741058,0.3136791482567787,0.214290684928244,0.3013631605708852,-0.3102971643209457,0.2468862608075142,0.6580333650112152
x800,1,0.1000000014901161,closed,512,1.0,0.996931110857986,0.0065146933362919,0.9894295781850816,0.998858779668808,0.9997425436973572,1.0010419043246657,0.0404033669692235,0.9390985429286955,1.001978635787964,1.060184371471405,0.0418214415876718,0.0198718070099105,0.0213013843633234,0.036717839539051,0.0779351256787777,0.0419747749474481,0.0198618099210235,0.0213439236395061,0.0367309842258691,0.0818766776472329,1.0041352335829288,0.0406052559350905,0.9478584200143814,1.0030270218849182,1.063473081588745,0.0036272654986646,0.0049425762177075,0.0005477048689499,0.0018906976911239,0.0119624892715364,0.0697840027569327,0.0546383707114112,0.0232263250276446,0.05299599096179,0.1830016978085041,0.0273047066950766,0.3674206037555035,-0.5839056879281997,0.050010023638606,0.5888256639242172,0.0012924538712331,0.0023105778229772,3.166723399772309e-05,0.0005002261605113,0.0052797061391174,0.0032521409410719,0.0044723895149382,0.0005119445500895,0.0017328840331174,0.0100948048289865,0.062541439281631,0.0466779392775172,0.0226872614584863,0.0477616004645824,0.1450145207345485,0.006086006164196,0.0127131316683075,0.0005147133255377,0.0022811869857832,0.021029227040708,0.002763502245898,0.0012925932614258,0.0015619037614669,0.0024034945527091,0.0050260321469977,1.0,0.0,1.0,1.0,1.0,1.0492021999671124,0.8226428348570723,0.3270669013261795,0.8139200508594513,2.572078502178192,0.0140180908299498,0.0138598143530979,0.0034606497734785,0.0098522012121975,0.041959211602807,0.3120038402994396,0.2012503697835374,0.1208122804760933,0.2565207928419113,0.7392225950956345,0.3436181337010566,0.2306034083410411,-0.0573617534711956,0.3651966154575348,0.6701060563325881
x800,1,0.1000000014901161,frozen,512,1.0,0.9969078805297612,0.006844005140025,0.9890246331691742,0.9988178610801696,0.999741616845131,0.9998681882862002,0.0412430868303143,0.93638573884964,1.0016820430755615,1.0567991375923156,0.0418214415876718,0.0198718070099105,0.0213013843633234,0.036717839539051,0.0779351256787777,0.0419038953223207,0.0197641688953858,0.0213403716683387,0.036636509001255,0.0811409682035446,1.0029695731354875,0.0411546149648545,0.9467777252197266,1.0027934312820437,1.0596593379974366,0.0036362055533913,0.005078049003112,0.0005458438274217,0.0018852927023544,0.0121852209325879,0.0696830026390671,0.0552468042722127,0.0234015272930264,0.052456721663475,0.1771579593420028,0.023059298622968,0.3681899864901201,-0.5863783180713653,0.0381275229156017,0.584161552786827,0.0013089046637944,0.0024555102799903,3.0501214678224645e-05,0.0004994361661374,0.0053800964029505,0.0032498403219278,0.0045504066693578,0.000517057016259,0.0017359026242047,0.0100164455827325,0.0625211144451896,0.0471526637719956,0.0227320772595703,0.0486102234572172,0.1477484084665775,0.0061279209233475,0.0133009515958846,0.0005167677241843,0.0023629538482055,0.0218301718123257,0.0027586576716203,0.0012972971044168,0.0015631023037713,0.0024018774274736,0.0049872671021148,1.0,0.0,1.0,1.0,1.0,1.0515519345353823,0.8443035254480091,0.3292139664292335,0.8112336099147797,2.6251924872398376,0.013921620027304,0.013790596821938,0.0034595490433275,0.0096522164531052,0.040366948954761,0.3099720199388684,0.1994951039590587,0.1209011539816856,0.2550907731056213,0.7184721946716308,0.3436603608845416,0.2303968100678814,-0.0644490703940391,0.3661418706178665,0.6726633459329605
x800,1,0.1000000014901161,replay,512,1.0,0.9982760640559718,0.0028852780923316,0.9945070266723632,0.9991520047187804,0.9997865825891494,0.9998811580007896,0.0313929863496528,0.9513831913471222,1.0017756223678589,1.0421462953090668,0.0418214415876718,0.0198718070099105,0.0213013843633234,0.036717839539051,0.0779351256787777,0.0418276705495372,0.0196252377010442,0.02138586724177,0.0368614103645086,0.0795963216572999,1.001589696155861,0.0308819149070572,0.9580242216587068,1.0026496052742004,1.0439100742340088,0.0028293453082142,0.0037099597728505,0.0004935185017529,0.0016233482165262,0.008965873112902,0.0550106319351471,0.0367136086390609,0.0213404215872287,0.0452863201498985,0.1275217778980732,0.0267641639998146,0.3663647266943275,-0.5864186495542526,0.0420610159635543,0.5957657128572463,0.0010143722004587,0.001977142165068,2.1035244935774246e-05,0.0003935594722861,0.0039476830977946,0.0025274983375993,0.0032316957872464,0.0004735534079372,0.0014534564106725,0.0074144490528851,0.0496082680438121,0.0312653548442994,0.0206591457128524,0.0411716159433126,0.1046693082898855,0.0034365934524487,0.0057213817291791,0.0004268036180292,0.0016951549914665,0.0109557866118848,0.0024718671850223,0.0009456555522554,0.0015281898202374,0.0022161855595186,0.0041390900034457,1.0,0.0,1.0,1.0,1.0,0.9436130110407248,0.7412995562651601,0.3074819564819336,0.7314291298389435,2.345627641677856,0.010009900268642,0.0083442985121188,0.0029266068944707,0.0075156516395509,0.0253852838650345,0.226014352592756,0.1095795161470168,0.1051957879215478,0.2014337852597236,0.4320381477475166,0.3606474222107181,0.2291566647542189,-0.0628580497577786,0.386457547545433,0.6799247115850447
x800,1,0.2000000029802322,closed,512,1.0,0.9658193879877216,0.061957848771417,0.8641149729490281,0.9853612184524536,0.997936487197876,0.9809359827777372,0.0945825044108273,0.8270285725593567,0.9916921257972716,1.0985919177532195,0.0646473220513144,0.0255119823118882,0.0317636193707585,0.0605681482702493,0.1099454462528228,0.0658025204102159,0.0268461107240142,0.0318910375237464,0.0603220928460359,0.1155895426869392,1.0171879256376997,0.0974581463497943,0.890611332654953,1.0089081525802612,1.1694370925426485,0.016842777806687,0.0175834938898584,0.00229069449706,0.0116390567272901,0.054958975687623,0.2274495283927535,0.1749438206950631,0.0665694165974855,0.1821930408477783,0.5647827059030532,-0.0533679589537143,0.2913987175340015,-0.5666337043046952,-0.0604064911603927,0.3989906996488571,0.0043933207545912,0.0072422003010812,0.0001164462802989,0.0018644334049895,0.0152630226686596,0.0158850088680537,0.0163950525849433,0.0022304472862742,0.0106600001454353,0.0511800212785601,0.208372651868558,0.1413559302278777,0.0642060343176126,0.1704791337251663,0.5028838127851483,0.0633616342873892,0.101964920213245,0.0041226816596463,0.0290632741525769,0.2532000884413715,0.0089566076035225,0.0047196948016423,0.0040938394377008,0.0076291796285659,0.0178184327669441,1.0,0.0,1.0,1.0,1.0,1.6041853148781229,0.9421557171204008,0.5253814637660981,1.4248198866844175,3.2194745779037475,0.0442655272991032,0.0417167383223639,0.0102494516409933,0.0326815471053123,0.1160843573510646,0.6465240228280891,0.4896473816567879,0.2542681932449341,0.537828117609024,1.3919687807559966,0.3614993321380098,0.1830425791540145,0.0374903682619333,0.3651908785104751,0.6356906712055206
x800,1,0.2000000029802322,frozen,512,1.0,0.9679052559658884,0.0536501573275843,0.8733230382204056,0.9855292737483978,0.9979569971561432,0.9767129322281108,0.0929610384041187,0.8093079566955567,0.9909652769565582,1.0914381742477417,0.0646473220513144,0.0255119823118882,0.0317636193707585,0.0605681482702493,0.1099454462528228,0.0652256145658611,0.0263135145655494,0.0318873347714543,0.0595437455922365,0.113557219132781,1.0091303089866417,0.0867129038857582,0.8803786724805832,1.0045753121376038,1.1398523688316344,0.0162911100717337,0.0159349477389596,0.0023078837199136,0.0114401713944971,0.050822239741683,0.2203340979358472,0.1546679095490429,0.066386105120182,0.1819665804505348,0.5441322922706603,-0.0634555656195345,0.2939072445705957,-0.5748370260000228,-0.067818246781826,0.3907806947827338,0.0043456988284091,0.006801497951641,0.0001046015626343,0.0018505286425352,0.01554487766698,0.0153036299099085,0.0148324093283209,0.0021374052623286,0.0109203825704753,0.0492974251508712,0.2050773707342159,0.1351504087157242,0.0638896655291318,0.1695055142045021,0.4871352806687354,0.0602866864879843,0.0924692847403733,0.0040818905923515,0.0287321200594306,0.2373054638504981,0.0088267036435354,0.0044469350431246,0.0041383686242625,0.0076203416101634,0.017409935221076,1.0,0.0,1.0,1.0,1.0,1.587371624802472,0.8984787512887059,0.5283799976110458,1.421894073486328,3.208896887302397,0.0422454139429646,0.0361911517692759,0.0103991757147014,0.032252138480544,0.1055391728878021,0.6208906323299743,0.434847098342206,0.2580579370260238,0.5260286033153534,1.2122105300426482,0.3631280152585532,0.1820548225912119,0.0416521361097693,0.3736925572156906,0.6328761011362075
x800,1,0.2000000029802322,replay,512,1.0,0.9857496910262852,0.0273848431420878,0.9587499856948852,0.9925836026668547,0.998720446228981,0.989191191853024,0.071637937886668,0.8947402894496918,0.995792269706726,1.0654522955417634,0.0646473220513144,0.0255119823118882,0.0317636193707585,0.0605681482702493,0.1099454462528228,0.0648445851293217,0.0258502060508336,0.031528978049755,0.0594749357551336,0.1113098006695508,1.0037809144705534,0.0813400833837474,0.9127593606710434,1.0031105279922483,1.0816056072711944,0.0110761646043329,0.0105057779165203,0.0018564736528787,0.0079306284897029,0.0308600671589374,0.1519436183698417,0.112849616668271,0.0531236497685313,0.1300114542245865,0.3097139164805412,-0.0451893591457519,0.29427917179783,-0.5413891702890397,-0.038432652130723,0.4215105727314948,0.0029550393968382,0.0046937839201668,9.03603810002096e-05,0.0014079599641263,0.009599129948765,0.0104129495833831,0.0096886640991339,0.0017211641126777,0.0075235250405967,0.0286701320670544,0.1418503706699994,0.0862675509615349,0.0505702629685401,0.1215636655688285,0.2842266783118247,0.0275490823506743,0.0482710302693273,0.0025573707185685,0.014777832198888,0.0807972192764281,0.0068384059859454,0.0027211697221116,0.0037316701957024,0.0062097872141748,0.0119084647856652,1.0,0.0,1.0,1.0,1.0,1.4314787928014994,0.9747770651494382,0.4886786490678787,1.253529667854309,2.7597994327545163,0.0251987065894354,0.0174025666276295,0.0079219241160899,0.0207813689485192,0.0551101192831993,0.3746546167531051,0.1777053367517683,0.2005831018090248,0.3427045345306396,0.6215205401182173,0.4046117701673211,0.1830838920542557,0.0889635547995567,0.4151925891637802,0.6662536501884461
x800,1,0.4000000059604645,closed,512,1.0,0.8373068447399419,0.1255013817179413,0.6004897803068161,0.8769556879997253,0.971817883849144,0.8576875693397596,0.1399396370990089,0.5959483951330184,0.8905296921730042,1.023414772748947,0.1052874849046929,0.0247611130005873,0.0699045643210411,0.1029963828623294,0.1470033079385757,0.1077660427690716,0.0258960758742751,0.0704319290816783,0.1052662245929241,0.1554559729993343,1.026542560546659,0.0976572725067856,0.8818659007549285,1.0190696120262146,1.1753308594226837,0.059424382267025,0.0305773497134754,0.0193052793852984,0.0536229144781827,0.1138941783457994,0.5472888625808991,0.2202326957235927,0.2408932842314243,0.5129786431789398,0.948912525177002,-0.2262835812992989,0.17473035151538,-0.5063895940780639,-0.2347264513373375,0.0595185516402125,0.0167710743092719,0.01686547498194,0.0008648093993542,0.0111119523644447,0.0511052584275603,0.0561460228345822,0.0273556837762701,0.0188090377487242,0.0519027430564165,0.106628805026412,0.5033474352094345,0.17290796291027,0.2357027314603328,0.4805707782506943,0.79962021112442,0.2831974107102724,0.186494780185997,0.0555692026391625,0.230948619544506,0.6393994867801666,0.0332501958037028,0.016313946132937,0.0153150992002338,0.0293968254700303,0.0632702585309743,1.0,0.0,1.0,1.0,1.0,1.7837675999617204,0.4984991758080926,1.076394098997116,1.7561575770378113,2.5516660094261168,0.1345041871027206,0.0788778088993668,0.0441478719934821,0.1142373494803905,0.2954278364777564,1.2661901479004882,0.6751539082410859,0.5456196665763855,1.107538640499115,2.5646831750869747,0.1700311835950287,0.1515550607097945,-0.1221957743167877,0.1837236508727073,0.3888370350003242
x800,1,0.4000000059604645,frozen,512,1.0,0.8516999130952172,0.1134559993189802,0.6357266396284104,0.8845292329788208,0.9716811567544936,0.8649256380740553,0.1322483981036685,0.6102640807628632,0.8907587826251984,1.024397885799408,0.1052874849046929,0.0247611130005873,0.0699045643210411,0.1029963828623294,0.1470033079385757,0.1066823825531173,0.0253796365063032,0.0701018009334802,0.1041227094829082,0.1535934083163738,1.016019048751332,0.0869799307188187,0.8852616727352143,1.011479377746582,1.1540037870407105,0.056434729569446,0.0283120765501979,0.0187102377414703,0.0510395616292953,0.1092993818223476,0.5196685960981995,0.2000421507888752,0.2437401786446571,0.4963104724884033,0.8812683761119843,-0.2265811228883194,0.1743200129102681,-0.5102723717689515,-0.2341841608285904,0.0649583403021097,0.0158985609905704,0.015797289117884,0.0008567591634346,0.0110559700988233,0.0478651199489831,0.0533444811735535,0.0252719084184501,0.0184846794232726,0.0492593701928854,0.098622940480709,0.4845389652473386,0.1644229981582795,0.2362949259579181,0.4664848297834396,0.7718762189149856,0.2617601293968619,0.1721603880264392,0.0558356242254376,0.2176081240177154,0.5958165615797041,0.0313504696732707,0.013657429770097,0.0150240955874323,0.0287316963076591,0.057530822046101,1.0,0.0,1.0,1.0,1.0,1.7855039390269667,0.5101889522546323,1.0683727264404297,1.7407033443450928,2.654895162582397,0.1211110637159436,0.0665632594271401,0.0436506574973464,0.1064296774566173,0.2514663703739642,1.1455293971812353,0.5900938251546932,0.5313129425048828,1.0208129286766052,2.2448508262634275,0.183115120032113,0.1438730812623763,-0.0649231858551502,0.1944849118590355,0.3931675449013709
x800,1,0.4000000059604645,replay,512,1.0,0.9523707494372502,0.0302145595016988,0.8887149780988693,0.9605175256729126,0.9863743752241134,0.9537626598030328,0.0590677895496443,0.8394931077957153,0.9641225636005402,1.0323939979076386,0.1052874849046929,0.0247611130005873,0.0699045643210411,0.1029963828623294,0.1470033079385757,0.1052166072113323,0.0243928271595513,0.070811453834176,0.1026713922619819,0.1463242746889591,1.0011377619812265,0.0479995642564352,0.9204039603471756,1.0059912204742432,1.0784941375255586,0.0325260512272507,0.0154801122776021,0.0126605669036507,0.0297542950138449,0.06371282748878,0.2978317844826961,0.0914522444366934,0.1672793395817279,0.2853227853775024,0.4662342682480812,-0.1341780307277531,0.1647734925156223,-0.4030138984322547,-0.1314588561654091,0.1373313292860983,0.0063046906172772,0.0065478447338295,0.0004004186252132,0.0041328442748636,0.0195219379849731,0.0316189134373416,0.0146708858361866,0.0125993561465293,0.0287846950814127,0.0606379644945263,0.2904937262064777,0.087791048338816,0.1645123533904552,0.2782195210456848,0.458459660410881,0.0920788204202835,0.0562492156878114,0.0270656092092394,0.0774061158299446,0.2101855233311653,0.0195342689603421,0.0059503021908033,0.0115277647506445,0.0185905620455741,0.0300734152086079,1.0,0.0,1.0,1.0,1.0,1.6260627687443048,0.4892111843341186,0.9593159347772598,1.5336304306983948,2.523831439018249,0.0548642158573784,0.0200596369731029,0.0280586191453039,0.0528335068374872,0.0933575861155986,0.518365699244896,0.1392507767602207,0.3384561121463775,0.4981675595045089,0.777012938261032,0.2866405694330751,0.1200762691324862,0.068802298232913,0.2987538129091263,0.4630180940032005
