family,seed,time,relation,samples,valid_rate,cosine_mean,cosine_std,cosine_q05,cosine_median,cosine_q95,coefficient_mean,coefficient_std,coefficient_q05,coefficient_median,coefficient_q95,nominal_rms_mean,nominal_rms_std,nominal_rms_q05,nominal_rms_median,nominal_rms_q95,current_rms_mean,current_rms_std,current_rms_q05,current_rms_median,current_rms_q95,current_over_nominal_rms_mean,current_over_nominal_rms_std,current_over_nominal_rms_q05,current_over_nominal_rms_median,current_over_nominal_rms_q95,change_rms_mean,change_rms_std,change_rms_q05,change_rms_median,change_rms_q95,change_over_nominal_rms_mean,change_over_nominal_rms_std,change_over_nominal_rms_q05,change_over_nominal_rms_median,change_over_nominal_rms_q95,delta_cosine_nominal_mean,delta_cosine_nominal_std,delta_cosine_nominal_q05,delta_cosine_nominal_median,delta_cosine_nominal_q95,delta_parallel_rms_mean,delta_parallel_rms_std,delta_parallel_rms_q05,delta_parallel_rms_median,delta_parallel_rms_q95,delta_orthogonal_rms_mean,delta_orthogonal_rms_std,delta_orthogonal_rms_q05,delta_orthogonal_rms_median,delta_orthogonal_rms_q95,orthogonal_over_current_rms_mean,orthogonal_over_current_rms_std,orthogonal_over_current_rms_q05,orthogonal_over_current_rms_median,orthogonal_over_current_rms_q95,orthogonal_energy_fraction_mean,orthogonal_energy_fraction_std,orthogonal_energy_fraction_q05,orthogonal_energy_fraction_median,orthogonal_energy_fraction_q95,state_shift_rms_mean,state_shift_rms_std,state_shift_rms_q05,state_shift_rms_median,state_shift_rms_q95,state_shift_valid_mean,state_shift_valid_std,state_shift_valid_q05,state_shift_valid_median,state_shift_valid_q95,effective_secant_gain_mean,effective_secant_gain_std,effective_secant_gain_q05,effective_secant_gain_median,effective_secant_gain_q95
x800,0,0.949999988079071,segment_alpha_0.5,512,1.0,0.9232246018946172,0.0393917841904362,0.8494206190109252,0.9320056736469268,0.966494470834732,0.9253362412564456,0.0512584966500656,0.8303741991519928,0.9353781342506408,0.985154503583908,0.1108682545745978,0.0220228582635825,0.0778975736349821,0.1088375486433506,0.1486584514379501,0.1109093155682785,0.0213284251556008,0.078526159748435,0.1094098500907421,0.1459460869431495,1.001964800525457,0.027595840975131,0.952584159374237,1.0046366453170776,1.0424978315830231,0.0433749339899804,0.0165294393003992,0.021302000246942,0.0410732235759496,0.0720723275095224,0.3821495707088616,0.0894334996869295,0.2588414132595062,0.3694629222154617,0.5487655490636826,-0.1822868245544668,0.0865443693811478,-0.3398453816771507,-0.172745831310749,-0.0496119381859898,0.0088584861176812,0.0073320716150865,0.0012962045730091,0.0072908131405711,0.0208306656219065,0.0422648775602283,0.0153651490126456,0.0212341587990522,0.0404845643788576,0.0691654901951551,0.3729167908022646,0.0839910872673531,0.2566867962479591,0.362443745136261,0.5277159303426743,0.1461076560008223,0.0692871270129109,0.0658884413540363,0.1313655227422714,0.2784845545887947,0.0733161001699045,0.0211861379745694,0.0455582682043314,0.0691579319536686,0.1110906194895505,1.0,0.0,1.0,1.0,1.0,0.588401357003022,0.1353416008515398,0.3913429215550422,0.5788515210151672,0.8058315873146057
x800,0,0.949999988079071,segment_alpha_0.75,512,1.0,0.848324179998599,0.0634858147948972,0.7222113281488418,0.8608407080173492,0.928311601281166,0.8587216265732422,0.0743040543902125,0.7270419955253601,0.8710198998451233,0.9535488873720168,0.1108682545745978,0.0220228582635825,0.0778975736349821,0.1088375486433506,0.1486584514379501,0.1119483100046636,0.0214130207501149,0.0791171353310346,0.1106021031737327,0.1474436201155185,1.0119125893106684,0.0404505944359497,0.9449963867664336,1.011914849281311,1.073948907852173,0.0615119060021243,0.0212284466408782,0.0309152409434318,0.059305740520358,0.0990404542535543,0.5439401310286485,0.1109507216217204,0.383464115858078,0.531914472579956,0.7466251522302627,-0.2481384707425604,0.0898243332377457,-0.4065019235014915,-0.2403963655233383,-0.1106895226985216,0.0165613861802285,0.0109290345627732,0.0038626777473837,0.0144911659881472,0.0358420966193079,0.0589409499807516,0.0191486781510263,0.0305862766690552,0.0577696748077869,0.0929784554988145,0.5168168373638764,0.0961348885567425,0.3717964917421341,0.5088740587234497,0.6916712671518326,0.2763235096208518,0.1031070778864184,0.138236878067255,0.2589532136917114,0.4784099698066711,0.1099741501457174,0.0317792067383909,0.0683374002575874,0.103736899793148,0.1666359342634677,1.0,0.0,1.0,1.0,1.0,0.5598463753121905,0.120406494086534,0.3782568588852882,0.5510659515857697,0.7613944292068481
x800,0,0.949999988079071,segment_alpha_1,512,1.0,0.7641147933900356,0.0864558926258296,0.5931321024894715,0.7768352925777435,0.8801867723464966,0.7857329436228611,0.0929746126616991,0.6153977930545806,0.7999728322029114,0.9127601861953736,0.1108682545745978,0.0220228582635825,0.0778975736349821,0.1088375486433506,0.1486584514379501,0.113796440695296,0.0219236234650194,0.0807391073554754,0.112340822815895,0.1496433719992637,1.0288234039908275,0.0532794757781971,0.9467326730489732,1.0252148509025574,1.120004540681839,0.0776098469323187,0.0253608652582133,0.0405532335862517,0.0755680315196514,0.1227790154516696,0.6878338132519275,0.1294690400643131,0.4941221833229064,0.6779041588306427,0.9165697783231735,-0.3016312597173964,0.0888421197939112,-0.4573569402098655,-0.2933407574892044,-0.1599830962717533,0.0249420170516714,0.0141831163619522,0.0075035702902823,0.0223973635584115,0.0521769808605313,0.0731197905661247,0.0222890124236871,0.0398846231400966,0.0716149546205997,0.1102517053484916,0.6315716356621124,0.0990200711948683,0.4746113538742065,0.6297038495540619,0.8051017999649047,0.4086685544752981,0.1263425502470996,0.2252677291631698,0.3965269178152084,0.6481908202171325,0.146632200339809,0.0423722759491389,0.0911165364086628,0.1383158639073372,0.2221812389791011,1.0,0.0,1.0,1.0,1.0,0.5320108412997797,0.1113789635515946,0.3617226660251617,0.525955855846405,0.7217534661293029
x800,0,0.9700000286102296,segment_alpha_0,512,1.0,1.0000000143190846,8.327516012619166e-08,0.9999998807907104,1.0,1.0000001192092896,1.0,0.0,1.0,1.0,1.0,0.322616291756276,0.0488845105594762,0.2590902268886566,0.3146703839302063,0.4153398156166076,0.322616291756276,0.0488845105594762,0.2590902268886566,0.3146703839302063,0.4153398156166076,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
x800,0,0.9700000286102296,segment_alpha_0.25,512,1.0,0.9971047972794622,0.0029079255803211,0.9929506331682204,0.9977907836437224,0.999078094959259,0.9987099048448728,0.0096307989291901,0.9846415966749192,1.0003501772880554,1.0085753321647644,0.322616291756276,0.0488845105594762,0.2590902268886566,0.3146703839302063,0.4153398156166076,0.3230245321756229,0.0481767306155573,0.259904733300209,0.3161114007234573,0.415918393433094,1.0015969324158505,0.0077884057323654,0.9889323532581328,1.0027063488960266,1.0110680520534516,0.0235282530065887,0.0110925732027144,0.0128201555926352,0.0208911802619695,0.0403648979961872,0.0719473173085134,0.0257296040033872,0.043505828268826,0.0668121315538883,0.118699637427926,0.0001861998092635,0.1008466854503207,-0.1716139867901802,0.0064392434433102,0.1515274010598659,0.0020537565473865,0.0030471654860392,0.000127728607913,0.0013815794955007,0.0055956134339794,0.0233779159480036,0.0107981168083746,0.0126803822349756,0.0208366829901933,0.0402088968083262,0.0715074617692153,0.0257207765460876,0.0429296502843499,0.0664364546537399,0.118522460386157,0.0057735833706829,0.0057393650302633,0.0018429566640406,0.0044138031080365,0.014048797963187,0.0376133992685936,0.0108056162741537,0.0234669398516416,0.0355171002447605,0.0567932732403278,1.0,0.0,1.0,1.0,1.0,0.6160393669852056,0.1587469500315261,0.4926105558872223,0.5809622406959534,0.8164230644702911
x800,0,0.9700000286102296,segment_alpha_0.5,512,1.0,0.9895388092845678,0.00763051398383,0.9769274055957794,0.9914088249206544,0.9964968651533128,0.9960635933093728,0.0188366792250449,0.9658492535352708,0.9993756413459778,1.016030877828598,0.322616291756276,0.0488845105594762,0.2590902268886566,0.3146703839302063,0.4153398156166076,0.3245355387334712,0.0479349192968839,0.2628872603178024,0.3174833506345749,0.4175115466117859,1.0065437031444162,0.0146745011610988,0.9836281806230543,1.0083876848220823,1.025290048122406,0.0453607006311358,0.0175721071392154,0.0251542755402624,0.0418806131929159,0.0738191898912191,0.1394365669839317,0.0421766194193982,0.0851142738014459,0.1329101100564003,0.2146507710218429,-0.0114704382307877,0.1043918990682797,-0.1874163009226322,-0.005538020748645,0.1461373873054981,0.0041167721426091,0.0059023165571256,0.000221090875857,0.002827072981745,0.0118333045858889,0.045033249327389,0.0169298010926737,0.0250790181569755,0.0417458731681108,0.0727413978427648,0.1378336231864523,0.0419543549946918,0.0836285088211298,0.1308000385761261,0.2135698810219764,0.0207548378984938,0.0148327428722301,0.0069941545138135,0.0171086676418781,0.04561268389225,0.0752267985371872,0.0216112325483074,0.0469338797032833,0.071034200489521,0.1135865464806556,1.0,0.0,1.0,1.0,1.0,0.5972832049010321,0.1096025860063794,0.4927179023623466,0.5748267769813538,0.7466283082962035
x800,0,0.9700000286102296,segment_alpha_0.75,512,1.0,0.9779049673816188,0.0138775390899422,0.9528101295232771,0.9813329875469208,0.9924285411834716,0.9923717267811298,0.0270749009502725,0.9472770929336548,0.99700665473938,1.0227203786373138,0.322616291756276,0.0488845105594762,0.2590902268886566,0.3146703839302063,0.4153398156166076,0.3271007333532907,0.048021830392058,0.2646055847406387,0.3200061172246933,0.4216429576277732,1.014719347585924,0.0210623357079623,0.983217281103134,1.016517996788025,1.044286572933197,0.0665199245122494,0.023402722002284,0.0373853327706456,0.0619312897324562,0.1070257194340229,0.2049770753801567,0.0578410295065402,0.1262990750372409,0.1965265348553657,0.3053627282381058,-0.0213736890331119,0.1072784110969958,-0.1979065962135791,-0.0157549516297876,0.1398049429059028,0.0062589118949247,0.0081851641543562,0.0003991377714555,0.0042766614351421,0.0186754674650728,0.0660063189425272,0.0225751907243977,0.0372955553233623,0.0617406833916902,0.1044185884296893,0.2007959566108184,0.0565411406164619,0.1228230144828557,0.1923160403966903,0.3035668924450874,0.043509672899745,0.0266032080655016,0.0150857150554656,0.0369854643940925,0.0921529024839401,0.1128401979221962,0.0324168491488828,0.0704008195549249,0.1065512970089912,0.1703798227012157,1.0,0.0,1.0,1.0,1.0,0.585642546066083,0.0909413231060409,0.4890980273485183,0.5683383047580719,0.7245696663856506
x800,0,0.9700000286102296,segment_alpha_1,512,1.0,0.9632379321847112,0.021814505763655,0.9228432178497314,0.9685299694538116,0.9870521485805512,0.9884984568925574,0.0350208201547538,0.92689508497715,0.9944656491279602,1.0286924958229064,0.322616291756276,0.0488845105594762,0.2590902268886566,0.3146703839302063,0.4153398156166076,0.3307535925414413,0.0486251597622113,0.2662626996636391,0.3246329575777054,0.4260846957564353,1.0261815771227702,0.0275282473229391,0.9859145313501358,1.0278180241584778,1.069383978843689,0.0866677520607481,0.0296918031828203,0.0487580202519893,0.0805744864046573,0.1356547452509403,0.2671812619955744,0.0737076843911622,0.1656647659838199,0.2561831027269363,0.3960846543312072,-0.0275275569572528,0.1097145169789885,-0.2028984785079956,-0.0210745185613632,0.137625029683113,0.0084079027239485,0.0103515388680247,0.0005598469811957,0.0056994194164872,0.0255752760916948,0.0859640387716353,0.0287287076009994,0.0485663203522563,0.0802714675664901,0.1347993299365043,0.2584827280224999,0.0699570673910017,0.1603996686637401,0.2488967701792717,0.3851759627461433,0.0716977525971742,0.0410355168635094,0.0257281521335244,0.0619496069848537,0.1483605109155178,0.1504535970743745,0.0432224650966149,0.0938677594065666,0.142068400979042,0.2271730929613113,1.0,0.0,1.0,1.0,1.0,0.5728559878771193,0.0856531501462028,0.4833971872925758,0.5580042004585266,0.7027623891830445
x800,0,0.9900000095367432,segment_alpha_0,512,1.0,1.0000000102445483,8.38336513340726e-08,0.9999998807907104,1.0,1.0000001192092896,1.0,0.0,1.0,1.0,1.0,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
x800,0,0.9900000095367432,segment_alpha_0.25,512,1.0,0.9984431168995798,0.0017395800245354,0.9966253608465194,0.9987791180610656,0.9994166731834412,1.0029003319796177,0.0085056859513159,0.9899762660264968,1.0039609670639038,1.0118495523929596,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,0.6446612155414186,0.0885585923857345,0.5247040927410126,0.6297737956047058,0.8154264777898789,1.0044563103001565,0.007404834506473,0.992634192109108,1.0052967071533203,1.013107919692993,0.0346800592124054,0.0155711325257794,0.020620971545577,0.0312723275274038,0.0543116766959428,0.0534506725962273,0.0181717072014131,0.0348280971869826,0.0502301715314388,0.0823697101324796,0.0763575037103194,0.1261607259224222,-0.1412524580955505,0.0829853415489196,0.2611338064074516,0.0041426755163993,0.004832677210555,0.0002518429944757,0.0033429965842515,0.009298110101372,0.0342931557897827,0.0151211202588818,0.0202886844053864,0.030815347097814,0.0535661773756146,0.052705686623085,0.0181954223056438,0.0341515146195888,0.0493987035006284,0.082082276046276,0.0031083161863989,0.0034407827510493,0.0011663268145639,0.0024402328999713,0.0067379051819443,0.0385879712703172,0.0109190193142397,0.0243337739259004,0.0364532098174095,0.0577539477497339,1.0,0.0,1.0,1.0,1.0,0.8882469128584489,0.198543719468951,0.829941263794899,0.851723849773407,0.9478692144155502
x800,0,0.9900000095367432,segment_alpha_0.5,512,1.0,0.9941224079811946,0.0046230188842835,0.9876903533935548,0.995201736688614,0.9977199733257294,1.005718450061977,0.0159298057914489,0.9798547178506852,1.007763683795929,1.023626571893692,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,0.6491282628267072,0.0882961892948622,0.5265777289867402,0.6346058249473572,0.8205652832984924,1.011635152855888,0.0134650899198849,0.9895098447799684,1.0130490064620972,1.0288253128528595,0.068396235066757,0.026232168341915,0.0412045057862997,0.0624762587249279,0.1083449780941009,0.1057302965709823,0.0311890015416299,0.0693461723625659,0.1004826016724109,0.1567613907158374,0.0741637009005558,0.1275996987951143,-0.1507187753915786,0.0822676084935665,0.2605698525905609,0.0081576669530818,0.0085875305552728,0.0005348207341739,0.006688344059512,0.0186219654045999,0.067631511381478,0.0255329306314369,0.040529934130609,0.0617240443825721,0.1054114885628223,0.1035438417457044,0.0313032307350122,0.0674890164285898,0.0978444814682006,0.1564216516911983,0.0116993054962222,0.00905688040688,0.0045547690009698,0.0095735439099371,0.0244678147137165,0.0771759425406344,0.0218380386284794,0.0486675478518009,0.072906419634819,0.1155078954994678,1.0,0.0,1.0,1.0,1.0,0.8788569731405005,0.1491573154009787,0.8291964411735535,0.8520601987838745,0.9228199928998948
x800,0,0.9900000095367432,segment_alpha_0.75,512,1.0,0.9871603633509948,0.008973601332903,0.9729664087295532,0.9894164502620696,0.9949900865554808,1.00837233918719,0.0231850176978459,0.9691075414419176,1.011444926261902,1.035333126783371,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,0.6552986085880548,0.0886173083487258,0.5315222829580307,0.641834944486618,0.8214699327945708,1.0214308286085725,0.0191237244462358,0.9897467494010924,1.0225980281829834,1.0477728307247165,0.102080456657859,0.0372708921524661,0.0615517381578683,0.0934984944760799,0.162413877993822,0.1579563662962755,0.0446648541203166,0.1037865176796913,0.1507290005683899,0.2337752349674701,0.0723165781593877,0.1284734522104404,-0.1568084828555584,0.0783350802958011,0.2592638671398163,0.0121391068635468,0.01216485812305,0.0008802731608739,0.0100316070020198,0.0284809281118214,0.1009454534214455,0.0363919694238817,0.0606260931119322,0.0924920737743377,0.1611897319555282,0.1531979509891243,0.0443654290151648,0.0999727189540863,0.1451035812497139,0.2309464015066623,0.0254340592491644,0.0173867904874,0.0099945497699081,0.0210550921037793,0.0533364890143275,0.1157639134253258,0.0327570573807399,0.0730013236403465,0.1093596294522285,0.1732618391513824,1.0,0.0,1.0,1.0,1.0,0.8755099358968437,0.1385246926389887,0.8284802824258805,0.8519909679889679,0.9132081717252732
x800,0,0.9900000095367432,segment_alpha_1,512,1.0,0.9778539356775582,0.0149622278827944,0.9531878054141998,0.981694906949997,0.99136104285717,1.010938606923446,0.0305416843872255,0.9583657950162888,1.015171229839325,1.04679172039032,0.6419784352765419,0.0895705693141277,0.5224106878042221,0.6266204714775085,0.8116639018058777,0.6631251637008972,0.0895813105293571,0.5396505534648895,0.6499846577644348,0.8402385413646697,1.0337610015412793,0.0246886212931222,0.99671690762043,1.0348506569862366,1.0709373235702515,0.1354539191088406,0.0490092366675295,0.0817225575447082,0.1242053620517253,0.2174218177795409,0.2096416067943209,0.0587373064954405,0.1377330653369426,0.2003195360302925,0.3101166769862175,0.0713331279859375,0.1294013394357929,-0.1568856082856655,0.0779448486864566,0.2602132603526115,0.016126406026693,0.0158828907627612,0.0012398506049066,0.0133882854133844,0.0379279613494873,0.1339440917508909,0.0479229575132101,0.0804632637649774,0.1228240653872489,0.2162794567644596,0.2008053907629801,0.0571122722631572,0.1311608828604221,0.190460205078125,0.3023751258850097,0.043578245822573,0.0284999745803489,0.0172032473608851,0.0362750943750143,0.0914328001439571,0.1543518850812688,0.0436760772569588,0.0973350957036018,0.145812839269638,0.2310157909989356,1.0,0.0,1.0,1.0,1.0,0.8716508417855948,0.1388184317672155,0.8266275256872178,0.848699152469635,0.9116423070430756
x800,1,0.0199999995529651,segment_alpha_0,512,1.0,1.0000000098953024,8.291695691706163e-08,0.9999998807907104,1.0,1.0000001192092896,1.0,0.0,1.0,1.0,1.0,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
x800,1,0.0199999995529651,segment_alpha_0.25,512,1.0,0.999964464455843,1.0707277539877917e-05,0.9999486327171324,0.9999654591083528,0.999978730082512,1.0001195458462462,0.0010736572209966,0.9989146173000336,1.000008046627045,1.0016364574432373,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208463048820704,0.0057225276091787,0.0146669472567737,0.0197659200057387,0.0302058245055377,1.0001550865126774,0.0010740609552193,0.998940697312355,1.000041663646698,1.0016976773738862,0.0001706741462896,3.502412272264861e-05,0.0001411418466886,0.0001618862224859,0.000227877384168,0.0084057140074946,0.0012664910354926,0.0066218383843079,0.0083746295422315,0.0102684817742556,0.0123328955165789,0.1209291371840136,-0.1360020458698272,0.0009070296073332,0.2022289127111434,1.4677278603179855e-05,3.312774138205281e-05,5.574540210773193e-07,6.081818355596624e-06,5.331467509677167e-05,0.0001684172744944,2.608048092910648e-05,0.0001411295204889,0.000161834868777,0.0002193208754761,0.0083360441021795,0.0012576314017551,0.0065237079281359,0.0083132032305002,0.0101355993654578,7.106817934499077e-05,2.1412262091449917e-05,4.25604934207513e-05,6.910935917403549e-05,0.0001027304366289,9.943979480908638e-05,2.4154109152020097e-05,7.212765594886151e-05,9.526004214421846e-05,0.0001370187630527,1.0,0.0,1.0,1.0,1.0,1.7431081724353137,0.1972019447758505,1.4449135780334472,1.7383800745010376,2.061227536201477
x800,1,0.0199999995529651,segment_alpha_0.5,512,1.0,0.9999460728140548,1.7479754578988374e-05,0.9999183982610702,0.999948114156723,0.9999680787324904,1.0002637791913005,0.0020515302970525,0.9981130689382554,0.9999915063381196,1.0030423521995544,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208516024995333,0.0057386336216261,0.0146704711951315,0.0197708290070295,0.0302598634734749,1.000317726866342,0.0020551977560016,0.9981601864099504,1.000042200088501,1.0030849039554597,0.0002141994312978,6.691639016350625e-05,0.0001757641635776,0.0001986778079299,0.0003171116826706,0.010439017139106,0.0018018541393889,0.0081493220292031,0.010261801071465,0.0129891082178801,0.016831237309077,0.1584788431666565,-0.1885907165706157,-0.0008211971144191,0.3028946131467817,2.6860549270521505e-05,6.537695658092152e-05,8.662193408781605e-07,9.267354471376166e-06,0.0001086224536265,0.0002085307454535,4.337913731974198e-05,0.0001755780991516,0.000198067704332,0.0002898920938605,0.010261713769978,0.0015959008420325,0.0079903641249984,0.0101847839541733,0.0127643899526447,0.0001078446948667,3.495493814452497e-05,6.384601365425624e-05,0.0001037298388837,0.000162929934595,0.0001988795896181,4.83082183040402e-05,0.0001442553118977,0.0001905200842884,0.0002740375261055,1.0,0.0,1.0,1.0,1.0,1.082488252199255,0.1510638940100016,0.9026469618082048,1.0662878155708313,1.299573540687561
x800,1,0.0199999995529651,segment_alpha_0.75,512,1.0,0.9999305764213204,2.6788147275188726e-05,0.9998942613601683,0.9999346733093262,0.9999590396881104,1.000378001946956,0.0030469512048643,0.9972268223762512,0.9999412000179292,1.0051316797733307,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208561998642835,0.0057550069745037,0.0146699864882975,0.0197774684056639,0.0302989952266216,1.000447478145361,0.0030565999563864,0.9972888469696044,1.000012218952179,1.0052028894424438,0.0002473492932324,0.0001040659793846,0.0001955704923602,0.0002201137685915,0.0004082969244336,0.011917957607693,0.0025417962456151,0.0091960054356604,0.0115599688142538,0.0149075063411146,0.0166357205432063,0.1850275432881053,-0.244389421492815,-0.004640647675842,0.3707674041390418,4.006699230951066e-05,9.831189177943768e-05,1.0768282038498e-06,1.4475636362476507e-05,0.0001607297032023,0.0002377588082254,6.494213254239281e-05,0.0001954185368958,0.0002195708511862,0.0003587411236367,0.0116137995873941,0.0019908621338879,0.0090463573113083,0.0114299389533698,0.0145469376817345,0.0001388361310503,5.357069141001252e-05,8.183667559933384e-05,0.0001306435078731,0.0002116133844538,0.0002983193857346,7.246232744793789e-05,0.0002163829652999,0.0002857801155187,0.0004110562891582,1.0,0.0,1.0,1.0,1.0,0.8240297302836552,0.1534746190627955,0.6803161680698395,0.7996618151664734,1.009533244371414
x800,1,0.0199999995529651,segment_alpha_1,512,1.0,0.9999160880688578,4.210878659671342e-05,0.9998728960752488,0.9999229907989502,0.9999499619007112,1.0004890697309747,0.0040325403913058,0.9963602036237716,0.9999453723430634,1.006351101398468,0.0208413018372084,0.0057071816125236,0.0146678066346794,0.0197646766901016,0.0301431132480502,0.0208605403404362,0.0057701214035343,0.0146712288726121,0.0197771554812788,0.030343728326261,1.000573103548959,0.0040510892300517,0.9964251428842544,1.0000218749046326,1.006425940990448,0.0002759923153803,0.0001440951213018,0.0002094202289299,0.0002365103428019,0.0005135191575391,0.0131412577520677,0.0034793241314504,0.0100605817046016,0.0125427371822297,0.0169831961393356,0.016428378742944,0.2039661438785532,-0.2897303342819214,-0.0041873992886394,0.4324807941913604,5.281394325935829e-05,0.00013036437395,1.380620057034321e-06,1.8117238141712733e-05,0.0002151709573809,0.0002624035264489,9.112759242687352e-05,0.000208848343027,0.0002353702075197,0.0004300067172152,0.012703015223451,0.0025421575052987,0.0100005833432078,0.0124111995100975,0.0159487660042941,0.0001678165389051,8.41959823664525e-05,0.0001000121348624,0.0001540378798381,0.0002543976399465,0.0003977591792363,9.66164366080804e-05,0.0002885106237954,0.0003810401685768,0.000548075052211,1.0,0.0,1.0,1.0,1.0,0.6815654371166602,0.1649403192791713,0.548224025964737,0.6520828008651733,0.9315695911645888
x800,1,0.050000000745058,segment_alpha_0,512,1.0,1.000000006868504,8.015911458007611e-08,0.9999998807907104,1.0,1.0000001192092896,1.0,0.0,1.0,1.0,1.0,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
x800,1,0.050000000745058,segment_alpha_0.25,512,1.0,0.999943098751828,8.789320925491721e-05,0.999908384680748,0.9999529123306274,0.999973338842392,1.0001264278544113,0.0031122707881026,0.9962168514728548,1.0001839995384216,1.004457551240921,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,0.0281550227045954,0.0125000811726678,0.016915859747678,0.0249506831169128,0.0499352775514125,1.0001833226997403,0.0031060713317789,0.9962500303983688,1.0002389550209043,1.0045000076293946,0.0003128737586735,0.000398517175335,0.0001919522161188,0.0002337187106604,0.0006058030878193,0.0105072187634505,0.0036154622149965,0.0075658675050362,0.0098442658782005,0.014694873150438,0.0155455926167462,0.2270935771815257,-0.3447909474372864,0.0191347133368253,0.4088964387774467,6.861672609381753e-05,0.000165662687065,2.3977266778274496e-06,2.5570046091161203e-05,0.0002335853503609,0.0002966275873461,0.0003695616049943,0.0001908885715238,0.0002312355354661,0.0005165545211639,0.0101491606865238,0.0032866656340357,0.0072930739726871,0.0097043998539447,0.0135367196053266,0.0001137865370139,0.0001756454091676,5.318936109688366e-05,9.417536421096884e-05,0.0001832464797189,0.0002623530170069,9.059327296010716e-05,0.0001755607969244,0.0002409759836154,0.0004246873621013,1.0,0.0,1.0,1.0,1.0,1.1027099887141958,0.4734365967924301,0.8550965994596481,1.0256192684173584,1.5812049746513364
x800,1,0.050000000745058,segment_alpha_0.5,512,1.0,0.9998780644964428,0.0003192889256978,0.999746522307396,0.9999209642410278,0.9999524295330048,1.0003263436956331,0.0061903626718397,0.9922245800495147,1.0003827810287476,1.0088235676288604,0.0281503862752288,0.0125042288458922,0.0169070228934288,0.0249631069600582,0.0496842242777347,0.0281627431286324,0.0125045908376632,0.0169287151657044,0.0249652462080121,0.0502121513709425,1.000448280130513,0.0061751028527605,0.9924489021301268,1.0004794597625732,1.0088977098464966,0.0004753161548478,0.0007838301469613,0.0002276408777106,0.0003063176700379,0.0011541665298864,0.0148884626032668,0.007782990377614,0.0101806811522692,0.0129354675300419,0.0270678638480603,0.0273303880121034,0.2790374936683205,-0.4321866765618324,0.0246802512556314,0.5115541428327559,0.0001363026325512,0.000328503035398,3.6845019508291446e-06,4.973422801413108e-05,0.0004576049337629,0.0004390011571615,0.0007218926847847,0.0002265256938699,0.0002971960348077,0.0009164159622741,0.0140432293010235,0.0068290073712143,0.0097512195818126,0.0125706559047102,0.0225172157399356,0.0002437565456858,0.000636695957437,9.50862897298066e-05,0.0001580214011482,0.0005070579180028,0.0005247060340138,0.0001811865459202,0.0003511215938488,0.0004819519672309,0.0008493747242027,1.0,0.0,1.0,1.0,1.0,0.7876235830481164,0.5047516747240633,0.5564192563295365,0.6565166115760803,1.4811434507369994
