requested_time,actual_time,sample_gap_rms_mean,sample_gap_rms_std,sample_gap_rms_q10,sample_gap_rms_median,sample_gap_rms_q90,sample_gap_to_move_ratio_mean,sample_gap_to_move_ratio_std,sample_gap_to_move_ratio_q10,sample_gap_to_move_ratio_median,sample_gap_to_move_ratio_q90,sample_gap_move_cosine_mean,sample_gap_move_cosine_std,sample_gap_move_cosine_q10,sample_gap_move_cosine_median,sample_gap_move_cosine_q90,token_gap_rms_mean,token_gap_rms_std,token_gap_rms_q10,token_gap_rms_median,token_gap_rms_q90,token_gap_rms_negative_fraction,token_gap_to_move_ratio_mean,token_gap_to_move_ratio_std,token_gap_to_move_ratio_q10,token_gap_to_move_ratio_median,token_gap_to_move_ratio_q90,token_gap_to_move_ratio_negative_fraction,token_gap_move_cosine_mean,token_gap_move_cosine_std,token_gap_move_cosine_q10,token_gap_move_cosine_median,token_gap_move_cosine_q90,token_gap_move_cosine_negative_fraction,token_local_persistence_mean,token_local_persistence_std,token_local_persistence_q10,token_local_persistence_median,token_local_persistence_q90,token_local_persistence_negative_fraction,token_interval_persistence_mean,token_interval_persistence_std,token_interval_persistence_q10,token_interval_persistence_median,token_interval_persistence_q90,token_interval_persistence_negative_fraction,sample_token_gap_cv_mean,sample_token_gap_cv_std,sample_token_gap_cv_q10,sample_token_gap_cv_median,sample_token_gap_cv_q90,sample_token_relative_gap_cv_mean,sample_token_relative_gap_cv_std,sample_token_relative_gap_cv_q10,sample_token_relative_gap_cv_median,sample_token_relative_gap_cv_q90,sample_persistence_gap_correlation_mean,sample_persistence_gap_correlation_std,sample_persistence_gap_correlation_q10,sample_persistence_gap_correlation_median,sample_persistence_gap_correlation_q90,sample_persistence_relative_gap_correlation_mean,sample_persistence_relative_gap_correlation_std,sample_persistence_relative_gap_correlation_q10,sample_persistence_relative_gap_correlation_median,sample_persistence_relative_gap_correlation_q90
0.95,0.9491525292396545,0.18359817215241492,0.025899229445570538,0.15086104422807695,0.18164148181676865,0.2223137065768242,0.15737459470983595,0.019020247319965457,0.1342563137412071,0.1560048609972,0.18569974154233934,0.15135119517799467,0.03674207027857072,0.09994566291570664,0.15022000670433044,0.19591951370239258,0.17909800204370185,0.04798921148122195,0.13028031587600708,0.1669839844107628,0.2451275885105133,0.0,0.15331939903353486,0.03770057172988622,0.1131633646786213,0.14591962099075317,0.2027550339698792,0.0,0.14606129538717294,0.0722238012874522,0.056563025712966924,0.1418110877275467,0.24213128238916398,0.0133056640625,0.9912253830370901,0.008549607288708847,0.9879700541496277,0.9921739101409912,0.9952682971954345,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2158709984505549,0.062005619511150106,0.13718058168888092,0.21816286444664001,0.3014420956373215,0.20439404295757413,0.05868481088473198,0.12918685972690583,0.20392458885908127,0.2805479347705841,0.48083125906123314,0.29212672148090235,0.08153052031993868,0.5416076183319092,0.8269944131374359,0.46554656750231516,0.29653322513234626,0.04616730920970441,0.5171166360378265,0.8152723550796509
0.8,0.7975830435752869,0.19707322726026177,0.012390504990067275,0.18139771074056626,0.19687429070472717,0.2131746903061867,0.19152835360728204,0.012383681966277104,0.17808567732572556,0.19067222625017166,0.205373877286911,0.2011381322517991,0.016043090667723893,0.17978505939245223,0.20206332951784134,0.22340333908796312,0.19506190638048793,0.030695831111432585,0.15553141087293626,0.1950223371386528,0.2339270755648613,0.0,0.189567294481094,0.028755122105401706,0.15270833671092987,0.18904095888137817,0.22575481534004213,0.0,0.20003229710087567,0.04944116576108696,0.1368302062153816,0.2007734775543213,0.2626496493816376,0.0,0.9927049865218578,0.001949441794221665,0.9901024520397186,0.9929813742637634,0.9948988318443298,0.0,0.3794599976140276,0.1270045320008836,0.21670034676790237,0.37789665162563324,0.547451537847519,0.0013427734375,0.14197370258625597,0.03048026355455689,0.10399321168661117,0.1371598094701767,0.18491172194480898,0.1347114492673427,0.029905403364567252,0.09970154538750649,0.13019326329231262,0.1768642291426659,0.7692691893316805,0.13171631821407162,0.5840484797954559,0.8101647198200226,0.8903544843196869,0.7272060471586883,0.1542641998258177,0.5050998270511627,0.7771506309509277,0.8756511449813843
0.65,0.6523604989051819,0.18876355071552098,0.01071372476019848,0.17538822144269944,0.1876671388745308,0.2024655133485794,0.22484678332693875,0.013572576059989062,0.21040342301130294,0.22238703817129135,0.24046444296836852,0.21327882399782538,0.015134708313124683,0.19632376581430436,0.21237972378730774,0.2328636422753334,0.18749931338061288,0.02429958049876392,0.15518498420715332,0.18822894245386124,0.21786524951457978,0.0,0.22344118955788872,0.028580276742787743,0.18646590560674667,0.22341059148311615,0.25969005823135377,0.0,0.21308110491487753,0.04758714078988312,0.15199921429157257,0.21332868933677673,0.27349057495594026,0.0,0.9909290267096367,0.001913191959692807,0.9883491516113281,0.9911864399909973,0.9931333720684051,0.0,0.8516386896899348,0.049095282514386065,0.7942417204380036,0.8618188202381134,0.8986334145069123,0.0,0.11473008629400283,0.02429977327666027,0.08879850059747696,0.11106737703084946,0.1516724243760109,0.11084907012991607,0.02404506189434244,0.08644226267933845,0.10432751104235649,0.15121442079544067,0.8536636931821704,0.051183966022985784,0.792224383354187,0.8629387021064758,0.9044573962688446,0.8139743041247129,0.07792045497731157,0.7052788674831391,0.8238864243030548,0.8970271766185761
0.5,0.4971751570701599,0.17478038254193962,0.00869821490139037,0.16498952358961105,0.17367184907197952,0.18674376755952835,0.2811340414918959,0.015661728791538283,0.26534323990345,0.27751004695892334,0.30120287239551546,0.20824304991401732,0.015536579413798114,0.1885376825928688,0.2094326689839363,0.22611305564641954,0.17394686018042194,0.019139778012130293,0.14848045259714127,0.1744512990117073,0.1976885676383972,0.0,0.2800376903051074,0.03137292212767796,0.23973791301250458,0.2795787751674652,0.32006562054157256,0.0,0.20842171261153908,0.05019778967666261,0.14497364610433577,0.20904701948165894,0.27197487950325017,0.00018310546875,0.9874331764949602,0.0020371154711226144,0.9847230851650238,0.9875964522361755,0.9899067580699921,0.0,0.9130609050844214,0.01414742398711721,0.8960854113101959,0.9145898520946503,0.9288768827915191,0.0,0.09659173391992226,0.019797077445916692,0.07569791004061699,0.09181524440646172,0.12480520084500313,0.0957540002418682,0.01979066197414057,0.07455865815281867,0.09011674672365189,0.12486751228570939,0.8125145668163896,0.06335526980810918,0.712943947315216,0.8222902119159698,0.889454197883606,0.7624173471704125,0.08551021967233803,0.6404931306838989,0.7773345708847046,0.8635841369628906
0.4,0.41025641560554504,0.16230136714875698,0.007279254685168661,0.1539289578795433,0.16161008924245834,0.17161589115858078,0.3234368064440787,0.016663509667474125,0.3063213497400284,0.3193579167127609,0.34497607946395875,0.22758041927590966,0.016900727763691347,0.20440206080675125,0.2295055091381073,0.24639566242694855,0.16167337031674833,0.01601382739027202,0.1409413620829582,0.16200263798236847,0.18149131387472153,0.0,0.3225375157271628,0.032973670101184564,0.28029966354370117,0.32205021381378174,0.36433067023754123,0.0,0.22787060741022458,0.05273204254379176,0.1597653418779373,0.22874586284160614,0.29417967796325684,0.0001220703125,0.9825348602971644,0.002783841324565048,0.9788782060146332,0.9827321767807007,0.9859198272228241,0.0,0.9625931956834393,0.004389509849921514,0.9569027364253998,0.9628206491470337,0.967987447977066,0.0,0.08683348901104182,0.017842898933575463,0.06750796884298325,0.08210770413279533,0.11164237633347511,0.08699801896000281,0.017968369936437547,0.06775373816490174,0.08142983913421631,0.111296296864748,0.7725359792821109,0.08947784287893322,0.6648140847682953,0.7901201844215393,0.8791619956493377,0.7006992748938501,0.10637722589181184,0.5618907988071442,0.6958520710468292,0.8352653026580811
0.3,0.29629629850387573,0.13991667283698916,0.005699299074767896,0.13371168822050095,0.1393664851784706,0.14613477438688277,0.4029248598963022,0.018276313577581606,0.382752338051796,0.3985252231359482,0.42514045536518097,0.24217010848224163,0.01842909346029374,0.2195522144436836,0.24053844064474106,0.2646570950746536,0.1395321022923781,0.011830036469365418,0.12445760667324067,0.1393345147371292,0.15438548028469087,0.0,0.40237371888906637,0.03500288737868328,0.35821672677993777,0.4013190269470215,0.447173410654068,0.0,0.24257668827559797,0.058187879617686136,0.16712640970945358,0.24463815242052078,0.3153523623943329,0.00042724609375,0.9683666597957199,0.0036013120387480843,0.9637817919254303,0.9684805572032928,0.9727985501289368,0.0,0.9173365833812568,0.008834693205150679,0.9061520993709564,0.9178037941455841,0.9280634999275208,0.0,0.07316794997313991,0.013959301015265154,0.05849781632423401,0.07005569338798523,0.09068880006670953,0.07322155719157308,0.01422167387443872,0.05781231597065926,0.06969010084867477,0.09356849789619445,0.552140063373372,0.11827066950810257,0.4045739620923996,0.5599649846553802,0.6820974528789521,0.4201442284975201,0.1386047680746557,0.2816962987184525,0.4209764003753662,0.5790261089801788
0.2,0.1983470916748047,0.12279801140539348,0.006645058331619657,0.11601120680570602,0.12138285115361214,0.12988632619380952,0.5560998395085335,0.026547260984330707,0.5292658686637879,0.5524313747882843,0.5933155953884125,0.17383784905541688,0.029018854550242702,0.13659204095602037,0.174212284386158,0.20869694650173187,0.12244883687026231,0.011392569875588296,0.10795717388391494,0.12200140208005905,0.1372530549764633,0.0,0.5553978882289812,0.04809987183162141,0.49438664615154265,0.5539839267730713,0.6175250291824341,0.0,0.17411420375613273,0.07065460828138882,0.08171234726905824,0.17676790803670883,0.2626377016305924,0.00994873046875,0.9300800162855012,0.008169418903663413,0.9194950580596923,0.9301984012126923,0.9402715802192688,0.0,0.8646371478207584,0.01576548910060517,0.844312971830368,0.8652597069740295,0.8842931747436523,0.0,0.07469535968266428,0.01264266484051879,0.05802381150424481,0.07255314663052559,0.09031160101294518,0.0713144846376963,0.012634579913513966,0.057010820508003233,0.06807402148842812,0.08910500034689904,0.39881562857772224,0.17686407668750015,0.14344396740198137,0.4232175052165985,0.5776309370994568,0.20174137180583784,0.1618207947123385,-0.0034781993832439183,0.21537205576896667,0.3989622861146927
0.14,0.14035087823867798,0.12410233984701335,0.008063043236930703,0.11545488759875298,0.12221737578511238,0.13297180980443954,0.7933307085186243,0.039340582749881996,0.7490939617156982,0.7890518605709076,0.8428989946842194,0.12357966206036508,0.03133883755571735,0.08142098858952522,0.12164555490016937,0.16171935349702835,0.12367124067668556,0.01310831344330363,0.10684593766927719,0.12331248074769974,0.14061131924390793,0.0,0.791978174544056,0.0700563739838753,0.7019080698490143,0.7907727956771851,0.8808439075946808,0.0,0.12235709554819135,0.07470048346242915,0.025432274490594868,0.12364773079752922,0.21753242015838625,0.05340576171875,0.9056988050506334,0.013057531959070343,0.8886076629161834,0.9061221182346344,0.9221777796745301,0.0,0.9056988050506334,0.013057531959070343,0.8886076629161834,0.9061221182346344,0.9221777796745301,0.0,0.08258432528236881,0.014863256747882365,0.06274207085371017,0.08191799372434616,0.10392121002078057,0.07194127450929955,0.012701945486333499,0.0580618143081665,0.06858310848474503,0.09023486077785493,0.7435196368023753,0.06391024359663174,0.6495443880558014,0.7530231177806854,0.8163177728652954,0.5363690669182688,0.1028046189025347,0.41025109887123107,0.5403221845626831,0.6792804300785065
