requested_time,actual_time,future_time,data_odds,weak_defect_rms,strong_defect_rms,depth_gap_rms,revision_to_gap_rms,weak_strong_defect_cosine,weak_defect_depth_gap_cosine,weak_common_strong_energy_fraction
0.95,0.9491525292396545,0.9179025292396545,0.053571444004774094,0.21074571809731424,0.2412491908762604,0.19836848019622266,1.0763000641018152,0.7439479371532798,-0.03530584488908062,0.556998691521585
0.8,0.7975830435752869,0.7663330435752869,0.25378793478012085,0.08897108759265393,0.0852904258063063,0.25129635632038116,0.3548430725932121,0.711314887739718,-0.002712518093176186,0.5067458627745509
0.6,0.6037735939025879,0.5725235939025879,0.65625,0.07192825165111572,0.06444049440324306,0.3110913746058941,0.2317124200053513,0.5929539101198316,0.028054807269654702,0.35220805229619145
0.4,0.41025641560554504,0.37900641560554504,1.4375,0.09422549733426422,0.06554428988602012,0.40124601125717163,0.23509761644527316,0.37533909548074007,0.025451963250816334,0.14144199690781534
0.2,0.1983470916748047,0.1670970916748047,4.0416669845581055,0.24151288764551282,0.15768571314401925,0.6538006840273738,0.37016323767602444,0.11778058670461178,-0.23450357001274824,0.014425236422539456
0.14,0.14035087823867798,0.10910087823867798,6.125,0.42710426915436983,0.25208491645753384,0.9752896064892411,0.43886739015579224,0.0680076215940062,-0.48420906346291304,0.005017468839469075
