gamma,weight_fid,velocity_fid,weight_minus_velocity_fid,weight_sfid,velocity_sfid,weight_inception_score,velocity_inception_score,noise_fingerprint,label_fingerprint,weight_result,velocity_result
0.0,86.81404013836641,86.80703443509537,0.007005703271033781,219.92941729942015,219.9473729125541,29.28704071044922,29.308799743652344,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/weight/g0_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/velocity/v500/closed_g0_n1000_seed0/nominal_intervention_fid5k.json
0.01,86.77539293186896,86.75102805188351,0.024364879985455445,220.0104428346434,219.92457907109826,29.347976684570312,29.3107967376709,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/weight/g0p01_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/velocity/v500/closed_g0p01_n1000_seed0/nominal_intervention_fid5k.json
0.05,86.70201460929002,86.63529513242645,0.06671947686356816,220.6788216750914,219.90388787171787,29.471363067626953,29.40251922607422,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/weight/g0p05_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/velocity/v500/closed_g0p05_n1000_seed0/nominal_intervention_fid5k.json
0.1,88.57882320121314,86.51907004352631,2.0597531576868278,221.85367898989432,219.9757208389833,29.393217086791992,29.44392967224121,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/weight/g0p1_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/small_scale_fid1k_seed0/velocity/v500/closed_g0p1_n1000_seed0/nominal_intervention_fid5k.json
