gamma,weight_fid,velocity_fid,weight_minus_velocity_fid,weight_sfid,velocity_sfid,weight_inception_score,velocity_inception_score,noise_fingerprint,label_fingerprint,weight_result,velocity_result
0.5,215.3378329021316,84.85320357252289,130.4846293296087,225.91199554471382,219.66075238477822,5.235958099365234,30.212444305419922,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/fid1k_seed0/g0p5_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/screen_n1000_seed0/v500/closed_g0p5_n1000_seed0/nominal_intervention_fid5k.json
1.0,346.78661255201996,82.15770613777454,264.6289064142454,288.2247474969208,219.01673501488358,2.1536037921905518,31.167091369628906,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/fid1k_seed0/g1_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/screen_n1000_seed0/v500/closed_g1_n1000_seed0/nominal_intervention_fid5k.json
1.5,434.80918979460307,79.9544970903761,354.854692704227,315.3587941468835,218.65113156225152,2.0119361877441406,32.50205993652344,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/fid1k_seed0/g1p5_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/screen_n1000_seed0/v500/closed_g1p5_n1000_seed0/nominal_intervention_fid5k.json
2.0,396.43378061227725,77.78443788976415,318.6493427225131,304.7520867955542,218.56604168349486,1.450600266456604,31.995132446289062,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/fid1k_seed0/g2_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_screen_n1000_seed0/v500/closed_g2_n1000_seed0/nominal_intervention_fid5k.json
2.5,414.3359812739967,75.39558470430546,338.94039656969125,368.5279389974432,218.30219288221565,1.4844167232513428,32.817283630371094,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/fid1k_seed0/g2p5_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_screen_n1000_seed0/v500/closed_g2p5_n1000_seed0/nominal_intervention_fid5k.json
3.0,461.32539453133796,74.4795421124332,386.84585241890477,325.389181685485,217.8689815350092,1.1736332178115845,32.3688850402832,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/weight_extrapolation_v800_v500_v1/fid1k_seed0/g3_n1000_seed0/weight_extrapolation_fid1k.json,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/refinement_n1000_seed0/v500/closed_g3_n1000_seed0/nominal_intervention_fid5k.json
