mean,x,p,q,powered
2.0,-0.1739999999999995,0.056432579222054365,0.17787306706962944,
2.0,-0.16800000000000015,0.05626774955163133,0.17790957036810245,
2.0,-0.16199999999999992,0.056108613035271794,0.17794479995064894,
2.0,-0.1559999999999997,0.05595517938735577,0.1779787550576937,
2.0,-0.14999999999999947,0.055807457962794085,0.17801143495704527,
2.0,-0.14400000000000013,0.055665457757693326,0.1780428389439219,
2.0,-0.1379999999999999,0.05552918741000057,0.1780729663409771,
2.0,-0.13199999999999967,0.0553986552001278,0.17810181649832402,
2.0,-0.12599999999999945,0.05527386905155425,0.17812938879355855,
2.0,-0.1200000000000001,0.05515483653140747,0.178155682631782,
2.0,-0.11399999999999988,0.05504156485102182,0.17818069744562232,
2.0,-0.10799999999999965,0.05493406086647438,0.17820443269525463,
2.0,-0.10200000000000031,0.054832331079097366,0.17822688786842042,
2.0,-0.09600000000000009,0.05473638163596695,0.17824806248044625,
2.0,-0.08999999999999986,0.05464621833036823,0.17826795607426096,
2.0,-0.08399999999999963,0.054561846602235294,0.17828656822041222,
2.0,-0.07800000000000029,0.05448327153856679,0.178303898517082,
2.0,-0.07200000000000006,0.05441049787381636,0.178319946590101,
2.0,-0.06599999999999984,0.05434352999025713,0.17833471209296206,
2.0,-0.05999999999999961,0.054282371918320915,0.17834819470683266,
2.0,-0.05400000000000027,0.054227027336911,0.17836039414056648,
2.0,-0.04800000000000004,0.05417749957368879,0.17837131013071378,
2.0,-0.041999999999999815,0.05413379160533363,0.17838094244153088,
2.0,-0.03599999999999959,0.05409590605777611,0.17838929086498875,
2.0,-0.03000000000000025,0.054063845206404185,0.17839635522078032,
2.0,-0.02400000000000002,0.05403761097624225,0.17840213535632718,
2.0,-0.017999999999999794,0.054017204942103,0.17840663114678487,
2.0,-0.011999999999999567,0.05400262832871149,0.17840984249504757,
2.0,-0.006000000000000227,0.053993882010802186,0.1784117693317514,
2.0,0.0,0.05399096651318808,0.1784124116152771,
2.0,0.006000000000000227,0.053993882010802186,0.1784117693317514,
2.0,0.012000000000000455,0.05400262832871149,0.17840984249504757,
2.0,0.017999999999999794,0.054017204942103,0.17840663114678487,
2.0,0.02400000000000002,0.05403761097624225,0.17840213535632718,
2.0,0.03000000000000025,0.054063845206404185,0.17839635522078032,
2.0,0.036000000000000476,0.05409590605777611,0.17838929086498875,
2.0,0.041999999999999815,0.05413379160533363,0.17838094244153088,
2.0,0.04800000000000004,0.05417749957368879,0.17837131013071378,
2.0,0.05400000000000027,0.054227027336911,0.17836039414056648,
2.0,0.0600000000000005,0.054282371918320915,0.17834819470683266,
2.0,0.06599999999999984,0.05434352999025713,0.17833471209296206,
2.0,0.07200000000000006,0.05441049787381636,0.178319946590101,
2.0,0.07800000000000029,0.05448327153856679,0.178303898517082,
2.0,0.08400000000000052,0.054561846602235294,0.17828656822041222,
2.0,0.08999999999999986,0.05464621833036823,0.17826795607426096,
2.0,0.09600000000000009,0.05473638163596695,0.17824806248044625,
2.0,0.10200000000000031,0.054832331079097366,0.17822688786842042,
2.0,0.10800000000000054,0.05493406086647438,0.1782044326952546,
2.0,0.11399999999999988,0.05504156485102182,0.17818069744562232,
2.0,0.1200000000000001,0.05515483653140747,0.178155682631782,
2.0,0.12600000000000033,0.05527386905155425,0.17812938879355852,
2.0,0.13200000000000056,0.05539865520012783,0.178101816498324,
2.0,0.1379999999999999,0.05552918741000057,0.1780729663409771,
2.0,0.14400000000000013,0.055665457757693326,0.1780428389439219,
2.0,0.15000000000000036,0.055807457962794134,0.17801143495704527,
2.0,0.1559999999999997,0.05595517938735577,0.1779787550576937,
2.0,0.16199999999999992,0.056108613035271794,0.17794479995064894,
2.0,0.16800000000000015,0.05626774955163133,0.17790957036810245,
2.0,0.17400000000000038,0.05643257922205439,0.17787306706962944,
2.0,0.17999999999999972,0.05660309197200689,0.1778352908421612,
2.0,0.18599999999999994,0.05677927736609714,0.17779624249995718,
2.0,0.19200000000000017,0.056961124607353225,0.1777559228845754,
2.0,0.1980000000000004,0.05714862253648324,0.1777143328648425,
2.0,0.20399999999999974,0.05734175963111781,0.17767147333682237,
2.0,0.20999999999999996,0.057540524005036515,0.17762734522378404,
2.0,0.2160000000000002,0.05774490340737806,0.1775819494761685,
2.0,0.22200000000000042,0.05795488522183584,0.17753528707155472,
2.0,0.22799999999999976,0.058170456465838356,0.17748735901462423,
2.0,0.23399999999999999,0.058391603789717014,0.1774381663371255,
2.0,0.2400000000000002,0.058618313475859836,0.17738771009783652,
2.0,0.24600000000000044,0.05885057143785413,0.17733599138252715,
2.0,0.2519999999999998,0.059088363219616837,0.17728301130392,
2.0,0.258,0.05933167399451529,0.17722877100165046,
2.0,0.26400000000000023,0.05958048856447732,0.1771732716422261,
2.0,0.27000000000000046,0.059834791359093364,0.17711651441898463,
2.0,0.2759999999999998,0.06009456643470966,0.17705850055205125,
2.0,0.28200000000000003,0.060359797473515345,0.1769992312882948,
2.0,0.28800000000000026,0.060630467782622044,0.1769387079012833,
2.0,0.2940000000000005,0.06090656029313918,0.1768769316912382,
2.0,0.2999999999999998,0.06118805755924406,0.17681390398498784,
2.0,0.30600000000000005,0.06147494175724902,0.17674962613592002,
2.0,0.3120000000000003,0.06176719468466537,0.17668409952393346,
2.0,0.3180000000000005,0.06206479775926609,0.17661732555538853,
2.0,0.32399999999999984,0.06236773201814777,0.17654930566305693,
2.0,0.33000000000000007,0.06267597811679272,0.17648004130607037,
2.0,0.3360000000000003,0.06298951632813256,0.17640953396986844,
2.0,0.3420000000000005,0.06330832654161363,0.17633778516614565,
2.0,0.34799999999999986,0.06363238826226633,0.17626479643279716,
2.0,0.3540000000000001,0.06396168060977842,0.17619056933386407,
2.0,0.3600000000000003,0.06429618231757338,0.17611510545947748,
2.0,0.36600000000000055,0.06463587173189572,0.17603840642580165,
2.0,0.3719999999999999,0.06498072681090322,0.17596047387497643,
2.0,0.3780000000000001,0.06533072512376822,0.17588130947505856,
2.0,0.38400000000000034,0.06568584384978754,0.17580091491996228,
2.0,0.39000000000000057,0.06604605977750408,0.1757192919293988,
2.0,0.3959999999999999,0.06641134930383934,0.1756364422488151,
2.0,0.40200000000000014,0.06678168843323931,0.17555236764933166,
2.0,0.40800000000000036,0.06715705277683377,0.17546706992767935,
2.0,0.4139999999999997,0.06753741755161077,0.17538055090613555,
2.0,0.41999999999999993,0.06792275757960758,0.17529281243245903,
2.0,0.42600000000000016,0.06831304728711818,0.1752038563798245,
2.0,0.4320000000000004,0.06870826070391961,0.1751136846467557,
2.0,0.4379999999999997,0.06910837146251765,0.175022299157058,
2.0,0.44399999999999995,0.06951335279741334,0.17492970185974996,
2.0,0.4500000000000002,0.0699231775443905,0.17483589472899405,
2.0,0.4560000000000004,0.0703378181398269,0.1747408797640266,
2.0,0.46199999999999974,0.07075724662002908,0.17464465898908663,
2.0,0.46799999999999997,0.07118143462059265,0.17454723445334405,
2.0,0.4740000000000002,0.07161035337578817,0.17444860823082703,
2.0,0.4800000000000004,0.07204397371797512,0.17434878242034826,
2.0,0.48599999999999977,0.07248226607704432,0.17424775914543064,
2.0,0.492,0.07292520047989,0.17414554055423184,
2.0,0.4980000000000002,0.07337274654991252,0.17404212881946846,
2.0,0.5040000000000004,0.07382487350655352,0.1739375261383388,
2.0,0.5099999999999998,0.07428155016486396,0.17383173473244515,
2.0,0.516,0.0747427449351068,0.17372475684771516,
2.0,0.5220000000000002,0.07520842582239429,0.17361659475432245,
2.0,0.5280000000000005,0.0756785604263629,0.1735072507466062,
2.0,0.5339999999999998,0.07615311594088524,0.1733967271429902,
2.0,0.54,0.07663205915382133,0.17328502628590073,
2.0,0.5460000000000003,0.07711535644680909,0.17317215054168406,
2.0,0.5520000000000005,0.0776029737950969,0.17305810230052274,
2.0,0.5579999999999998,0.07809487676741746,0.17294288397635135,
2.0,0.5640000000000001,0.0785910305259059,0.17282649800677133,
2.0,0.5700000000000003,0.07909139982606124,0.172708946852965,
2.0,0.5760000000000005,0.07959594901675444,0.17259023299960893,
2.0,0.5819999999999999,0.0801046420402823,0.1724703589547864,
2.0,0.5880000000000001,0.08061744243246967,0.17234932724989896,
2.0,0.5940000000000003,0.08113431332281978,0.17222714043957757,
2.0,0.6000000000000005,0.08165521743471532,0.17210380110159265,
2.0,0.6059999999999999,0.0821801170856693,0.1719793118367634,
2.0,0.6120000000000001,0.08270897418762942,0.17185367526886655,
2.0,0.6180000000000003,0.08324175024733377,0.17172689404454414,
2.0,0.6240000000000006,0.08377840636672168,0.17159897083321055,
2.0,0.6299999999999999,0.08431890324339954,0.1714699083269591,
2.0,0.6360000000000001,0.0848632011711625,0.17133970924046732,
2.0,0.6420000000000003,0.08541126004057308,0.17120837631090202,
2.0,0.6480000000000006,0.08596303933959823,0.17107591229782343,
2.0,0.6539999999999999,0.08651849815430535,0.1709423199830885,
2.0,0.6600000000000001,0.08707759516961835,0.17080760217075355,
2.0,0.6660000000000004,0.0876402886701344,0.1706717616869763,
2.0,0.6719999999999997,0.08820653654100277,0.17053480137991706,
2.0,0.6779999999999999,0.08877629626886689,0.1703967241196391,
2.0,0.6840000000000002,0.08934952494286945,0.17025753279800873,
2.0,0.6900000000000004,0.08992617925572235,0.17011723032859413,
2.0,0.6959999999999997,0.0905062155048426,0.16997581964656397,
2.0,0.702,0.09108958959355418,0.16983330370858482,
2.0,0.7080000000000002,0.09167625703235688,0.16968968549271848,
2.0,0.7140000000000004,0.09226617294026371,0.1695449679983181,
2.0,0.7199999999999998,0.09285929204620673,0.16939915424592403,
2.0,0.726,0.0934555686905131,0.1692522472771584,
2.0,0.7320000000000002,0.09405495682645054,0.16910425015461994,
2.0,0.7380000000000004,0.09465741002184497,0.1689551659617773,
2.0,0.7439999999999998,0.0952628814607695,0.1688049978028621,
2.0,0.75,0.09587132394530652,0.16865374880276124,
2.0,0.7560000000000002,0.09648268989738215,0.16850142210690872,
2.0,0.7620000000000005,0.097096931360676,0.1683480208811765,
2.0,0.7679999999999998,0.09771400000260445,0.1681935483117651,
2.0,0.774,0.09833384711638017,0.16803800760509316,
2.0,0.7800000000000002,0.09895642362314665,0.16788140198768667,
2.0,0.7860000000000005,0.09958168007419016,0.16772373470606763,
2.0,0.7919999999999998,0.10020956665322782,0.1675650090266418,
2.0,0.798,0.10084003317877467,0.16740522823558596,
2.0,0.8040000000000003,0.10147302910658723,0.1672443956387348,
2.0,0.8100000000000005,0.10210850353218698,0.16708251456146683,
2.0,0.8159999999999998,0.1027464051934628,0.16691958834859003,
2.0,0.8220000000000001,0.10338668247335274,0.16675562036422653,
2.0,0.8280000000000003,0.10402928340260588,0.16659061399169725,
2.0,0.8340000000000005,0.10467415566262495,0.16642457263340538,
2.0,0.8399999999999999,0.10532124658838946,0.1662574997107197,
2.0,0.8460000000000001,0.10597050317146067,0.16608939866385714,
2.0,0.8520000000000003,0.1066218720630672,0.16592027295176484,
2.0,0.8580000000000005,0.10727529957727344,0.1657501260520017,
2.0,0.8639999999999999,0.10793073169422952,0.16557896146061923,
2.0,0.8700000000000001,0.10858811406350438,0.165406782692042,
2.0,0.8760000000000003,0.10924739200750044,0.16523359327894752,
2.0,0.8820000000000006,0.10990851052495246,0.16505939677214554,
2.0,0.8879999999999999,0.11057141429450844,0.16488419674045687,
2.0,0.8940000000000001,0.11123604767839468,0.1647079967705917,
2.0,0.9000000000000004,0.11190235472616325,0.16453080046702726,
2.0,0.9060000000000006,0.1125702791785236,0.1643526114518852,
2.0,0.9119999999999999,0.11323976447125747,0.16417343336480839,
2.0,0.9180000000000001,0.11391075373921805,0.16399326986283688,
2.0,0.9240000000000004,0.11458318982041148,0.16381212462028408,
2.0,0.9299999999999997,0.11525701526016306,0.1636300013286118,
2.0,0.9359999999999999,0.11593217231536729,0.16344690369630496,
2.0,0.9420000000000002,0.1166086029588201,0.16326283544874626,
2.0,0.9480000000000004,0.1172862488836359,0.16307780032808972,
2.0,0.9539999999999997,0.11796505150774747,0.1628918020931342,
2.0,0.96,0.11864495197848929,0.1627048445191964,
2.0,0.9660000000000002,0.11932589117726312,0.1625169313979832,
2.0,0.9720000000000004,0.12000780972428757,0.16232806653746393,
2.0,0.9779999999999998,0.12069064798342946,0.16213825376174182,
2.0,0.984,0.1213743460671183,0.1619474969109251,
2.0,0.9900000000000002,0.12205884384134179,0.16175579984099805,
2.0,0.9960000000000004,0.122744080930724,0.16156316642369106,
2.0,1.0019999999999998,0.12342999672368467,0.16136960054635072,
2.0,1.008,0.12411653037767982,0.16117510611180913,
2.0,1.0140000000000002,0.12480362082452229,0.16097968703825336,
2.0,1.0200000000000005,0.12549120677578343,0.16078334725909374,
2.0,1.0259999999999998,0.12617922672827378,0.16058609072283261,
2.0,1.032,0.12686761896960413,0.16038792139293193,
2.0,1.0380000000000003,0.12755632158382382,0.16018884324768098,
2.0,1.0440000000000005,0.12824527245713854,0.15998886028006368,
2.0,1.0499999999999998,0.1289344092837054,0.15978797649762524,
2.0,1.056,0.1296236695715052,0.15958619592233864,
2.0,1.0620000000000003,0.1303129906482905,0.1593835225904709,
2.0,1.0680000000000005,0.13100230966761045,0.15917996055244876,
2.0,1.0739999999999998,0.13169156361491,0.15897551387272424,
2.0,1.08,0.1323806893137041,0.1587701866296394,
2.0,1.0860000000000003,0.13306962343182469,0.15856398291529158,
2.0,1.0920000000000005,0.13375830248774148,0.15835690683539758,
2.0,1.0979999999999999,0.13444666285695428,0.15814896250915786,
2.0,1.104,0.13513464077845702,0.15794015406912038,
2.0,1.1100000000000003,0.13582217236127128,0.15773048566104417,
2.0,1.1160000000000005,0.13650919359105051,0.15751996144376246,
2.0,1.1219999999999999,0.13719564033675205,0.15730858558904587,
2.0,1.1280000000000001,0.13788144835737737,0.15709636228146467,
2.0,1.1340000000000003,0.1385665533087784,0.15688329571825163,
2.0,1.1400000000000006,0.13925089075053015,0.1566693901091638,
2.0,1.146,0.13993439615286776,0.15645464967634462,
2.0,1.1520000000000001,0.14061700490368775,0.1562390786541852,
2.0,1.1580000000000004,0.14129865231561067,0.15602268128918598,
2.0,1.1640000000000006,0.14197927363310675,0.15580546183981764,
2.0,1.17,0.14265880403968062,0.15558742457638217,
2.0,1.1760000000000002,0.1433371786651168,0.1553685737808731,
2.0,1.1820000000000004,0.1440143325927812,0.15514891374683637,
2.0,1.1879999999999997,0.14469020086698145,0.15492844877923023,
2.0,1.194,0.14536471850038213,0.15470718319428528,
2.0,1.2000000000000002,0.14603782048147385,0.15448512131936423,
2.0,1.2060000000000004,0.1467094417820964,0.15426226749282151,
2.0,1.2119999999999997,0.14737951736501326,0.1540386260638626,
2.0,1.218,0.1480479821915371,0.15381420139240315,
2.0,1.2240000000000002,0.14871477122920343,0.15358899784892804,
2.0,1.2300000000000004,0.14937981945949344,0.15336301981435033,
2.0,1.2359999999999998,0.15004306188560232,0.15313627167986962,
2.0,1.242,0.15070443354025326,0.15290875784683083,
2.0,1.2480000000000002,0.15136386949355424,0.15268048272658236,
2.0,1.2540000000000004,0.15202130486089813,0.1524514507403343,
2.0,1.2599999999999998,0.15267667481090225,0.15222166631901662,
2.0,1.266,0.15332991457338851,0.15199113390313684,
2.0,1.2720000000000002,0.1539809594473997,0.151759857942638,
2.0,1.2780000000000005,0.1546297448092532,0.1515278428967562,
2.0,1.2839999999999998,0.15527620612062862,0.1512950932338782,
2.0,1.29,0.15592027893668903,0.1510616134313987,
2.0,1.2960000000000003,0.15656189891423283,0.1508274079755779,
2.0,1.3020000000000005,0.15720100181987623,0.1505924813613985,
2.0,1.3079999999999998,0.15783752353826347,0.15035683809242295,
2.0,1.314,0.15847140008030425,0.1501204826806503,
2.0,1.3200000000000003,0.159102567591435,0.14988341964637347,
2.0,1.3260000000000005,0.15973096235990455,0.14964565351803583,
2.0,1.3319999999999999,0.16035652082508042,0.1494071888320882,
2.0,1.338,0.160979179585776,0.1491680301328454,
2.0,1.3440000000000003,0.16159887540859452,0.1489281819723433,
2.0,1.3500000000000005,0.16221554523629061,0.14868764891019506,
2.0,1.3559999999999999,0.16282912619614573,0.14844643551344808,
2.0,1.362,0.16343955560835727,0.1482045463564402,
2.0,1.3680000000000003,0.16404677099443774,0.1479619860206567,
2.0,1.3740000000000006,0.16465071008562396,0.1477187590945864,
2.0,1.38,0.1652513108312938,0.14747487017357844,
2.0,1.3860000000000001,0.1658485114073884,0.14723032385969856,
2.0,1.3920000000000003,0.16644225022483825,0.14698512476158568,
2.0,1.3980000000000006,0.1670324659379913,0.14673927749430848,
2.0,1.404,0.16761909745304154,0.14649278667922172,
2.0,1.4100000000000001,0.16820208393645616,0.14624565694382274,
2.0,1.4160000000000004,0.1687813648233981,0.1459978929216082,
2.0,1.4220000000000006,0.1693568798261445,0.14574949925193031,
2.0,1.428,0.16992856894249733,0.1455004805798538,
2.0,1.4340000000000002,0.17049637246418511,0.14525084155601206,
2.0,1.4400000000000004,0.17106023098525322,0.14500058683646425,
2.0,1.4459999999999997,0.1716200854104416,0.14474972108255177,
2.0,1.452,0.1721758769635482,0.14449824896075503,
2.0,1.4580000000000002,0.1727275471957744,0.14424617514255042,
2.0,1.4640000000000004,0.17327503799405314,0.1439935043042671,
2.0,1.4699999999999998,0.17381829158935574,0.14374024112694395,
2.0,1.476,0.1743572505649769,0.14348639029618668,
2.0,1.4820000000000002,0.1748918578647945,0.143231956502025,
2.0,1.4880000000000004,0.17542205680150397,0.1429769444387698,
2.0,1.4939999999999998,0.17594779106482403,0.14272135880487058,
2.0,1.5,0.17646900472967264,0.14246520430277262,
2.0,1.5060000000000002,0.1769856422643105,0.1422084856387749,
2.0,1.5120000000000005,0.1774976485384509,0.1419512075228875,
2.0,1.5179999999999998,0.17800496883133365,0.1416933746686895,
2.0,1.524,0.17850754883976164,0.1414349917931868,
2.0,1.5300000000000002,0.1790053346860967,0.14117606361667034,
2.0,1.5360000000000005,0.1794982729262149,0.14091659486257405,
2.0,1.5419999999999998,0.17998631055741784,0.1406565902573335,
2.0,1.548,0.18046939502629905,0.14039605453024406,
2.0,1.5540000000000003,0.180947474236562,0.1401349924133197,
2.0,1.5600000000000005,0.18142049655679018,0.13987340864115191,
2.0,1.5659999999999998,0.18188841082816545,0.1396113079507685,
2.0,1.572,0.18235116637213364,0.13934869508149275,
2.0,1.5780000000000003,0.18280871299801502,0.13908557477480285,
2.0,1.5840000000000005,0.1832610010105586,0.1388219517741915,
2.0,1.5899999999999999,0.18370798121743748,0.13855783082502535,
2.0,1.596,0.1841496049366842,0.1382932166744051,
2.0,1.6020000000000003,0.1845858240040634,0.1380281140710257,
2.0,1.6080000000000005,0.18501659078038094,0.1377625277650364,
2.0,1.6139999999999999,0.18544185815872663,0.13749646250790157,
2.0,1.62,0.18586157957165017,0.1372299230522612,
2.0,1.6260000000000003,0.18627570899826648,0.13696291415179218,
2.0,1.6320000000000006,0.18668420097129093,0.13669544056106928,
2.0,1.638,0.18708701058400068,0.13642750703542675,
2.0,1.6440000000000001,0.18748409349712208,0.13615911833081978,
2.0,1.6500000000000004,0.1878754059456411,0.13589027920368682,
2.0,1.6560000000000006,0.18826090474553545,0.1356209944108115,
2.0,1.662,0.18864054730042729,0.13535126870918518,
2.0,1.6680000000000001,0.18901429160815428,0.1350811068558696,
2.0,1.6740000000000004,0.1893820962672568,0.13481051360786003,
2.0,1.6799999999999997,0.1897439204833808,0.13453949372194846,
2.0,1.686,0.19009972407559417,0.13426805195458696,
2.0,1.6920000000000002,0.19044946748261454,0.13399619306175192,
2.0,1.6980000000000004,0.19079311176894742,0.13372392179880777,
2.0,1.7039999999999997,0.19113061863093317,0.13345124292037172,
2.0,1.71,0.19146195040270111,0.1331781611801782,
2.0,1.7160000000000002,0.19178707006202855,0.13290468133094413,
2.0,1.7220000000000004,0.1921059412361048,0.1326308081242342,
2.0,1.7279999999999998,0.19241852820719674,0.13235654631032648,
2.0,1.734,0.19272479591821629,0.13208190063807837,
2.0,1.7400000000000002,0.19302470997818677,0.13180687585479303,
2.0,1.7460000000000004,0.19331823666760775,0.13153147670608598,
2.0,1.7519999999999998,0.19360534294371673,0.1312557079357521,
2.0,1.758,0.19388599644564602,0.13097957428563278,
2.0,1.7640000000000002,0.19416016549947349,0.13070308049548393,
2.0,1.7700000000000005,0.19442781912316617,0.1304262313028437,
2.0,1.7759999999999998,0.19468892703141544,0.1301490314429011,
2.0,1.782,0.1949434596403617,0.12987148564836445,
2.0,1.7880000000000003,0.19519138807220812,0.12959359864933087,
2.0,1.7940000000000005,0.19543268415972234,0.12931537517315547,
2.0,1.7999999999999998,0.1956673204506237,0.1290368199443214,
2.0,1.806,0.19589527021185663,0.12875793768430988,
2.0,1.8120000000000003,0.19611650743374706,0.1284787331114711,
2.0,1.8180000000000005,0.19633100683404267,0.12819921094089512,
2.0,1.8239999999999998,0.19653874386183415,0.12791937588428332,
2.0,1.83,0.19673969470135788,0.12763923264982,
2.0,1.8360000000000003,0.19693383627567773,0.12735878594204503,
2.0,1.8420000000000005,0.19712114625024604,0.12707804046172616,
2.0,1.8479999999999999,0.19730160303634184,0.1267970009057323,
2.0,1.854,0.19747518579438647,0.12651567196690666,
2.0,1.8600000000000003,0.19764187443713413,0.12623405833394105,
2.0,1.8660000000000005,0.19780164963273833,0.12595216469125,
2.0,1.8719999999999999,0.1979544928076919,0.12566999571884555,
2.0,1.8780000000000001,0.19810038614964037,0.1253875560922123,
2.0,1.8840000000000003,0.19823931261006777,0.12510485048218337,
2.0,1.8900000000000006,0.19837125590685456,0.12482188355481623,
2.0,1.896,0.1984962005267057,0.12453865997126941,
2.0,1.9020000000000001,0.19861413172745,0.1242551843876792,
2.0,1.9080000000000004,0.19872503554020846,0.12397146145503746,
2.0,1.9140000000000006,0.19882889877143164,0.12368749581906936,
2.0,1.92,0.19892570900480572,0.12340329212011178,
2.0,1.9260000000000002,0.19901545460302608,0.12311885499299205,
2.0,1.9320000000000004,0.1990981247094384,0.12283418906690753,
2.0,1.9379999999999997,0.1991737092495464,0.12254929896530528,
2.0,1.944,0.19924219893238598,0.12226418930576219,
2.0,1.9500000000000002,0.19930358525176517,0.12197886469986612,
2.0,1.9560000000000004,0.19935786048736975,0.1216933297530969,
2.0,1.9619999999999997,0.19940501770573382,0.12140758906470826,
2.0,1.968,0.1994450507610753,0.1211216472276099,
2.0,1.9740000000000002,0.19947795429599582,0.12083550882825049,
2.0,1.9800000000000004,0.19950372374204503,0.12054917844650082,
2.0,1.9859999999999998,0.1995223553201488,0.12026266065553773,
2.0,1.992,0.19953384604090124,0.11997596002172813,
2.0,1.9980000000000002,0.19953819370472056,0.11968908110451423,
2.0,2.0039999999999996,0.19953539690186822,0.11940202845629863,
2.0,2.01,0.19952545501233193,0.11911480662233016,
2.0,2.016,0.19950836820557166,0.1188274201405905,
2.0,2.0220000000000002,0.19948413744012938,0.11853987354168102,
2.0,2.0280000000000005,0.199452764463102,0.11825217134871023,
2.0,2.0340000000000007,0.1994142518094779,0.11796431807718183,
2.0,2.040000000000001,0.19936860280133695,0.11767631823488332,
2.0,2.0459999999999994,0.1993158215469145,0.11738817632177512,
2.0,2.0519999999999996,0.19925591293952868,0.11709989682988,
2.0,2.058,0.1991888826563722,0.11681148424317372,
2.0,2.064,0.1991147371571682,0.11652294303747555,
2.0,2.0700000000000003,0.19903348368269094,0.11623427768033964,
2.0,2.0760000000000005,0.19894513025315064,0.11594549263094696,
2.0,2.0820000000000007,0.19884968566644426,0.11565659233999778,
2.0,2.088000000000001,0.1987471594962713,0.11536758124960472,
2.0,2.0939999999999994,0.19863756209011585,0.11507846379318643,
2.0,2.0999999999999996,0.19852090456709448,0.11478924439536149,
2.0,2.106,0.19839719881567183,0.11449992747184368,
2.0,2.112,0.1982664574912426,0.11421051742933708,
2.0,2.1180000000000003,0.19812869401358188,0.11392101866543196,
2.0,2.1240000000000006,0.19798392256416422,0.11363143556850148,
2.0,2.130000000000001,0.19783215808335083,0.11334177251759874,
2.0,2.136000000000001,0.19767341626744758,0.11305203388235452,
2.0,2.1419999999999995,0.19750771356563232,0.11276222402287579,
2.0,2.1479999999999997,0.19733506717675395,0.11247234728964414,
2.0,2.154,0.1971554950460031,0.11218240802341603,
2.0,2.16,0.19696901586145507,0.11189241055512245,
2.0,2.1660000000000004,0.19677564905048656,0.11160235920576976,
2.0,2.1720000000000006,0.19657541477606633,0.11131225828634118,
2.0,2.178000000000001,0.19636833393292086,0.11102211209769872,
2.0,2.184000000000001,0.1961544281435761,0.11073192493048574,
2.0,2.1899999999999995,0.19593371975427598,0.11044170106503028,
2.0,2.1959999999999997,0.19570623183077873,0.11015144477124864,
2.0,2.202,0.19547198815403222,0.10986116030855031,
2.0,2.208,0.19523101321572883,0.10957085192574272,
2.0,2.2140000000000004,0.19498333221374115,0.10928052386093705,
2.0,2.2200000000000006,0.19472897104743997,0.1089901803414547,
2.0,2.226000000000001,0.19446795631289512,0.1086998255837342,
2.0,2.2319999999999993,0.19420031529796034,0.10840946379323894,
2.0,2.2379999999999995,0.19392607597724337,0.10811909916436516,
2.0,2.2439999999999998,0.19364526700696344,0.10782873588035136,
2.0,2.25,0.19335791771969524,0.10753837811318752,
2.0,2.2560000000000002,0.1930640581190029,0.10724803002352541,
2.0,2.2620000000000005,0.19276371887396354,0.10695769576058951,
2.0,2.2680000000000007,0.1924569313135827,0.10666737946208839,
2.0,2.274000000000001,0.19214372742110275,0.10637708525412709,
2.0,2.2799999999999994,0.19182413982820512,0.10608681725111979,
2.0,2.2859999999999996,0.19149820180910831,0.10579657955570312,
2.0,2.292,0.19116594727456318,0.10550637625865082,
2.0,2.298,0.19082741076574622,0.10521621143878804,
2.0,2.3040000000000003,0.19048262744805278,0.10492608916290712,
2.0,2.3100000000000005,0.19013163310479178,0.10463601348568348,
2.0,2.3160000000000007,0.1897744641307832,0.10434598844959267,
2.0,2.322000000000001,0.18941115752585952,0.1040560180848276,
2.0,2.3279999999999994,0.18904175088827396,0.10376610640921692,
2.0,2.3339999999999996,0.1886662824080145,0.10347625742814341,
2.0,2.34,0.1882847908600291,0.103186475134464,
2.0,2.346,0.18789731559735945,0.1028967635084296,
2.0,2.3520000000000003,0.18750389654418823,0.10260712651760599,
2.0,2.3580000000000005,0.18710457418879964,0.10231756811679533,
2.0,2.3640000000000008,0.18669938957645568,0.10202809224795835,
2.0,2.370000000000001,0.1862883843021896,0.10173870284013725,
2.0,2.3759999999999994,0.18587160050351803,0.10144940380937933,
2.0,2.3819999999999997,0.18544908085307374,0.10116019905866086,
2.0,2.388,0.1850208685511611,0.10087109247781254,
2.0,2.394,0.18458700731823519,0.1005820879434447,
2.0,2.4000000000000004,0.1841475413873067,0.10029318931887382,
2.0,2.4060000000000006,0.1837025154962747,0.10000440045404939,
2.0,2.412000000000001,0.18325197488018855,0.09971572518548161,
2.0,2.418000000000001,0.1827959652634411,0.09942716733616981,
2.0,2.4239999999999995,0.1823345328518951,0.09913873071553155,
2.0,2.4299999999999997,0.18186772432494344,0.098850419119332,
2.0,2.436,0.18139558682750775,0.09856223632961496,
2.0,2.442,0.1809181679619741,0.09827418611463365,
2.0,2.4480000000000004,0.18043551578006956,0.09798627222878259,
2.0,2.4540000000000006,0.17994767877468115,0.09769849841253016,
2.0,2.460000000000001,0.17945470587161866,0.09741086839235186,
2.0,2.4659999999999993,0.1789566464213239,0.09712338588066423,
2.0,2.4719999999999995,0.1784535501905269,0.09683605457575928,
2.0,2.4779999999999998,0.17794546735385386,0.09654887816174026,
2.0,2.484,0.17743244848538475,0.09626186030845729,
2.0,2.49,0.176914544550166,0.09597500467144433,
2.0,2.4960000000000004,0.17639180689567835,0.09568831489185642,
2.0,2.5020000000000007,0.175864287243262,0.09540179459640802,
2.0,2.508000000000001,0.17533203767950206,0.09511544739731172,
2.0,2.5139999999999993,0.17479511064757475,0.0948292768922179,
