branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
guidance_2m,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_quadrature_20260907/discovery5k/guidance_2m/samples.npz,4a63b125d63abc00d10c0520b3c1c29fbd5f1a1633f96f9cdd87154ebdd8a024,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,158.23040466308595,6.949552715854452
full_2m,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_quadrature_20260907/discovery5k/full_2m/samples.npz,7c504dfff81a2d55496d9dcbce414a5e17c5395e77c5094954f6848e263abf5e,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,155.36180572509767,6.950265664697781
exponential_2m,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_quadrature_20260907/discovery5k/exponential_2m/samples.npz,0c7bd99b392a64ae594e2fa97232e60aff72c04814dd820a7e37aa5fb015ccbc,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,155.74308319091796,6.965459140969983
