scale,paired_nmse_equal_call,paired_nrmse_equal_call,paired_nmse_delta_t,paired_nrmse_delta_t,projected_latent_fid_mean,projected_latent_fid_std,projected_latent_swd_mean,projected_latent_swd_std,projected_latent_mean_shift,projected_latent_covariance_shift,clean_latent_global_mean,generated_latent_global_mean,clean_latent_global_variance,generated_latent_global_variance,latent_global_mean_shift_normalized,latent_global_variance_ratio,latent_channel_variance_ratio_median,latent_channel_variance_ratio_p10,latent_channel_variance_ratio_p90,latent_channel_log_variance_ratio_rms,gfid_to_real,fid_to_clean_reconstruction,kid_to_real_mean,kid_to_real_std,kid_to_clean_reconstruction_mean,kid_to_clean_reconstruction_std,precision_to_real,recall_to_real,precision_to_clean_reconstruction,recall_to_clean_reconstruction,decoder_within_variance_ratio_mean_layers,decoder_between_variance_ratio_mean_layers,decoder_projected_fid_mean_layers,decoder_projected_swd_mean_layers,decoder_raw_min,decoder_raw_max,decoder_clipped_low_fraction,decoder_clipped_high_fraction
0.85,0.3720076364837117,0.6099242875010895,0.1707346550168677,0.4132005021982279,6.706986003117024,0.08040724165517013,0.062293354003553195,0.002337336959050868,0.05064593366653711,0.275521449580931,3.145907643906677e-05,-0.00032762426475137246,1.0007162505971403,0.9763733081424638,0.00035895481340112367,0.9756744807130385,0.9858666213937526,0.9049211364177867,1.0148710743650442,0.05379474826533629,8.695220571281936,14.51891695039194,0.0008400964736938476,0.00022019208097481734,0.0008150482177734375,0.0002650585436717923,0.8172,0.7776,0.8168,0.7692,0.8944095248233406,0.8916165951395296,94.49056698111774,0.7263414355603187,-0.59765625,1.6875,0.0015356516998745065,0.005748325765007848
0.92,0.3715514469389699,0.6095502005076939,0.1703666766442508,0.4127549837909299,6.653738659001192,0.06876525245985078,0.0588736878557306,0.0010394529711139331,0.04931412687291155,0.2750754258440325,3.145907643906677e-05,-0.0002932150420290934,1.0007162505971403,0.9790967522806205,0.00032455790687628756,0.9783959755788725,0.9888878689959124,0.9072122007061193,1.018330209687247,0.052246356141517486,8.340875337421437,14.155335233882965,0.0006409859657287597,0.00022973405702772723,0.0006044745445251465,0.0002187774896050664,0.8152,0.7732,0.8162,0.7744,0.9029307309927791,0.8896502140322153,85.8580402129514,0.6893815423067501,-0.703125,1.703125,0.0016644135008721606,0.005978877943878069
1.0,0.371534389681949,0.6095362086717646,0.1703908622544799,0.4127842805321927,6.60794424355737,0.06618508874196191,0.05855114254094179,0.0015714343207897778,0.04795072231250343,0.27481595297920947,3.145907643906677e-05,-0.00026062354951918615,1.0007162505971403,0.9822409494060728,0.0002919780799381356,0.9815379222831216,0.9919865292430357,0.9093169688407462,1.0218354101289995,0.050759148201258646,8.09550268280816,13.882824463267582,0.0005411243438720703,0.00017882589987334793,0.00042768478393554686,0.0001742622963992412,0.8164,0.7768,0.8232,0.7776,0.911875179816686,0.8875639016652205,76.80106447119924,0.6487980477511682,-0.439453125,1.6875,0.001825065155154334,0.006084561347321323
1.2,0.3738451569119214,0.6114287831889511,0.172526743781745,0.4153633876279239,6.549953946076627,0.06345349404855394,0.05510461000782346,0.0015326739758023255,0.0461985512609027,0.2745906258629145,3.145907643906677e-05,-0.0001869110162958743,1.0007162505971403,0.9901851534882564,0.00021829193086539064,0.9894764403969658,1.0009073082553948,0.9115731890605563,1.0303552301059755,0.04846582346572761,7.741285799695447,13.572649859174533,0.0003307890892028809,0.0001406165514762149,0.00025928258895874023,0.00015822267256616017,0.8222,0.777,0.8226,0.782,0.9333717737092762,0.8848409193849202,58.202854562986566,0.5568464281226175,-0.474609375,2.03125,0.00224918829547687,0.006548200664904562
1.4,0.3795179389597864,0.6160502730782501,0.1776275074542849,0.4214587850007221,6.609549006492074,0.051237458452324074,0.05639887645356863,0.001296089443351582,0.04710337361169811,0.2756794850797216,3.145907643906677e-05,-0.0001463816995049743,1.0007162505971403,0.9982164658549639,0.00017777712085576415,0.9975020044486289,1.0088382374706693,0.9141195262612751,1.039671378248767,0.04836284399228916,7.517914566763466,13.34316367099541,0.00028081655502319334,0.0001285513913904737,0.00015168190002441407,0.00010980404277986179,0.8162,0.782,0.822,0.7828,0.9553885985101074,0.8809589801401453,45.185239940177055,0.48130262056244355,-0.53125,1.78125,0.0027815572886263906,0.007041492931019548
1.5,0.3836150855404286,0.6193666810060326,0.1812897200950329,0.4257813054785672,6.7029412349945545,0.04225506444125658,0.05852151439130517,0.0012726629527454215,0.048532202550198175,0.2771207839266229,3.145907643906677e-05,-0.00013291217737395147,1.0007162505971403,1.002173010527514,0.00016431241991164713,1.0014557172720082,1.0131692021274281,0.9158242919105027,1.0447305424692361,0.04915153506719267,7.444495022855904,13.280410316740358,0.00024190425872802734,0.00012404720714775307,0.00012078046798706054,0.00014665555357220108,0.8132,0.7844,0.818,0.7854,0.9660265945707105,0.8779274042760175,40.83211432696053,0.45415702489563736,-0.6015625,1.6875,0.003007165609674303,0.007493803093109728
1.6,0.388552735825544,0.6233399841383064,0.1856931532720996,0.4309212843108352,6.822522367845522,0.029936678128211228,0.05875926782766967,0.00169030152501516,0.05040158344733645,0.2788780985255952,3.145907643906677e-05,-0.00012489769374633052,1.0007162505971403,1.0058862729615012,0.0001563008049324568,1.0051663219831555,1.0168292750785428,0.9155054495922434,1.0490618720181706,0.05031443404807168,7.47424939973439,13.279523547649262,0.00022256135940551758,0.00011700307928118724,9.561538696289063e-05,0.0001435611321671982,0.8128,0.7848,0.8162,0.7888,0.9765665230917472,0.8764708622602709,37.63047149854501,0.4318435249144052,-0.6171875,1.859375,0.0032349671326903262,0.0077364453347287055
1.78,0.399558575674024,0.6321064591301246,0.1954872087423429,0.4421393544374249,7.15120410972267,0.054702413239940496,0.06376524592808949,0.00041943812791707055,0.054814481855249224,0.28402297832350104,3.145907643906677e-05,-0.00012836794075878988,1.0007162505971403,1.012312206290013,0.00015976980982887866,1.0115876560273236,1.0234161391836998,0.9166245896665033,1.057886204128782,0.0534798209933675,7.490836879614051,13.26563339221758,0.00027518510818481446,0.00013849332369779806,0.0001225614547729492,0.00012342692111416353,0.8042,0.7858,0.8122,0.7884,0.9931847633434984,0.871145591873448,34.0990010137546,0.40539930495107024,-0.578125,1.84375,0.00358373729204759,0.00821798831876149
1.85,0.4045740652454022,0.6360613690874507,0.1999445760611607,0.4471516253589611,7.305345355727738,0.05782804924438451,0.0670323316343131,0.0016242227524574408,0.056732745234375756,0.28644953981565957,3.145907643906677e-05,-0.00013339130382266696,1.0007162505971403,1.0148613302392753,0.00016479137486517977,1.0141349554718377,1.0259317093723141,0.916839809722323,1.0612101359640174,0.055080771039441444,7.526590121965683,13.330619925579242,0.00029239177703857424,0.00015604141806092875,0.0001372385025024414,0.00012806739482239447,0.8078,0.7902,0.8092,0.7898,1.0004219607267448,0.8678182632930748,33.76144342296489,0.402299442346561,-0.5625,1.828125,0.0037751842261306593,0.008397396077627491
