family,condition,mode,gamma,nominal_scale,orthogonal_scale,response_scale,global_seed,num_samples,fid,sfid,inception_score,total_nfe,noise_fingerprint,label_fingerprint,result
x800,frozen_g1p25_n1000_seed0,frozen,1.25,1.0,1.0,1.0,0,1000,82.79274816798642,221.4954042672058,28.38887596130371,7912,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_gain_control_n1000_seed0/x800/frozen_g1p25_n1000_seed0/nominal_intervention_fid5k.json
x800,frozen_g1p5_n1000_seed0,frozen,1.5,1.0,1.0,1.0,0,1000,83.56026700337475,222.52415236351771,28.181673049926758,8236,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_gain_control_n1000_seed0/x800/frozen_g1p5_n1000_seed0/nominal_intervention_fid5k.json
x800,frozen_g1p75_n1000_seed0,frozen,1.75,1.0,1.0,1.0,0,1000,84.65406492976808,223.7040169722061,27.73015022277832,8302,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_gain_control_n1000_seed0/x800/frozen_g1p75_n1000_seed0/nominal_intervention_fid5k.json
x800,frozen_g2p0_n1000_seed0,frozen,2.0,1.0,1.0,1.0,0,1000,86.00763956942916,224.89959888683563,27.11372184753418,8446,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_gain_control_n1000_seed0/x800/frozen_g2p0_n1000_seed0/nominal_intervention_fid5k.json
x800,frozen_g2p5_n1000_seed0,frozen,2.5,1.0,1.0,1.0,0,1000,89.0246749948493,227.84904825618037,26.337045669555664,8488,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_gain_control_n1000_seed0/x800/frozen_g2p5_n1000_seed0/nominal_intervention_fid5k.json
x800,frozen_g3p0_n1000_seed0,frozen,3.0,1.0,1.0,1.0,0,1000,93.72993441299997,230.63196864881172,24.401273727416992,8692,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_gain_control_n1000_seed0/x800/frozen_g3p0_n1000_seed0/nominal_intervention_fid5k.json
