family,condition,mode,gamma,nominal_scale,orthogonal_scale,response_scale,global_seed,num_samples,fid,sfid,inception_score,total_nfe,noise_fingerprint,label_fingerprint,result
v500,best_g1p75_r1p25_l1p125_n5000_seed1,factorized,1.75,1.0,1.125,1.25,1,5000,46.12260565768236,67.23312951798698,34.626319885253906,161390,5b84be267479bd75e77bb3b2c6e7498e8ef3b9be8e6b646ede6735c3c5a749a3,1410ba5adf9aa817491a8da73d510f7b944fc76125f6b01bb97a934dbbddd3fc,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/v500_best_direction_formal_n5000/v500/best_g1p75_r1p25_l1p125_n5000_seed1/nominal_intervention_fid5k.json
v500,best_g1p75_r1p25_l1p125_n5000_seed0,factorized,1.75,1.0,1.125,1.25,0,5000,46.375366956361745,67.1985728673967,34.29804229736328,39662,bb460ea94ef337bca3b15f07d0d136d2fe286168c5afef96aeda2e4757f5c143,dd55c4ee2ce9e86812f5dd9dbf7262467ac6fda3d319e21ec8716ce7292f6e46,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/v500_best_direction_formal_n5000/v500/best_g1p75_r1p25_l1p125_n5000_seed0/nominal_intervention_fid5k.json
