family,condition,mode,gamma,nominal_scale,orthogonal_scale,response_scale,global_seed,num_samples,fid,sfid,inception_score,total_nfe,noise_fingerprint,label_fingerprint,result
x800,frozen_g0p75_n1000_seed0,frozen,0.75,1.0,1.0,1.0,0,1000,82.48208027989176,220.39459614779548,29.320356369018555,7462,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_low_gain_control_n1000_seed0/x800/frozen_g0p75_n1000_seed0/nominal_intervention_fid5k.json
x800,frozen_g0p5_n1000_seed0,frozen,0.5,1.0,1.0,1.0,0,1000,82.85009955479177,220.0727175520036,29.69199562072754,7270,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/frozen_low_gain_control_n1000_seed0/x800/frozen_g0p5_n1000_seed0/nominal_intervention_fid5k.json
