family,condition,mode,gamma,nominal_scale,orthogonal_scale,response_scale,global_seed,num_samples,fid,sfid,inception_score,total_nfe,noise_fingerprint,label_fingerprint,result
v500,best_g1p75_r1p30_l1p25_n5000_seed1,factorized,1.75,1.0,1.25,1.3,1,5000,46.000341537326676,67.89791291419976,34.20922088623047,164036,5b84be267479bd75e77bb3b2c6e7498e8ef3b9be8e6b646ede6735c3c5a749a3,1410ba5adf9aa817491a8da73d510f7b944fc76125f6b01bb97a934dbbddd3fc,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/v500_best_direction_g1p75_r1p30_l1p25_formal_n5000/v500/best_g1p75_r1p30_l1p25_n5000_seed1/nominal_intervention_fid5k.json
v500,best_g1p75_r1p30_l1p25_n5000_seed0,factorized,1.75,1.0,1.25,1.3,0,5000,46.06971474071372,67.74666598815122,33.71955490112305,41018,bb460ea94ef337bca3b15f07d0d136d2fe286168c5afef96aeda2e4757f5c143,dd55c4ee2ce9e86812f5dd9dbf7262467ac6fda3d319e21ec8716ce7292f6e46,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/v500_best_direction_g1p75_r1p30_l1p25_formal_n5000/v500/best_g1p75_r1p30_l1p25_n5000_seed0/nominal_intervention_fid5k.json
