requested_time,actual_time,future_time,data_odds,weak_defect_rms,strong_defect_rms,depth_gap_rms,revision_to_gap_rms,weak_strong_defect_cosine,weak_defect_depth_gap_cosine,weak_common_strong_energy_fraction
0.95,0.9491525292396545,0.9471994042396545,0.053571444004774094,0.020618017995730042,0.016821642755530775,0.20890562795102596,0.09929678542539477,0.36749345250427723,-0.018585284531582147,0.13903963286429644
0.8,0.7975830435752869,0.7956299185752869,0.25378793478012085,0.024118632543832064,0.015560669940896332,0.2534576077014208,0.0951361428014934,0.1626252355054021,0.03730972937773913,0.026708411751314998
0.6,0.6037735939025879,0.6018204689025879,0.65625,0.03484175191260874,0.019882776658050716,0.3127036541700363,0.11146260006353259,0.12720954837277532,0.05354444368276745,0.016271757951471955
0.4,0.41025641560554504,0.40830329060554504,1.4375,0.05695701949298382,0.028251076815649867,0.4050780385732651,0.1406607236713171,0.1261568320915103,0.06057747290469706,0.016001190175302327
0.2,0.1983470916748047,0.1963939666748047,4.0416669845581055,0.16041554789990187,0.056869775988161564,0.6620453149080276,0.242621467448771,0.13241972960531712,0.08864218136295676,0.017564045556355268
0.14,0.14035087823867798,0.13839775323867798,6.125,0.24114822316914797,0.07863967819139361,0.9848442822694778,0.24541405122727156,0.12055640621110797,0.06735997810028493,0.014554018678609282
