primary_samples,generated_paths,full_calls_per_output,prefix_calls_at_inference,seconds,arm,fid,inception_score,newly_generated,stored_at,delta_from_original
1000,1000,128,0,97.22467979975045,raw,63.77517942586394,39.104652404785156,False,/home/zhoushunyu/data/eqvae/experiments/ig_readout_normalization_20260912/sit_small/check_1000/raw,-3.23367766368483
1000,1000,128,0,97.89943670434877,native_fresh,65.71922324936338,36.350955963134766,True,/home/zhoushunyu/data/eqvae/experiments/ig_readout_matched_control_20260913/sit_small/matched_1000/native_fresh,-1.2896338401853882
1000,1000,128,0,94.1117421882227,native_base,67.00885708954877,35.44374084472656,False,/home/zhoushunyu/data/eqvae/experiments/ig_readout_normalization_20260912/sit_small/check_1000/native_base,0.0
1000,1000,128,0,99.55418676650152,adg,66.07735180957098,36.15179443359375,False,/home/zhoushunyu/data/eqvae/experiments/ig_readout_normalization_20260912/sit_small/check_1000/adg,-0.9315052799777845
