weak,weak_step,s,target_t,dt,disc_real_logit,disc_fake_logit,gap_rms,grad_rms,cos_grad_gap,inner_mean,signed_coeff,positive_coeff,finite_delta_plus,finite_delta_minus
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.010544867254793644,-0.012066520750522614,0.022308561950922012,0.0003046131751034409,0.007010656874626875,4.764078909147429e-08,4.786364570463775e-06,4.786364570463775e-06,1.1608004570007324e-05,-7.5623393058776855e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.014411749318242073,-0.015344761312007904,0.061597276479005814,0.000251265853876248,-0.02583642490208149,-3.998779334324354e-07,-5.269560915621696e-06,0.0,-5.482137203216553e-05,0.0001143086701631546
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0037846919149160385,-0.005246682092547417,0.01930927112698555,0.0003266833664383739,-0.062229935079813004,-3.925475198229833e-07,-5.264177161734551e-05,0.0,-7.472187280654907e-05,8.500739932060242e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.013867756351828575,-0.008364694193005562,0.019484248012304306,0.00025297689717262983,0.17445161938667297,8.598833005635242e-07,0.0001132510369643569,0.0001132510369643569,0.00017648935317993164,-0.00017606280744075775
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.009680438786745071,-0.00043791159987449646,0.031577181071043015,0.0003756761143449694,-0.05673748627305031,-6.730650738973054e-07,-3.375050800968893e-05,0.0,-0.0001399703323841095,0.00013465248048305511
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0022922102361917496,0.014474039897322655,0.06016027554869652,0.00026760963373817503,0.03515040501952171,5.659028943227895e-07,7.81793914939044e-06,7.81793914939044e-06,0.00011278316378593445,-0.00011933781206607819
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0004842504858970642,0.006470035761594772,0.024375274777412415,0.0003995364240836352,-0.06608016788959503,-6.435421937567298e-07,-5.4156171245267615e-05,0.0,-0.00013263337314128876,0.0001340862363576889
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0057493578642606735,0.0046129729598760605,0.028490809723734856,0.00016435666475445032,0.06855840235948563,3.210353156646306e-07,1.977485226234421e-05,1.977485226234421e-05,6.488710641860962e-05,-6.655417382717133e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0008641369640827179,0.005403237417340279,0.03658439218997955,0.00018345018906984478,-0.0774584710597992,-5.198558028496336e-07,-1.9420536773395725e-05,0.0,-0.000109868124127388,0.00010375119745731354
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.003288211300969124,0.005044814199209213,0.0193486288189888,0.0002458901144564152,-0.08597588539123535,-4.090420020474994e-07,-5.463079651235603e-05,0.0,-8.57226550579071e-05,8.162111043930054e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.008072052150964737,0.003794696182012558,0.02401202730834484,0.00025693370844237506,-0.06662335991859436,-4.1103277226284263e-07,-3.564419239410199e-05,0.0,-8.106604218482971e-05,8.589960634708405e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.001583661767654121,-0.009887278079986572,0.050287723541259766,0.00018700756481848657,-0.08470218628644943,-7.965550707922375e-07,-1.5749321391922422e-05,0.0,-0.00016119889914989471,0.0001668110489845276
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.006711559370160103,0.01069139689207077,0.018517991527915,0.00034021117608062923,0.08175535500049591,5.150610036253056e-07,7.510017167078331e-05,7.510017167078331e-05,0.00010481476783752441,-0.00010403618216514587
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0001084357500076294,-0.011146195232868195,0.023206906393170357,0.0002619237347971648,0.10380426049232483,6.309679179139493e-07,5.85791131015867e-05,5.85791131015867e-05,0.00012695416808128357,-0.00013288110494613647
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0066060349345207214,-0.017537815496325493,0.016742365434765816,0.0003159167245030403,-0.07732494175434113,-4.0898652287069126e-07,-7.295337127288803e-05,0.0,-8.502043783664703e-05,8.589215576648712e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.018905865028500557,0.004437815397977829,0.02980397641658783,0.0002999057178385556,-0.027018344029784203,-2.4150028821168235e-07,-1.3593749827123247e-05,0.0,-4.834681749343872e-05,5.177408456802368e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0060218628495931625,0.0034153517335653305,0.01753891631960869,0.0003134615544695407,0.11992742121219635,6.593340913241263e-07,0.00010716921678977087,0.00010716921678977087,0.00013506785035133362,-0.00013526901602745056
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.012307712808251381,0.003383323550224304,0.017497286200523376,0.00024205796944443136,-0.013118995353579521,-5.5563639023148426e-08,-9.074427907762583e-06,0.0,-1.0993331670761108e-05,1.1855736374855042e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.008075753226876259,0.014232284389436245,0.042795855551958084,0.0002120690478477627,0.12676836550235748,1.1505086376928375e-06,3.140917033306323e-05,3.140917033306323e-05,0.00023746304214000702,-0.00023449305444955826
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.011244654655456543,-0.014870919287204742,0.022336231544613838,0.0003403422306291759,-0.08603543788194656,-6.540382173625403e-07,-6.554707942996174e-05,0.0,-0.00013352744281291962,0.00013380683958530426
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.011297589167952538,0.0020984094589948654,0.04390815272927284,0.00020363567455206066,0.08702769130468369,7.781377462379169e-07,2.018069790210575e-05,2.018069790210575e-05,0.00016152486205101013,-0.00015877559781074524
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.010397929698228836,-0.0006564444629475474,0.0194536242634058,0.0002228132070740685,0.014530952088534832,6.2984767623675e-08,8.321554560097866e-06,8.321554560097866e-06,1.45789235830307e-05,-1.4463439583778381e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.005907824262976646,-0.002892548218369484,0.029636060819029808,0.0002479253162164241,-0.057265907526016235,-4.2076294448634144e-07,-2.3953365598572418e-05,0.0,-8.597411215305328e-05,8.667632937431335e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.010886184871196747,0.011007174849510193,0.028106000274419785,0.0002203538897447288,0.21872781217098236,1.3546396075980738e-06,8.574240928282961e-05,8.574240928282961e-05,0.0002808850258588791,-0.0002722274512052536
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.013136617839336395,-0.011195719242095947,0.02398800477385521,0.0004501539224293083,-0.03416099399328232,-3.688804781631916e-07,-3.20529070449993e-05,0.0,-7.22147524356842e-05,8.089467883110046e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0047257523983716965,-0.007479332387447357,0.06920068711042404,0.0003300921234767884,0.17931975424289703,4.096129941899562e-06,4.276838808436878e-05,4.276838808436878e-05,0.0008523184806108475,-0.0008218605071306229
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.021701239049434662,-0.009390272200107574,0.019199157133698463,0.0003800951817538589,0.047073960304260254,3.4352257216596627e-07,4.659732076106593e-05,4.659732076106593e-05,6.460212171077728e-05,-7.311254739761353e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.008002512156963348,0.014348570257425308,0.025869321078062057,0.00025395661941729486,-0.16513226926326752,-1.0848669944607536e-06,-8.105437882477418e-05,0.0,-0.00022421590983867645,0.0002194717526435852
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.014761464670300484,-0.013338159769773483,0.020184922963380814,0.0002879692183341831,-0.06438934803009033,-3.742718490684638e-07,-4.593069388647564e-05,0.0,-7.638335227966309e-05,7.70818442106247e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.009504081681370735,0.00196281261742115,0.03406349942088127,0.0004874802543781698,-0.014084135182201862,-2.3387107717098843e-07,-1.0077851584355813e-05,0.0,-4.5100110583007336e-05,5.30388206243515e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.014852691441774368,-0.015234586782753468,0.02965458482503891,0.0002037718368228525,0.008410617709159851,5.082342013906782e-08,2.889683173634694e-06,2.889683173634694e-06,1.0104849934577942e-05,-1.1840835213661194e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0003637949703261256,-0.0032653603702783585,0.03213328495621681,0.0003265584527980536,-0.2628909647464752,-2.758618848019978e-06,-0.0001335830893367529,0.0,-0.0005692765116691589,0.0005591027438640594
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.015666861087083817,-0.0056892987340688705,0.02103663608431816,0.00025693600764498115,0.0074179815128445625,4.0094704445436946e-08,4.5300653255253565e-06,4.5300653255253565e-06,8.95187258720398e-06,-8.877366781234741e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.00030413654167205095,-0.009509924799203873,0.02375667355954647,0.0003082642506342381,-0.07081986963748932,-5.186374778531899e-07,-4.594758138409816e-05,0.0,-0.00010767020285129547,0.00010523386299610138
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.005178648978471756,-0.003033185377717018,0.021419627591967583,0.00025402556639164686,-0.08559030294418335,-4.657081831282994e-07,-5.0752809329424053e-05,0.0,-9.620562195777893e-05,9.570270776748657e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.04355563968420029,0.0007245931774377823,0.020336680114269257,0.0002966850297525525,-0.10958211869001389,-6.611733738282055e-07,-7.993284816620871e-05,0.0,-0.00013321824371814728,0.00013609044253826141
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.009081600233912468,-0.005739428102970123,0.023337889462709427,0.00023897211940493435,-0.04881007969379425,-2.722189549331233e-07,-2.4989938538055867e-05,0.0,-5.284696817398071e-05,6.210990250110626e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.008637875318527222,0.004098471254110336,0.0192925613373518,0.00045906921150162816,-0.12569303810596466,-1.1132156032545026e-06,-0.0001495441683800891,0.0,-0.0002328772097826004,0.000227365642786026
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.007494252175092697,-0.0031388960778713226,0.017680533230304718,0.0002445886784698814,0.03436435014009476,1.4860719943499134e-07,2.3769451217958704e-05,2.3769451217958704e-05,3.2685697078704834e-05,-2.7505680918693542e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.018800081685185432,-0.012749185785651207,0.038423262536525726,0.00020559011318255216,0.03924762085080147,3.100343519690796e-07,1.0500048119865824e-05,1.0500048119865824e-05,6.496720016002655e-05,-6.21359795331955e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0011344365775585175,0.004117956385016441,0.06672345846891403,0.0003677111817523837,0.0037398303393274546,9.175658988169744e-08,1.0305052455805708e-06,1.0305052455805708e-06,2.4359673261642456e-05,-1.4619901776313782e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.008787121623754501,0.010407527908682823,0.049832213670015335,0.0003635269240476191,0.1594167947769165,2.887891241698526e-06,5.8147419622400776e-05,5.8147419622400776e-05,0.0005969777703285217,-0.000586455687880516
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0038652289658784866,-0.008519025519490242,0.020787889137864113,0.0002811887243296951,0.1194058507680893,6.979653903727012e-07,8.075754885794595e-05,8.075754885794595e-05,0.000143369659781456,-0.00014464743435382843
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.021675221621990204,-0.006738472729921341,0.023090211674571037,0.000264766626060009,0.03668295592069626,2.2426189616453485e-07,2.103147198795341e-05,2.103147198795341e-05,4.8901885747909546e-05,-4.1117891669273376e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.013238158077001572,-0.004808824509382248,0.03267420455813408,0.00033059538691304624,0.04070032387971878,4.396425197228382e-07,2.0590156054822728e-05,2.0590156054822728e-05,8.972734212875366e-05,-8.588284254074097e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.010423768311738968,-0.00475362129509449,0.023599475622177124,0.0003190315328538418,-0.003710262244567275,-2.793447606563859e-08,-2.5078750240936643e-06,0.0,-3.553926944732666e-06,3.727152943611145e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.024973902851343155,0.007021569646894932,0.03392012044787407,0.0003322447882965207,0.14662349224090576,1.6524149941687938e-06,7.1808259235695e-05,7.1808259235695e-05,0.00033473968505859375,-0.0003423057496547699
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.007827473804354668,-5.641952157020569e-05,0.03158117085695267,0.00027485532336868346,-0.08179345726966858,-7.099878871485998e-07,-3.5592991480370983e-05,0.0,-0.0001465100795030594,0.00014580972492694855
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.023899514228105545,-0.009622393175959587,0.030625050887465477,0.00024948001373559237,0.07921650260686874,6.052408707546419e-07,3.226596163585782e-05,3.226596163585782e-05,0.00013000331819057465,-0.00011855177581310272
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0008238144218921661,-0.005446460098028183,0.02063428796827793,0.0003632432490121573,-0.12987281382083893,-9.734312698128633e-07,-0.0001143131812568754,0.0,-0.00020132772624492645,0.00019646063446998596
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.007914682850241661,-0.001290293294005096,0.02132652886211872,0.00025918398750945926,-0.11732776463031769,-6.485286121460376e-07,-7.129494770197198e-05,0.0,-0.000130385160446167,0.00013653002679347992
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.019178863614797592,0.005742968991398811,0.06330513954162598,0.0001799432502593845,0.10026317089796066,1.142131281994807e-06,1.4249776540964376e-05,1.4249776540964376e-05,0.00024405121803283691,-0.00022070668637752533
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.015512094832956791,-0.009383607655763626,0.026585273444652557,0.00028875700081698596,0.03065553680062294,2.353328909521224e-07,1.6648316886858083e-05,1.6648316886858083e-05,5.1217153668403625e-05,-4.579126834869385e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.008139319717884064,-0.01566384546458721,0.053632624447345734,0.0004105477128177881,-0.003704955568537116,-8.157849151757546e-08,-1.418037072653533e-06,0.0,-1.3591721653938293e-05,2.1647661924362183e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.005999930202960968,-0.0008595213294029236,0.029475223273038864,0.00018031831132248044,0.11858419328927994,6.302658448475995e-07,3.627267142292112e-05,3.627267142292112e-05,0.00013162195682525635,-0.0001281239092350006
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.020460352301597595,0.002060702070593834,0.042387571185827255,0.00026496066129766405,-0.07765119522809982,-8.721035555936396e-07,-2.42695114138769e-05,0.0,-0.00017543137073516846,0.0001806449145078659
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0013875849545001984,0.011350257322192192,0.017461420968174934,0.00022748680203221738,-0.04582711681723595,-1.8203643037395523e-07,-2.985170613101218e-05,0.0,-3.717094659805298e-05,3.527291119098663e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.005916777998209,0.0038689076900482178,0.03458031266927719,0.00023949654132593423,0.10101351886987686,8.36580341001536e-07,3.498000296531245e-05,3.498000296531245e-05,0.00017318129539489746,-0.00016934052109718323
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.01477904338389635,-0.030167728662490845,0.016348177567124367,0.000313154305331409,0.02289784513413906,1.1722556791937677e-07,2.193075852119364e-05,2.193075852119364e-05,2.592429518699646e-05,-2.183392643928528e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.011233210563659668,-0.015478617511689663,0.02210492640733719,0.000414665206335485,-0.006127282977104187,-5.6163557360378036e-08,-5.74706973566208e-06,0.0,-8.258968591690063e-06,1.51023268699646e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.01885339617729187,0.0075368210673332214,0.030857989564538002,0.00019597301434259862,0.0013373963302001357,8.087681635515764e-09,4.2467706862225896e-07,4.2467706862225896e-07,3.5744160413742065e-06,4.3213367462158203e-07
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0002500973641872406,-0.0018681790679693222,0.02730102650821209,0.0005000410019420087,0.22082257270812988,3.0145884011290036e-06,0.0002022274275077507,0.0002022274275077507,0.0006108246743679047,-0.0006216671317815781
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.019935235381126404,-0.014418352395296097,0.024177026003599167,0.00031619699439033866,-0.17576348781585693,-1.34365973281092e-06,-0.00011493532656459138,0.0,-0.00027543865144252777,0.0002731308341026306
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0140351178124547,0.00861579179763794,0.02299841307103634,0.00022089133562985808,0.05780405551195145,2.936532723651908e-07,2.7759340810007416e-05,2.7759340810007416e-05,6.070733070373535e-05,-5.8745965361595154e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0013477057218551636,-0.01694825477898121,0.03495098650455475,0.00040369792259298265,-0.023543626070022583,-3.3219208717127913e-07,-1.359691668767482e-05,0.0,-7.21365213394165e-05,6.85080885887146e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.027074512094259262,0.018055398017168045,0.021878492087125778,0.0002617644495330751,0.005666131153702736,3.24499964676761e-08,3.3896112654474564e-06,3.3896112654474564e-06,9.212642908096313e-06,-1.8440186977386475e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.004101615399122238,-0.008971894159913063,0.02677248977124691,0.00044203855213709176,-0.017344679683446884,-2.0526512400920183e-07,-1.4318833564175293e-05,0.0,-3.611668944358826e-05,4.7633424401283264e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0035475417971611023,0.0013465994270518422,0.04407695680856705,0.00021578549058176577,0.03270048275589943,3.1101978947845055e-07,8.004511073522735e-06,8.004511073522735e-06,6.230734288692474e-05,-6.60233199596405e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.02714192122220993,-0.00815882533788681,0.022114239633083344,0.00039511933573521674,0.013150130398571491,1.1490273266190343e-07,1.1747794815164525e-05,1.1747794815164525e-05,2.6306137442588806e-05,-1.9336119294166565e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.009077925235033035,0.00175084185320884,0.056041669100522995,0.00019899490871466696,-0.15799005329608917,-1.7619063328311313e-06,-2.804985888360534e-05,0.0,-0.00036634504795074463,0.0003552994458004832
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.005102464929223061,0.014043271541595459,0.02017158642411232,0.00029680345323868096,-0.11567571014165878,-6.925500315446698e-07,-8.510224870406091e-05,0.0,-0.00014485418796539307,0.00014220550656318665
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.019476985558867455,0.00986766628921032,0.018534891307353973,0.0002699514734558761,0.04122035950422287,2.0624695196147513e-07,3.001769982802216e-05,3.001769982802216e-05,3.951415419578552e-05,-4.498288035392761e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.011138411238789558,0.007149443030357361,0.037756357342004776,0.00028625878621824086,0.21445170044898987,2.3178129140433157e-06,8.129583147820085e-05,8.129583147820085e-05,0.00047311559319496155,-0.0004754364490509033
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.01982477307319641,-0.02894553542137146,0.03105618804693222,0.00033097824780270457,-0.06104646623134613,-6.274919428506109e-07,-3.2529835152672604e-05,0.0,-0.00011990219354629517,0.00013836845755577087
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.007524985820055008,0.012461630627512932,0.03075590915977955,0.00026324845384806395,0.07221494615077972,5.846843578183325e-07,3.09053975797724e-05,3.09053975797724e-05,0.00012199766933917999,-0.00011723488569259644
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.001561250421218574,0.011885378509759903,0.02776109054684639,0.00017576877144165337,0.0074111237190663815,3.6162820293839104e-08,2.3461689124815166e-06,2.3461689124815166e-06,7.038936018943787e-06,-8.11554491519928e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0060029905289411545,-0.010761793702840805,0.02438352070748806,0.00027929380303248763,-0.06955652683973312,-4.7369150024678675e-07,-3.983572969445959e-05,0.0,-9.551271796226501e-05,9.728223085403442e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0014374088495969772,0.008252251893281937,0.023853370919823647,0.00021153836860321462,-0.010407626628875732,-5.251587253951584e-08,-4.614887075149454e-06,0.0,-1.130625605583191e-05,9.287148714065552e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.026245921850204468,0.004495607689023018,0.019141007214784622,0.0003072381659876555,-0.08833611756563187,-5.194912660044793e-07,-7.089549762895331e-05,0.0,-0.00010713934898376465,0.00010338984429836273
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.01380980759859085,0.013598006218671799,0.03174949437379837,0.0002035672659985721,-0.016324849799275398,-1.0551008244874538e-07,-5.233477168076206e-06,0.0,-1.8149614334106445e-05,2.4609267711639404e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0017108041793107986,0.013474861159920692,0.01876773312687874,0.00021981167083140463,0.0759265199303627,3.132247456960613e-07,4.446337334229611e-05,4.446337334229611e-05,6.483495235443115e-05,-6.141513586044312e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.007770916447043419,-0.01992223784327507,0.023468850180506706,0.0005003627738915384,-0.018965130671858788,-2.2270637600740883e-07,-2.0217106794007123e-05,0.0,-4.368089139461517e-05,4.765018820762634e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.018576733767986298,-0.003780488856136799,0.030458908528089523,0.00038801590562798083,-0.021879635751247406,-2.5858537355816225e-07,-1.3936230971012264e-05,0.0,-4.7400593757629395e-05,5.931593477725983e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.009682482108473778,-0.010349048301577568,0.02048203907907009,0.00029112142510712147,0.05089070647954941,3.0344909873747383e-07,3.6166751669952646e-05,3.6166751669952646e-05,6.360188126564026e-05,-5.8360397815704346e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.012808458879590034,-0.016707560047507286,0.02053338661789894,0.0004214565851725638,-0.00022361664741765708,-1.935163140842633e-09,-2.2949139122374618e-07,0.0,2.12155282497406e-06,4.895031452178955e-06
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0003816671669483185,-0.009704267606139183,0.04178079962730408,0.0002517661196179688,0.08004315197467804,8.419731329922797e-07,2.4116527129081078e-05,2.4116527129081078e-05,0.00017355941236019135,-0.000170242041349411
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0006380230188369751,-0.023455459624528885,0.033146705478429794,0.00028099751216359437,-0.1139584481716156,-1.0614251095830696e-06,-4.8303507355740294e-05,0.0,-0.00021467357873916626,0.00022117048501968384
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.014530742540955544,-0.02816908061504364,0.0167258158326149,0.0004206962767057121,0.014135248959064484,9.946252532699873e-08,1.7776850654627196e-05,1.7776850654627196e-05,2.2318214178085327e-05,-1.7743557691574097e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0010287687182426453,-0.01756763830780983,0.023595992475748062,0.00030517036793753505,0.1091555804014206,7.860072628318449e-07,7.058624032652006e-05,7.058624032652006e-05,0.00015666894614696503,-0.00016248226165771484
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.015293098986148834,-0.0011142956791445613,0.01858125999569893,0.0002924643340520561,-0.08047357201576233,-4.373220008346834e-07,-6.333168130367994e-05,0.0,-8.662976324558258e-05,9.177252650260925e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.011619131080806255,0.0015108009101822972,0.01871420070528984,0.0003873514069709927,-0.11964128911495209,-8.672762987771421e-07,-0.0001238183322129771,0.0,-0.0001770817907527089,0.0001797247678041458
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0019284915179014206,0.0014756321907043457,0.02037527784705162,0.0002231299877166748,0.031197628006339073,1.4183487451191468e-07,1.708228410279844e-05,1.708228410279844e-05,3.100000321865082e-05,-2.545863389968872e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.023723464459180832,-0.02271629311144352,0.0232684426009655,0.0004123057588003576,-0.04930877313017845,-4.7305422867793823e-07,-4.3686406570486724e-05,0.0,-9.428523480892181e-05,9.818561375141144e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.009826906025409698,-0.00444038026034832,0.017049599438905716,0.00044058519415557384,-0.08526686578989029,-6.405076646842645e-07,-0.00011017067299690098,0.0,-0.00013428181409835815,0.0001309998333454132
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.005504647269845009,0.004147110506892204,0.03002810850739479,0.0003259408404119313,-0.05921633169054985,-5.795731112812064e-07,-3.213825766579248e-05,0.0,-0.00011492520570755005,0.00011868402361869812
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.001644037663936615,-0.005236547440290451,0.023025991395115852,0.0002567360643297434,-0.07440438121557236,-4.398491455503972e-07,-4.1479841456748545e-05,0.0,-8.978694677352905e-05,8.900463581085205e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.0017920415848493576,-0.03146832436323166,0.019725512713193893,0.00035804518847726285,-0.00848894752562046,-5.995425311766667e-08,-7.704304152866825e-06,0.0,-1.5385448932647705e-06,2.3033469915390015e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.002704933285713196,-0.00598752498626709,0.026675427332520485,0.000508026743773371,0.09577729552984238,1.2979576240468305e-06,9.120271715801209e-05,9.120271715801209e-05,0.0002627614885568619,-0.0002659931778907776
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.028047986328601837,-0.002507561817765236,0.02602112665772438,0.00029159223777242005,-0.126165971159935,-9.572916042088764e-07,-7.069067214615643e-05,0.0,-0.00019594095647335052,0.0001969505101442337
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.009738052263855934,-0.010995255783200264,0.025701411068439484,0.000368016364518553,0.025747450068593025,2.435332646655297e-07,1.8433778677717783e-05,1.8433778677717783e-05,5.206279456615448e-05,-4.957430064678192e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0036506764590740204,-0.002181563526391983,0.03899654373526573,0.0003167942340951413,0.020799191668629646,2.56950727361982e-07,8.448266271443572e-06,8.448266271443572e-06,5.616806447505951e-05,-4.634261131286621e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0007877330062910914,-0.0057498980313539505,0.022135930135846138,0.0004791798419319093,0.016458114609122276,1.7457271894727455e-07,1.781356695573777e-05,1.781356695573777e-05,3.820843994617462e-05,-3.705546259880066e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.0006953644915483892,0.010168962180614471,0.07015692442655563,0.00029253741377033293,0.13198506832122803,2.7087990019936115e-06,2.7517291528056376e-05,2.7517291528056376e-05,0.0005486272275447845,-0.0005625560879707336
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.003187093883752823,0.0005320627242326736,0.020621996372938156,0.0002974747330881655,-0.09584296494722366,-5.879508648831688e-07,-6.912730168551207e-05,0.0,-0.00012148357927799225,0.00012144073843955994
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,-0.02769942581653595,0.009957723319530487,0.01809147745370865,0.0003161606437060982,0.02684948407113552,1.535740352665016e-07,2.3460635929950513e-05,2.3460635929950513e-05,3.1055882573127747e-05,-3.495067358016968e-05
v240,240000,0.0625,0.11249999701976776,0.05000000074505806,0.00832403264939785,0.001569768413901329,0.041048333048820496,0.00027752973255701363,-0.06843388825654984,-7.79607887579914e-07,-2.3134238290367648e-05,0.0,-0.00015529990196228027,0.0001652836799621582
