branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
native_global_official100_pooled5k,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_restart_20260906/scale_extension_5k_v1/evaluation_preparation_v1/native_global_merged/official100/pooled5k/samples.npz,01ace1f45e68fed885228aae272aa87f1db2386e562dec117a4a28cffeb0b211,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,157.16387634277345,7.093016100303544
native_global_global100_pooled5k,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_restart_20260906/scale_extension_5k_v1/evaluation_preparation_v1/native_global_merged/global100/pooled5k/samples.npz,40c0ce3bc6c2b9aadeb00a452834a5095c5b024b321171990f8d1c48591b82a5,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,157.537353515625,7.0766692743397925
