index,current_time,following_time,iterations_mean,iterations_max,relative_residual_max
0,1.0,0.9987389445304871,2.0,2,9.346891602035612e-05
1,0.9987389445304871,0.9974554777145386,2.0,2,0.00012684149260167032
2,0.9974554777145386,0.996148943901062,2.0,2,0.00014933882630430162
3,0.996148943901062,0.9948186874389648,2.0,2,0.00014111529162619263
4,0.9948186874389648,0.9934640526771545,2.0,2,0.00014513952191919088
5,0.9934640526771545,0.9920844435691833,2.0,2,0.00017730501713231206
6,0.9920844435691833,0.9906790852546692,2.0,2,0.0001765171327861026
7,0.9906790852546692,0.9892473220825195,2.0,2,0.00015520636225119233
8,0.9892473220825195,0.9877883195877075,2.0,2,0.00016759174468461424
9,0.9877883195877075,0.9863013625144958,2.0,2,0.00018337969959247857
10,0.9863013625144958,0.9847856163978577,2.0,2,0.00021559157175943255
11,0.9847856163978577,0.9832402467727661,2.0,2,0.00025399200967513025
12,0.9832402467727661,0.9816642999649048,2.0,2,0.0002228832308901474
13,0.9816642999649048,0.9800570011138916,2.0,2,0.00017336572636850178
14,0.9800570011138916,0.9784172773361206,2.0,2,0.00018409437325317413
15,0.9784172773361206,0.9767442345619202,2.0,2,0.00019305483147036284
16,0.9767442345619202,0.9750366806983948,2.0,2,0.0001588939194334671
17,0.9750366806983948,0.9732937812805176,2.0,2,0.00016746533219702542
18,0.9732937812805176,0.9715142250061035,2.0,2,0.00017296198348049074
19,0.9715142250061035,0.9696969985961914,2.0,2,0.0001518258941359818
20,0.9696969985961914,0.9678407311439514,2.0,2,0.0001724934991216287
21,0.9678407311439514,0.9659442901611328,2.0,2,0.00021263155213091522
22,0.9659442901611328,0.964006245136261,2.0,2,0.0002379951038165018
23,0.964006245136261,0.9620253443717957,2.0,2,0.00023586495080962777
24,0.9620253443717957,0.9599999785423279,2.0,2,0.0002251489058835432
25,0.9599999785423279,0.9579287767410278,2.0,2,0.0002223053015768528
26,0.9579287767410278,0.9558101296424866,2.0,2,0.00017583923181518912
27,0.9558101296424866,0.9536424279212952,2.0,2,0.000196648106793873
28,0.9536424279212952,0.9514237642288208,2.0,2,0.00020597623370122164
