family,name,kind,component,gamma,fid,sfid,inception_score,noise_sha256,label_sha256,total_nfe,elapsed_seconds
v800_projection,v800_depth_difference_baseline_g0,head_difference_component,full,0.0,84.96648533617952,222.24926986386106,29.519506454467773,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,54.02201475400943
v800_projection,v800_depth_difference_full_g0p65,head_difference_component,full,0.65,69.94303224125684,213.63827425927911,35.13887405395508,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8548,60.843010350945406
v800_projection,v800_depth_difference_parallel_g0p65,head_difference_component,parallel,0.65,68.0044523703188,214.1409249848839,34.44234085083008,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8098,59.360558467917144
v800_projection,v800_depth_difference_orthogonal_g0p65,head_difference_component,orthogonal,0.65,97.97327137340136,223.6231571399635,27.07054901123047,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7552,56.81419346004259
