checkpoint_step,bank_size_per_split,ema_to_fresh_fd_per_dim,fresh_split_fd_per_dim,ema_to_fresh_mean_mahal_sq,fresh_split_mean_mahal_sq,ema_to_fresh_cov_logeig_rms,fresh_split_cov_logeig_rms
5000,5000,1.2101732040196866,0.6178135776944842,112.06324077415658,1.5851826966010072,4.852626316495581,1.2008098290040352
9999,5000,1.4831148074024567,0.915282720556392,78.31058159045222,1.9573655141874133,4.304556768736338,1.3764443826732018
9999,10000,1.4613794658758201,0.3033782610935597,78.06737817708385,0.610999235096946,4.207350587575849,0.9263817252533295
