branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
full_conditional,/data/users/zhoushunyu/eqvae/experiments/raev2_depth_condition_guidance_v1/formal_n1000_seed20260904_v1/full_conditional_run/full_conditional/samples.npz,5c32675d4f4c4253d1a0ed2f1211e591f4ad5ec6482b220ae90f1c5a86b00bda,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,56.617211532592776,39.11326907807273
conditional_ig_s1p78_t0p5_1p0,/data/users/zhoushunyu/eqvae/experiments/raev2_depth_condition_guidance_v1/formal_n1000_seed20260904_v1/conditional_ig_s1p78_t0p5_1p0_run/conditional_ig_s1p78_t0p5_1p0/samples.npz,9ff3b0e2eb77da1e88d953684a47e8f9d69e1451ca439c2da5a05efef020ffaa,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,58.64597358703613,38.17198163369585
marginal_ig_s1p78_t0p5_1p0,/data/users/zhoushunyu/eqvae/experiments/raev2_depth_condition_guidance_v1/formal_n1000_seed20260904_v1/marginal_ig_s1p78_t0p5_1p0_run/marginal_ig_s1p78_t0p5_1p0/samples.npz,dbebe116a1b392862c5cfc6f03a9ae95803265645cff3734f081f6c553c2a668,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,56.30002212524414,38.54253268214177
interaction_ig_s1p78_t0p5_1p0,/data/users/zhoushunyu/eqvae/experiments/raev2_depth_condition_guidance_v1/formal_n1000_seed20260904_v1/interaction_ig_s1p78_t0p5_1p0_run/interaction_ig_s1p78_t0p5_1p0/samples.npz,caf3b6fd1fad5d8129706006aee694e46239c3d27f64eb219691ad2b3cdafc64,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,57.04986038208008,39.41049181536164
