sample_id,step,time,sigma,tau_sigma_squared,construction,alpha_star,target_direction_cosine,model_gap_cosine,pred_oracle_direction_cosine,direction_rms,target_residual_rms,state_perturbation_relative_rms,noise_preservation_rms_error,base_mse,relative_mse_change_alpha_m0p5,relative_mse_change_alpha_0p25,relative_mse_change_alpha_0p5,relative_mse_change_alpha_1
2,30,0.9491525292396545,0.35,0.12249999999999998,predicted_clean_axis,0.5695772492679083,0.03563162308258035,0.38106549864301714,0.8745826689765367,0.03486713920394528,0.5573568510083774,0.0037409516012626466,4.532183067870743e-08,0.3106466593717996,0.003207420033735988,-0.0008699277439118663,-0.0012506673058526234,-0.0005445818838218824
2,30,0.9491525292396545,0.35,0.12249999999999998,oracle_clean_axis,2.650562294218632,0.21497913259845366,0.33683458177721726,0.8745826689765367,0.045205537194479964,0.5573568510083774,0.009474989368211173,4.483397756631087e-08,0.3106466593717996,0.019080896609044353,-0.008307008801357558,-0.015791724600605607,-0.028294277192772284
2,30,0.9491525292396545,0.7,0.48999999999999994,predicted_clean_axis,0.10844530724809964,0.03608684682401724,0.3920958567542628,0.9735354138075552,0.18546907947469873,0.5573568510083774,0.00904433991783333,4.5545166154237045e-08,0.3106466593717996,0.0396916583111947,0.0009165738854219824,0.015674749798190068,0.08671590770576454
2,30,0.9491525292396545,0.7,0.48999999999999994,oracle_clean_axis,0.28467644430672145,0.10765777367617822,0.3823301679481606,0.9735354138075552,0.21077893490223887,0.5573568510083774,0.02053108929084496,4.488377203762557e-08,0.3106466593717996,0.07646783152883944,-0.01141822457344235,-0.004959321686233179,0.06158986647014008
2,30,0.9491525292396545,1.0,1.0,predicted_clean_axis,0.07086773508257001,0.03820900990290565,0.4126494273729943,0.9803801677755751,0.30050421979506986,0.5573568510083774,0.012175493031811794,4.538097061039815e-08,0.3106466593717996,0.09327398045241762,0.007867933247733421,0.05207248214476131,0.24949142688670137
2,30,0.9491525292396545,1.0,1.0,oracle_clean_axis,0.16479569000677893,0.09008191885575248,0.411323471048276,0.9803801677755751,0.3046667945270235,0.5573568510083774,0.02529694763497418,4.479671097318358e-08,0.3106466593717996,0.12394179849294244,-0.005945516657206075,0.025459221745097474,0.20031946372823523
2,50,0.8888888955116272,0.35,0.12249999999999998,predicted_clean_axis,-0.13486192441135814,-0.014158409782242922,0.2551600809049801,0.7682658410037813,0.05159697354037243,0.4914723653629283,0.012708785786723588,4.731577463024039e-08,0.24154508600739333,0.0012690221912266453,0.001432065575329128,0.00424184893128602,0.013994568985084476
2,50,0.8888888955116272,0.35,0.12249999999999998,oracle_clean_axis,1.7690381050030164,0.2416430437908748,0.21298951971239127,0.7682658410037813,0.06713302442131194,0.4914723653629283,0.021935413229972566,4.7101344406755316e-08,0.24154508600739333,0.037672004992759835,-0.015337553943941772,-0.02834280885292486,-0.047356421566014974
2,50,0.8888888955116272,0.7,0.48999999999999994,predicted_clean_axis,-0.13022441512514701,-0.03774200406356699,0.3343297649358367,0.7841449977655274,0.14243989495236045,0.4914723653629283,0.028772296692471982,4.732446604309109e-08,0.24154508600739333,0.010060820086504791,0.010719074873886422,0.03193780635919849,0.10587423916409981
2,50,0.8888888955116272,0.7,0.48999999999999994,oracle_clean_axis,0.6389939331000114,0.20353214666333633,0.29697440079757065,0.7841449977655274,0.15654362329034538,0.4914723653629283,0.047531232822820915,4.695373710001709e-08,0.24154508600739333,0.09019269285648399,-0.026073573290466747,-0.039465297822416666,-0.028203200610766012
