experiment,gamma,fid,sfid,inception_score,num_samples,integrator,noise_sha256,label_sha256,total_nfe,elapsed_seconds,condition_name,fid_improvement_vs_baseline
schedule_10_8_4_native,0.8,92.35515072017654,225.5822522343169,21.958677291870117,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12808,91.86754992796341,gamma_schedule_sweep_v4_schedule_10_8_4_native_g0p8,-7.384813655499215
schedule_10_8_4_native,0.9,98.59566995481146,228.01367554322246,20.51659393310547,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13612,100.21119626896689,gamma_schedule_sweep_v4_schedule_10_8_4_native_g0p9,-13.625332890134132
schedule_10_8_4_native,1.0,105.02997257469661,230.24186225138692,18.54065704345703,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14626,101.07956413499778,gamma_schedule_sweep_v4_schedule_10_8_4_native_g1,-20.05963551001929
schedule_10_8_4_rms,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_10_8_4_rms,0.1,78.97758790322973,218.845016333599,30.051847457885742,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7186,61.46720756200375,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p1,5.992749161447591
schedule_10_8_4_rms,0.2,75.69350612980156,216.9767929358892,30.1512508392334,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8092,69.58104485395597,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p2,9.276830934875761
schedule_10_8_4_rms,0.25,75.38946352881828,216.7130720025266,30.505605697631836,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8206,68.50454445497598,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p25,9.580873535859041
schedule_10_8_4_rms,0.3,75.43156615143175,216.59850573487904,30.13467025756836,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8140,72.07414519897429,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p3,9.538770913245571
schedule_10_8_4_rms,0.35,75.85308270179564,216.92000121782962,29.490917205810547,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8506,74.46223091002321,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p35,9.117254362881681
schedule_10_8_4_rms,0.4,77.11697223075186,217.18562519569923,28.691509246826172,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8962,72.72988426801749,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p4,7.853364833925468
schedule_10_8_4_rms,0.45,78.07770354865016,217.74401348535184,27.943696975708008,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9442,77.59151883400045,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p45,6.892633516027161
schedule_10_8_4_rms,0.5,79.65061722621664,218.55106801718568,26.958145141601562,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9844,80.33575231203577,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p5,5.319719838460685
schedule_10_8_4_rms,0.55,81.28899471050602,219.38818355157844,25.83660316467285,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10078,83.0552281459677,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p55,3.6813423541713064
schedule_10_8_4_rms,0.6,83.04499006952392,220.23649277126458,25.305479049682617,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10894,85.7574539220077,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p6,1.9253469951534044
schedule_10_8_4_rms,0.7,88.6994884641594,222.51331470301898,23.955501556396484,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12112,94.26716183300596,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p7,-3.7291513994820775
schedule_10_8_4_rms,0.8,93.99739938674423,224.9541498363826,22.38248634338379,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13162,104.37124675704399,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p8,-9.02706232206691
schedule_10_8_4_rms,0.9,100.15375765341969,228.14472545809622,19.62448501586914,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14470,109.44756460801,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g0p9,-15.183420588742365
schedule_10_8_4_rms,1.0,106.24510035992137,231.18725437141882,17.537036895751953,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,15268,114.36744678096147,gamma_schedule_sweep_v4_schedule_10_8_4_rms_g1,-21.274763295244043
schedule_10_8_6_4_native,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_10_8_6_4_native,0.1,77.75723988442422,219.13121311678105,30.091644287109375,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7006,102.49237079703016,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p1,7.213097180253101
schedule_10_8_6_4_native,0.2,74.76802467932521,217.8491918888392,30.93156623840332,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8326,68.95223066199105,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p2,10.202312385352116
schedule_10_8_6_4_native,0.25,74.15711063417507,217.79346069413373,30.885265350341797,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8482,67.3022181459819,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p25,10.813226430502255
schedule_10_8_6_4_native,0.3,74.70278970223467,218.13871362805412,30.717121124267578,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8428,81.7550911050057,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p3,10.267547362442656
schedule_10_8_6_4_native,0.35,75.63392336239798,218.6425992794691,30.556604385375977,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8668,81.86596515896963,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p35,9.336413702279344
schedule_10_8_6_4_native,0.4,76.79683511779001,219.4268740945215,29.587373733520508,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8590,81.94848197401734,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p4,8.173501946887313
schedule_10_8_6_4_native,0.45,78.32001393745668,220.45319733596466,28.531320571899414,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8836,68.97744350600988,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p45,6.650323127220645
schedule_10_8_6_4_native,0.5,79.97895730607041,221.23275354657176,27.0454044342041,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9514,73.55504356900929,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p5,4.991379758606911
schedule_10_8_6_4_native,0.55,82.2592447674516,222.33943698441294,25.756372451782227,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10168,77.02590413094731,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p55,2.7110922972257185
schedule_10_8_6_4_native,0.6,84.15303190690406,223.55668807450002,24.87594223022461,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11194,84.13920434302418,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p6,0.8173051577732622
schedule_10_8_6_4_native,0.7,89.36653619352029,225.8637227045773,22.938661575317383,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12706,91.26755243196385,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p7,-4.396199128842966
schedule_10_8_6_4_native,0.8,95.747754300049,227.96688447200518,20.957855224609375,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13750,95.31684016500367,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p8,-10.777417235371672
schedule_10_8_6_4_native,0.9,102.84465701604375,230.55967343663292,19.59322738647461,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14482,103.38417627802119,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g0p9,-17.87431995136643
schedule_10_8_6_4_native,1.0,109.55276469742154,232.7264870713475,18.041427612304688,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,15292,105.6365077989758,gamma_schedule_sweep_v4_schedule_10_8_6_4_native_g1,-24.582427632744213
schedule_10_8_6_4_rms,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_10_8_6_4_rms,0.1,78.3724301262389,218.89164454667775,30.241241455078125,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7174,92.22378747398034,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p1,6.5979069384384275
schedule_10_8_6_4_rms,0.2,74.92144832613269,217.26551674969824,30.363866806030273,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8062,99.30960798700107,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p2,10.048888738544633
schedule_10_8_6_4_rms,0.25,74.33946944936793,217.05066249243214,30.789674758911133,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8686,75.46314220799832,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p25,10.630867615309398
schedule_10_8_6_4_rms,0.3,74.36750648014788,217.14365946318526,30.500680923461914,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8554,98.63916902302299,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p3,10.602830584529443
schedule_10_8_6_4_rms,0.35,75.08583459689714,217.52954344236787,30.180700302124023,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8362,95.72894093202194,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p35,9.88450246778018
schedule_10_8_6_4_rms,0.4,76.1280407188998,218.14522157374142,29.3719425201416,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8638,98.10677816002863,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p4,8.842296345777527
schedule_10_8_6_4_rms,0.45,77.3585015367895,218.85933755958195,28.363786697387695,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9184,76.99336856702575,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p45,7.61183552788782
schedule_10_8_6_4_rms,0.5,78.80498083981723,219.59825535118114,27.274757385253906,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9820,82.6143687570002,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p5,6.165356224860091
schedule_10_8_6_4_rms,0.55,81.02428985701124,220.63711564763207,26.444292068481445,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10264,87.09064335201401,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p55,3.9460472076660835
schedule_10_8_6_4_rms,0.6,83.21859670195369,221.72693521243752,25.512836456298828,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10810,90.12138884403976,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p6,1.7517403627236376
schedule_10_8_6_4_rms,0.7,89.01305535681541,224.1120293391324,24.579538345336914,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12658,101.34825169399846,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p7,-4.04271829213809
schedule_10_8_6_4_rms,0.8,94.41468605295438,226.62238069555667,21.904443740844727,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14032,114.18728437199024,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p8,-9.444348988277056
schedule_10_8_6_4_rms,0.9,99.885492679133,229.23572993216635,19.95223045349121,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14710,114.77860847499687,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g0p9,-14.91515561445567
schedule_10_8_6_4_rms,1.0,106.54290861700741,232.19359015991756,17.792089462280273,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,15376,116.41000424296362,gamma_schedule_sweep_v4_schedule_10_8_6_4_rms_g1,-21.57257155233009
schedule_10_8_6_native,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_10_8_6_native,0.1,78.76966757658857,219.46246182572406,30.023988723754883,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7096,57.017101973993704,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p1,6.200669488088749
schedule_10_8_6_native,0.2,75.4624296276852,217.95996011280283,30.210081100463867,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8074,66.34685746900504,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p2,9.507907436992127
schedule_10_8_6_native,0.25,74.97887075321034,217.7264295082358,30.255361557006836,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8314,80.85033712099539,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p25,9.99146631146698
schedule_10_8_6_native,0.3,75.15185926556615,217.7817802581461,29.932214736938477,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8266,79.37671167199733,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p3,9.818477799111179
schedule_10_8_6_native,0.35,75.51492811371651,218.0567507730982,29.625795364379883,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8524,83.56565717601916,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p35,9.455408950960816
schedule_10_8_6_native,0.4,76.39137138790932,218.5089333748325,28.81730842590332,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9022,68.90034808201017,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p4,8.578965676768007
schedule_10_8_6_native,0.45,77.55329889900236,219.1168299455403,28.122039794921875,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9442,70.72427857900038,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p45,7.417038165674967
schedule_10_8_6_native,0.5,78.91369346154636,219.82827774637417,27.556394577026367,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9514,73.07358309900155,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p5,6.056643603130965
schedule_10_8_6_native,0.55,80.59904352922081,220.68269987521444,26.914310455322266,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10018,77.76906580798095,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p55,4.371293535456516
schedule_10_8_6_native,0.6,82.46464328688751,221.607977107348,25.97623634338379,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10570,77.64686246699421,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p6,2.5056937777898156
schedule_10_8_6_native,0.7,86.56008105372757,223.70620616939414,23.520618438720703,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11452,88.24722017697059,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p7,-1.5897439890502483
schedule_10_8_6_native,0.8,91.76413792289793,225.6314709977678,22.58431053161621,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12346,88.35936340200715,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p8,-6.793800858220607
schedule_10_8_6_native,0.9,97.54420545764225,227.88648921779009,21.007373809814453,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13324,93.75850047497079,gamma_schedule_sweep_v4_schedule_10_8_6_native_g0p9,-12.573868392964926
schedule_10_8_6_native,1.0,103.91704521974384,230.22905327379124,18.959508895874023,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14056,98.64174927101703,gamma_schedule_sweep_v4_schedule_10_8_6_native_g1,-18.946708155066517
schedule_10_8_6_rms,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_10_8_6_rms,0.1,79.09108397775788,218.89934690972132,30.000160217285156,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7162,121.24275173898786,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p1,5.879253086919448
schedule_10_8_6_rms,0.2,75.70137829292486,216.985093395155,30.00834846496582,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7960,68.67850343702594,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p2,9.268958771752466
schedule_10_8_6_rms,0.25,75.21909865072098,216.60988556083953,30.16061019897461,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8272,72.30621719401097,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p25,9.751238413956344
schedule_10_8_6_rms,0.3,75.15045276287788,216.41809083280418,29.87835693359375,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8398,102.2646066150046,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p3,9.819884301799448
schedule_10_8_6_rms,0.35,75.45264379538963,216.65718055466175,29.419116973876953,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8416,93.28192244598176,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p35,9.51769326928769
schedule_10_8_6_rms,0.4,76.45815953347056,216.9768070946286,28.57347869873047,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8554,92.5454225569847,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p4,8.51217753120676
schedule_10_8_6_rms,0.45,77.45384790557682,217.60642045832458,27.890932083129883,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9172,77.90637553698616,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p45,7.516489159100502
schedule_10_8_6_rms,0.5,79.02185980079838,218.4046217966188,27.1875057220459,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9628,78.90523778402712,gamma_schedule_sweep_v4_schedule_10_8_6_rms_g0p5,5.948477263878942
