branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
ig_s1p78,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_shared_retiming_v1/fid1k_seed20260908/ig_s1p78/samples.npz,bdd24898d19e48a3770cb1dc2791fa6b4aa076a7d05f4a5b088ffb06f948da1d,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,58.22313804626465,38.48718487627309
plain_h0p03125_r0p05,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_shared_retiming_v1/fid1k_seed20260908/plain_h0p03125_r0p05/samples.npz,a2fc91a59145c1b1834e5b90453e50d4913c7cccc7787a72366169cb7d3ab329,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,62.12579078674317,38.13958864489024
shared_h0p03125_r0p05,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_shared_retiming_v1/fid1k_seed20260908/shared_h0p03125_r0p05/samples.npz,a036dc9b0d83bf21176f43b6105028988e43147b9a7b3457e55c1ff74c3e45c3,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,61.476309585571286,38.04119763801714
shared_h0p03125_r1,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_shared_retiming_v1/fid1k_seed20260908/shared_h0p03125_r1/samples.npz,db2513d864b7f60ceea85dae4d36b01b2a2c3de6a8a5619d1e2f61333b14b8a7,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,64.42176399230956,50.456512371206315
