branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
piecewise_ig,/data/users/zhoushunyu/eqvae/experiments/raev2_semigroup_value_beta1p78_v2_balanced/formal_pair_n1000_seed20260903_b4_baseline/piecewise_ig/samples.npz,93e2a455e9c6d0bc9cf5722352564f96b036f9e4e6248f07e60e956055dbc5b9,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,57.11100959777832,39.37021754480679
semigroup_value,/data/users/zhoushunyu/eqvae/experiments/raev2_semigroup_value_beta1p78_v2_balanced/formal_pair_n1000_seed20260903_b4_semigroup/semigroup_value/samples.npz,14c77b5f81b69326d3e5ab3c46b23ec6930cc791e938966bf02089c726431c0b,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,55.72065734863281,40.66706901089475
