index,noise_time,correction_active,future_time,future_gap_rms,future_current_cosine,future_fallback,current_gap_rms,selected_direction_rms,selected_current_cosine,selected_current_norm_ratio,zero_current_gap
0,1.0,True,0.96875,0.16266873454855335,0.1325972753059637,0.0,0.08996558219434754,0.08996558291537146,0.13259727445444197,1.0000000161028677,0.0
1,0.9987389445304871,True,0.9674889445304871,0.16614544016098784,0.15354278034553112,0.0,0.08443275185662412,0.08443275277292536,0.1535427785711363,1.0000000185062807,0.0
2,0.9974554777145386,True,0.9662054777145386,0.1694980185899523,0.17750019063391992,0.0,0.08092890006880607,0.0809289000387634,0.17750018822299618,1.0000000048068263,0.0
3,0.996148943901062,True,0.964898943901062,0.17249036604358303,0.20831352499343694,0.0,0.07932949676028182,0.07932949713581512,0.20831352179389326,1.000000007690922,0.0
4,0.9948186874389648,True,0.9635686874389648,0.17542035934785682,0.2422158090818313,0.0,0.08009777764879888,0.08009777784407619,0.24221580872131931,1.0000000055278502,0.0
5,0.9934640526771545,True,0.9622140526771545,0.17816625868961697,0.2776508753398253,0.0,0.08343872635234748,0.08343872695320076,0.2776508731767535,1.0000000122574069,0.0
6,0.9920844435691833,True,0.9608344435691833,0.18125047693930327,0.3130650918089574,0.0,0.08870705756388846,0.0887070583900617,0.31306508967592833,1.0000000141801373,0.0
7,0.9906790852546692,True,0.9594290852546692,0.18436286210893624,0.3453366827640322,0.0,0.09507372656897191,0.09507372763548647,0.3453366801202778,1.0000000185062807,0.0
8,0.9892473220825195,True,0.9579973220825195,0.1872387590307382,0.37559334397496236,0.0,0.10194426901157826,0.10194426946221821,0.3755933417818479,1.0000000105750175,0.0
9,0.9877883195877075,True,0.9565383195877075,0.18987784171176533,0.4042170926207496,0.0,0.10881603220778127,0.10881603316914651,0.40421708775383813,1.0000000182659394,0.0
10,0.9863013625144958,True,0.9550513625144958,0.19232656788681785,0.4324654259628827,0.0,0.11588155991968609,0.11588156094113665,0.4324654234993842,1.0000000185062807,0.0
11,0.9847856163978577,True,0.9535356163978577,0.19465677353042748,0.4601187749255088,0.0,0.1233788670130795,0.12337886794440207,0.46011877065945056,1.0000000168238916,0.0
12,0.9832402467727661,True,0.9519902467727661,0.1969569120556116,0.4857785087679663,0.0,0.13121246759809793,0.13121246858950583,0.4857785065448092,1.0000000158625264,0.0
13,0.9816642999649048,True,0.9504142999649048,0.19901239826914766,0.5100210516923859,0.0,0.138957096023425,0.1389570966543209,0.5100210477868395,1.0000000129784308,0.0
14,0.9800570011138916,True,0.9488070011138916,0.20097308557841084,0.5334871788659403,0.0,0.1466691725917401,0.14666917337284935,0.5334871804281589,1.0000000120170656,0.0
15,0.9784172773361206,True,0.9471672773361206,0.20282905933357054,0.5549588547719102,0.0,0.15385301020597258,0.15385301020597258,0.5549588554929341,1.0000000050471676,0.0
16,0.9767442345619202,True,0.9454942345619202,0.20445063788323634,0.5767058881540452,0.0,0.16089894691662443,0.1608989465861551,0.5767058865918268,1.0000000036051195,0.0
17,0.9750366806983948,True,0.9437866806983948,0.20605041429160104,0.5969626362765988,0.0,0.16734366245087115,0.1673436634723217,0.5969626300277249,1.0000000144204786,0.0
18,0.9732937812805176,True,0.9420437812805176,0.20769231460027157,0.6163688554398475,0.0,0.17341197852886492,0.17341197952027282,0.6163688519548985,1.0000000134591134,0.0
19,0.9715142250061035,True,0.9402642250061035,0.20921004443399369,0.6358403937230187,0.0,0.17910249495217878,0.17910249576333068,0.6358403855514142,1.0000000112960417,0.0
20,0.9696969985961914,False,,,,,0.18411429616953096,0.18411429616953096,0.9999999800516713,1.0,0.0
21,0.9678407311439514,False,,,,,0.18869855774626618,0.18869855774626618,0.9999999807726953,1.0,0.0
22,0.9659442901611328,False,,,,,0.19255736145761707,0.19255736145761707,0.9999999762062104,1.0,0.0
23,0.964006245136261,False,,,,,0.19579749034657593,0.19579749034657593,0.9999999783692821,1.0,0.0
24,0.9620253443717957,False,,,,,0.19863889237204868,0.19863889237204868,0.9999999812533779,1.0,0.0
25,0.9599999785423279,False,,,,,0.20116912405337056,0.20116912405337056,0.9999999802920126,1.0,0.0
26,0.9579287767410278,False,,,,,0.2033155101441568,0.2033155101441568,0.9999999812533779,1.0,0.0
27,0.9558101296424866,False,,,,,0.20535041169533808,0.20535041169533808,0.9999999850988388,1.0,0.0
28,0.9536424279212952,False,,,,,0.2069934196169338,0.2069934196169338,0.9999999824550844,1.0,0.0
29,0.9514237642288208,False,,,,,0.2083278926269662,0.2083278926269662,0.9999999802920126,1.0,0.0
30,0.9491525292396545,False,,,,,0.20966059137736598,0.20966059137736598,0.9999999831761083,1.0,0.0
31,0.9468267560005188,False,,,,,0.2108088529879047,0.2108088529879047,0.9999999819744018,1.0,0.0
32,0.9444444179534912,False,,,,,0.2119081512454056,0.2119081512454056,0.9999999802920126,1.0,0.0
33,0.9420035481452942,False,,,,,0.21286456040557353,0.21286456040557353,0.999999982935767,1.0,0.0
34,0.9395017623901367,False,,,,,0.21378312464202603,0.21378312464202603,0.9999999795709887,1.0,0.0
35,0.9369369745254517,False,,,,,0.21467080303738195,0.21467080303738195,0.9999999814937192,1.0,0.0
36,0.9343065619468689,False,,,,,0.21565742640485686,0.21565742640485686,0.9999999824550844,1.0,0.0
37,0.9316081404685974,False,,,,,0.21644235426379788,0.21644235426379788,0.9999999812533779,1.0,0.0
38,0.9288389086723328,False,,,,,0.21722770025653224,0.21722770025653224,0.9999999850988388,1.0,0.0
39,0.9259962439537048,False,,,,,0.21794027420541934,0.21794027420541934,0.9999999834164497,1.0,0.0
40,0.9230769276618958,False,,,,,0.2185306696882171,0.2185306696882171,0.9999999795709887,1.0,0.0
41,0.9200779795646667,False,,,,,0.21904775830766848,0.21904775830766848,0.9999999817340605,1.0,0.0
42,0.9169960021972656,False,,,,,0.21950172098173248,0.21950172098173248,0.9999999812533779,1.0,0.0
43,0.913827657699585,False,,,,,0.219887868411118,0.219887868411118,0.9999999834164497,1.0,0.0
44,0.9105690717697144,False,,,,,0.22024843331065871,0.22024843331065871,0.9999999843778149,1.0,0.0
45,0.9072164297103882,False,,,,,0.2205185738782729,0.2205185738782729,0.999999980532354,1.0,0.0
46,0.9037656784057617,False,,,,,0.22070465278961965,0.22070465278961965,0.9999999812533779,1.0,0.0
47,0.9002123475074768,False,,,,,0.22086026874040404,0.22086026874040404,0.9999999846181562,1.0,0.0
48,0.8965517282485962,False,,,,,0.22090654591879538,0.22090654591879538,0.9999999843778149,1.0,0.0
49,0.8927790522575378,False,,,,,0.2208652762515891,0.2208652762515891,0.9999999867812279,1.0,0.0
50,0.8888888955116272,False,,,,,0.22076986045125993,0.22076986045125993,0.9999999807726953,1.0,0.0
51,0.8848758339881897,False,,,,,0.2207179815177956,0.2207179815177956,0.9999999882232758,1.0,0.0
52,0.8807339668273926,False,,,,,0.22052427279132028,0.22052427279132028,0.9999999831761083,1.0,0.0
53,0.8764568567276001,False,,,,,0.220314975948103,0.220314975948103,0.9999999817340605,1.0,0.0
54,0.8720378875732422,False,,,,,0.22012308300022157,0.22012308300022157,0.9999999807726953,1.0,0.0
55,0.8674699068069458,False,,,,,0.21983916558805974,0.21983916558805974,0.9999999834164497,1.0,0.0
56,0.8627451062202454,False,,,,,0.21951864335325458,0.21951864335325458,0.9999999788499647,1.0,0.0
57,0.8578553795814514,False,,,,,0.2191269277564941,0.2191269277564941,0.9999999843778149,1.0,0.0
58,0.8527919054031372,False,,,,,0.21868453571392643,0.21868453571392643,0.9999999824550844,1.0,0.0
59,0.8475452661514282,False,,,,,0.21821561395641295,0.21821561395641295,0.9999999850988388,1.0,0.0
60,0.8421052694320679,False,,,,,0.21773997646185658,0.21773997646185658,0.9999999865408866,1.0,0.0
61,0.836461067199707,False,,,,,0.21720944843705622,0.21720944843705622,0.9999999879829345,1.0,0.0
62,0.8306010961532593,False,,,,,0.21666750017433398,0.21666750017433398,0.9999999817340605,1.0,0.0
63,0.8245124816894531,False,,,,,0.21607369148442823,0.21607369148442823,0.9999999855795214,1.0,0.0
64,0.8181818127632141,False,,,,,0.2154641915713587,0.2154641915713587,0.9999999841374736,1.0,0.0
65,0.8115941882133484,False,,,,,0.214888586993179,0.214888586993179,0.9999999841374736,1.0,0.0
66,0.8047336935997009,False,,,,,0.21423041652287206,0.21423041652287206,0.999999982935767,1.0,0.0
67,0.7975830435752869,False,,,,,0.21353059478344455,0.21353059478344455,0.9999999795709887,1.0,0.0
68,0.790123462677002,False,,,,,0.21281672407302163,0.21281672407302163,0.9999999865408866,1.0,0.0
69,0.7823343873023987,False,,,,,0.21208142014520784,0.21208142014520784,0.9999999858198627,1.0,0.0
