index,noise_time,correction_active,future_time,future_gap_rms,future_current_cosine,future_fallback,current_gap_rms,selected_direction_rms,selected_current_cosine,selected_current_norm_ratio,zero_current_gap
0,1.0,True,0.96875,0.16703866761658462,0.13130588418308406,0.0,0.08997550210164439,0.08997550258232702,0.13130588403427898,1.0000000136994547,0.0
1,0.9987389445304871,True,0.9674889445304871,0.17051106532134355,0.15324124986786516,0.0,0.08456095947974152,0.08456095979518947,0.1532412484708813,1.0000000110557001,0.0
2,0.9974554777145386,True,0.9662054777145386,0.17397745848903734,0.17720635066319618,0.0,0.08136211059266521,0.08136211048751589,0.17720634996470425,1.0000000016823891,0.0
3,0.996148943901062,True,0.964898943901062,0.17716538755884093,0.20596046315791505,0.0,0.08034055238409389,0.08034055274460584,0.20596046229043313,1.0000000088926284,0.0
4,0.9948186874389648,True,0.9635686874389648,0.18020953361185327,0.23811374139040709,0.0,0.08157172178729408,0.08157172232806202,0.23811373799558608,1.000000011536383,0.0
5,0.9934640526771545,True,0.9622140526771545,0.18337972068618383,0.27288014051173964,0.0,0.08500445604083999,0.0850044563713093,0.2728801399259077,1.0000000098539936,0.0
6,0.9920844435691833,True,0.9608344435691833,0.18656731823519354,0.3083812405144976,0.0,0.09060158286123507,0.09060158326681103,0.30838123958317504,1.0000000105750175,0.0
7,0.9906790852546692,True,0.9594290852546692,0.18937950094621028,0.3406384851362917,0.0,0.09757647332885573,0.09757647376447436,0.3406384849560357,1.0000000122574069,0.0
8,0.9892473220825195,True,0.9579973220825195,0.19193210572965683,0.37269090380399456,0.0,0.10511850281768749,0.10511850358377542,0.3726909010400695,1.000000013218772,0.0
9,0.9877883195877075,True,0.9565383195877075,0.1945188655367782,0.4019164606448143,0.0,0.11259211120646327,0.11259211170216722,0.4019164584817425,1.0000000136994547,0.0
10,0.9863013625144958,True,0.9550513625144958,0.19685324810204968,0.4292062361754717,0.0,0.12040271106806974,0.120402711804115,0.4292062317291575,1.0000000158625264,0.0
11,0.9847856163978577,True,0.9535356163978577,0.19882864174583265,0.4561268831453016,0.0,0.12852997143542574,0.12852997173585237,0.45612688224402165,1.0000000108153588,0.0
12,0.9832402467727661,True,0.9519902467727661,0.20083568392381554,0.4821752868893166,0.0,0.1365224892393716,0.1365224900805662,0.48217528196231974,1.0000000165835503,0.0
13,0.9816642999649048,True,0.9504142999649048,0.20250424754715735,0.5063202801130472,0.0,0.14416158616903327,0.1441615871604412,0.5063202760272449,1.000000011536383,0.0
14,0.9800570011138916,True,0.9488070011138916,0.2042500955923911,0.5313293128725021,0.0,0.15155919109501184,0.15155919208641974,0.5313293083661026,1.0000000136994547,0.0
15,0.9784172773361206,True,0.9471672773361206,0.20598305509455742,0.5543033514892862,0.0,0.15856314243208017,0.15856314312306144,0.5543033516094569,1.000000011536383,0.0
16,0.9767442345619202,True,0.9454942345619202,0.20752575062215328,0.5788782813375996,0.0,0.16549011593263957,0.16549011677383416,0.5788782824191355,1.0000000108153588,0.0
17,0.9750366806983948,True,0.9437866806983948,0.20886335191467115,0.6013166620846717,0.0,0.17194041369422788,0.1719404137543132,0.6013166616039891,1.000000006969898,0.0
18,0.9732937812805176,True,0.9420437812805176,0.2101287255964933,0.6236905002545926,0.0,0.17811422969304747,0.17811423077458335,0.6236904976108382,1.0000000105750175,0.0
19,0.9715142250061035,True,0.9402642250061035,0.21138372248218906,0.6444116286452739,0.0,0.18374790539664607,0.1837479068687366,0.6444116225165706,1.0000000161028677,0.0
20,0.9696969985961914,False,,,,,0.18870247374739377,0.18870247374739377,0.99999997981133,1.0,0.0
21,0.9678407311439514,False,,,,,0.19295988009581644,0.19295988009581644,0.9999999778885995,1.0,0.0
22,0.9659442901611328,False,,,,,0.1964714132369526,0.1964714132369526,0.999999986060204,1.0,0.0
23,0.964006245136261,False,,,,,0.19935761404133612,0.19935761404133612,0.999999979090306,1.0,0.0
24,0.9620253443717957,False,,,,,0.20183864530296095,0.20183864530296095,0.9999999814937192,1.0,0.0
25,0.9599999785423279,False,,,,,0.203811063641502,0.203811063641502,0.9999999786096234,1.0,0.0
26,0.9579287767410278,False,,,,,0.205525811641447,0.205525811641447,0.9999999788499647,1.0,0.0
27,0.9558101296424866,False,,,,,0.20713941518577836,0.20713941518577836,0.9999999819744018,1.0,0.0
28,0.9536424279212952,False,,,,,0.20855384001568442,0.20855384001568442,0.9999999814937192,1.0,0.0
29,0.9514237642288208,False,,,,,0.20988671709933587,0.20988671709933587,0.999999980532354,1.0,0.0
30,0.9491525292396545,False,,,,,0.21117404001134057,0.21117404001134057,0.9999999822147431,1.0,0.0
31,0.9468267560005188,False,,,,,0.2124455776065588,0.2124455776065588,0.999999983656791,1.0,0.0
32,0.9444444179534912,False,,,,,0.21368391781805024,0.21368391781805024,0.9999999800516713,1.0,0.0
33,0.9420035481452942,False,,,,,0.21471976350632407,0.21471976350632407,0.9999999843778149,1.0,0.0
34,0.9395017623901367,False,,,,,0.2156816904222773,0.2156816904222773,0.9999999814937192,1.0,0.0
35,0.9369369745254517,False,,,,,0.21660159420101874,0.21660159420101874,0.9999999819744018,1.0,0.0
36,0.9343065619468689,False,,,,,0.21748542280927782,0.21748542280927782,0.999999982935767,1.0,0.0
37,0.9316081404685974,False,,,,,0.2182556723635043,0.2182556723635043,0.9999999826954257,1.0,0.0
38,0.9288389086723328,False,,,,,0.21889237014036025,0.21889237014036025,0.9999999838971323,1.0,0.0
